 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011054764493875945 0.004011663489887073 -0.00012731892363400233 1.2814768097953747e-06 0.012205214260134439 -0.0011938266201785336 3.6658689346221626e-05 -3.580536513444467e-07 -2.6179377846794875e-06 2.8619709044875697e-06 3.058930050781998e-06 -9.244528225039444e-07 8.887994772667761e-07 -9.570534174114672e-06 -2.995622634332347e-06 -1.8971301659813786e-06 -1.87608711718677e-06 -4.05203148040822e-06 -7.747994322678348e-06 -3.410309972881625e-06 -9.037938390017542e-07 2.6996441787482633e-06 5.56854506423592e-06 -2.1306206916227676e-07 -2.3430951754341005e-07 -2.5587998575939274e-06 5.760553638752976e-06 -5.338199238502852e-06 -1.0375719910887737e-05 -0.00011503086236605585 0.00010400720533864127 -1.0480591730906583e-05
age 0.0040116634899164125 0.004347336453802525 -0.00012598399429200672 1.1481652510197201e-06 0.040954630681683236 -0.003787678054659289 0.0001092278818458068 -9.913907793619345e-07 -8.543939018279562e-07 -1.2874469926736293e-07 -3.6830175351638826e-06 1.5218143364051298e-06 -3.71136419890048e-07 -1.2690184518452226e-06 7.87173819829114e-07 -6.29275448051874e-07 -5.840368578868035e-07 -3.3031843337379125e-06 -2.2359020986773784e-06 6.149379998076198e-07 -6.995424362859255e-07 1.71294600324801e-07 1.9535923815735557e-06 1.1206343436084645e-06 -2.359109041641387e-06 -2.6788646221834877e-06 4.142199119608521e-07 1.3308630589336258e-07 1.0194411773508064e-06 8.012663610728105e-06 0.0001159523650570551 -0.00013802738271285396
age2 -0.00012731892363475968 -0.00012598399429188947 3.697119703861817e-06 -3.410061662334549e-08 -0.0011686670297201484 0.00010939414144572162 -3.1928868974355593e-06 2.931903628600593e-08 1.7860702704090037e-08 2.2411573414962634e-08 9.895277165002328e-08 -3.988581584124458e-08 6.867868526982931e-09 4.5094836382633696e-08 -4.549167734150896e-09 3.098206482161369e-08 1.7831087611711594e-08 9.948768631858071e-08 7.951600073586769e-08 -1.710622399704692e-08 1.4784532202417848e-08 -1.751475854027109e-08 -6.383520672079046e-08 -2.324549422655244e-08 5.658922715174578e-08 7.363870714468076e-08 -2.5932193801577568e-08 1.512597331057979e-08 5.837009246387712e-09 -3.4722263023991416e-07 -2.7208793319683905e-06 3.7289291596519786e-06
age3 1.2814768098026694e-06 1.1481652510192674e-06 -3.4100616623363626e-08 3.1844044986846104e-10 1.051003664936882e-05 -9.944109156272385e-07 2.936211942222975e-08 -2.7289764001339654e-10 -1.0314353980180975e-10 -3.048717638181108e-10 -8.310432658942374e-10 3.1615435929808397e-10 -3.9675159355349175e-11 -5.234883533764409e-10 -1.2291148421491938e-10 -3.743012882005966e-10 -1.5062520044808226e-10 -9.323506452995201e-10 -8.606807015942209e-10 1.520649039973432e-10 -8.318295281168965e-11 2.468940539527142e-10 6.457483095426344e-10 1.2306940742910808e-10 -3.984729990541891e-10 -6.556103771239535e-10 3.7193029115229276e-10 -2.9888439738365095e-10 -3.0189831351323193e-10 3.6451638086653777e-09 2.079007023876908e-08 -3.286517049989262e-08
sex 0.012205214260814475 0.040954630682177 -0.0011686670297346399 1.05100366495021e-05 0.9003704543606221 -0.08204046316257667 0.0023327956062082875 -2.0881525381584712e-05 1.8170667929958525e-05 -3.947932874790527e-06 -3.157883345818549e-05 3.186287847204357e-05 -3.8646160048880435e-05 4.083485457366598e-05 -3.5022950076801854e-06 -1.3096417648665489e-05 -2.954499712602478e-06 -5.74052818131135e-06 5.3563451347053e-06 5.6055184540393835e-05 1.810963168414681e-06 -6.0921533994410085e-06 -1.4782031633232051e-05 -1.2256180911628202e-05 -1.876722968112654e-05 -2.6591901916133785e-05 1.4689003570999004e-05 2.991937377096555e-05 7.055464584930844e-05 0.0003811619185443864 0.0021918909806349614 -0.0029291345131653287
agesex -0.001193826620248145 -0.0037876780547142375 0.00010939414144731238 -9.944109156416845e-07 -0.08204046316256984 0.007583897628046265 -0.00021842912872445432 1.977645144540329e-06 -1.5657562846094628e-06 7.323617196095328e-07 3.238277759927231e-06 -2.933773749741201e-06 3.3746032582128573e-06 -3.827517769842596e-06 6.713659150583234e-07 1.4253907093050653e-06 -1.246548777545504e-07 6.49497837002011e-07 -2.854603448647194e-07 -5.187690793124004e-06 -5.521698080049597e-07 1.9419414436478296e-07 1.1436921715954532e-06 1.5671959892360443e-06 1.1310561854608758e-06 2.5094236731294244e-06 -1.3756642279785182e-06 -2.501902814947476e-06 -7.031427808987969e-06 -3.4305621929351326e-05 -0.00018982244709837967 0.00026478950351082773
age2sex 3.6658689347575076e-05 0.00010922788184654411 -3.192886897457653e-06 2.936211942243868e-08 0.0023327956062078967 -0.00021842912872443638 6.372704407266791e-06 -5.841663596279743e-08 4.253388229670456e-08 -3.266903518098986e-08 -1.0417035249571853e-07 8.490686499489703e-08 -9.352400181689734e-08 1.1162752507735622e-07 -2.9003886525911434e-08 -4.818429040111998e-08 1.6738429445267865e-08 -2.1362266059532756e-08 -1.172197601596429e-09 1.5058112891873612e-07 2.7297072362548997e-08 4.1999510226083546e-09 -2.726006585154707e-08 -5.7660388611351164e-08 -1.715723374696828e-08 -7.599029531966931e-08 3.9102194201205884e-08 6.266245294903679e-08 2.004867412047307e-07 9.260319966407455e-07 5.182254070359078e-06 -7.496760623843502e-06
age3sex -3.580536513603985e-07 -9.913907793737118e-07 2.931903628635164e-08 -2.7289764001657183e-10 -2.088152538157936e-05 1.9776451445399994e-06 -5.841663596279263e-08 5.424056605954857e-10 -3.9404042543021276e-10 4.0548138685038995e-10 1.0520798927058956e-09 -7.623311362751059e-10 8.160767099678297e-10 -1.010678011783862e-09 3.624192121115083e-10 4.976366093959851e-10 -2.7756137438250165e-10 2.106850570653472e-10 1.0486034520476314e-10 -1.3962185588515114e-09 -3.603949741685434e-10 -1.0295900202419738e-10 1.6812376277731563e-10 6.337942368288522e-10 8.322165887325005e-13 7.279327229386087e-10 -3.7947898683693725e-10 -4.816248368361569e-10 -1.7901125688562448e-09 -7.447901622547222e-09 -4.4612192745434996e-08 6.624120483617338e-08
pcs.V3 -2.6179377846649033e-06 -8.543939018075312e-07 1.786070270350438e-08 -1.031435397965327e-10 1.8170667930217226e-05 -1.5657562846330325e-06 4.253388229737364e-08 -3.9404042543618443e-10 3.9050678043556986e-06 3.9267663459266247e-08 -1.9422470233987393e-08 -4.5415115483136244e-08 5.541117824189956e-08 3.3920981633706634e-08 -5.977958395379628e-08 6.356700797229152e-08 -1.126899799757417e-07 1.1738439892366186e-07 -1.0893931151457941e-07 1.6530661780838506e-08 -2.878386532627711e-08 2.141843923724623e-08 -8.673358392177646e-08 3.6914474382464642e-09 1.482306635987835e-08 4.215110764760155e-09 5.657312081898527e-08 2.9409126666759136e-08 2.323859039348252e-06 7.186930334923106e-07 1.6356445368688248e-06 1.6693330929969294e-06
pcs.V4 2.861970904485859e-06 -1.2874469927098778e-07 2.2411573415068573e-08 -3.048717638190834e-10 -3.947932874863058e-06 7.32361719616262e-07 -3.266903518118422e-08 4.0548138685215045e-10 3.926766345926511e-08 3.6451323264589176e-06 -1.3272919117686218e-08 1.2465784650257715e-08 5.2494330812570306e-08 -3.5128178097838664e-08 -5.66135047253901e-08 3.093520534600336e-08 9.04849363491388e-08 -6.195233794942593e-08 6.834911427588917e-08 -8.269000312945206e-08 -9.870133638738747e-08 4.805560655436781e-08 9.930272705744846e-08 3.3288721034043864e-08 5.66014570529405e-08 2.196710773849106e-08 2.8538646339257207e-08 5.0107385383501896e-08 -8.463038779846575e-07 7.421410353527537e-07 -2.793699277657749e-06 -2.422419185313096e-06
