 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -1.9548269915653862e-07 -6.744939771515817e-08 6.335268053677792e-10 -2.784421368222035e-12 4.0249332456975665e-07 -3.828331705622253e-08 9.590228074317297e-10 -5.931075070491421e-12 -1.9670123311814738e-08 4.475346506533092e-08 1.3365047982710333e-06 5.787308006739738e-09 -9.43185101212712e-10 -2.8466473404630246e-08 1.2756689998427058e-08 -4.496432263679209e-09 1.9977825229067622e-08 1.7162599158487062e-08 3.9795856732590054e-09 3.6510427111269626e-09 1.1769574574440189e-08 1.1998873407241718e-08 -1.9036394349319924e-08 1.5108704779379453e-09 3.7030307524011626e-09 1.5068038702056193e-08 4.441972511708723e-10 -4.8711315008749854e-11 2.1234815623721277e-07
pcs.V6 -1.2795550352708278e-07 2.584754805296313e-07 -6.080148648066124e-09 4.266197368481013e-11 1.5263972126400513e-06 -6.189583633773643e-08 8.440879259412751e-10 -5.323165359800877e-12 -3.842531756030139e-09 -1.0202322193268119e-08 5.787308006739689e-09 1.316745523849974e-06 5.96166928435947e-09 8.780196036762755e-10 6.798841214818261e-09 -1.2263860947767821e-08 2.7963855124205392e-08 -2.7761378905426543e-09 -1.164626423708628e-08 -1.1626317499406244e-08 -4.925669095166797e-10 3.357413616896088e-09 -4.4055064412408634e-09 1.7192656566655569e-09 -8.7381434852547e-10 4.845712827990863e-09 -3.0630582670220534e-08 -1.5193086723324996e-08 3.4522379645737595e-07
pcs.V7 -7.592599369723712e-08 3.828988700455416e-08 -8.962949383576418e-10 4.1259466177025834e-12 -3.984578471671346e-06 2.7058763802526323e-07 -5.941662282160389e-09 4.4138924422150005e-11 1.1768759844427476e-08 1.98299066999829e-08 -9.43185101212573e-10 5.961669284359444e-09 1.480048651819104e-06 2.3584478976048427e-09 -5.815527299628366e-09 -2.66664742851797e-08 2.75241071818559e-09 -6.651128641124553e-09 1.4040974000598356e-08 -8.799648487696702e-09 -8.597541394688445e-09 -7.12308335333248e-09 -2.345354480763656e-08 1.0250726549636059e-08 3.0101451477553247e-09 -2.286038463426223e-08 -1.2772769995058798e-08 -5.368761212648033e-10 -4.5932520142057905e-08
pcs.V8 5.0559426819125084e-08 6.088011288882935e-08 -2.4802261347899822e-09 2.3988650028756358e-11 -1.8738864562291334e-06 8.117179731683258e-08 -1.0022015814032122e-09 4.320871425782092e-12 1.507708130964007e-08 -3.354991149727657e-08 -2.8466473404630187e-08 8.780196036762394e-10 2.3584478976048977e-09 1.4729726672877928e-06 1.6062152383268228e-08 -1.1907428693486702e-08 -6.587622587074745e-09 4.0658126399367114e-08 8.52195758280197e-09 -3.114193363850381e-08 8.048287435594192e-09 9.101284293591886e-09 -7.4045262249950765e-09 1.004275461076367e-08 2.5710992984851145e-08 1.2729355232670218e-08 7.3687424059176926e-09 -2.5570655763613e-10 -7.291609990148371e-08
pcs.V9 -8.821302352856565e-08 1.4214842701033766e-07 -2.4188574798258756e-09 1.2329191360669489e-11 2.714245141404896e-06 -1.0789280284150367e-07 1.0760836796483336e-09 -5.272674725989793e-13 -4.911897676824061e-09 -8.031523365956054e-09 1.275668999842701e-08 6.798841214818239e-09 -5.8155272996283515e-09 1.6062152383268264e-08 1.4361164441799967e-06 -7.416946977472357e-09 1.1445949927440662e-08 4.665358508562317e-09 1.4437656881735427e-08 -9.569910020595026e-09 -9.99102019904836e-09 -1.1293568007542876e-08 5.928322183864599e-09 -1.980553503329377e-08 -2.6896241045841336e-08 -1.2594162466301792e-08 -4.079047819199699e-09 1.0375375590084157e-08 7.308539762849754e-08
pcs.V10 7.779001567729425e-08 1.756807997913824e-07 -3.1582822799618936e-09 1.834033622062877e-11 9.108603040666174e-07 -3.962311547633509e-08 1.1470661978031958e-11 4.077893383940845e-12 1.9453655971697267e-08 2.922494223976599e-08 -4.496432263679242e-09 -1.2263860947767852e-08 -2.666647428517962e-08 -1.1907428693486655e-08 -7.4169469774724085e-09 1.4569329714135651e-06 1.9292890143038398e-09 1.1106576170043413e-08 6.640396987875672e-09 2.7673082376786455e-09 -1.7515966583654033e-08 8.918937639682294e-09 8.295339905384921e-09 1.0803520693053021e-08 1.8361311121961804e-09 2.268292341475939e-08 -2.4670073240231125e-10 -9.309638728521011e-09 4.417596359142188e-07
pcs.V11 -1.5031439444988497e-09 1.8412931371442583e-07 -4.27868097974433e-09 3.279833556537412e-11 -1.7908320838280053e-07 -6.782535531746906e-10 6.329426037574727e-10 -9.352511333941874e-12 1.1670773798181217e-08 -8.421710160362526e-10 1.99778252290676e-08 2.7963855124205343e-08 2.75241071818572e-09 -6.587622587074689e-09 1.1445949927440611e-08 1.9292890143038398e-09 1.4364140944917789e-06 3.271489149399796e-09 6.73815250434718e-09 -1.2294564554398303e-08 -5.082385552229746e-09 -6.778975963597998e-09 2.188561850785674e-09 1.3490973772721195e-08 -6.958858557466161e-10 3.4003146540914326e-09 -1.8616214588060784e-08 1.5942023802424687e-08 6.288423952716436e-08
pcs.V12 -1.1147693274070385e-07 -3.542881280848209e-07 7.929524478374463e-09 -5.5065782906276565e-11 -2.85592100338865e-06 2.16740652766136e-07 -4.721904536730353e-09 3.11549061938184e-11 -7.483475107033198e-10 -8.51788722672844e-09 1.7162599158487244e-08 -2.776137890542594e-09 -6.651128641124792e-09 4.065812639936698e-08 4.66535850856241e-09 1.1106576170043362e-08 3.27148914939969e-09 1.4358485372685523e-06 -1.6056389489766447e-08 -4.685175537787124e-09 -5.711329292663654e-09 1.1498051871608453e-08 -1.0222706422892538e-08 -1.2539767362288656e-08 -1.1089433781708049e-08 5.721474208593335e-09 -2.3771907282706173e-08 2.3299979162010513e-08 4.252787445610568e-09
pcs.V13 -1.5361038351943078e-07 -9.133351016245725e-08 2.444236235059457e-09 -2.2757485923555106e-11 -1.8674202169159598e-06 1.143743390211988e-07 -2.8697823171901018e-09 2.2411471381129987e-11 -1.5033429796093588e-08 1.055906299760512e-08 3.979585673259085e-09 -1.1646264237086238e-08 1.4040974000598243e-08 8.521957582801932e-09 1.4437656881735458e-08 6.6403969878756715e-09 6.738152504347123e-09 -1.6056389489766474e-08 1.4740505830810888e-06 3.970846473208914e-09 -9.663834279893767e-09 6.82253229468721e-09 -2.2385568669111245e-08 -8.256116214878033e-09 -1.9659219811846277e-08 -6.463220853664751e-09 1.3416212627225598e-08 6.155164978392394e-09 -1.6387769224777e-07
pcs.V14 -5.93968766160639e-08 6.077428322293363e-08 -1.1269700084565967e-09 5.5252391098801e-12 3.0693242826215945e-06 -2.125765468377843e-07 4.579167286462514e-09 -3.119795337667579e-11 1.5759164050142704e-08 -1.1186984374063942e-08 3.6510427111268348e-09 -1.1626317499406243e-08 -8.799648487696666e-09 -3.1141933638503736e-08 -9.569910020595029e-09 2.767308237678708e-09 -1.2294564554398187e-08 -4.685175537787285e-09 3.970846473208827e-09 1.4562432667897508e-06 -1.2927774254861293e-08 -3.0253561761868102e-09 1.2626487511900065e-08 -1.4237965281234248e-08 -1.5783168788360129e-09 -1.0337833097727392e-08 -4.8571172512095145e-09 -1.202424997050707e-08 2.538551454843659e-07
pcs.V15 -2.5991230237171348e-08 -1.5555023252566945e-07 3.0549669583716573e-09 -1.9791484996391684e-11 2.57606679233617e-07 -8.611526214620535e-08 3.1843633621288503e-09 -2.925706341488616e-11 2.8177332664397293e-09 -7.0260965396693294e-09 1.176957457444015e-08 -4.925669095166577e-10 -8.59754139468853e-09 8.048287435594193e-09 -9.991020199048348e-09 -1.751596658365402e-08 -5.082385552229698e-09 -5.711329292663815e-09 -9.663834279893845e-09 -1.2927774254861236e-08 1.46749380331935e-06 -4.880265745529741e-09 -3.240449631698181e-09 1.1017670571543583e-08 8.69872061699892e-09 -1.6317798287388753e-08 -2.4135892180872673e-08 -1.4830529015230846e-09 -2.0986169412123683e-08
pcs.V16 1.1338734017851038e-08 -2.351398689635071e-07 4.377233220476835e-09 -2.3879359051167316e-11 -2.1325446387033984e-06 1.2976017457519897e-07 -1.935423873150019e-09 7.496144321125557e-12 -1.3113157483717744e-08 1.7469404172986613e-08 1.199887340724183e-08 3.3574136168961213e-09 -7.123083353332598e-09 9.10128429359182e-09 -1.129356800754284e-08 8.91893763968226e-09 -6.778975963598063e-09 1.1498051871608468e-08 6.822532294687223e-09 -3.025356176186743e-09 -4.880265745529628e-09 1.444384981945629e-06 -3.0891767325595977e-10 1.862320715653501e-09 -1.679817832519153e-08 -6.463355817144864e-09 -1.1735163759209611e-08 -1.3101533899149729e-08 9.638270476301424e-08
pcs.V17 -2.7545088888033525e-08 -3.152499252182142e-07 5.9864055690578625e-09 -3.623079860970472e-11 -6.4278507891401696e-06 4.3775068233688337e-07 -9.676206906648323e-09 6.822738330422112e-11 -1.3467092090723114e-08 1.304984394082056e-08 -1.9036394349319646e-08 -4.405506441240931e-09 -2.345354480763643e-08 -7.404526224995129e-09 5.928322183864576e-09 8.295339905384762e-09 2.188561850785438e-09 -1.0222706422891913e-08 -2.2385568669110987e-08 1.2626487511899838e-08 -3.240449631698036e-09 -3.0891767325564234e-10 1.4676187696626374e-06 2.0981268569944036e-08 2.7067972455549193e-09 -1.3769924250312149e-09 -6.055331227198675e-09 -2.5058859921812468e-08 -6.824583620993884e-08
pcs.V18 -7.037012568098035e-08 2.769660732096042e-07 -5.3601367130409485e-09 3.107454228699579e-11 2.563687441432808e-06 -1.046932682220691e-07 4.242610548670187e-10 1.0963149999606998e-11 -8.332593846405706e-10 2.0608792283520677e-08 1.510870477937876e-09 1.7192656566655633e-09 1.025072654963609e-08 1.0042754610763698e-08 -1.9805535033293758e-08 1.0803520693053097e-08 1.3490973772721257e-08 -1.253976736228875e-08 -8.256116214878134e-09 -1.4237965281234239e-08 1.101767057154354e-08 1.8623207156534535e-09 2.09812685699442e-08 1.437960936652529e-06 -1.0167888784986427e-08 -6.891514794393772e-09 -1.6498214306712204e-08 -1.370349034936861e-10 1.336856137314743e-08
pcs.V19 5.533387184841288e-08 2.4905066066983745e-07 -6.643408497056631e-09 5.310895154534438e-11 -4.730773775900382e-07 -6.160008955391004e-08 2.744114426205326e-09 -2.6121158101493028e-11 -7.214458180866005e-09 7.1260222983020506e-09 3.7030307524010555e-09 -8.738143485255323e-10 3.010145147755545e-09 2.571099298485123e-08 -2.6896241045841435e-08 1.8361311121961601e-09 -6.958858557465888e-10 -1.1089433781707908e-08 -1.9659219811846247e-08 -1.5783168788361781e-09 8.698720616998864e-09 -1.6798178325191453e-08 2.706797245555269e-09 -1.0167888784986564e-08 1.4458339035900593e-06 7.882961596139203e-09 3.150985433049706e-09 7.775518927194954e-09 -2.1630566771963264e-07
pcs.V20 -2.8883951240736594e-08 -2.2979277727867284e-07 5.213145401475186e-09 -3.704761338980116e-11 -4.282792827160611e-06 3.4435999931382824e-07 -8.80041380768226e-09 6.977274573191744e-11 -1.4032558793863543e-08 4.135209742935498e-09 1.506803870205642e-08 4.845712827990887e-09 -2.28603846342624e-08 1.2729355232670074e-08 -1.2594162466301744e-08 2.2682923414759338e-08 3.4003146540912556e-09 5.721474208593502e-09 -6.463220853664648e-09 -1.0337833097727273e-08 -1.6317798287388597e-08 -6.463355817144773e-09 -1.3769924250316905e-09 -6.891514794393685e-09 7.882961596138945e-09 1.4460551233225332e-06 1.2022374678794228e-08 1.993539479593402e-08 5.6089876467367066e-08
pcs.V21 4.299351376539855e-08 1.6931973387761504e-07 -4.2938735583911986e-09 3.311916990469542e-11 5.821467133481114e-06 -4.791519213414605e-07 1.1643503814291906e-08 -8.712695336510809e-11 5.649481861741183e-09 -5.508266427972618e-09 4.441972511705887e-10 -3.0630582670220495e-08 -1.2772769995058872e-08 7.368742405917757e-09 -4.079047819199614e-09 -2.467007324021524e-10 -1.8616214588060546e-08 -2.3771907282706613e-08 1.341621262722534e-08 -4.857117251209444e-09 -2.413589218087285e-08 -1.1735163759209873e-08 -6.0553312271989476e-09 -1.6498214306712032e-08 3.1509854330500434e-09 1.2022374678793953e-08 1.4471692883079489e-06 -7.648145683610217e-09 -2.5171874975443244e-07
pcs.V22 -7.669541568450089e-09 3.5520839086534437e-07 -8.014406676528562e-09 5.5364166666025845e-11 2.6172387220042785e-07 -2.8699060734995268e-08 3.483421414880093e-10 -6.246353628300041e-13 9.456687566023566e-09 9.722403333663662e-09 -4.871131500879153e-11 -1.519308672332504e-08 -5.368761212646459e-10 -2.557065576360691e-10 1.037537559008407e-08 -9.30963872852103e-09 1.594202380242469e-08 2.3299979162010645e-08 6.155164978392443e-09 -1.2024249970507194e-08 -1.483052901523163e-09 -1.3101533899149636e-08 -2.5058859921812213e-08 -1.370349034937613e-10 7.775518927194936e-09 1.9935394795934212e-08 -7.648145683610462e-09 1.453783669051308e-06 -1.0761649632475385e-07
proband -1.028000079482888e-06 4.040006159535834e-06 -8.867177351080266e-08 5.750361734042975e-10 5.766538136403353e-05 -5.301599566646074e-06 1.408732708127812e-07 -1.1661023561107222e-09 1.047101233016194e-06 -6.418577627190043e-07 2.1234815623720946e-07 3.4522379645737574e-07 -4.5932520142056284e-08 -7.29160999014817e-08 7.308539762849655e-08 4.417596359142201e-07 6.288423952716692e-08 4.252787445607328e-09 -1.6387769224777212e-07 2.5385514548436514e-07 -2.098616941212564e-08 9.638270476301289e-08 -6.824583620993718e-08 1.336856137314635e-08 -2.1630566771962864e-07 5.608987646736641e-08 -2.517187497544321e-07 -1.0761649632475089e-07 8.432570869871156e-05
