 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V15 -8.68910843669729e-06 -6.302314104072007e-06 1.3414655013230234e-07 -9.123774836208308e-10 0.00015051374049096828 -1.3096525317592121e-05 3.7256289010764756e-07 -3.4377912693973295e-09 3.6476035724848137e-07 -4.2991555183852104e-07 1.1107199472530265e-07 2.505945698096092e-08 2.1783906906744265e-07 -3.946448524413582e-08 6.150437363423106e-08 1.0433473306470417e-07 2.565868169311017e-07 -8.839297711471034e-09 4.315845856932412e-07 2.0355385887599863e-07 6.624503934616968e-06 -1.2960589503080367e-07 3.1956714332373585e-08 1.745573889273785e-07 -7.864325421310154e-08 -1.6519961987927702e-07 -3.9959113428441215e-07 -1.1513737872836657e-07 2.108940759188578e-06 -4.498532626942327e-06 1.102025571503926e-05 -1.659864507146154e-05 1.6252811889752022e-05 3.7433604698202825e-06 -1.2580482558579916e-05
pcs.V16 -1.653647295264584e-06 -2.462854360479591e-05 5.537362756321937e-07 -4.157448833372025e-09 -0.0005244956531789182 3.7703105382010384e-05 -8.933555776807422e-07 7.066917160209647e-09 1.7183341661258246e-07 1.3661402957898906e-07 -1.288723570980801e-07 4.80524935795336e-08 -2.1769374477311457e-07 -1.9877468121625406e-07 2.3373230383959903e-08 5.225300337363996e-08 -2.9968552099102776e-07 -3.758977050139943e-07 2.3710062414963905e-07 -2.6960489000799488e-08 -1.2960589503084308e-07 6.725407154814416e-06 -1.0742413780204711e-07 2.038493519191378e-07 -2.800609081467709e-07 -2.3070189996814844e-07 -3.430508607499478e-07 6.978161901955893e-08 -1.077589345947605e-06 -1.17510226614269e-06 -3.617209389247081e-06 -1.7775698163864525e-05 2.363771468926771e-05 -1.6827643842578566e-05 2.1455415903798574e-05
pcs.V17 1.5702250488125925e-05 2.0424332105648195e-05 -5.285870463512875e-07 4.416593817323774e-09 -0.00011800609264369618 6.9334520532684055e-06 -1.335079475848889e-07 7.451265825225079e-10 -7.921637489975263e-08 3.545910241401087e-07 -1.04307014540206e-08 -3.2417335924101516e-07 -1.34670021497764e-07 -3.1696479705379484e-08 1.5075654545533685e-07 7.037335640849119e-07 9.75290495762617e-08 -1.3639902581392245e-08 -2.546960151398208e-07 -1.6410899013593012e-07 3.195671433239018e-08 -1.0742413780211377e-07 6.852776889864024e-06 2.3264551156989994e-07 5.236369988443804e-07 1.4952260765604506e-07 1.8038620179841564e-07 -4.793110073873461e-07 -1.788914339394799e-06 -1.5720155698604025e-06 -8.2111914459393e-06 1.4102983634435615e-05 -1.3299532314227004e-05 9.830614437054862e-06 5.013291758472036e-06
pcs.V18 1.7055211840729376e-07 3.0891550752815986e-05 -7.052872886306665e-07 5.1677747376214395e-09 0.0007722666098894137 -5.27391576088652e-05 1.15838900248231e-06 -8.213728012202066e-09 3.587592455994939e-08 2.6747694118787876e-09 -3.104558116259553e-07 1.518167039333753e-07 -7.037779172906378e-08 1.4246911048910806e-07 -5.1492170832142747e-08 2.181743523633235e-11 5.399780940841154e-07 -3.2186453386181296e-07 1.648520033516249e-07 -6.083382386296351e-08 1.7455738892743355e-07 2.0384935191912857e-07 2.3264551156980897e-07 5.835247591185399e-06 -2.0334013308246914e-07 1.5250765322128835e-07 -1.0453682001346902e-07 3.056431853982002e-07 1.2268297478959555e-06 4.215957678226044e-06 6.822982553504196e-07 -7.123231772763993e-06 -2.076505996411129e-06 -3.117897213632154e-05 2.8427920868871907e-05
pcs.V19 -2.141927200278364e-06 -2.0136679916094507e-05 4.7126120323957503e-07 -3.457305137858272e-09 0.00020786722007596858 -1.636833050272989e-05 4.2776170360266955e-07 -3.761367153076528e-09 -1.3973635335078764e-07 4.1216132363273524e-07 2.1802310510514358e-07 -1.359258783160084e-07 1.527692324807827e-07 2.097997796434255e-07 -4.999411902290164e-07 3.190343856901525e-08 -1.9511439740711847e-07 1.519372097874243e-08 -1.6561571055046763e-07 -3.7592524306910654e-08 -7.864325421310337e-08 -2.800609081467162e-07 5.236369988443633e-07 -2.0334013308254585e-07 6.202334373447556e-06 4.5999583926602926e-07 2.0673780417644605e-07 -7.355554815527959e-08 -4.60818116662254e-06 -7.816182388810453e-06 -7.859296575642878e-06 -5.234642101336291e-07 1.2609991937753601e-05 -1.3556467521485941e-06 1.703377091013765e-05
pcs.V20 -7.196416935127023e-06 2.1613806584371787e-05 -4.4412998161063085e-07 2.935897891686605e-09 0.0006462574460558206 -4.4414212945151664e-05 9.906394809400833e-07 -7.220342056906177e-09 -2.4659527553388604e-07 2.472279655657338e-07 1.8191720578335778e-07 -1.4006500775208766e-08 7.709955618153818e-08 3.4729006273425e-07 -2.3475467586094162e-07 4.0609341526767994e-07 4.470407407240883e-08 1.6012451775674062e-07 1.9419364163285518e-07 -2.932679573986258e-07 -1.6519961987923883e-07 -2.3070189996812533e-07 1.4952260765597184e-07 1.5250765322124484e-07 4.599958392660851e-07 6.304655894886242e-06 2.480405484920254e-07 1.4914294501833772e-07 4.1875487397239625e-06 -9.926680679780172e-06 -1.54120282312215e-05 1.4634836958785839e-05 -8.82651929426684e-06 1.6327291112118916e-05 5.958001399635554e-06
pcs.V21 5.694339530088092e-05 4.677805007781286e-05 -1.2524445999420833e-06 1.1097605958036714e-08 3.6125912178068726e-05 -6.7802448274890455e-06 2.607857564207727e-07 -2.935983437905753e-09 2.3143283043797543e-07 3.0319041934519035e-08 1.578722427415072e-07 -2.532202856495208e-07 8.189186494642906e-08 2.7766992195791044e-08 -6.964768181120602e-08 9.34623105629407e-08 -2.0985586224982533e-07 -1.6571139069723245e-07 -1.8276117483751222e-07 -4.953195831499869e-07 -3.995911342843495e-07 -3.4305086075009425e-07 1.8038620179836958e-07 -1.0453682001327248e-07 2.067378041765232e-07 2.4804054849220366e-07 6.478869346100866e-06 -2.9795598710876277e-08 -3.2146918044133832e-06 1.4056708398069853e-05 -3.897807103134974e-06 -4.490978258386718e-06 -2.0220863450733503e-05 1.7119360655518067e-05 -1.1873039182680095e-05
pcs.V22 -3.7672857575448244e-05 -2.9529376330224546e-05 8.268761679400935e-07 -7.516350391127062e-09 -0.00037275547793619453 2.8255160134949134e-05 -7.06150751969259e-07 5.796824788189568e-09 -1.876463219356464e-07 -2.7664959914636545e-07 -5.4133228475602004e-08 3.0114976776758234e-07 -3.983990146395187e-08 -1.456998131217229e-07 1.4376389080926458e-07 -2.415220613546273e-07 2.0147665230871443e-07 2.2122532818030335e-07 -7.866677978643198e-08 1.5696043544043295e-07 -1.1513737872842623e-07 6.978161901964527e-08 -4.793110073872808e-07 3.056431853980874e-07 -7.355554815535572e-08 1.491429450182183e-07 -2.9795598710788484e-08 6.59099576575073e-06 1.0008025780975497e-06 7.80096089254803e-06 -8.432236631300764e-06 -1.0047425285738355e-05 -2.047765289884509e-06 1.423061413858836e-05 -1.761602695307181e-07
proband -0.000174896688551335 -0.00018860968863285737 4.831637061177034e-06 -4.131512990301721e-08 0.0006168518773204954 -3.549494806622489e-05 4.90172787744946e-07 -1.5872635732136294e-10 4.37014693177166e-06 -2.0788263689734054e-06 7.335554481622876e-07 3.87965748792492e-07 -2.398766360136133e-08 -1.0766717476583234e-06 6.667391595776622e-07 3.7566670791710474e-06 -4.310708129852492e-06 2.6357916512655424e-06 3.079422632026519e-06 -5.736590571245859e-07 2.108940759188418e-06 -1.0775893459470193e-06 -1.788914339394751e-06 1.2268297478951007e-06 -4.608181166622721e-06 4.187548739723271e-06 -3.2146918044136615e-06 1.0008025780980534e-06 0.0011593205666336987 -0.0006132641699069594 -0.0006020777329354514 1.8144677117131605e-05 0.00013242761955137183 5.364442291722468e-05 -0.00010732723130715823
paternal 0.00037071225265820554 -0.0010651692487907841 2.3672323126749258e-05 -1.6898091796658605e-07 -0.01092080431589127 0.0007518845739053003 -1.6996565116643135e-05 1.275835045441909e-07 7.186113191675832e-06 5.94387843574322e-06 -9.769308961171006e-07 5.156353179750635e-06 3.7299582602379426e-06 2.1889724660881147e-06 5.0107737689428375e-06 3.879237289277189e-06 1.0907520549944242e-06 2.853367447157978e-06 -7.921058627705993e-06 1.4611010290554077e-06 -4.498532626943684e-06 -1.175102266141621e-06 -1.572015569858706e-06 4.215957678224828e-06 -7.816182388812304e-06 -9.926680679781877e-06 1.4056708398072672e-05 7.80096089254716e-06 -0.0006132641699069731 0.005863089001295838 0.0006406969727554276 -0.004642414051054705 -0.003825501952994815 -0.0009005476227665936 0.00045888658950750014
maternal 0.00021769201728033077 0.00043090901996586294 -9.441943888971566e-06 7.205265691657194e-08 -0.0006032062742824873 6.617641863011486e-05 -1.7501953881714035e-06 1.2522971903357233e-08 -9.385463748748528e-06 -8.855622264432033e-06 -9.48707018163067e-07 -4.8350908626524735e-06 1.3218032709331366e-05 3.653139144029244e-06 -3.4750130088651137e-06 -1.5474159348531648e-05 1.4477661819697678e-05 -9.605192595054852e-06 -5.672910980192829e-06 -1.503240284255583e-06 1.1020255715039634e-05 -3.617209389248465e-06 -8.211191445939308e-06 6.822982553523487e-07 -7.859296575642504e-06 -1.5412028231219978e-05 -3.897807103134091e-06 -8.43223663130208e-06 -0.0006020777329354532 0.0006406969727553934 0.005428899267123626 -0.00038144092842298094 -0.00029285234362720625 -0.005000803482332041 -0.002714324596808617
gpp 0.0008298636699309638 0.007877510250739 -0.00018379218269243706 1.4008766484181965e-06 0.19400138946019144 -0.01370276207589068 0.00031677532808314555 -2.3985399409832964e-06 -1.3832226344658854e-05 -1.0898732236310158e-05 1.7991170447164918e-05 6.200554645025583e-06 -1.9906657704800858e-05 3.124692383288412e-05 -7.87602387646972e-06 -3.779100338837179e-06 -1.0949829031478173e-05 2.6238783435460316e-05 1.1817042551158908e-05 -4.845524709158668e-06 -1.6598645071447406e-05 -1.7775698163864115e-05 1.410298363441163e-05 -7.123231772767787e-06 -5.23464210113606e-07 1.4634836958793574e-05 -4.490978258440512e-06 -1.0047425285707811e-05 1.8144677117345864e-05 -0.004642414051054424 -0.00038144092842350684 0.06397392685454631 -0.05629950533736775 0.001049487627343592 -0.000397378839306194
