 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -1.690310037105441e-07 -9.412704702108881e-08 1.3177558833112731e-09 -8.191641939588328e-12 2.3672627173012095e-06 -1.7593045158811515e-07 3.947298395252773e-09 -2.6582197813430284e-11 -2.3421999169928014e-08 3.991003262629449e-08 1.458128697647328e-06 5.9416365846834774e-09 1.2412452011354505e-09 -2.6808463906864337e-08 6.456578229587073e-09 -5.034627718909839e-09 2.4765520786793943e-08 1.2002919878632698e-08 1.0226457873393943e-08 9.136693141623198e-09 1.465959976216338e-08 1.3981133567246939e-08 -1.2307726296620777e-08 -7.601742666289784e-09 1.1787541471232176e-08 1.3417975902613691e-08 9.665107221293932e-10 1.0603122778764902e-10 4.2744733869273797e-08 4.91183669158474e-07 -8.756226375654814e-08
pcs.V6 -6.953452616418535e-08 2.70072194404513e-07 -6.661696023161555e-09 4.908442210521726e-11 2.108902696031305e-06 -1.3581050147726896e-07 3.146146459267871e-09 -2.5515405064849512e-11 -1.2200449193632114e-09 -2.0556044203829938e-09 5.941636584683487e-09 1.4419923113445163e-06 1.1643563557778107e-08 -4.1143053410787e-09 1.0693049652489462e-08 -1.145274797730718e-08 2.943192888439101e-08 1.1942423850359656e-09 -1.529912607729136e-08 -1.0819248863571345e-08 -1.004206211652088e-09 8.75693193339287e-09 8.161943489601341e-10 1.406054105745716e-09 1.4343581803841532e-09 6.128744339741876e-09 -3.387916921708849e-08 -1.3659604889280567e-08 2.9351066570482855e-08 5.21086457554465e-07 1.4442642009570338e-07
pcs.V7 -9.415850697319338e-08 3.188327951569599e-08 -9.61688587036709e-10 6.250506891185884e-12 -3.7284461682479887e-06 2.4279157165124975e-07 -5.115816666562567e-09 3.6675518152156294e-11 9.01391821271673e-09 1.7408494640020366e-08 1.2412452011354143e-09 1.1643563557778144e-08 1.6102522408868922e-06 1.0639084501954253e-08 -4.738559745870678e-09 -3.086792000949385e-08 3.6789226250626237e-09 -8.488802799582491e-09 1.4199194082971644e-08 -2.306895697591478e-09 -3.829930589217281e-10 -6.598008489191392e-09 -1.6561118866982505e-08 1.110389176167861e-08 7.023820963137256e-09 -2.7866178082608844e-08 -1.3383386456192654e-08 6.66103509385954e-09 -3.681652981940594e-08 1.4323238409084692e-07 -1.7614801498620435e-07
pcs.V8 7.873309619902197e-08 5.801145163785342e-08 -2.3889355636651363e-09 2.320390936942891e-11 -7.083562508030832e-07 -9.580324071363571e-09 1.1846104162157013e-09 -1.233344532814335e-11 1.6399396725954386e-08 -3.026103731508408e-08 -2.68084639068644e-08 -4.1143053410786406e-09 1.0639084501954326e-08 1.5942337866599647e-06 1.6791232035708327e-08 -9.634407784560272e-09 -1.1310008875494549e-09 4.007876770041919e-08 5.758875960818394e-09 -3.6617474788676846e-08 6.467662733288295e-10 1.5971425071565093e-08 -8.720676260875457e-09 1.3747602746874505e-08 3.101285387338225e-08 1.1576722832601718e-08 8.775414468401309e-09 6.157870816020951e-09 -3.9998885527008064e-08 9.088521184434517e-08 -8.080514367370177e-08
pcs.V9 -5.814136535650992e-08 1.0662097006076104e-07 -1.817343955313647e-09 9.712127783369015e-12 2.9288409723462423e-06 -1.3710660745985868e-07 2.0182009167752536e-09 -9.609931271434253e-12 -6.3853719805989205e-09 -3.758537907849344e-09 6.456578229587017e-09 1.0693049652489346e-08 -4.738559745870617e-09 1.6791232035708288e-08 1.5706598828537415e-06 -4.986458442620492e-09 1.3466761364063111e-08 8.795962517235811e-10 9.253222186620651e-09 -9.680544351464975e-09 -3.7885233903220236e-09 -1.4037117344059277e-08 3.3931099802193385e-09 -2.142565964038801e-08 -2.3214636747159702e-08 -1.1926555782036427e-08 -4.778139994997525e-09 1.723042546020262e-08 4.891791935481161e-08 2.0843065124603917e-07 -1.689864064116455e-07
pcs.V10 1.1524426651902602e-07 7.806405165991596e-08 -8.927021645802904e-10 2.5655589205393167e-12 -4.484898371422422e-07 6.097454624191401e-08 -2.0902374654635973e-09 1.7098588971956442e-11 2.1222519931669515e-08 2.5001389624622277e-08 -5.034627718909827e-09 -1.1452747977307232e-08 -3.086792000949388e-08 -9.634407784560328e-09 -4.986458442620543e-09 1.5803235724767733e-06 1.0171841356463363e-08 1.4171370005788662e-08 5.970243824245249e-09 1.4115610943117097e-09 -2.7364451224998325e-08 4.401237561720691e-09 8.887988292783821e-09 9.527122568801516e-09 -4.758905105224441e-10 1.753114052280317e-08 -2.5776166951777995e-09 -9.233227767770597e-09 1.4189271103685763e-07 3.575119145713751e-07 2.1110938866950505e-07
pcs.V11 -2.598743861614566e-08 1.044741928960123e-07 -2.3534286027747416e-09 1.806007732298193e-11 -1.99154114746044e-06 1.4488549128255455e-07 -2.8139429714548123e-09 1.5784061999087334e-11 7.2176885205161484e-09 -4.149732297444506e-09 2.476552078679383e-08 2.9431928884391013e-08 3.6789226250627143e-09 -1.1310008875495099e-09 1.346676136406305e-08 1.017184135646346e-08 1.5572027978569921e-06 6.681948606732252e-09 6.606121508821682e-09 -1.1307072251064521e-08 -7.061018989864094e-09 -4.902875489326302e-09 8.651425272242266e-09 5.760189562362907e-09 -2.1525120042073854e-09 7.111526435202642e-09 -1.643517707648076e-08 2.142505625082127e-08 -2.4492699444972685e-08 2.0238865032187353e-07 -2.1681956863272562e-08
pcs.V12 -1.1178387478974762e-07 -3.693776155465237e-07 8.308459340976233e-09 -5.8037478568141455e-11 -2.282311843704149e-06 1.854640772487587e-07 -4.0903262047321285e-09 2.6650460526539525e-11 1.3502507162396624e-09 -2.9815778005725373e-09 1.200291987863281e-08 1.1942423850361077e-09 -8.488802799582622e-09 4.007876770041931e-08 8.795962517235258e-10 1.417137000578858e-08 6.681948606732136e-09 1.5629264917394218e-06 -2.7814780222287727e-08 -4.090440505916773e-09 -4.762173661593858e-09 7.50786048543067e-09 -7.613544909114199e-09 -1.3225101729211697e-08 -1.3576936652460831e-08 2.7691466002132834e-09 -2.067621916277924e-08 2.0145851066203453e-08 -2.1293473355500564e-08 1.3523056607486433e-07 -1.4171004563469917e-07
pcs.V13 -1.4648583027396823e-07 -9.392921264006408e-08 2.6097034868035924e-09 -2.3968416256540415e-11 -1.6102602015597734e-06 1.100429319150317e-07 -2.829864397437958e-09 2.2218878477020542e-11 -1.1562777464001053e-08 1.2451496135565854e-08 1.0226457873394026e-08 -1.529912607729129e-08 1.4199194082971535e-08 5.75887596081839e-09 9.253222186620582e-09 5.970243824245215e-09 6.6061215088215756e-09 -2.781478022228767e-08 1.6014960348347735e-06 1.559169175558221e-11 -1.688192909505808e-08 3.332408438561174e-09 -2.1073297842444684e-08 -1.3576693374523742e-08 -2.104887649012343e-08 -6.136128375855781e-09 8.341090962858592e-09 3.7314833545756925e-09 1.3025609818710414e-07 -2.3274820214073048e-07 -3.676550354986337e-07
pcs.V14 -3.5918348569092105e-08 5.5077698324747194e-09 1.9488954618025335e-10 -4.052897607065795e-12 2.5380912118385295e-06 -1.6929357688416113e-07 3.419801442605115e-09 -2.1649756679096573e-11 1.5714798055629554e-08 -1.6106512203304302e-08 9.13669314162323e-09 -1.0819248863571388e-08 -2.306895697591501e-09 -3.661747478867681e-08 -9.680544351464912e-09 1.4115610943116714e-09 -1.130707225106449e-08 -4.090440505916846e-09 1.5591691755514988e-11 1.5777922793815909e-06 -1.0000519252814379e-08 -2.0471046644850053e-09 1.3475725217905351e-08 -1.896947864301785e-08 -4.503495078973749e-09 -1.2484217744705523e-08 -6.254588002189917e-09 -1.369533923118423e-08 7.139947615865553e-08 3.58903962745636e-07 1.1799874603968226e-07
pcs.V15 -3.40555809803349e-08 -1.3637573638457765e-07 2.985771916230767e-09 -2.1647280175754804e-11 1.6792720852597137e-06 -1.744136741013633e-07 4.8504016763963e-09 -3.839721175199149e-11 -5.819481160409152e-09 -3.87346425895823e-09 1.4659599762163503e-08 -1.0042062116519581e-09 -3.829930589218806e-10 6.467662733289452e-10 -3.7885233903218656e-09 -2.736445122499844e-08 -7.06101898986405e-09 -4.7621736615941694e-09 -1.6881929095058288e-08 -1.0000519252814301e-08 1.5987351081060074e-06 -9.751279024218226e-09 -8.815371928209651e-10 7.022693650306672e-09 6.134074048690863e-09 -1.1095807955681046e-08 -2.087226160814513e-08 -2.4095918754393127e-09 -3.586424213686538e-08 -3.3257626017084603e-07 2.507022422849555e-07
pcs.V16 7.543913530387579e-08 -1.9521238688725106e-07 3.382905566260879e-09 -1.71535166628649e-11 -1.4916122138748323e-06 7.548548252735216e-08 -5.971152420888581e-10 -2.5699764537742295e-12 -1.3225923865345153e-08 1.6121440433124514e-08 1.3981133567246954e-08 8.756931933392985e-09 -6.598008489191408e-09 1.5971425071565173e-08 -1.4037117344059264e-08 4.401237561720659e-09 -4.902875489326299e-09 7.507860485430562e-09 3.3324084385610955e-09 -2.0471046644850107e-09 -9.751279024218188e-09 1.5752272057848515e-06 3.3204172624118446e-09 -5.247707580740764e-09 -1.9201858341934436e-08 -9.047271689580595e-09 -1.556901343569198e-08 -1.1509614978343554e-08 -1.5977369680329444e-07 4.2129041641336866e-07 1.2685953842678404e-07
pcs.V17 -4.739740863485011e-08 -2.0261797601234814e-07 3.5395178667246886e-09 -1.9675418292662777e-11 -4.2963911730156855e-06 2.831425522336962e-07 -6.1891942342737505e-09 4.370753586499011e-11 -8.923630264431241e-09 1.762020574426155e-08 -1.2307726296620776e-08 8.161943489600628e-10 -1.6561118866982545e-08 -8.720676260875519e-09 3.3931099802192872e-09 8.887988292783752e-09 8.651425272241801e-09 -7.613544909114336e-09 -2.107329784244477e-08 1.347572521790565e-08 -8.815371928205355e-10 3.3204172624118417e-09 1.6035500917643508e-06 2.4340172983376747e-08 7.342961488543066e-09 3.731767788199139e-10 -9.356654541042142e-09 -2.9832422755522394e-08 -4.565054858982497e-08 -1.7782791130398654e-07 9.99972391648447e-08
pcs.V18 -5.7812990870282016e-08 1.9475322412616473e-07 -3.6580521116955096e-09 2.085844804836079e-11 1.4850571290158086e-06 -5.60202057708808e-08 -2.4604543821580766e-10 1.3589133454803437e-11 -1.2033033392538361e-08 8.41910585943935e-09 -7.601742666289816e-09 1.4060541057456052e-09 1.1103891761678631e-08 1.3747602746874424e-08 -2.1425659640388036e-08 9.527122568801556e-09 5.7601895623628876e-09 -1.3225101729211553e-08 -1.3576693374523646e-08 -1.896947864301785e-08 7.022693650306628e-09 -5.247707580740765e-09 2.434017298337662e-08 1.5599724951453718e-06 -6.878410274245338e-09 -1.2606764134043976e-08 -1.1593881578418666e-08 -2.187008373174375e-09 7.739354600214342e-08 -1.317553964842636e-07 -1.0435432023875916e-07
pcs.V19 2.2140623285341275e-09 1.6370302677619e-07 -4.427359959817091e-09 3.564663367204208e-11 1.2057134464402744e-06 -1.7408440658491813e-07 5.185351515827461e-09 -4.266333075912319e-11 -3.990614369099381e-09 1.4613107430561784e-08 1.178754147123214e-08 1.4343581803841654e-09 7.023820963137331e-09 3.1012853873382273e-08 -2.321463674715957e-08 -4.75890510522402e-10 -2.152512004207278e-09 -1.3576936652461045e-08 -2.1048876490123534e-08 -4.50349507897377e-09 6.134074048690612e-09 -1.9201858341934558e-08 7.342961488543089e-09 -6.878410274245155e-09 1.5619747867063122e-06 1.3980702116197977e-08 3.615296027833648e-09 6.495199903501414e-09 -1.7079103947931662e-07 -4.782680353349472e-08 -1.1606190099394495e-07
pcs.V20 -9.82036885539152e-09 -3.0130020775277733e-07 6.321714944068597e-09 -4.173351647875185e-11 -3.951824515894499e-06 3.0014627374850764e-07 -7.332503960031665e-09 5.5977644666981125e-11 -1.0147977624865182e-08 6.379263752625919e-10 1.341797590261378e-08 6.128744339741995e-09 -2.7866178082609045e-08 1.157672283260176e-08 -1.1926555782036511e-08 1.7531140522803057e-08 7.1115264352024575e-09 2.7691466002133707e-09 -6.136128375855759e-09 -1.248421774470542e-08 -1.1095807955680625e-08 -9.047271689580501e-09 3.731767788203247e-10 -1.2606764134044247e-08 1.3980702116198113e-08 1.5724667384855689e-06 1.671017400190041e-08 2.1056210784804296e-08 1.8530728822378978e-07 -1.958497831763856e-07 -7.517301188247228e-08
pcs.V21 2.040625574872912e-08 1.2852239926533665e-07 -3.4185718972532276e-09 2.738979164159588e-11 2.9715950760454276e-06 -2.550846515735037e-07 6.348900187388576e-09 -4.853308361973144e-11 5.660355296601573e-09 -5.79316340351823e-09 9.665107221296285e-10 -3.38791692170883e-08 -1.3383386456193038e-08 8.77541446840125e-09 -4.778139994997075e-09 -2.5776166951778235e-09 -1.643517707648085e-08 -2.0676219162779744e-08 8.341090962858323e-09 -6.254588002189685e-09 -2.087226160814522e-08 -1.5569013435692277e-08 -9.356654541042798e-09 -1.1593881578418361e-08 3.6152960278337703e-09 1.6710174001899893e-08 1.5691953234668007e-06 -2.867309622640888e-09 -5.810147217585186e-08 -1.3437593617010642e-07 -2.4673406544921245e-07
pcs.V22 -3.449985123037306e-08 3.2524231945781825e-07 -7.615054805620608e-09 5.4222319479096906e-11 9.823550729850248e-07 -9.181288415515233e-08 1.8766697453715367e-09 -1.1801975826631974e-11 -1.3775287092234182e-09 -5.075783644863222e-09 1.0603122778725679e-10 -1.3659604889280878e-08 6.661035093860015e-09 6.157870816020813e-09 1.7230425460202525e-08 -9.23322776777036e-09 2.142505625082155e-08 2.014585106620373e-08 3.731483354575931e-09 -1.3695339231184519e-08 -2.4095918754398255e-09 -1.1509614978343574e-08 -2.9832422755522096e-08 -2.187008373174296e-09 6.4951999035009365e-09 2.1056210784804895e-08 -2.86730962264156e-09 1.5752889022602148e-06 -2.8830976370389714e-08 1.5200785828396802e-07 -3.133016553392467e-07
proband -1.1006353188763296e-05 2.176898881985953e-06 -4.990077999364006e-08 3.3540536765281006e-10 1.4480102947904316e-05 -1.7145019150173592e-06 5.6088005324772996e-08 -5.517980462076845e-10 3.166168458113077e-07 -8.919641290927642e-08 4.274473386927631e-08 2.9351066570484873e-08 -3.681652981940904e-08 -3.9998885527007184e-08 4.891791935481494e-08 1.418927110368575e-07 -2.4492699444973476e-08 -2.129347335550666e-08 1.3025609818710125e-07 7.139947615865783e-08 -3.5864242136864735e-08 -1.59773696803297e-07 -4.565054858984928e-08 7.739354600214538e-08 -1.7079103947931272e-07 1.853072882237821e-07 -5.810147217585905e-08 -2.8830976370381866e-08 0.00017525405160795992 -0.00010295920076357473 -9.212554894646854e-05
paternal 1.4269716399257034e-05 2.1797810738002197e-06 -6.325269294746293e-08 4.884249603133646e-10 8.278279358752833e-06 -1.4621336201270813e-06 4.173552485547746e-08 -3.006258725460172e-10 9.011282497352411e-07 -6.474014078535876e-07 4.911836691584638e-07 5.210864575544576e-07 1.4323238409085957e-07 9.088521184434233e-08 2.084306512460354e-07 3.575119145713797e-07 2.0238865032188128e-07 1.3523056607487235e-07 -2.3274820214072458e-07 3.589039627456276e-07 -3.325762601708595e-07 4.212904164133689e-07 -1.7782791130395467e-07 -1.3175539648426185e-07 -4.782680353350714e-08 -1.9584978317636065e-07 -1.3437593617011573e-07 1.520078582839667e-07 -0.00010295920076357491 0.00023087269781076194 -8.861943209199359e-06
maternal 8.75455388659901e-06 2.1002646341710433e-06 -3.4910293890603214e-08 1.9005499555037214e-10 7.697671193692437e-05 -5.475734450589132e-06 1.2055960363202436e-07 -8.586509015090433e-10 7.687937585701131e-07 -5.928730990225831e-07 -8.756226375654433e-08 1.4442642009570423e-07 -1.761480149862086e-07 -8.080514367370047e-08 -1.68986406411642e-07 2.1110938866950198e-07 -2.168195686327326e-08 -1.4171004563470388e-07 -3.676550354986376e-07 1.1799874603968428e-07 2.507022422849563e-07 1.268595384267834e-07 9.999723916484152e-08 -1.0435432023875936e-07 -1.1606190099394101e-07 -7.517301188247594e-08 -2.4673406544921023e-07 -3.1330165533923675e-07 -9.212554894646858e-05 -8.86194320919909e-06 0.00021540848995139962
