 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011474404271056105 0.0042048477385218394 -0.00013312278883652977 1.3369692694764006e-06 0.012333334633094127 -0.001200080877396821 3.663196859845348e-05 -3.5531954896007435e-07 -1.6616893557306046e-06 2.8361313506512255e-06 2.3852249061268796e-06 -1.1442146029697007e-06 1.2470329063355913e-06 -1.0020852573196716e-05 -3.4014726260103503e-06 -2.3226543704526752e-06 -1.7116272547866495e-06 -4.724079836688804e-06 -1.0107975841284255e-05 -4.1753088681382045e-06 -8.191606940401758e-07 2.77650946177015e-06 4.698678496347296e-06 -7.936514361257904e-07 -2.1091342680098746e-07 -3.808370040363971e-06 7.119700753203063e-06 -5.2624628686683924e-06 -1.1388295669885307e-05 -0.00013099778599351828 0.00013754128441593338 -1.2538811382942267e-05
age 0.004204847738529198 0.004667176313948523 -0.000135352834836584 1.2348092348486176e-06 0.04634685968974364 -0.004297809865362176 0.00012427415803258806 -1.130946039275246e-06 -5.379133984451483e-07 -2.6470722869064244e-07 -3.1273689529656467e-06 1.3764252383897185e-06 -2.1802690611620355e-07 -1.3353172127475476e-06 2.735759223521209e-07 -1.1598896261860766e-06 -7.696838535651761e-07 -3.6856072336913735e-06 -2.0925548955399154e-06 1.0706705529250217e-06 -7.258491546782883e-07 2.0274235789035005e-08 1.5409918945290576e-06 9.864398473974768e-07 -2.377481939807586e-06 -3.218090905528987e-06 1.3670996575865757e-07 5.692676194445271e-07 7.81784352180152e-06 4.330238124462296e-06 0.00012378210242225616 -0.00014710360052954896
age2 -0.00013312278883676352 -0.00013535283483669195 3.97366072067337e-06 -3.6677592282436726e-08 -0.0013251003267869131 0.0001243555472761373 -3.6389357219591033e-06 3.349801546447266e-08 8.671703379693802e-09 2.4935890194676107e-08 8.283636359858173e-08 -3.680203284646558e-08 2.7892409253571746e-09 4.573717007152391e-08 9.943508547597382e-09 4.8550811083331e-08 2.188652573932143e-08 1.1017565427543006e-07 7.898270900711748e-08 -2.9027646804859405e-08 1.296219889495209e-08 -1.3051332947897881e-08 -4.91870454327738e-08 -1.6485269291504488e-08 5.718675062174827e-08 9.11358223504844e-08 -1.8283063474241428e-08 2.070922298109842e-09 -1.8345592359918598e-07 -2.006811109474057e-07 -2.9729530520566975e-06 3.973446389753178e-06
age3 1.336969269479151e-06 1.2348092348499396e-06 -3.667759228244774e-08 3.426486538583758e-10 1.1938829251624082e-05 -1.132361455549863e-06 3.351698335940545e-08 -3.122296939197548e-10 -1.5256294270475618e-11 -3.189138831854129e-10 -6.850471752928362e-10 2.9492314677185096e-10 -6.251184305808436e-12 -5.164196461561674e-10 -2.5536625581891665e-10 -5.5712477764779e-10 -1.771605054145588e-10 -1.0273940426443363e-09 -8.945451966935161e-10 2.4020214012895666e-10 -4.33115218868116e-11 2.0232629280440447e-10 4.896660542703773e-10 3.65480601598524e-11 -3.9906709836427707e-10 -8.286582740786563e-10 3.149082911550828e-10 -1.7315102744876368e-10 1.3977984187045397e-09 1.7981047816465783e-09 2.343094079550692e-08 -3.4790449022569236e-08
sex 0.012333334633412739 0.046346859690015195 -0.0013251003267946214 1.1938829251692553e-05 1.0278895298764927 -0.09401973739372814 0.0026845451384804107 -2.413541725588277e-05 2.0674281118982482e-05 -4.155669194886843e-06 -2.301591335545347e-05 3.0234166079827685e-05 -3.8056568389553254e-05 4.884321265743033e-05 -8.794806988264414e-06 -2.317171873502283e-05 -4.852015022930412e-06 -6.398722539385036e-06 2.194975646660105e-05 6.305941915573514e-05 2.896521593403112e-07 -1.0616377653962335e-05 -2.055347510709938e-05 -1.607894036016879e-05 -1.9795362745106657e-05 -2.9911841409158082e-05 3.4018856341547476e-06 3.7065271089372526e-05 0.0002756616216690973 0.00026464286440325475 0.0019029193044384437 -0.002704127618284434
agesex -0.0012000808774129774 -0.004297809865370389 0.00012435554727637072 -1.1323614555519815e-06 -0.09401973739373509 0.00872331495938227 -0.00025225760340098877 2.2936503730369806e-06 -1.7972279481350436e-06 7.705459873202533e-07 2.3604127910849792e-06 -2.787771818992385e-06 3.3062712627916757e-06 -4.680759108313163e-06 1.2554074331495886e-06 2.5080880837388332e-06 3.509847500144618e-08 7.263291687249872e-07 -1.7933512752565943e-06 -5.887289577169137e-06 -5.342656555307337e-07 5.666033061046006e-07 1.789343964685682e-06 2.0527035945953023e-06 1.1272496008065936e-06 2.8428741909665913e-06 -2.444027653881691e-07 -3.22678800843894e-06 -2.5625502206721026e-05 -2.527775778192213e-05 -0.00015720218731155502 0.00024226059506452739
age2sex 3.663196859919773e-05 0.00012427415803327146 -3.6389357219781336e-06 3.3516983359571964e-08 0.0026845451384808166 -0.0002522576034010077 7.3881919744039845e-06 -6.800324300651224e-08 4.930086651032988e-08 -3.399268387971255e-08 -7.526126565750875e-08 8.132201579763075e-08 -9.205130878893141e-08 1.3881082786539984e-07 -4.773687764567731e-08 -8.416678082021875e-08 1.3111190764925106e-08 -2.3579180384976812e-08 4.0961198805292383e-08 1.717458261404372e-07 3.077430368071279e-08 -6.17028451057272e-09 -4.9403250778320234e-08 -7.548086339979327e-08 -1.4503249755984351e-08 -8.578288289796462e-08 4.255123535926526e-09 8.616352774951797e-08 7.301466162484439e-07 6.927385912292305e-07 4.126846629240045e-06 -6.825173943075339e-06
age3sex -3.553195489661475e-07 -1.1309460392801217e-06 3.349801546461123e-08 -3.122296939209904e-10 -2.4135417255888236e-05 2.2936503730373178e-06 -6.800324300651703e-08 6.338976301116352e-10 -4.604396206558435e-10 4.243929906170958e-10 7.530615570290487e-10 -7.350047198777976e-10 8.122674753945783e-10 -1.279982105694871e-09 5.488563158411893e-10 8.692539572160429e-10 -2.531205468676094e-10 2.259885004559344e-10 -2.640081867283767e-10 -1.5866032848362386e-09 -4.3257703392401457e-10 3.2464989407977564e-12 3.957313900823269e-10 8.216316424059889e-10 -4.976343592940939e-11 8.130472870333311e-10 -4.933252613510947e-11 -7.204351399166539e-10 -6.590071323138838e-09 -5.389816467535609e-09 -3.457566918028888e-08 6.034340022467109e-08
pcs.V3 -1.661689355725227e-06 -5.379133984365245e-07 8.671703379444806e-09 -1.525629426821398e-11 2.067428111911138e-05 -1.7972279481469474e-06 4.9300866510672554e-08 -4.6043962065894606e-10 3.4915811307652643e-06 8.657821084305603e-08 -1.0277348110162271e-08 -2.4119284527830246e-08 6.957165897050413e-08 4.516016405085881e-08 -3.639040342476185e-08 7.206958576482569e-08 -9.971484397888477e-08 1.0865330364364906e-07 -9.897253167049921e-08 2.372812144760039e-08 -1.0244852624125986e-08 1.797212682178643e-08 -9.17358183553652e-08 1.5940593376694044e-08 1.1658282367507699e-08 -6.971154479958458e-09 5.78658120024082e-08 2.5677677868968175e-08 2.3964839183887286e-06 2.2312363985770476e-07 1.73436586626334e-06 1.4459639096496385e-06
pcs.V4 2.8361313506455563e-06 -2.6470722869625097e-07 2.4935890194836478e-08 -3.1891388318684654e-10 -4.155669194902952e-06 7.705459873216596e-07 -3.399268387975065e-08 4.243929906174208e-10 8.657821084305703e-08 3.301459819540072e-06 7.483229435642948e-09 -5.906161810030036e-09 4.179927108837905e-08 -4.813732221765057e-08 -6.18063173298247e-08 3.090436125972385e-08 8.502986632582573e-08 -4.996532102168012e-08 6.149806927504514e-08 -6.509597027628907e-08 -1.281549684980724e-07 5.946116671697501e-08 1.0532292140932457e-07 3.806514334516797e-08 5.135814857975742e-08 2.8451957738672428e-08 2.3552639722484845e-08 4.8534365085832334e-08 -8.81864345687728e-07 7.698519253672309e-07 -2.4759229459730105e-06 -2.4438294238945006e-06
