 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0001322345867083503 5.964713481200287e-06 -1.6276298251303203e-07 1.610494624180742e-09 -3.0491673299616778e-05 2.6742545281323974e-06 -7.021485287311055e-08 5.841858185581803e-10 1.652796804809997e-07 2.40860825133427e-07 -1.0026759415149079e-07 2.1934555497480024e-08 -1.1549114110420649e-07 7.259318455784788e-08 -3.694563986595319e-08 7.689592766196263e-08 -5.790047563253158e-08 -4.8448839051266653e-08 -2.6931582171285515e-08 -7.954679903545922e-08 5.049420224598255e-08 5.4902114284365406e-08 -3.084352732650208e-08 -4.127301346544956e-08 7.539929739034975e-09 -3.7541634716503505e-08 1.771150651937011e-08 -2.6952818919610057e-08 -1.3567247333750845e-07
age 5.964713481034085e-06 0.00020806603540939674 -4.774996954304324e-06 3.405560083127812e-08 0.002469717890968523 -0.00018601962935361514 4.244504871331486e-06 -3.0041288745934374e-08 -7.3308321661329955e-09 2.153260598410986e-07 -1.6083824062265627e-07 1.7251465400056973e-07 1.4589767340397977e-07 1.1244986551639817e-07 1.08942008658245e-07 1.3274786325606375e-08 7.728624481167841e-08 -2.784832004456147e-07 3.482569987828362e-08 2.754886031291199e-08 -7.114386598504101e-08 -2.48718303810027e-07 -1.5004283027728085e-07 1.988867480885168e-07 1.5444407964710509e-07 -1.0760995626149111e-07 1.1126117130019755e-07 2.852424882062559e-07 2.412183951333693e-06
age2 -1.6276298250774368e-07 -4.7749969543031275e-06 1.1163345752240379e-07 -8.093721205944141e-10 -5.533215619780158e-05 4.258537815244959e-06 -9.906278656181231e-08 7.131504384877875e-10 1.563735223145646e-09 -4.356266469489046e-09 3.176714928223294e-09 -3.99802089244069e-09 -3.611499560801062e-09 -3.1737813106718737e-09 -2.0061660326860467e-09 7.624703581259037e-11 -1.6668586758535683e-09 6.549643721383874e-09 -5.764665024915318e-10 -5.148568193861898e-10 1.4560780635415573e-09 5.1502933420177954e-09 2.411449570091521e-09 -4.170460941095773e-09 -3.900065446329964e-09 2.175249688900983e-09 -3.008046653960962e-09 -6.643650544501938e-09 -5.709150385913122e-08
age3 1.6104946241581073e-09 3.405560083127055e-08 -8.093721205944143e-10 5.962282263590733e-12 3.8613975928642135e-07 -3.0236188075128686e-08 7.155076859663979e-10 -5.235856648365853e-12 -1.8916846932081644e-11 3.017471236758349e-11 -2.247519901137773e-11 2.8289128689762045e-11 2.578264560967473e-11 2.6291369846838342e-11 1.1840666040107708e-11 -1.2769400538120758e-12 1.2833012354329765e-11 -4.7208931725913176e-11 1.3082990569809791e-12 1.4574264323870124e-12 -9.941363930567072e-12 -3.2622256631395404e-11 -1.2033214882456266e-11 2.7497018910407205e-11 3.0207437259680447e-11 -1.415042633972497e-11 2.3997252607455565e-11 4.7543235254211716e-11 3.935736866888363e-10
sex -3.0491673299698892e-05 0.0024697178909722337 -5.533215619788611e-05 3.861397592870195e-07 0.08780819613740048 -0.006563681063048497 0.00014960348037517047 -1.0627947643925158e-06 8.719673863994283e-08 -4.957017618896784e-07 1.2960153268651e-06 2.1256688320045853e-06 -1.5729570265845425e-06 -7.568164476303408e-07 1.318056524519219e-06 -1.3864095457089915e-06 -2.4464099882826106e-06 -2.353591157944028e-06 7.973233019415904e-07 2.400646595806101e-06 1.2485458366398832e-06 -1.809711397672531e-06 -3.2832089955820055e-06 1.361819388039263e-06 1.0506048434366445e-06 -1.1466270137341967e-06 3.2634441321600646e-06 6.376730400606251e-07 2.808959340712965e-05
agesex 2.6742545285748814e-06 -0.00018601962935402806 4.258537815254409e-06 -3.0236188075194987e-08 -0.006563681063048416 0.0005038983650774479 -1.1720896306501727e-05 8.462911670743365e-08 2.101483053608529e-08 6.331850963991075e-08 -9.363226238254354e-08 -1.3985030636595793e-07 1.046066673876993e-07 3.083094110936385e-08 -4.305946185348274e-08 1.171624560931128e-07 1.7822159685631456e-07 1.880091605225459e-07 -7.304565520054934e-08 -1.8119669524547048e-07 -1.1977993642967362e-07 1.297494900029617e-07 2.0365901184221412e-07 -6.524320043733351e-08 -1.5327220278789373e-07 8.120603002222479e-08 -2.8049341430763923e-07 -5.6349890806691934e-08 -2.8401646213494517e-06
age2sex -7.021485290133417e-08 4.2445048713425005e-06 -9.906278656206639e-08 7.155076859681588e-10 0.00014960348037516694 -1.1720896306501607e-05 2.7770889114834296e-07 -2.038015709194375e-09 -1.160530690153108e-09 -1.99019985379894e-09 1.8625214990929985e-09 3.254477342871606e-09 -2.294694032158365e-09 -1.6200984812108682e-10 1.888503985000769e-10 -3.039860242043896e-09 -3.631413725720573e-09 -4.3050546428364186e-09 1.4789623066629712e-09 3.955072494934924e-09 3.2287223354832883e-09 -2.481114558200168e-09 -4.172923203606988e-09 5.92171346821636e-10 4.850089187529427e-09 -2.0218350217640064e-09 6.869867397167229e-09 9.99821512935911e-10 8.041824269450992e-08
age3sex 5.841858187618097e-10 -3.00412887460097e-08 7.131504384895348e-10 -5.235856648378005e-12 -1.0627947643924821e-06 8.462911670743214e-08 -2.03801570919436e-09 1.518886597666052e-11 1.0296356582824657e-11 1.939439883791482e-11 -9.980506539142601e-12 -2.6017826007709498e-11 1.81030537152536e-11 -1.4342293888142229e-12 1.790392262394391e-12 2.1914901681161395e-11 2.1970453384254633e-11 2.952685849059578e-11 -8.829628764144521e-12 -2.65214290929542e-11 -2.4893395772975082e-11 1.4134884056990373e-11 2.8019986048927018e-11 2.693440051648761e-12 -4.207845644523747e-11 1.627477104004836e-11 -5.2199811270826654e-11 -5.267984055876801e-12 -6.91757333376313e-10
pcs.V3 1.6527968048098794e-07 -7.330832165879805e-09 1.5637352231398498e-09 -1.8916846932040508e-11 8.719673864983395e-08 2.1014830535326525e-08 -1.1605306901354853e-09 1.0296356582697646e-11 1.3308259827001471e-06 6.037460494797479e-08 -2.5844819354653958e-08 2.2834791777636206e-09 7.77661544120462e-09 1.7313813817262947e-08 -3.006559720448237e-09 1.1997540855502881e-08 6.018031605649882e-09 9.164519988893369e-09 -9.343333884569017e-09 1.084946753086753e-08 -5.9834548549173e-09 -1.0681109494863958e-08 -7.38818614805761e-09 -1.7544007211082222e-08 -4.337457285303626e-09 -6.2037250168754015e-09 9.04848173495591e-09 -1.6668324109805605e-09 8.337427091038852e-07
pcs.V4 2.4086082513350137e-07 2.1532605984141183e-07 -4.3562664694962616e-09 3.0174712367635186e-11 -4.95701761877044e-07 6.331850963894325e-08 -1.9901998537764608e-09 1.9394398837752643e-11 6.03746049479748e-08 1.369270316913222e-06 1.8457988190874e-08 -2.2004214566645088e-09 1.8871092934187235e-08 -1.635272933747549e-08 1.267443754750419e-09 1.5282851096248083e-08 -4.9014819116884485e-09 -3.7132854283233155e-09 1.1850060369823602e-08 -1.7662710068401558e-08 3.763915144123471e-09 1.3321297491211538e-08 1.1121099376410832e-08 5.645063208407579e-09 1.0009752496659418e-08 -7.842429997189166e-09 -1.2828033218840856e-08 -8.167772557101143e-10 -5.285702074028247e-07
