 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V8 -3.5894419962417644e-05 -3.890420635146938e-05 9.833954812763523e-07 -8.16740927057145e-09 -0.00035424666589043715 2.3788296122188636e-05 -5.110827342315972e-07 3.511616549584571e-09 4.021906577042068e-07 -8.09203236611686e-08 -8.151481106206185e-08 2.1014900016207905e-07 1.898173577539684e-07 5.715996188488773e-06 5.148060500691568e-08 -8.983458673873876e-08 2.559505434698284e-07 3.3125908415506545e-07 1.1272520160844898e-07 -4.439834816907202e-07 -3.6261705103856575e-08 -1.8901083433166645e-07 1.8779221296253594e-09 1.3167139764439477e-07 1.6971171595329413e-07 3.172564557578885e-07 3.233379823990769e-08 -1.0228515517652149e-07 -4.263338617130682e-07 1.66162774406544e-06 2.3505381826163164e-06 3.095393074434681e-05 -3.109257630703757e-05 -2.8175263923747447e-05 1.9156780525034956e-05
pcs.V9 3.350686160382293e-06 1.1025738238321414e-05 -2.3228110486336892e-07 1.5133513050830715e-09 0.00022858526996186423 -1.4494147674911679e-05 2.845326871817779e-07 -1.6148939389791075e-09 -2.7978275726661694e-07 2.82432661163848e-08 -2.999822023912243e-07 1.9659709593323268e-07 8.197121563321896e-09 5.148060500685171e-08 5.806646044291559e-06 5.3610940223773826e-08 3.363756613237207e-07 -1.578096353163074e-07 -4.366706754628865e-08 -3.5990854761337697e-07 3.714542009261684e-08 -3.498820897445909e-08 1.0447940956433923e-07 -1.034112198588584e-07 -3.9661253480533736e-07 -2.1234362736048794e-07 -8.665157194662587e-08 6.10315877078822e-08 1.0450558059490653e-06 4.403917076050164e-06 -2.84098110607325e-06 -9.937427796941544e-06 1.5914206548959649e-06 1.0530037255402421e-05 -1.0381945752117182e-05
pcs.V10 9.277958789398442e-06 2.6697789283656925e-05 -6.699426813062341e-07 5.488649515190384e-09 0.0009493049837580557 -7.112112483785323e-05 1.7324075905343267e-06 -1.3740628053142309e-08 2.315556776287416e-07 2.2043028496670252e-07 -1.2094193505056067e-07 -2.526694666930263e-07 -2.3995774831821733e-07 -8.983458673925099e-08 5.361094022390427e-08 6.1408561137029114e-06 -9.729895681336817e-08 1.7979934038585588e-07 3.004741178178273e-07 3.2223241640508924e-07 9.414554009499001e-08 5.403180547047425e-08 6.155183415164845e-07 2.244595525312113e-09 -4.077538624054096e-09 3.743658283722751e-07 5.146424860602276e-08 -2.4625430730845306e-07 3.5288236638218557e-06 4.642922118551268e-06 -1.4250532964549144e-05 -9.53019195788311e-06 1.9561298365568145e-06 2.3728106216782644e-05 1.1649877457221201e-06
pcs.V11 -7.923123942761858e-06 7.863930698696499e-06 -1.678111317525376e-07 1.1573808566387238e-09 5.284903885834726e-06 -2.819387313982952e-06 1.3078554132763234e-07 -1.5289113901584907e-09 -4.156694449255412e-07 1.746852893796561e-07 -3.574042013233965e-07 3.2909759200402394e-07 2.2103281018172665e-07 2.559505434698391e-07 3.3637566132370686e-07 -9.729895681345909e-08 6.084150849074825e-06 -7.141070751314e-08 3.107688854712977e-07 -1.7833123006057847e-07 1.8990457205841292e-07 -2.857251586966924e-07 9.76547103932588e-08 4.872822311969369e-07 -1.790928285873227e-07 1.2799256541877347e-08 -1.967368131845627e-07 2.0437971238242362e-07 -4.075928021924494e-06 7.395742700721456e-07 1.1923304147917701e-05 -9.430296540899991e-06 9.045388335448503e-06 -1.4004186012123175e-05 -6.190029160093986e-07
pcs.V12 -1.121113818369341e-05 -2.2995921275651574e-05 5.572341169594099e-07 -4.3277393083178896e-09 0.00035883545743944445 -2.6343761763383616e-05 6.40296372796997e-07 -5.1626438176243595e-09 1.5901252640984134e-07 -2.3456293654803597e-07 3.3803999405612706e-07 -8.195908407630601e-08 -3.6625404184960685e-07 3.3125908415469667e-07 -1.5780963531614587e-07 1.7979934038639835e-07 -7.141070751308527e-08 5.62511249653242e-06 -1.916893661855795e-07 -5.142587826413062e-09 -1.833657518842253e-08 -3.5301623048859476e-07 -2.996409251669529e-08 -2.96740742637738e-07 1.8619501165602208e-08 1.4969865541030746e-07 -1.5411189090260275e-07 2.0295515770660917e-07 2.158617740543883e-06 3.7780263134072773e-06 -9.592424605410005e-06 2.0786021274747596e-05 -2.6121707562112948e-05 2.4335593657959654e-05 -1.276418334718868e-05
pcs.V13 -4.349911848673116e-05 -5.627301200432475e-06 2.9498827835255864e-07 -3.765378098673042e-09 -0.00010748268724760439 8.67435258448219e-06 -2.5529692981563057e-07 2.5725556340013694e-09 -9.656289349936212e-08 1.4452446188852404e-07 1.3173637456202685e-08 7.674233881174616e-08 -1.5737035322120982e-07 1.1272520160849173e-07 -4.3667067546297335e-08 3.004741178178456e-07 3.107688854712887e-07 -1.9168936618552194e-07 5.865667163657773e-06 -5.383978464353792e-08 3.7164638220150345e-07 2.0718360241148228e-07 -2.0191545461164823e-07 1.6147103992293196e-07 -1.7264180171332547e-07 1.684212144081069e-07 -1.6277689931447925e-07 -4.2775174210782574e-08 2.7473203457233318e-06 -7.4379080292384e-06 -5.782791663429667e-06 1.6152952249202143e-05 -1.4737954544211138e-05 6.0548571184827325e-06 1.9984383535254248e-07
pcs.V14 -1.729564734448736e-05 -4.54547227098351e-06 1.0134748895353369e-07 -7.996997270821188e-10 0.0001333222701496662 -1.253498474499817e-05 3.777456367149041e-07 -3.6197146980490494e-09 3.788694547572043e-08 -1.2446735728328646e-07 -7.38563034354645e-08 -1.3260902131628744e-09 -3.786911936017213e-07 -4.439834816908642e-07 -3.599085476133173e-07 3.222324164052628e-07 -1.7833123006055722e-07 -5.142587826440713e-09 -5.3839784643554936e-08 5.828547273955023e-06 1.392895450895487e-07 -3.871866518902642e-08 -1.1949405103775e-07 -5.852486012004719e-08 -4.5868825847244824e-08 -2.976683545577633e-07 -4.269559079403076e-07 1.6126814630729356e-07 -7.287101328793856e-07 4.22024203899556e-07 -2.0192561958524153e-06 1.0419362608472362e-07 5.440691487659362e-06 1.6722327814350484e-05 -6.77263609715799e-06
pcs.V15 -6.664176437437874e-06 1.13869439201947e-06 -2.9419206630906598e-08 2.4736503886961367e-10 0.0001789523834053137 -1.4298369371316652e-05 3.7680104703990565e-07 -3.2629333229965816e-09 2.650829295393852e-07 -4.087348638837956e-07 6.247920134647736e-08 -1.960600988172538e-08 1.910245235981681e-07 -3.6261705103981235e-08 3.714542009265796e-08 9.414554009506124e-08 1.8990457205843372e-07 -1.8336575188503716e-08 3.716463822014939e-07 1.3928954508952666e-07 6.057794644691901e-06 -1.6040589921472178e-07 3.4867571036422235e-08 1.368267356337486e-07 -5.239769707373231e-08 -1.575363388018385e-07 -3.4748034786130887e-07 -1.2483795964727874e-07 1.604078934641743e-06 -4.57079203270959e-06 9.407987576262599e-06 -1.1425133827174851e-05 1.2969634191982311e-05 3.7091745748243607e-06 -1.1009381537414302e-05
pcs.V16 1.53408187927137e-07 -1.4899388905485023e-05 3.331407124111286e-07 -2.501006852711401e-09 -0.000371743564801735 2.7214579675739847e-05 -6.572984947549825e-07 5.309609091003224e-09 1.1369671202651658e-07 1.441890360323089e-07 -1.0271586835360271e-07 6.070296428457423e-08 -2.0568017940338066e-07 -1.8901083433150448e-07 -3.4988208974488876e-08 5.403180547056985e-08 -2.8572515869672326e-07 -3.5301623048835383e-07 2.071836024114781e-07 -3.871866518894414e-08 -1.6040589921467546e-07 6.143767206510694e-06 -9.361208482126335e-08 1.6134941726539274e-07 -2.3766033283148236e-07 -2.1413954446056485e-07 -3.178808636789309e-07 2.351038093255496e-08 -9.798868209620092e-07 -2.3765748001920667e-06 -4.841800771429036e-06 -1.3939705745526902e-05 2.121960382026467e-05 -1.3662859826134598e-05 2.0276057707722688e-05
pcs.V17 1.0537064973913063e-05 1.5202938382286222e-05 -4.003206075527503e-07 3.38165116083392e-09 -7.624160309584008e-05 3.6111260510109456e-06 -4.473634785398497e-08 -2.8642412059682636e-11 -5.175116274123615e-08 3.005033401901802e-07 2.9306810192673348e-08 -2.899335874660636e-07 -1.2793330891828765e-07 1.877922129738395e-09 1.0447940956427794e-07 6.155183415162217e-07 9.765471039324392e-08 -2.996409251676491e-08 -2.019154546116207e-07 -1.1949405103778487e-07 3.486757103637382e-08 -9.361208482115923e-08 6.29869737031009e-06 2.1041990299047982e-07 5.230211567922751e-07 1.353660964810518e-07 1.3350307117670737e-07 -5.006070717577774e-07 -1.3540004856300174e-06 2.3842673368691387e-07 -7.22157422942193e-06 2.1761343625340557e-06 -4.021420126187952e-06 8.288704641626877e-06 4.584643516381714e-06
pcs.V18 -1.0875113593233986e-06 2.6744124846879654e-05 -6.098830142124793e-07 4.461926529205304e-09 0.0007109251328416987 -4.8942782539012e-05 1.085188862373442e-06 -7.779897888800552e-09 6.052052929682993e-09 -5.431203257249716e-10 -2.891870846500765e-07 1.231431541170684e-07 -7.190301827781388e-08 1.3167139764410998e-07 -1.0341121985881306e-07 2.244595525098407e-09 4.872822311969915e-07 -2.967407426381951e-07 1.614710399229413e-07 -5.852486012020615e-08 1.3682673563365537e-07 1.613494172654092e-07 2.104199029906732e-07 5.388679076252727e-06 -1.719122832840397e-07 1.461542957745548e-07 -9.200170790499392e-08 2.5886247864968647e-07 6.715719275721015e-07 4.110698359099582e-06 -3.4045588855428955e-07 -9.673958255611632e-06 9.340602888218718e-07 -2.7046048958701105e-05 2.672484741675748e-05
pcs.V19 -9.380463583258614e-07 -1.9899114793359823e-05 4.61785136970558e-07 -3.372818457394447e-09 8.399678442028686e-05 -7.442224644725973e-06 2.1566309379293368e-07 -2.086556965650147e-09 -1.03153506793051e-07 3.9226590673342807e-07 2.0539046704792408e-07 -1.3177558895275006e-07 1.7879468440933473e-07 1.6971171595311517e-07 -3.9661253480524265e-07 -4.077538623666647e-09 -1.7909282858729976e-07 1.8619501165693796e-08 -1.72641801713364e-07 -4.586882584719598e-08 -5.2397697073662515e-08 -2.3766033283163874e-07 5.230211567922804e-07 -1.7191228328374784e-07 5.718400057017919e-06 4.1184475248651973e-07 1.762310937188274e-07 -4.781326117805871e-08 -4.0341465763752504e-06 -7.403242074193664e-06 -7.491962494791851e-06 1.3511358961837397e-06 9.903590279940949e-06 -1.2435062617486333e-06 1.5827071729141055e-05
pcs.V20 -6.4229165954639345e-06 1.8682686613354096e-05 -3.767560619462018e-07 2.4255297797417586e-09 0.00052193148833551 -3.536114982638016e-05 7.755578716835041e-07 -5.545502139486401e-09 -1.9805979217753742e-07 2.8856128062824383e-07 1.7888345221258936e-07 -2.950716550211702e-08 8.225373097315839e-08 3.172564557576807e-07 -2.123436273604545e-07 3.743658283721212e-07 1.2799256541916648e-08 1.4969865540997913e-07 1.6842121440811403e-07 -2.976683545578782e-07 -1.575363388019052e-07 -2.1413954446055418e-07 1.3536609648119066e-07 1.4615429577455632e-07 4.1184475248630945e-07 5.827075694634032e-06 2.2872302985584275e-07 1.322028597635965e-07 4.083429971545134e-06 -8.946228156954672e-06 -1.4876156971825508e-05 1.3760970735949125e-05 -8.331691286169304e-06 1.5253224331209619e-05 6.120173477577058e-06
pcs.V21 4.6535158985683885e-05 3.744511990001862e-05 -1.007056578512335e-06 8.971252275076533e-09 4.435253943978748e-05 -6.901659159976224e-06 2.532630199991931e-07 -2.78693582622224e-09 2.1087306751340506e-07 2.943440832867981e-08 1.8365385085829888e-07 -2.1994163715490685e-07 9.138249143088418e-08 3.233379824002438e-08 -8.665157194671671e-08 5.146424860552686e-08 -1.9673681318457407e-07 -1.5411189090283428e-07 -1.6277689931443552e-07 -4.26955907940406e-07 -3.474803478614136e-07 -3.1788086367875253e-07 1.3350307117675557e-07 -9.200170790531965e-08 1.7623109371874785e-07 2.2872302985560905e-07 5.988418388032654e-06 -4.663979918484972e-08 -2.3175002165584677e-06 1.2720558242124095e-05 -2.8756616756670264e-06 -7.535141263374909e-06 -1.5483251786398606e-05 1.4972253364533187e-05 -1.1690688469304258e-05
pcs.V22 -3.301885986212245e-05 -2.0511748625416118e-05 5.998494162239187e-07 -5.638979799406887e-09 -0.00022773430096907496 1.757442864444643e-05 -4.4671982480457634e-07 3.72244480174307e-09 -1.5350807828840643e-07 -2.657490142932401e-07 -3.583892008315444e-08 2.6748285608241953e-07 -4.225781587884887e-08 -1.0228515517645246e-07 6.103158770788655e-08 -2.462543073082828e-07 2.043797123824063e-07 2.0295515770680597e-07 -4.277517421079371e-08 1.6126814630736175e-07 -1.248379596472283e-07 2.3510380932514942e-08 -5.006070717578513e-07 2.5886247864975354e-07 -4.78132611779482e-08 1.3220285976364462e-07 -4.6639799184957596e-08 6.032458879687762e-06 7.365126977103493e-07 6.995475687069443e-06 -7.6911541820872e-06 -9.842996097274678e-06 -6.011628285029467e-07 1.2687038564874666e-05 1.641067958285608e-08
proband -0.00014354755936173092 -0.0001415893341899906 3.584292846615298e-06 -3.056840949072147e-08 0.00042195422012244555 -2.8725317435924108e-05 5.238750441807367e-07 -2.090153857638827e-09 3.5349881919338632e-06 -2.5124020703708886e-06 1.506740723912661e-07 2.946748276701972e-07 4.1563667038228493e-08 -4.2633386171406244e-07 1.0450558059496457e-06 3.5288236638244447e-06 -4.075928021924369e-06 2.1586177405446887e-06 2.7473203457230967e-06 -7.287101328790035e-07 1.6040789346422317e-06 -9.798868209630148e-07 -1.3540004856300757e-06 6.715719275739726e-07 -4.034146576375111e-06 4.083429971546505e-06 -2.3175002165581204e-06 7.365126977096819e-07 0.0009964280843883049 -0.0005332727197064034 -0.0005193639454227495 1.2293045698919576e-05 0.00011707094226771449 5.166193465885873e-05 -9.313470831667327e-05
paternal 0.0005973128543861687 -0.00037382690922471105 7.784948116898977e-06 -4.9397930309281985e-08 -0.00815814961493881 0.0006022360962098854 -1.4666531088651435e-05 1.1882644024080813e-07 4.834234697528134e-06 5.501480998221515e-06 -1.671905145818996e-06 3.6438962605874605e-06 2.9103001936149193e-06 1.6616277440680487e-06 4.4039170760497945e-06 4.642922118554187e-06 7.395742700715252e-07 3.778026313412194e-06 -7.437908029238772e-06 4.2202420390127806e-07 -4.570792032708522e-06 -2.376574800192382e-06 2.3842673368490423e-07 4.110698359099896e-06 -7.403242074190596e-06 -8.946228156954503e-06 1.272055824212107e-05 6.995475687069879e-06 -0.0005332727197063816 0.005255039562724998 0.000567884612055336 -0.003549106096069822 -0.004021774019378485 -0.0008639025184688878 0.0004258644213991422
maternal 0.0002605543713018586 0.0005379181164898819 -1.1917238574037333e-05 9.043829514497726e-08 -0.00026356684743426926 4.850136281729783e-05 -1.5786186882499959e-06 1.3636040563068035e-08 -8.741842794069703e-06 -6.3270287648065764e-06 -1.2576460332026864e-06 -5.362068284823494e-06 1.2893890876619608e-05 2.3505381826204508e-06 -2.840981106075632e-06 -1.4250532964560267e-05 1.1923304147917144e-05 -9.592424605413677e-06 -5.782791663428402e-06 -2.019256195854236e-06 9.407987576260424e-06 -4.841800771424704e-06 -7.221574229421643e-06 -3.404558885620889e-07 -7.491962494792604e-06 -1.4876156971831173e-05 -2.87566167566848e-06 -7.691154182084354e-06 -0.0005193639454227486 0.000567884612055424 0.004927543993461108 -0.00023695950594438686 -0.00035687112054746365 -0.004572275433621201 -0.0024481083790599757
gpp -0.0009104536006234464 0.003979222557190838 -9.220146448429981e-05 6.951526462507702e-07 0.16392238039737794 -0.011811037437573446 0.0002789384515398237 -2.1601134361128975e-06 -7.650361096501024e-06 -1.1599579228338638e-05 2.418653243261342e-05 1.0431614064211494e-05 -1.7728141826734846e-05 3.095393074426083e-05 -9.9374277969193e-06 -9.530191957878978e-06 -9.430296540884458e-06 2.078602127465872e-05 1.615295224919905e-05 1.0419362605647165e-07 -1.1425133827186203e-05 -1.3939705745544262e-05 2.1761343625776482e-06 -9.673958255573184e-06 1.3511358961195492e-06 1.3760970735976388e-05 -7.535141263291344e-06 -9.842996097304964e-06 1.2293045698492481e-05 -0.003549106096070287 -0.00023695950594252487 0.05380566669689625 -0.047994330509662925 0.0009923643587339604 -0.00036655644805556095
