 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -2.0712867134620666e-07 -8.092698557676552e-08 1.1494593761334478e-09 -7.149162011095734e-12 4.82700787728768e-07 -3.967292100334174e-08 8.896026806855597e-10 -5.1645786212801734e-12 -2.46711629073944e-08 2.594681352098571e-08 1.0292551905550701e-06 3.138704407691042e-09 -1.1342282220495745e-09 -1.909060085947456e-08 7.220368886563632e-09 -4.035878175501659e-09 1.4855552329216015e-08 1.6639690167806583e-08 7.645823122106557e-09 5.3048280270144275e-09 8.505865471700823e-09 1.0094722030179462e-08 -1.1935530121665764e-08 -4.530248299370868e-09 2.2110748234193767e-09 1.004081137294175e-08 1.0732732332411872e-09 1.2762493520854888e-09 1.7516435022346579e-07
pcs.V6 -1.3354130249367672e-07 1.82665373182498e-07 -4.510795440944447e-09 3.282884704428629e-11 1.236116857406589e-06 -6.307040849167952e-08 1.258204358505675e-09 -1.0019247904825555e-11 2.828966339752136e-10 -1.6361029823778233e-09 3.138704407691048e-09 1.0135638541776642e-06 4.240745277630288e-09 -2.7698031277261303e-09 7.432189708135794e-09 -1.0183251848362782e-08 1.9699458474024933e-08 -4.888355220045167e-10 -8.892814762697502e-09 -1.0428988111981633e-08 1.5167593513637746e-09 5.747280474219599e-09 -4.047793305982006e-09 4.991101878038015e-09 2.9091607427638382e-09 4.337153439764443e-09 -2.4217397681857395e-08 -1.1612101563552115e-08 2.5720417659220844e-07
pcs.V7 -4.519763167381032e-08 4.3145885432637974e-08 -1.0947846480128442e-09 6.945383017407167e-12 -2.2066296234616666e-06 1.3353130860451083e-07 -2.6894376061711965e-09 1.9118473353431504e-11 5.0651484123208084e-09 1.548390937116523e-08 -1.1342282220496099e-09 4.240745277630341e-09 1.1446535361808727e-06 5.820237238863467e-09 -1.7298408838002694e-09 -2.3110289339634827e-08 2.973279331916573e-10 -5.333409626806492e-09 1.3729218211674723e-08 -4.7268549006905775e-09 -5.223151473413139e-09 -3.820480238605134e-09 -1.770451496824563e-08 7.672416815966164e-09 2.3144398184742763e-09 -2.079225148798261e-08 -7.490369485753996e-09 -1.3079475133489459e-09 -5.5657326207153056e-08
pcs.V8 6.202428869449538e-08 4.478758214213082e-08 -1.726665075693257e-09 1.6407473874565893e-11 -7.999422252300624e-07 1.4228552651717737e-08 4.0004706684989394e-10 -5.685198920178437e-12 1.3385385919556136e-08 -2.2690730895802164e-08 -1.909060085947451e-08 -2.7698031277261315e-09 5.820237238863443e-09 1.130951507439179e-06 1.5259505639611496e-08 -8.546104181001476e-09 -1.367318716283469e-09 3.252030405122618e-08 7.45767974153241e-09 -2.331706348939417e-08 2.9890019211337865e-09 6.5947036520793496e-09 -6.9057153199000566e-09 1.2478503216650207e-08 2.0279220876482274e-08 1.0243675829493141e-08 6.008253043247101e-09 -3.5909428368937214e-10 -3.5958591015591934e-08
pcs.V9 -7.5858640864486e-08 1.1214644688272155e-07 -1.9884888745743338e-09 1.0726985471988462e-11 2.2751366041330425e-06 -9.654409774148273e-08 1.0853344604201739e-09 -2.048742834320083e-12 -4.155357049872752e-09 -1.0548362324751711e-08 7.220368886563621e-09 7.432189708135792e-09 -1.7298408838002688e-09 1.5259505639611503e-08 1.1058371687646296e-06 -5.7987884754735794e-09 7.840970898904774e-09 2.466915933955635e-09 1.1312102818846614e-08 -7.384751402744552e-09 -4.53315688070399e-09 -1.173203174041078e-08 1.8346424630568133e-09 -1.513849275350093e-08 -2.036446077573506e-08 -9.929829543706015e-09 -3.437244370598428e-09 7.2373379471712995e-09 4.283863417906448e-08
pcs.V10 5.510794573940448e-08 1.1346251856195034e-07 -1.9748266163038585e-09 1.097243849173626e-11 4.29487157554017e-07 -1.8234209858455177e-08 -1.6128818871097265e-10 4.145807468912802e-12 1.4899714843363434e-08 1.7796115048567655e-08 -4.035878175501654e-09 -1.0183251848362754e-08 -2.3110289339634846e-08 -8.54610418100147e-09 -5.798788475473562e-09 1.1252699535750486e-06 7.762557671739105e-10 1.1063995195863595e-08 9.00900913693643e-09 3.4090347721695683e-09 -1.918400052092598e-08 7.285649102954737e-09 3.2780913029245006e-09 6.8530320327079346e-09 1.4162123363994285e-09 1.6365974069237973e-08 -3.4632783575908503e-09 -7.698569310620456e-09 3.482423419378229e-07
pcs.V11 -2.7222701329487317e-09 1.0120435814326079e-07 -2.328189686636304e-09 1.8239249133991626e-11 -3.7896002618203303e-07 2.3761906427969072e-08 -7.819957468007078e-11 -3.501146905681348e-12 9.02745366862998e-09 -1.4799815847128728e-09 1.4855552329216018e-08 1.969945847402493e-08 2.973279331916298e-10 -1.3673187162834654e-09 7.84097089890475e-09 7.762557671738855e-10 1.1066212352593684e-06 -1.2052012664839495e-10 1.6588488128952285e-09 -6.811259841960028e-09 -7.868171421430238e-09 -5.476368651010852e-09 7.10789758151259e-09 5.32952419397558e-09 -1.4636065482471416e-09 5.480163749708184e-09 -1.542789234748709e-08 8.948872073318542e-09 5.304857512154019e-08
pcs.V12 -1.0125166518094629e-07 -3.075526184808087e-07 6.802597872218254e-09 -4.6615004698665006e-11 -2.7559750066995617e-06 2.1490423234108047e-07 -4.7049821275272695e-09 3.102616933338958e-11 -3.242943119023591e-10 -5.206217391218769e-09 1.6639690167806467e-08 -4.888355220044205e-10 -5.333409626806446e-09 3.252030405122618e-08 2.4669159339556983e-09 1.1063995195863696e-08 -1.2052012664838477e-10 1.112863172561509e-06 -1.3084089427216082e-08 -4.076659928169771e-09 -3.985097162599902e-09 1.0706322828251123e-08 -7.390273518014867e-09 -8.332117563100089e-09 -9.438579493411795e-09 4.1392507538796206e-09 -1.9300054606959095e-08 1.563792088652542e-08 -2.847707972745965e-09
pcs.V13 -8.917140842073166e-08 -7.885210325361798e-08 2.1273387019400055e-09 -1.9639389030461904e-11 -1.7030548037284167e-06 1.0644551072878192e-07 -2.6133050857144622e-09 2.021006504218567e-11 -6.90508063968543e-09 1.2056796447086606e-08 7.645823122106504e-09 -8.892814762697415e-09 1.3729218211674718e-08 7.45767974153243e-09 1.1312102818846637e-08 9.009009136936466e-09 1.658848812895243e-09 -1.3084089427216147e-08 1.1331739156583705e-06 9.500482347451204e-10 -8.00252397671286e-09 6.283342690015512e-09 -1.538278096294944e-08 -9.471344542207053e-09 -1.7850468825246814e-08 -7.383391176768297e-09 7.726421108306613e-09 1.2418402808385563e-09 -1.5560342883659526e-07
pcs.V14 -4.070918497787569e-08 6.263188752717526e-08 -1.2615485172565836e-09 7.074084930555141e-12 2.4897838414403453e-06 -1.7745856588594078e-07 3.7236292783291047e-09 -2.3887421892730083e-11 1.4648635902168696e-08 -8.781522847996418e-09 5.304828027014505e-09 -1.0428988111981718e-08 -4.72685490069054e-09 -2.3317063489394196e-08 -7.3847514027446e-09 3.409034772169504e-09 -6.811259841960041e-09 -4.076659928169704e-09 9.500482347451344e-10 1.1174143179775872e-06 -6.727825726269036e-09 -2.930207532995458e-09 1.1877459401204691e-08 -1.1882292438204886e-08 -2.1036598130764406e-09 -3.7795060207544615e-09 -3.650805342865357e-09 -1.0825800483646394e-08 2.087453193069886e-07
pcs.V15 -2.989394213226703e-08 -1.5477681268090765e-07 3.3264729231609104e-09 -2.3206128024249266e-11 2.2736726879649408e-07 -5.747713777684279e-08 2.052919205057794e-09 -1.8473299986592527e-11 -2.6669253964870076e-09 -8.198162810735693e-09 8.505865471700881e-09 1.516759351363699e-09 -5.223151473413101e-09 2.9890019211337294e-09 -4.533156880704027e-09 -1.9184000520926005e-08 -7.868171421430306e-09 -3.985097162599668e-09 -8.002523976712759e-09 -6.727825726269121e-09 1.1345285717584957e-06 -3.86661211487354e-09 -4.453596211751538e-09 4.05443331781395e-09 5.959118875605935e-09 -1.0437737606336274e-08 -1.804910599128435e-08 -2.217657689536126e-09 -3.830644070694287e-08
pcs.V16 1.5363146204342252e-08 -1.5077632486060515e-07 2.5514924248441387e-09 -1.1750013075114624e-11 -1.5688558391161148e-06 8.69064916102954e-08 -9.002495701550379e-10 -6.869562983867577e-13 -1.2612390843850255e-08 1.0997825945040856e-08 1.0094722030179472e-08 5.747280474219606e-09 -3.820480238605139e-09 6.594703652079343e-09 -1.1732031740410781e-08 7.285649102954754e-09 -5.4763686510108624e-09 1.0706322828251185e-08 6.283342690015552e-09 -2.930207532995497e-09 -3.866612114873568e-09 1.1095585906562086e-06 -7.748700961210499e-10 1.4529733052969042e-09 -1.4845661516233156e-08 -4.683031208273175e-09 -1.2582169190549795e-08 -1.1117295021909028e-08 6.754179247567473e-08
pcs.V17 -2.7182462788225107e-08 -2.0844493510670118e-07 3.828350442043541e-09 -2.2345199401942724e-11 -3.6494940949784348e-06 2.39827489443467e-07 -5.179271642221613e-09 3.587494949106065e-11 -1.288396259046159e-08 1.0320107004377915e-08 -1.1935530121665841e-08 -4.0477933059818835e-09 -1.7704514968245634e-08 -6.90571531990003e-09 1.834642463056874e-09 3.2780913029245825e-09 7.107897581512628e-09 -7.3902735180149505e-09 -1.5382780962949425e-08 1.1877459401204686e-08 -4.45359621175172e-09 -7.748700961210989e-10 1.137125031525403e-06 1.6594974957910158e-08 -1.0763607339424902e-09 -1.2674466336675434e-09 -7.749014838564082e-09 -1.908210098039169e-08 -6.23281587704764e-08
pcs.V18 -2.8989296848697057e-08 2.230048220797192e-07 -4.288228864891968e-09 2.466200085797855e-11 2.35292374098384e-06 -1.0002956508852525e-07 5.265496296114554e-10 9.034005631301518e-12 -7.2223024249765835e-09 7.225751936474914e-09 -4.530248299370881e-09 4.9911018780380355e-09 7.6724168159661e-09 1.2478503216650232e-08 -1.5138492753500877e-08 6.853032032707924e-09 5.329524193975617e-09 -8.332117563100356e-09 -9.4713445422072e-09 -1.1882292438204742e-08 4.0544333178140395e-09 1.4529733052968554e-09 1.65949749579099e-08 1.1064801455260742e-06 -6.670206067606222e-09 -5.8218505958080475e-09 -1.2372719981037246e-08 -2.1332833524955813e-09 -3.272278182677973e-08
pcs.V19 2.6135485242560955e-08 1.610651788730209e-07 -4.251225102711705e-09 3.360028239436624e-11 -4.956529958508517e-07 -2.5499045162402864e-08 1.4054888351533003e-09 -1.3772437921511678e-11 -5.362580348677104e-09 8.06611003132332e-09 2.2110748234194437e-09 2.9091607427637944e-09 2.3144398184742345e-09 2.027922087648227e-08 -2.03644607757351e-08 1.4162123363993805e-09 -1.46360654824717e-09 -9.438579493411756e-09 -1.7850468825246828e-08 -2.103659813076428e-09 5.959118875606057e-09 -1.484566151623311e-08 -1.0763607339425094e-09 -6.670206067606333e-09 1.113712406110456e-06 5.519122214868032e-09 1.631360402253092e-09 5.0552907762535145e-09 -1.7004237930123142e-07
pcs.V20 -7.854123924081132e-09 -1.7981216441502498e-07 4.019423489109511e-09 -2.7640048956184473e-11 -2.4248271788071874e-06 1.9959412824096845e-07 -5.145545607480986e-09 4.0642062413320015e-11 -1.472689338266974e-08 8.9462823448111e-10 1.0040811372941622e-08 4.3371534397645584e-09 -2.0792251487982602e-08 1.0243675829493179e-08 -9.929829543705958e-09 1.6365974069238085e-08 5.480163749708245e-09 4.13925075387951e-09 -7.383391176768297e-09 -3.779506020754467e-09 -1.043773760633647e-08 -4.68303120827322e-09 -1.2674466336675436e-09 -5.821850595807782e-09 5.519122214868078e-09 1.1175841383973052e-06 6.196471156027655e-09 1.4761642181775964e-08 4.602566399835618e-08
pcs.V21 5.116108970725271e-08 1.24411607660684e-07 -3.3203783186028254e-09 2.6513863830176804e-11 3.678970994160029e-06 -3.1197907395242194e-07 7.742770842113006e-09 -5.8902843168702e-11 4.5066774955029855e-09 -2.0619462325825303e-10 1.0732732332413966e-09 -2.421739768185767e-08 -7.490369485753951e-09 6.008253043247052e-09 -3.4372443705985614e-09 -3.4632783575909607e-09 -1.5427892347487137e-08 -1.9300054606958913e-08 7.726421108306585e-09 -3.650805342865728e-09 -1.8049105991284143e-08 -1.2582169190549532e-08 -7.749014838563741e-09 -1.2372719981037853e-08 1.6313604022530348e-09 6.196471156027937e-09 1.1185674450598826e-06 5.778175306558239e-10 -2.0281113583740757e-07
pcs.V22 -1.3086110617984471e-08 3.132941714396186e-07 -7.132204925183708e-09 4.951661385284828e-11 5.284568945269271e-07 -4.337083931206872e-08 6.27418400808279e-10 -1.993296818317401e-12 3.0250329033221173e-09 4.072846088933014e-09 1.27624935208551e-09 -1.161210156355212e-08 -1.3079475133489862e-09 -3.5909428368932835e-10 7.237337947171265e-09 -7.698569310620491e-09 8.948872073318586e-09 1.563792088652531e-08 1.2418402808384532e-09 -1.0825800483646326e-08 -2.217657689535988e-09 -1.1117295021909e-08 -1.908210098039182e-08 -2.1332833524956504e-09 5.055290776253612e-09 1.4761642181775787e-08 5.778175306560599e-10 1.12274356000335e-06 -9.11046524635789e-08
proband -5.024156631656246e-07 3.230915652051094e-06 -7.159911237335823e-08 4.677632276588293e-10 4.107729973744025e-05 -3.786247042834551e-06 1.008243424440382e-07 -8.37948567886263e-10 8.311883501224884e-07 -5.288040472281321e-07 1.7516435022346782e-07 2.572041765922057e-07 -5.5657326207152374e-08 -3.595859101559252e-08 4.283863417906279e-08 3.4824234193782114e-07 5.3048575121539356e-08 -2.8477079727421035e-09 -1.5560342883659434e-07 2.0874531930698737e-07 -3.830644070693983e-08 6.754179247567627e-08 -6.232815877047462e-08 -3.272278182678482e-08 -1.700423793012324e-07 4.602566399835792e-08 -2.0281113583740884e-07 -9.110465246358222e-08 6.627417034097327e-05
