 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0022378092640547155 0.0007992204107239848 -2.434693877327622e-05 2.3525767757379205e-07 -0.0025955177896005532 0.00026466486821410127 -8.421282550892981e-06 8.386513023886608e-08 -2.0107114521061257e-06 2.296983612811334e-06 3.440894181215885e-07 8.387723716661414e-07 9.255797380527112e-07 -1.1563697828730414e-06 1.5673405148605876e-06 -8.982962677263878e-08 -2.624683748566514e-07 5.073640327098614e-08 2.9037479627446134e-07 -1.3485689305163797e-06 -3.4816348276564176e-07 1.2206995461459038e-06 9.879154537445648e-07 3.3288983659487367e-07 -1.6779467476093099e-06 -1.8240252996625874e-07 -1.3953171129276117e-06 -2.032062978406442e-06 -6.36482262325214e-07 -4.371607998426053e-05 1.960871394479338e-05 4.513248071047679e-05
age 0.0007992204107197195 0.0016575683123564492 -4.543899778216744e-05 3.894936374413794e-07 0.01730168795823967 -0.0015311045198726507 4.1893121374071675e-05 -3.584507949516263e-07 -1.6067980587206914e-06 6.390910674518376e-07 -7.093583717372502e-07 1.3575627849424362e-06 -2.2627179671343203e-07 -3.8434816348245713e-07 7.580940598183249e-07 4.903942885772771e-07 1.5490442100277908e-07 -1.1735598461727182e-06 5.160048047500864e-07 2.402101848300136e-07 -3.371994539474555e-07 5.386809302298193e-08 6.440592234805386e-07 7.366211955165262e-07 -1.3953957510930537e-06 -5.197026891500873e-07 -1.3627274148513528e-06 9.484964695831915e-08 1.171203040475202e-05 -1.6820525190759336e-05 3.075735849999116e-06 1.580173633328194e-05
age2 -2.4346938773164796e-05 -4.5438997782235884e-05 1.2619320236128365e-06 -1.0948269185705252e-08 -0.00046643139699293663 4.1838550951818966e-05 -1.159718874717793e-06 1.0042717196367402e-08 4.42568098752909e-08 -1.3830107217259587e-08 1.6779571339401027e-08 -3.7467577794836e-08 3.836556714358021e-09 9.89694948481555e-09 -2.055786455903451e-08 -9.685234403787955e-09 -5.039825132749764e-09 2.781230353283115e-08 -1.6343096562659347e-08 -5.069749969983101e-09 7.019884989494552e-09 -6.881342335614154e-09 -1.9437590874878437e-08 -1.3373651527846224e-08 4.008484501300735e-08 1.1184662633902668e-08 4.050316906040284e-08 1.888534793743539e-10 -2.706441076789482e-07 5.457690512264096e-07 -1.5683929933587121e-07 -4.852673727770456e-07
age3 2.352576775728281e-07 3.894936374419143e-07 -1.0948269185704874e-08 9.615103871589035e-11 3.9416547246400015e-06 -3.576370068111099e-07 1.0033367626201058e-08 -8.794661401937523e-11 -3.765201311258989e-10 1.0790393221364704e-10 -1.2402411546779326e-10 3.221583237098975e-10 -1.518694168401789e-11 -9.281970646194542e-11 1.748729135799836e-10 5.954109077628952e-11 5.1282385568837176e-11 -1.9708579764759808e-10 1.4979614111764765e-10 2.4379197008020136e-11 -4.96280543287356e-11 9.451455654629678e-11 1.7621798092442584e-10 6.703119925372239e-11 -3.5781910699586063e-10 -7.3363649872597e-11 -3.636297194972939e-10 -2.9358973517395144e-11 1.7844821027219603e-09 -5.028914655055994e-09 1.4209168440307747e-09 4.680892890533798e-09
sex -0.0025955177897203792 0.01730168795810694 -0.0004664313969891684 3.941654724606559e-06 0.5027716940831668 -0.04436025405019576 0.0012147075485447174 -1.043312004470019e-05 -4.779229914829419e-06 -3.164918673961327e-06 9.286133102419508e-06 9.263303068903054e-06 -2.358976722044399e-05 2.183244371767608e-05 -1.5094033422975513e-05 2.6685562730899187e-06 -8.882786405192782e-06 -8.876348952533997e-06 7.973089120043801e-06 1.9352088052632633e-05 6.9517853197070615e-06 1.2727679043689779e-06 -5.228153158693044e-06 -4.009189743501125e-06 7.969403131526516e-06 5.613303844758063e-06 1.6760259431966716e-06 1.7651738110134673e-05 -4.000445986868406e-05 -9.904763348470668e-05 -0.00022785918125027918 0.0006857579502403618
agesex 0.00026466486822294586 -0.0015311045198656069 4.1838550951609416e-05 -3.57637006809169e-07 -0.04436025405020277 0.003976096868153033 -0.00011034388021786887 9.58589826080823e-07 3.991476054040603e-07 2.97722575048511e-07 -7.833245863435868e-07 -7.876679386352517e-07 1.9567663044920395e-06 -2.1171184332131443e-06 1.6559367625711071e-06 -1.0702712071856237e-07 6.653370114703873e-07 6.844713651461561e-07 -7.449725625724138e-07 -1.7712731424099077e-06 -7.39999813020244e-07 -1.7409342987644489e-07 2.9620379718292844e-07 7.372867142205779e-07 -8.014400687257183e-07 -6.939452976278871e-07 -1.1661408655397519e-07 -1.6780995375201595e-06 3.1479171377284087e-06 1.3393002481456784e-05 9.436394322527927e-06 -5.68475792732279e-05
age2sex -8.421282551134992e-06 4.189312137395185e-05 -1.1597188747139854e-06 1.0033367626163591e-08 0.0012147075485450982 -0.00011034388021788565 3.1022836760606874e-06 -2.727565563639513e-08 -9.276301556924444e-09 -9.173611849963537e-09 2.0053279680241695e-08 2.2344513195589357e-08 -5.1572444939301294e-08 6.018872346463153e-08 -5.24441016762693e-08 2.2138516123787022e-10 -1.3515093103851428e-08 -1.4089734247968386e-08 1.9424135351304896e-08 5.0611054306552466e-08 2.108908487400297e-08 6.231024446545619e-09 -6.196320809559682e-09 -2.9946794056456523e-08 2.2966649569860173e-08 2.395626637070556e-08 2.744859976131664e-09 4.816532027923617e-08 -1.100996010695649e-07 -4.0204628689928636e-07 -1.1006291583533674e-07 1.4517125692676541e-06
age3sex 8.386513024113392e-08 -3.584507949495737e-07 1.00427171963074e-08 -8.794661401882954e-11 -1.0433120044704993e-05 9.585898260811023e-07 -2.727565563639883e-08 2.4270625069798806e-10 5.0146669619234534e-11 9.911739823755012e-11 -1.6019366214868029e-10 -2.0167668100259144e-10 4.3107023503177155e-10 -5.086774580613774e-10 5.08438169801075e-10 7.091582869771857e-12 7.441107954171946e-11 7.613474207223904e-11 -1.5388085457562985e-10 -4.4763083924037616e-10 -1.735066086532292e-10 -4.2684122187322704e-11 4.276131494076028e-11 3.282550514239447e-10 -2.0393233437184206e-10 -2.4600841032989877e-10 -3.1797220479464463e-11 -4.3736470909405103e-10 1.3059253597926139e-09 3.3922089843937475e-09 3.6220854779646487e-10 -1.1791563899393823e-08
pcs.V3 -2.0107114521033187e-06 -1.606798058724026e-06 4.4256809875376555e-08 -3.7652013112658527e-10 -4.779229914978636e-06 3.9914760541723707e-07 -9.276301557284327e-09 5.0146669622310786e-11 2.0806858540747693e-06 9.209239556264496e-08 -5.3037770769551304e-08 8.821301952093984e-09 4.2920259926870616e-08 4.032592614086801e-08 3.6581047665544545e-08 6.437723045435985e-08 -2.318426846181928e-08 2.2762719248246983e-08 -3.3589757842227945e-08 -2.154679756240559e-09 1.4938340673389304e-08 -1.1670274964734163e-08 -3.139706555951642e-08 2.9230790212011223e-08 1.3794000472970108e-08 -4.587073097858572e-09 3.029816692269514e-08 -4.4497962686167714e-09 1.3059942696935353e-06 -6.775460038715433e-07 7.277568265138869e-07 1.575423462744306e-06
pcs.V4 2.2969836128101443e-06 6.390910674534231e-07 -1.3830107217301204e-08 1.079039322139875e-10 -3.1649186738972013e-06 2.9772257504280096e-07 -9.173611849806184e-09 9.91173982361926e-11 9.209239556264433e-08 2.1152794972427532e-06 4.911506537611242e-08 1.7798984248171436e-08 2.3857704338729937e-08 -2.7827059971942183e-08 -3.6924207163433535e-08 1.5767965890182978e-08 1.1055073682521222e-09 -1.4776819608920651e-08 3.61444564750604e-08 -8.357326721267252e-08 -4.427150714639193e-08 3.260094816815807e-08 4.836273338035049e-08 1.164026882166874e-08 4.902135883248002e-08 6.072780691193848e-09 -2.5143549707207046e-08 -7.003722403773461e-09 -7.830194527431323e-07 1.0032014366134146e-06 -1.2808403345978643e-06 -1.7569282488217768e-06
pcs.V5 3.4408941812091423e-07 -7.093583717405552e-07 1.6779571339491614e-08 -1.240241154685689e-10 9.286133102356962e-06 -7.833245863379927e-07 2.0053279680087085e-08 -1.601936621473448e-10 -5.3037770769548545e-08 4.9115065376111326e-08 1.9979965843116455e-06 -6.907346128687084e-09 1.2937937872357427e-08 -2.6339750379969123e-08 4.9740522994784946e-09 -2.7799408870714722e-08 3.9743127365899504e-08 9.589920604463554e-09 -2.0040086091968583e-09 6.524813056618792e-09 -9.178793252622426e-09 -1.2064703026720692e-08 -6.441708619788852e-08 -5.3691807052150856e-08 5.6993592831530216e-08 4.710712654563005e-08 5.741142525851767e-08 3.204913223052058e-08 4.704526140243588e-07 -7.564104315882793e-07 1.600154852046691e-06 -6.695650271788807e-08
pcs.V6 8.387723716639023e-07 1.3575627849426353e-06 -3.7467577794833605e-08 3.221583237098069e-10 9.263303068933491e-06 -7.876679386376531e-07 2.2344513195646902e-08 -2.0167668100301568e-10 8.821301952095887e-09 1.7798984248170712e-08 -6.9073461286859955e-09 1.9707431796060187e-06 6.138492222080476e-09 3.34265806916323e-09 1.0166649346387878e-08 -4.0481963110378395e-08 2.9990790052260305e-08 -4.010083590491784e-08 -2.0426640231177198e-08 -2.422207902119432e-08 2.280400541816968e-09 1.435849391600173e-08 -9.082815900311048e-09 2.2512654039889283e-08 1.3913053277407562e-08 1.3988187420816082e-08 -6.591433051196853e-08 4.518211162453872e-09 5.608767399708939e-07 -1.0279389759056897e-06 8.364469204245955e-07 1.3449966799247283e-06
pcs.V7 9.255797380576241e-07 -2.2627179670273398e-07 3.836556714060079e-09 -1.5186941681434254e-11 -2.3589767220355755e-05 1.956766304483887e-06 -5.157244493906872e-08 4.3107023502970323e-10 4.292025992686267e-08 2.3857704338732995e-08 1.293793787235563e-08 6.138492222083868e-09 2.3068740938146393e-06 5.311482691078662e-09 -1.5064137654251672e-08 -8.583322949211477e-08 6.586741541530309e-09 -4.264652441629729e-08 1.3059842531323168e-08 -4.318545364811711e-08 2.581914184582169e-08 -3.896349039122779e-08 -6.165390206656074e-08 -2.3307242056461005e-08 -4.178698144380157e-09 -1.7938618083730266e-08 -1.1877260783347885e-08 1.4353872172929115e-08 -7.409828572402921e-08 -3.1411338885062316e-07 -8.64839487099996e-08 5.434799203939972e-08
pcs.V8 -1.1563697828768224e-06 -3.8434816349063963e-07 9.896949485044326e-09 -9.281970646393956e-11 2.1832443717585756e-05 -2.1171184332048836e-06 6.018872346439828e-08 -5.086774580593228e-10 4.0325926140876544e-08 -2.782705997194535e-08 -2.6339750379967554e-08 3.342658069160047e-09 5.311482691079371e-09 2.257642086651229e-06 6.758617289778512e-08 5.234128804769722e-09 3.601274972882688e-08 9.480404299634615e-08 -2.7110264771694304e-08 -1.2951159776837553e-07 -2.392128364907736e-08 2.5161382888131362e-08 6.69875898999753e-09 6.124000716606139e-08 7.020599858165216e-08 4.440505666067312e-08 -2.1346913652606697e-08 1.2844237971237286e-08 -1.0725787874281375e-07 -2.2641245371838956e-07 -6.830961979528177e-07 7.170640065630529e-07
pcs.V9 1.5673405148634919e-06 7.58094059823354e-07 -2.055786455917497e-08 1.7487291358121877e-10 -1.5094033422893828e-05 1.6559367625636651e-06 -5.2444101676060034e-08 5.084381697992386e-10 3.6581047665538126e-08 -3.6924207163430895e-08 4.974052299477323e-09 1.0166649346389718e-08 -1.5064137654252592e-08 6.758617289778586e-08 2.1830074046892623e-06 2.588450292884158e-08 2.692682145453994e-08 -3.7457586479581946e-08 -2.9920537134063786e-09 -5.9795320419395e-08 -1.1473543748631784e-08 -2.6093506938956903e-08 -4.1791677338716956e-09 -3.977489483992775e-08 -4.301176072235711e-08 -1.158429171124817e-08 -1.715151554303719e-08 4.45303956370056e-08 1.4271344946211712e-07 3.624600493757417e-07 -1.1336377924090196e-06 -2.3011419540583907e-07
pcs.V10 -8.982962677364195e-08 4.903942885766791e-07 -9.6852344037696e-09 5.95410907761157e-11 2.668556273098258e-06 -1.0702712071924207e-07 2.2138516125482944e-10 7.091582869640686e-12 6.437723045436075e-08 1.5767965890182643e-08 -2.7799408870713915e-08 -4.048196311037911e-08 -8.583322949211584e-08 5.2341288047711625e-09 2.5884502928840468e-08 2.1954747117972285e-06 3.114382565270298e-08 3.454333302512472e-08 2.8627165027887963e-08 2.3589822231994407e-08 -1.496459671835373e-08 -9.863769711822336e-09 3.39295843937803e-08 3.6324180376581755e-08 -2.502073142142157e-08 1.4093858649918327e-08 1.7453678055702033e-09 -1.822059500669025e-09 4.62599198278462e-07 3.79322620096028e-08 6.699816195140637e-07 -1.9019738931563073e-07
pcs.V11 -2.6246837485523183e-07 1.5490442100755735e-07 -5.039825132881752e-09 5.12823855699733e-11 -8.882786405133176e-06 6.653370114649638e-07 -1.3515093103698899e-08 7.441107954037892e-11 -2.318426846182213e-08 1.1055073682531214e-09 3.9743127365899246e-08 2.999079005226212e-08 6.586741541528926e-09 3.6012749728827986e-08 2.6926821454538906e-08 3.114382565270349e-08 2.194032841537832e-06 4.0793506656976504e-08 1.1001130236670386e-08 -3.7540391080894525e-08 3.725046234892397e-08 -5.859585101196404e-08 3.352384093543213e-09 3.318339351765424e-08 -1.290450745775203e-08 2.346583296031998e-08 -1.7784763803758832e-08 2.550466083000973e-08 -1.3055116261635738e-08 6.496396513575086e-07 -1.0895659388917212e-06 1.779107209324746e-07
pcs.V12 5.073640327385281e-08 -1.1735598461710447e-06 2.7812303532778988e-08 -1.9708579764709425e-10 -8.876348952536366e-06 6.844713651461841e-07 -1.4089734247964158e-08 7.6134742072163e-11 2.2762719248243433e-08 -1.4776819608919506e-08 9.589920604461921e-09 -4.010083590491612e-08 -4.264652441629499e-08 9.480404299634336e-08 -3.745758647957936e-08 3.454333302512471e-08 4.079350665697777e-08 2.1642893255247876e-06 -7.412176003144889e-08 -2.6839046266775083e-09 3.442872374741926e-11 -1.303600673001004e-08 -3.3503502984211144e-08 -4.616136951762916e-08 -7.034935555049962e-08 -5.4155455492216555e-09 -3.112224922714514e-08 3.1122186984026106e-08 2.2115282922674975e-07 4.5046742864692075e-07 -7.360314084956053e-07 -3.200922289775306e-07
pcs.V13 2.903747962723168e-07 5.160048047491667e-07 -1.634309656263068e-08 1.497961411173735e-10 7.973089120077159e-06 -7.449725625752619e-07 1.942413535138004e-08 -1.5388085457625116e-10 -3.358975784222621e-08 3.6144456475059496e-08 -2.0040086091956254e-09 -2.042664023117687e-08 1.3059842531320339e-08 -2.7110264771691396e-08 -2.9920537134085516e-09 2.8627165027888174e-08 1.1001130236669026e-08 -7.41217600314499e-08 2.231887280523249e-06 -1.564167393118972e-08 3.175122070663343e-08 7.507018923790571e-09 -3.3722226706053156e-08 -3.3876760226033577e-08 -6.914381887282673e-08 2.744729826529261e-08 2.2376504902124496e-08 -3.518473821267638e-08 7.420978456911923e-08 -9.459443847001461e-07 3.8762251550130866e-07 1.447297575120937e-07
