 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -1.9351287160672298e-07 -6.477105504071873e-08 8.040402202590155e-10 -5.0283942847245645e-12 2.0719998755030447e-06 -1.5301823644050429e-07 3.4621068803321584e-09 -2.3586281028402818e-11 -2.148316528254596e-08 3.92247548221085e-08 1.201046449915493e-06 4.373738686505949e-09 9.301575271994614e-10 -2.2965068227671623e-08 7.389063534724388e-09 -5.141920986240859e-09 1.939699503484532e-08 1.2507200575747338e-08 8.414091636398722e-09 8.180569994310171e-09 1.1865914603780599e-08 1.1836769803882923e-08 -1.2086320560228388e-08 -5.626486865313804e-09 8.524331496381843e-09 1.0983865663716088e-08 -5.944958602975577e-10 1.1455339907263372e-09 1.956207270067054e-07
pcs.V6 -1.2146465224913798e-07 2.304421277611972e-07 -5.694471737561278e-09 4.20596879411858e-11 1.6618657286368505e-06 -9.932626766823505e-08 2.2032178467992965e-09 -1.7756580123097127e-11 -3.6900641101162394e-09 -9.643338631415887e-10 4.373738686506007e-09 1.1831201127096534e-06 9.403082876355993e-09 -3.072255015953539e-09 8.50029592038976e-09 -1.1853118641384093e-08 2.4569237555933875e-08 3.225474407030529e-10 -1.0745080743738363e-08 -8.799595613235687e-09 -5.330212430811336e-10 7.067813322359143e-09 1.612076541659808e-09 3.3836169541537344e-09 2.0682997439726425e-09 5.868339889458507e-09 -2.8429828852362643e-08 -1.1934003835159028e-08 2.908323619570638e-07
pcs.V7 -7.051011297370642e-08 -1.5731900641320278e-09 -4.9677669495587475e-11 -1.0432265601844317e-12 -3.454381615074483e-06 2.251064905005608e-07 -4.7592114822357994e-09 3.4253619223796855e-11 8.73979531084289e-09 1.4915318866617167e-08 9.301575271990171e-10 9.403082876355704e-09 1.3317100227687443e-06 9.18123353208133e-09 -4.169315901724779e-09 -2.658161403361268e-08 2.5127698215472556e-09 -6.822867966767029e-09 1.2007879663120171e-08 -9.379654798659266e-10 5.813903677939661e-10 -6.473656378444693e-09 -1.3529567376963948e-08 1.0731606523291517e-08 5.805720100902085e-09 -2.1239780861271756e-08 -9.005492111552662e-09 3.206216624442041e-09 -4.422752893246703e-08
pcs.V8 6.71161469366791e-08 4.0015322045544625e-08 -1.8178511931415943e-09 1.8148705607714415e-11 -7.064399303836486e-07 -4.323509128663687e-09 9.390976427248132e-10 -9.82111036845542e-12 1.4687163905659382e-08 -2.8274813194949196e-08 -2.2965068227671444e-08 -3.0722550159533907e-09 9.181233532081157e-09 1.3151268382118837e-06 1.3732553611725966e-08 -8.691305521436293e-09 -2.071783355296607e-09 3.361989324488221e-08 4.715134595935526e-09 -2.9120649120878362e-08 1.763667068356406e-10 1.3463467726303906e-08 -8.453783377461558e-09 1.191599387050229e-08 2.5496213366394733e-08 1.0318965733307506e-08 8.081450542981345e-09 4.750976895620501e-09 -2.9245731292663144e-08
pcs.V9 -6.772959568764424e-08 8.159652766210815e-08 -1.2845808811217594e-09 6.157103416632071e-12 2.8397258208925446e-06 -1.3515328672317365e-07 2.0442726957549815e-09 -1.0165967101846245e-11 -6.043741909076794e-09 -3.9965110101822325e-09 7.3890635347244395e-09 8.500295920389759e-09 -4.1693159017245415e-09 1.3732553611725839e-08 1.292007169830845e-06 -4.426987951807958e-09 1.0382038834912383e-08 7.691056636129332e-10 8.963982261103907e-09 -7.586592257376718e-09 -2.4141765032532626e-09 -1.2727390468393486e-08 1.8221996956063806e-09 -1.9382665216329632e-08 -2.1060509002228118e-08 -9.057907263975696e-09 -5.123700106428208e-09 1.4280773232391252e-08 4.860726096219063e-08
pcs.V10 7.291825723231894e-08 7.665329690723169e-08 -9.38261411751765e-10 3.1414570459169284e-12 2.099733303353309e-07 1.3072990512679528e-08 -1.0200904819186128e-09 9.844603128799186e-12 1.7490037468592703e-08 2.315124461805057e-08 -5.141920986240858e-09 -1.1853118641384136e-08 -2.658161403361279e-08 -8.691305521436245e-09 -4.4269879518079794e-09 1.3049512619868854e-06 6.051944970589963e-09 1.169553578673386e-08 7.965284144190166e-09 2.319901130469729e-09 -2.312295175626698e-08 5.071896005236848e-09 6.700217084336275e-09 7.535953807519817e-09 1.9449384726091044e-09 1.61748454374274e-08 -3.0729116810654284e-09 -8.911395848889787e-09 3.5962767044603396e-07
pcs.V11 -2.4976373502377366e-08 8.42872075308792e-08 -1.8962510966322436e-09 1.475122629255875e-11 -1.9986555885381864e-06 1.4956709651098055e-07 -3.0394599796596e-09 1.8211312359944547e-11 7.099189856993668e-09 -2.1196791109116538e-09 1.9396995034845135e-08 2.456923755593373e-08 2.5127698215471795e-09 -2.0717833552964837e-09 1.038203883491227e-08 6.051944970590006e-09 1.282746852375932e-06 3.759109360581918e-09 5.3827245279535745e-09 -7.456358901693172e-09 -7.315572290281789e-09 -3.6913347673441024e-09 8.08079099023083e-09 5.202203183015897e-09 -2.071392221801117e-09 5.379172859975687e-09 -1.3780536397697973e-08 1.647567248302118e-08 5.1743441520215813e-08
pcs.V12 -1.0407102997535017e-07 -3.299176091628532e-07 7.343312299217562e-09 -5.057191104499128e-11 -2.075759143560329e-06 1.6866927597200732e-07 -3.6893361239750397e-09 2.368892629502556e-11 6.020557174968629e-10 -1.7799642613810943e-09 1.2507200575746926e-08 3.225474407028003e-10 -6.822867966766916e-09 3.361989324488234e-08 7.691056636126837e-10 1.1695535786733896e-08 3.759109360582004e-09 1.290810953630595e-06 -2.0459712938441103e-08 -5.463053553193652e-09 -2.4480118736228095e-09 5.818119346111573e-09 -4.424085885896795e-09 -1.1914765259975112e-08 -1.1203127374988052e-08 2.2405136938244152e-09 -1.8964698505897602e-08 1.872025001590711e-08 -2.0371837951901376e-08
pcs.V13 -1.1110654306287327e-07 -8.210629871287756e-08 2.3097263532219435e-09 -2.1559150973580267e-11 -1.6922078911142e-06 1.1587925504003345e-07 -2.902848818017535e-09 2.2355993193370653e-11 -6.419823562586864e-09 1.027405959496651e-08 8.414091636398393e-09 -1.0745080743738575e-08 1.2007879663120272e-08 4.715134595935628e-09 8.963982261103704e-09 7.965284144190243e-09 5.3827245279536945e-09 -2.0459712938441084e-08 1.3213466546041367e-06 6.464409405821151e-10 -1.3450524415916533e-08 5.511171571477242e-09 -1.7720331485102226e-08 -1.198138519182729e-08 -1.8856804469662284e-08 -6.058650411447471e-09 6.685493960201437e-09 1.5600058223726107e-09 -1.3594572410516708e-07
pcs.V14 -4.495663098343484e-08 5.679661442679848e-09 1.3400951383521632e-10 -2.9871746929279143e-12 2.28445349674964e-06 -1.501947987533329e-07 3.0349790428959242e-09 -1.938001950339185e-11 1.351026054084308e-08 -1.2008856395436526e-08 8.18056999431035e-09 -8.799595613235573e-09 -9.379654798657963e-10 -2.9120649120878464e-08 -7.586592257376633e-09 2.3199011304697076e-09 -7.456358901693149e-09 -5.46305355319352e-09 6.464409405822553e-10 1.301259381200553e-06 -6.991116898997969e-09 -2.561580835672103e-09 1.3311838085957353e-08 -1.5510188427959186e-08 -4.447306225744847e-09 -7.792407947171525e-09 -6.76126613906193e-09 -1.1687124437351488e-08 2.574648877949815e-07
pcs.V15 -3.374540024891578e-08 -1.2429718978110153e-07 2.642858047746789e-09 -1.8816138970895802e-11 1.2826452115709201e-06 -1.4396025266840933e-07 4.1374676376790375e-09 -3.35095938854349e-11 -4.617522542994948e-09 -5.21863403007077e-09 1.1865914603780776e-08 -5.330212430809517e-10 5.813903677941386e-10 1.763667068354687e-10 -2.4141765032531224e-09 -2.3122951756267073e-08 -7.315572290281773e-09 -2.4480118736226515e-09 -1.3450524415916334e-08 -6.991116898997944e-09 1.3180116400920547e-06 -7.3649240631090995e-09 -1.6937318285697592e-09 7.487457949028049e-09 4.720729321484445e-09 -8.724870228754347e-09 -1.994488734755187e-08 -1.948433255295738e-09 -5.684380773153267e-08
pcs.V16 4.202722185897921e-08 -1.6342225476188765e-07 2.7108246975057963e-09 -1.2469735283968836e-11 -1.2625985453614672e-06 5.8043490681529694e-08 -1.7602286416653457e-10 -5.858215535688647e-12 -1.3727209286119825e-08 1.3945273979755835e-08 1.1836769803882963e-08 7.067813322359189e-09 -6.47365637844482e-09 1.3463467726303951e-08 -1.2727390468393448e-08 5.071896005236812e-09 -3.6913347673441843e-09 5.818119346111489e-09 5.511171571477178e-09 -2.5615808356720303e-09 -7.364924063109e-09 1.2989711917681727e-06 2.0912973926213624e-09 -3.575588056272776e-09 -1.6268841421771868e-08 -7.150633241369015e-09 -1.362984555178304e-08 -1.054835279370719e-08 8.468814812765438e-08
pcs.V17 -3.144996576024341e-08 -1.817183046212932e-07 3.197630490720683e-09 -1.791176258749745e-11 -3.543240135571322e-06 2.379330379010973e-07 -5.316729217690131e-09 3.83170050035425e-11 -8.436606503451117e-09 1.4524604364955652e-08 -1.2086320560228843e-08 1.6120765416595042e-09 -1.3529567376963988e-08 -8.453783377461378e-09 1.8221996956061091e-09 6.700217084336358e-09 8.080790990230889e-09 -4.424085885896927e-09 -1.7720331485102352e-08 1.3311838085957216e-08 -1.6937318285699164e-09 2.0912973926214766e-09 1.3245520068065856e-06 2.1887358908257803e-08 3.957791852900114e-09 -1.806782836359699e-10 -8.805118175005778e-09 -2.5632747526481568e-08 -8.297062671275264e-08
pcs.V18 -3.751177941980631e-08 1.7006156599170153e-07 -3.093083797081856e-09 1.667294377822815e-11 1.466209741691836e-06 -5.3518936600990334e-08 -2.670773684212822e-10 1.3280674643967188e-11 -8.531506377811831e-09 7.631581399308641e-09 -5.626486865313932e-09 3.383616954153587e-09 1.073160652329171e-08 1.1915993870502262e-08 -1.9382665216329774e-08 7.535953807519862e-09 5.202203183016035e-09 -1.1914765259974925e-08 -1.1981385191827175e-08 -1.5510188427959315e-08 7.48745794902789e-09 -3.5755880562727156e-09 2.1887358908258025e-08 1.2869939132721332e-06 -6.065224017717646e-09 -1.0365982791057284e-08 -1.1263376027118318e-08 -3.3930611061095322e-09 -3.317448384622629e-08
pcs.V19 2.2468146550577196e-08 1.668190751134588e-07 -4.37431843421023e-09 3.4514066645642554e-11 9.829866261620702e-07 -1.4379782063262557e-07 4.208387695496393e-09 -3.4045591572151106e-11 -3.0385996789900216e-09 1.2483566145925197e-08 8.52433149638221e-09 2.0682997439729105e-09 5.805720100902058e-09 2.549621336639461e-08 -2.1060509002227903e-08 1.944938472609039e-09 -2.0713922218011918e-09 -1.1203127374988019e-08 -1.8856804469662202e-08 -4.447306225744724e-09 4.7207293214845815e-09 -1.626884142177195e-08 3.957791852900064e-09 -6.065224017717456e-09 1.288949350026806e-06 9.542596912486408e-09 3.4656656821032406e-09 3.889314123216497e-09 -2.0372344211809274e-07
pcs.V20 6.193590523561574e-09 -3.059076576982302e-07 6.5766433345907894e-09 -4.446145797632027e-11 -4.059895262564547e-06 3.127252499454774e-07 -7.660869284021161e-09 5.848328797835438e-11 -9.845556736768092e-09 2.5010970915566162e-09 1.0983865663715712e-08 5.86833988945836e-09 -2.123978086127248e-08 1.0318965733307743e-08 -9.057907263975534e-09 1.6174845437427482e-08 5.379172859975442e-09 2.2405136938239355e-09 -6.058650411447972e-09 -7.792407947171472e-09 -8.724870228754304e-09 -7.150633241368984e-09 -1.806782836364698e-10 -1.0365982791057502e-08 9.542596912486669e-09 1.301046884540696e-06 1.329558063161667e-08 1.7415168820886266e-08 4.749554857490124e-08
pcs.V21 3.7015794467933994e-08 1.298317757595568e-07 -3.3744374415402946e-09 2.658044530266052e-11 2.5611956891484036e-06 -2.235106456263872e-07 5.618288609585866e-09 -4.307307391896106e-11 5.828612006985553e-09 -5.04949683552703e-09 -5.944958602967996e-10 -2.84298288523621e-08 -9.00549211155311e-09 8.081450542981037e-09 -5.12370010642753e-09 -3.0729116810655355e-09 -1.3780536397698326e-08 -1.8964698505897778e-08 6.685493960201357e-09 -6.761266139061492e-09 -1.994488734755152e-08 -1.3629845551783375e-08 -8.805118175006278e-09 -1.1263376027117826e-08 3.4656656821033415e-09 1.3295580631615474e-08 1.296321360873997e-06 -1.8822405116440636e-09 -2.0213264075332306e-07
pcs.V22 -1.580478088960888e-08 2.9427132132427717e-07 -6.892798125052295e-09 4.922361132111034e-11 7.052111784242795e-07 -7.293409951951502e-08 1.5620197234769428e-09 -1.034582276430393e-11 1.1759866010500462e-10 -3.74662024290949e-09 1.1455339907265442e-09 -1.1934003835158924e-08 3.206216624441972e-09 4.7509768956204425e-09 1.4280773232391367e-08 -8.911395848889772e-09 1.6475672483021113e-08 1.87202500159071e-08 1.5600058223726092e-09 -1.1687124437351404e-08 -1.948433255295668e-09 -1.0548352793707231e-08 -2.563274752648164e-08 -3.3930611061094375e-09 3.8893141232165016e-09 1.7415168820886124e-08 -1.8822405116439647e-09 1.3027190136968117e-06 -9.067514468144203e-08
proband -4.734007063408735e-07 3.8079073799786942e-06 -8.603513178710062e-08 5.789227885833069e-10 5.24594557607624e-05 -4.70313413153623e-06 1.2359951320806377e-07 -1.0154635105904341e-09 9.456859322760028e-07 -5.755280427472878e-07 1.956207270067157e-07 2.90832361957071e-07 -4.4227528932465854e-08 -2.924573129266795e-08 4.8607260962197026e-08 3.5962767044603227e-07 5.1743441520214166e-08 -2.0371837951898908e-08 -1.3594572410516395e-07 2.5746488779498454e-07 -5.684380773152944e-08 8.468814812765093e-08 -8.297062671275262e-08 -3.317448384622028e-08 -2.0372344211809423e-07 4.749554857489484e-08 -2.021326407533236e-07 -9.067514468144317e-08 7.461542077833945e-05
