 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00031311977156419605 -0.00042950155769823486 8.028709886450655e-06 -4.800000500704172e-08 0.001741522238118036 -0.00011176210621090981 2.2961270443675985e-06 -1.515430570788516e-08 -2.437705276900471e-07 9.867249502539967e-07 -2.75515824836517e-07 2.3009114262167862e-08 -8.015612401189763e-08 -1.2053632230389013e-07 3.208005359428038e-07 4.60082063846761e-07 -6.836375223063248e-08 -2.682932152888052e-07 -4.7169598061046194e-07 1.7657113054756078e-09 -1.6045124491162426e-07 1.7409504340231505e-07 -4.2562509073876375e-08 1.3059607624564252e-07 -6.783802792431968e-07 -2.495518667015629e-09 3.5265294022842056e-08 -2.8402846671671214e-07 8.195639203922705e-07
age -0.00042950155769772187 0.002040721976273386 -3.969345585540702e-05 2.481910758686527e-07 0.030211161704666686 -0.0018286492584231777 3.544766790434818e-05 -2.2093573115118793e-07 1.0414048011675158e-06 -7.072013417944279e-07 2.3028544865582337e-07 -4.902232880644099e-07 9.30471612010255e-08 1.5910650222461005e-07 -1.6106041357797558e-07 -4.125576560569865e-07 4.894769925883943e-07 4.278021231283596e-07 4.69910568464643e-07 -1.611944046109982e-07 4.993563791336664e-07 -4.6037580997024335e-07 -1.1383272663568365e-06 -2.795520490642605e-07 2.0075924219541305e-06 1.285194518968779e-07 7.375108482060111e-08 7.044742349442562e-07 -1.997381102874146e-07
age2 8.02870988646319e-06 -3.969345585543064e-05 7.790268682701156e-07 -4.9146340118648194e-09 -0.0005807299832107737 3.5469255084856025e-05 -6.938725901903944e-07 4.363979414770716e-09 -1.7581415137393482e-08 1.2621813093997741e-08 -4.905314964678286e-09 8.039058015183428e-09 -3.0516853273329376e-09 -4.7351322914936144e-09 3.4381809848454686e-09 8.099380920107637e-09 -9.711493305436891e-09 -6.917590350016134e-09 -7.941507094799627e-09 3.890970819782743e-09 -8.905405261430574e-09 8.268330497129466e-09 2.096394418791472e-08 5.330402767219458e-09 -4.005291269916819e-08 -1.7364275952220878e-09 -3.2477949349693163e-09 -1.3869031980849844e-08 -1.8065902258238564e-08
age3 -4.8000005006564715e-08 2.481910758681285e-07 -4.914634011852319e-09 3.129338700992527e-11 3.5915348471348495e-06 -2.212420410438253e-07 4.3675690715304324e-09 -2.7728078581171757e-11 9.169800105591722e-11 -6.836594082139436e-11 2.955391380168514e-11 -4.2681978438520806e-11 2.3983123452721498e-11 4.032984478354478e-11 -2.3792375813612347e-11 -5.116420456524185e-11 6.371148290728752e-11 3.56652719072209e-11 3.903549054563913e-11 -3.029729922766603e-11 5.0287405643448214e-11 -4.532278422869878e-11 -1.2452938925162784e-10 -3.445969687660513e-11 2.570045942354421e-10 7.0979953523463095e-12 3.14754908935408e-11 8.636470779609064e-11 1.9662183833644874e-10
sex 0.0017415222380460337 0.03021116170460552 -0.0005807299832094917 3.591534847126144e-06 1.3685292037667194 -0.0832710730074585 0.001624524586530285 -1.0205209269789021e-05 -1.6353460502516427e-05 1.541455488579336e-05 6.00515795647022e-06 -1.7063384848107544e-05 -4.247606174245908e-06 -2.19397106987387e-05 3.277100398488097e-05 1.1359154751515007e-05 6.463035121910894e-06 1.9205321476618366e-05 -1.0729070535001808e-05 -9.925912563467307e-07 1.3122034074098246e-05 3.2055869556838813e-06 -3.5860331270004685e-05 4.774595532708009e-06 1.5714974264837494e-07 1.8491304903512187e-05 -6.898181561482817e-06 -7.580253358820931e-06 8.205834137364358e-06
agesex -0.00011176210621850638 -0.0018286492584030291 3.546925508447191e-05 -2.2124204104147249e-07 -0.08327107300743992 0.005114404364484651 -0.00010066296170686553 6.376372907465615e-07 1.0923199757460554e-06 -8.652266894481628e-07 -3.3726535003262334e-07 1.0345280149280743e-06 1.9728171005277443e-07 1.3125949871131436e-06 -1.911878342417853e-06 -6.920166837844554e-07 -3.6126969503402966e-07 -1.1224581039314743e-06 6.577387879840755e-07 1.4029551303906363e-07 -8.174320752485555e-07 -2.3445873102346617e-07 2.125631321564036e-06 -2.50859644303063e-07 -4.0392560056723846e-08 -1.0050684529799983e-06 2.3713934039470682e-07 5.413190882520467e-07 -2.6895180876692444e-06
age2sex 2.296127044373152e-06 3.544766790410218e-05 -6.938725901856399e-07 4.367569071500802e-09 0.0016245245865295504 -0.00010066296170684297 1.999030060141167e-06 -1.277394341343983e-08 -2.3565683087512713e-08 1.5561477268237215e-08 5.93603578823854e-09 -1.968452554506833e-08 -3.0350798597969983e-09 -2.4967899405973104e-08 3.587948983116494e-08 1.307426589772738e-08 6.912720232194247e-09 2.1349602942009817e-08 -1.3691001150653825e-08 -4.169004122643537e-09 1.6530637565044262e-08 5.9876650541123346e-09 -4.072611385919724e-08 3.4413122068157344e-09 1.3600429942489274e-09 1.7075547061898036e-08 -1.315783363878135e-09 -1.2406100968525246e-08 9.652421787113856e-08
age3sex -1.5154305708923804e-08 -2.209357311484548e-07 4.363979414718285e-09 -2.772807858084857e-11 -1.0205209269782072e-05 6.376372907462774e-07 -1.2773943413437049e-08 8.235976238645482e-11 1.600681453728641e-10 -8.780796419613712e-11 -3.1748246336453177e-11 1.1743581393000055e-10 1.7887433484059254e-11 1.5358357317692436e-10 -2.1724994491014985e-10 -8.038387005818635e-11 -4.446604794431794e-11 -1.3256194593269028e-10 9.235941523750393e-11 3.4460972183155115e-11 -1.0722819301578238e-10 -4.764566680169173e-11 2.527781254432036e-10 -8.71791857880485e-12 -1.1783106666120124e-11 -9.159844756772082e-11 -1.1476360083109382e-11 8.857591873792453e-11 -9.211015594742938e-10
pcs.V3 -2.437705276905469e-07 1.0414048011784225e-06 -1.758141513760669e-08 9.169800105725735e-11 -1.635346050216054e-05 1.0923199757243426e-06 -2.3565683087088284e-08 1.6006814537019458e-10 1.4919139219475297e-06 1.0961418283530272e-07 -3.541051630752035e-08 -3.446947247283375e-09 -4.1307988049929146e-09 3.456192823422761e-08 -2.8044810542520218e-08 1.410844786283337e-08 9.785390480384469e-09 -1.4896751353257912e-08 -6.718902996753636e-09 2.5753352993456898e-08 7.4217609785902754e-09 -1.93230843181211e-08 -1.4262590766917433e-08 -2.478223138485387e-08 -1.983938040919857e-08 -2.4269977134577916e-08 1.7993519960783117e-08 -1.7054869917062802e-09 1.1168926009974574e-06
pcs.V4 9.867249502563354e-07 -7.072013417966488e-07 1.2621813094038551e-08 -6.836594082163341e-11 1.541455488587156e-05 -8.652266894532119e-07 1.5561477268341552e-08 -8.78079641968304e-11 1.0961418283529824e-07 1.5795601555523064e-06 4.540313124631845e-08 1.6542258296960966e-08 8.336411457727441e-09 -3.441344468734001e-08 -3.977971042648327e-09 3.568846032883813e-08 -4.030568563735497e-09 -9.541313094133802e-09 6.846959257676467e-09 6.856344729199553e-09 -1.1011488942856086e-08 6.241052158201878e-09 3.4254209625666237e-09 6.379409202426985e-09 2.1984589032265747e-08 1.1193390900513411e-08 -7.51196569743339e-09 -5.977921440627098e-09 -7.13318021751698e-07
