 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.012844804030100253 0.004746584497202896 -0.00014992442275665676 1.5028325929022035e-06 0.013756173677289284 -0.0013304560990435876 4.037713340101815e-05 -3.8912690322647864e-07 -1.2146517581169517e-06 3.5585265904165687e-06 2.099546324571695e-06 -1.292389544796634e-06 1.3230598180833686e-06 -1.1482436629033377e-05 -3.878991806554208e-06 -2.9498244052507366e-06 -1.7980723081241074e-06 -5.225123679429166e-06 -1.3356897656066213e-05 -5.874754226533056e-06 -1.8172337077280373e-07 3.32314505672519e-06 4.666061312035982e-06 -1.3668449418675566e-06 -2.0118122076918804e-07 -4.936543374272562e-06 9.215265444512666e-06 -5.764491254377401e-06 -3.2187311694846444e-06 -0.00013762258853664816 0.00010920841442924064 1.3895260073544787e-05
age 0.0047465844971776245 0.005352422071046338 -0.0001552800888676684 1.417852176759591e-06 0.05523763919163579 -0.0051281053601118015 0.00014853943079062585 -1.3544673430795757e-06 -2.3159735342482862e-07 1.2018161018843987e-07 -3.4391630603086604e-06 1.5920751966492279e-06 -2.558637477802558e-07 -1.7959806277417903e-06 -1.988022972439953e-08 -1.6608117758476139e-06 -1.083965507661306e-06 -4.775653927918063e-06 -2.3805792232147345e-06 1.1288619221287779e-06 4.1166524572084016e-08 5.847197500829302e-08 1.6168940604394055e-06 7.737321424236342e-07 -2.905928378569763e-06 -3.4464720256129143e-06 5.295456603930896e-07 8.418478435502645e-07 1.4158076712153845e-05 -1.6969953156598588e-06 0.00013327983129727872 -0.00015807259979536316
age2 -0.00014992442275586673 -0.0001552800888674498 4.559248091836579e-06 -4.211108014243483e-08 -0.0015815596208247345 0.0001485868514575663 -4.355242277183189e-06 4.01682254624349e-08 2.029693489328326e-10 1.4554647832023716e-08 9.126116133241551e-08 -4.3731029574932165e-08 4.1818764819314226e-09 5.906836517386158e-08 1.999347862462773e-08 6.587208126454034e-08 2.988591212241687e-08 1.3965402495634792e-07 9.096878904127527e-08 -2.7545221507184827e-08 -1.0957078970509642e-08 -1.533567801972225e-08 -5.01951802891125e-08 -6.9641720626325904e-09 7.110198820312936e-08 9.815858358270211e-08 -3.1418577481706445e-08 -4.897678267468864e-09 -3.5149159685653385e-07 -2.571538629721288e-08 -3.283272282983296e-06 4.331809374640085e-06
age3 1.5028325928957247e-06 1.4178521767603037e-06 -4.2111080142507356e-08 3.9359388064756134e-10 1.4274533909665584e-05 -1.3553288323761567e-06 4.018034548382472e-08 -3.749730257166471e-10 6.481423216190726e-11 -2.3151074587311503e-10 -7.516380822796874e-10 3.574542569104653e-10 -1.9988338291104717e-11 -6.38079527667606e-10 -3.6548504292774284e-10 -7.402783944529069e-10 -2.4066911165002305e-10 -1.2759316155832153e-09 -1.043837642720846e-09 1.954234648138418e-10 1.8788835022068757e-10 2.2857421262645456e-10 4.867800341745079e-10 -7.934476763070728e-11 -5.049038856294582e-10 -9.020518915305518e-10 4.563607442158462e-10 -1.1865008685364593e-10 2.871885075945684e-09 7.07746714761267e-11 2.6319337080467475e-08 -3.807121539740686e-08
sex 0.013756173676616334 0.055237639191210525 -0.0015815596208125528 1.4274533909555465e-05 1.237044349933427 -0.11338680519396682 0.003245774931112533 -2.9263070572833958e-05 2.842233240379684e-05 -1.2887147064916567e-06 -2.15770499270208e-05 2.766411952576782e-05 -3.6767650712759143e-05 6.151570190863763e-05 -1.6301364180284005e-05 -2.586925857565776e-05 -1.0380527895740534e-05 -1.546510458638973e-05 3.7530059276294486e-05 7.170739836472274e-05 4.5381230016140994e-06 -1.5965546396217978e-05 -2.5656708041896414e-05 -2.4604969403640325e-05 -2.362384465428127e-05 -3.0225888966563914e-05 -1.0056388972339724e-06 4.4647386851127786e-05 0.00040818762379961343 0.00010591482861645602 0.0019352359103685004 -0.00271069688970813
agesex -0.0013304560989710306 -0.005128105360054925 0.0001485868514559373 -1.355328832361548e-06 -0.11338680519394524 0.010541869857383973 -0.0003056125893060815 2.786476674379707e-06 -2.4637526109256552e-06 5.44477295897528e-07 2.2398431703506935e-06 -2.5854371341272833e-06 3.1922914316984437e-06 -5.840416186522253e-06 2.0596635898591645e-06 2.940520838268759e-06 4.4634530816178694e-07 1.555038120648883e-06 -3.2792227694207918e-06 -6.706336202718798e-06 -1.0134252660652172e-06 9.9786121464184e-07 2.348200724282124e-06 3.0200044699941358e-06 1.3919091038155426e-06 2.7922310080269983e-06 2.1842678632380092e-07 -4.029342756403904e-06 -3.663657956283942e-05 -1.1636295287536756e-05 -0.00016196958827573775 0.0002460074824007001
age2sex 4.0377133398648535e-05 0.00014853943078848656 -4.355242277122456e-06 4.018034548328554e-08 0.0032457749311112895 -0.00030561258930602436 8.972921810557927e-06 -8.28131176602528e-08 6.757107907110554e-08 -2.9206720678629528e-08 -7.012790034161593e-08 7.666349397314454e-08 -8.928481667747674e-08 1.7190656487356997e-07 -7.364978144288448e-08 -1.0197717395291022e-07 3.9274479814041145e-09 -4.636357773447513e-08 8.402039962214173e-08 1.9546568114575496e-07 4.675479656548563e-08 -1.758359330240065e-08 -6.854445733290658e-08 -1.0847082687863884e-07 -1.946352607032529e-08 -8.336055032373981e-08 -1.0610199535929256e-08 1.1150381957991083e-07 1.0155160923879163e-06 2.952083583350521e-07 4.340566787748739e-06 -7.019719234961431e-06
age3sex -3.891269032111735e-07 -1.354467343071248e-06 4.0168225462190484e-08 -3.7497302571438066e-10 -2.926307057281744e-05 2.7864766743787027e-06 -8.281311766023876e-08 7.739752984442391e-10 -6.246542249095909e-10 4.056899763957287e-10 6.85376950205059e-10 -6.995733554122816e-10 7.9407707579411e-10 -1.5799917286110441e-09 8.118601229021215e-10 1.0793984532450737e-09 -1.9083010167645306e-10 4.1986951518389076e-10 -6.530710356926998e-10 -1.7982095032261198e-09 -6.020312954618516e-10 1.0897445811471457e-10 5.882815133721688e-10 1.1570840212179439e-09 -3.798506378258659e-11 7.85216924832303e-10 9.429878122654413e-11 -9.658553606420903e-10 -8.961427935895712e-09 -1.5642849225210032e-09 -3.758853455443602e-08 6.312883711739443e-08
pcs.V3 -1.2146517581316292e-06 -2.3159735343825666e-07 2.029693493138274e-10 6.481423215849859e-11 2.842233240372532e-05 -2.463752610919398e-06 6.757107907093529e-08 -6.246542249081323e-10 3.5392957752731094e-06 1.4241682116225587e-07 1.825351123774411e-08 -7.225832936955019e-09 8.699390188104013e-08 4.547250902692296e-08 -2.8514526194260884e-08 7.788362924377147e-08 -1.007631810977677e-07 1.0809115958918227e-07 -7.810231287955846e-08 2.4917922909064605e-08 -1.3854097432846999e-08 2.1970822700119524e-08 -1.0816814526323753e-07 3.028103475475409e-08 5.70171184092289e-09 -8.21141075872173e-09 6.525929054375772e-08 3.5275257962539484e-08 2.767727006352638e-06 3.151779943026146e-07 1.9853713456950627e-06 7.966861655013902e-07
pcs.V4 3.558526590421036e-06 1.2018161019478547e-07 1.4554647831838202e-08 -2.3151074587140484e-10 -1.2887147063750476e-06 5.444772958868468e-07 -2.9206720678324516e-08 4.0568997639298576e-10 1.4241682116225812e-07 3.3932240703607656e-06 3.4363056808105853e-08 -1.0615759847355328e-08 4.776435266330756e-08 -7.263343562752171e-08 -6.341892047054709e-08 3.6983711532672855e-08 1.0529059424564925e-07 -4.9097176015835866e-08 5.500517741236293e-08 -7.260586248684642e-08 -1.517601974265295e-07 7.404364338144345e-08 1.078022227973599e-07 5.27027113503183e-08 6.540869523501753e-08 3.9278739067390884e-08 3.2972427333094786e-08 5.406996044810302e-08 -9.670693985909126e-07 6.159240954638456e-07 -2.449061828858599e-06 -2.371874068645366e-06
