 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0028051884322369543 0.0009885316657622116 -3.0111838511701507e-05 2.9074086308606895e-07 -0.003863767059868606 0.00039192910809180234 -1.2424353983706798e-05 1.236141967007487e-07 -2.4813113615456276e-06 2.5638065775147686e-06 7.197522743825919e-07 9.942004080987248e-07 1.4392333453954768e-06 -8.707795757026222e-07 2.4412866750214497e-06 -8.83405380190748e-09 -1.8042912497179154e-07 -2.3615507793798782e-07 6.529195379893389e-08 -1.539269852252753e-06 -1.7622103464957744e-07 1.5382065287935605e-06 1.3132865602581879e-06 5.167036275570683e-07 -1.9306148338458354e-06 -3.3348643451167157e-07 -1.375849599633074e-06 -2.227180439554287e-06 2.401127159124091e-07 -4.634726411212562e-05 1.998757716985837e-05 4.7261848895281957e-05
age 0.0009885316657626078 0.0020621742716360036 -5.6693867777763575e-05 4.870457754934776e-07 0.021952232523442607 -0.0019507330415300336 5.357222769965513e-05 -4.5973262319716e-07 -1.5773490609493789e-06 7.783327668493893e-07 -9.262246251822926e-07 1.7486602559071867e-06 1.3692752435776135e-07 -9.954752128745456e-08 1.4884377705498413e-06 9.092233422246399e-07 3.7701685651523013e-07 -1.986158583290741e-06 8.122535998443625e-07 5.682515997991274e-07 -6.271338377557744e-07 1.9709553192360917e-07 5.208581832338918e-07 1.068483862439999e-06 -1.6636763424582914e-06 1.5319842725267036e-07 -1.3061257162789555e-06 3.497484315044373e-07 1.304002744445788e-05 -1.8149571937332894e-05 -1.3384088293859131e-05 2.872672877195382e-05
age2 -3.0111838511699613e-05 -5.669386777773592e-05 1.5787595959861536e-06 -1.3724701817554193e-08 -0.000594197735121724 5.350972915203777e-05 -1.488477987450647e-06 1.2925371523956169e-08 4.51485792773337e-08 -1.7406830881539105e-08 2.1226538219391725e-08 -4.857740583286661e-08 -5.945563105829232e-09 1.3703715972803418e-09 -4.000712417247916e-08 -2.0785780765021365e-08 -1.1247273867711376e-08 4.891669118603476e-08 -2.3792707180844445e-08 -1.4112621255189833e-08 1.4081033825750882e-08 -1.262724059642598e-08 -1.7166006987185495e-08 -2.0548733495340485e-08 4.779836512049737e-08 -5.365666620062824e-09 3.974451508245423e-08 -5.888170286396169e-09 -3.0479198397408393e-07 5.838731132454356e-07 2.6098793050491694e-07 -8.155921006107452e-07
age3 2.9074086308619294e-07 4.87045775494076e-07 -1.3724701817575619e-08 1.2075222647878207e-10 5.037410985471175e-06 -4.587737249042468e-07 1.2913887865309784e-08 -1.1348620431993623e-10 -3.970155608055763e-10 1.41060787497703e-10 -1.4959114815304143e-10 4.1960956610757e-10 6.761323481501938e-11 -1.1864688598957315e-11 3.3618687006408827e-10 1.527195900051637e-10 1.0750570422281538e-10 -3.6665845902519217e-10 2.0508708500017232e-10 9.947926298610904e-11 -1.0377323179725981e-10 1.5899908596901544e-10 1.6483644605344442e-10 1.1336836389593496e-10 -4.2689045005428647e-10 5.2799858800664275e-11 -3.6454394911026285e-10 1.7572469611522495e-11 2.0179766655408574e-09 -5.259249299748256e-09 -1.8468350805671558e-09 7.181428332932827e-09
sex -0.0038637670598321394 0.0219522325235659 -0.000594197735125117 5.03741098550006e-06 0.6484661689919141 -0.05741599680732996 0.0015775051486884935 -1.3590448557902963e-05 -3.07649025406832e-06 3.933446580534059e-07 5.578870400099831e-06 1.2766902955863063e-05 -2.6848720633566574e-05 2.6592896221766097e-05 -1.7144787277962115e-05 9.093518936226094e-06 -7.1918642395221925e-06 -1.8095009568666838e-05 1.4009158168658278e-05 2.917764872210638e-05 -1.3601952730803087e-06 3.5740083278121816e-06 -1.3659585322678315e-05 -6.340252209573978e-06 4.2304478451165534e-06 1.387821219705204e-05 3.9057572613998815e-06 2.5964378316472388e-05 -0.00011312614806280061 -2.0278491536108153e-05 -0.00026705128850301415 0.0007114563214627419
agesex 0.0003919291080900114 -0.0019507330415325483 5.350972915212016e-05 -4.5877372490505177e-07 -0.05741599680732392 0.005163018043697683 -0.0001437361907340384 1.2522609655268124e-06 2.8055084155378044e-07 -3.329393847030068e-08 -5.056383328208209e-07 -1.0801369929472543e-06 2.287724725519856e-06 -2.6170269371259655e-06 1.9371559855334984e-06 -7.114282619229614e-07 4.923094060770335e-07 1.4178757219492194e-06 -1.3062150641701485e-06 -2.714850752982164e-06 -3.6571264005698963e-09 -4.162508890300282e-07 9.691707844742742e-07 1.0837320514592346e-06 -5.318372763092396e-07 -1.421235798838972e-06 -2.9326018857961e-07 -2.452851458051459e-06 8.993639438213747e-06 6.844084120816473e-06 1.1475858050010306e-05 -5.819355180808518e-05
age2sex -1.2424353983646887e-05 5.3572227699742506e-05 -1.4884779874534965e-06 1.2913887865337367e-08 0.0015775051486881498 -0.00014373619073402265 4.053152168824178e-06 -3.5732132455750916e-08 -6.810281315023487e-09 6.823510350357327e-10 1.3622595089314883e-08 3.0608886167983954e-08 -6.204431581014035e-08 7.595640462537317e-08 -6.318958394838554e-08 1.727135991579081e-08 -7.921370980769284e-09 -3.183785522744334e-08 3.4385236345776977e-08 7.760413142134371e-08 7.659544476962343e-10 1.4356991794323453e-08 -2.3654413715420184e-08 -4.259547369191848e-08 1.7074976478908036e-08 4.3289771652689015e-08 6.35839120595236e-09 7.072859093604677e-08 -2.658518962394823e-07 -2.1853051670382448e-07 -1.3209474558200176e-07 1.4513233898446784e-06
age3sex 1.2361419670011088e-07 -4.5973262319836086e-07 1.2925371523991046e-08 -1.1348620432024825e-10 -1.3590448557898475e-05 1.25226096552654e-06 -3.573213245574714e-08 3.1876472758030524e-10 3.1607577802692575e-11 1.0766877623538587e-11 -1.1377246660769564e-10 -2.7767369477433836e-10 5.317375216325098e-10 -6.588735127243229e-10 6.299545293544009e-10 -1.4496562246887354e-10 1.7720212258300424e-11 2.0838873488581962e-10 -2.761310875703969e-10 -6.846768320221479e-10 2.763425983919393e-12 -1.2147469151171825e-10 1.8447575528367792e-10 4.579326438546093e-10 -1.6510698635817786e-10 -4.0655764508505603e-10 -5.1220882971147247e-11 -6.458681357293738e-10 2.6732487491294355e-09 1.7028080661590548e-09 2.565270994710125e-10 -1.142155474573809e-08
pcs.V3 -2.4813113615459533e-06 -1.5773490609484052e-06 4.514857927730928e-08 -3.970155608053854e-10 -3.076490254042102e-06 2.8055084155152146e-07 -6.8102813149633215e-09 3.1607577802191504e-11 2.4416418460553418e-06 1.0318036896364294e-07 -6.883833704638698e-08 2.2828853184083293e-08 4.4128294162731676e-08 4.759542647950489e-08 4.307436582376392e-08 7.858577070857051e-08 -2.0982541542288753e-08 2.4394940261569924e-08 -4.2090268746326e-08 5.267643064217488e-09 2.2542434908597274e-08 -8.933622879632525e-09 -4.8559049624073544e-08 3.2295988609573894e-08 7.185831647832584e-09 -1.7378363642251957e-08 3.297551887397222e-08 3.028573418254777e-09 1.699951963361663e-06 -8.297790151443249e-07 9.334368452111171e-07 1.74284680643448e-06
pcs.V4 2.5638065775149714e-06 7.783327668499518e-07 -1.740683088155546e-08 1.4106078749785026e-10 3.933446580610694e-07 -3.329393847103699e-08 6.823510350575423e-10 1.0766877623337677e-11 1.0318036896364289e-07 2.4581811337259154e-06 4.201602819782598e-08 8.139154287838738e-09 3.115051266017615e-08 -2.932540971475531e-08 -5.158032080002477e-08 2.0795776466987188e-08 -5.500990609930465e-09 -2.1552345011002843e-08 4.881345640020177e-08 -9.238744116386201e-08 -6.445310067944978e-08 4.861936643706449e-08 5.545786872476174e-08 6.946017876773644e-09 5.771422343990646e-08 -2.455207072295965e-09 -1.6275656720055524e-08 7.935807979111664e-09 -1.0251299787027723e-06 1.2743141063665645e-06 -1.3373793549624623e-06 -2.296505645225894e-06
pcs.V5 7.197522743824699e-07 -9.262246251821677e-07 2.1226538219388945e-08 -1.495911481530234e-10 5.578870400102827e-06 -5.056383328210394e-07 1.3622595089319729e-08 -1.1377246660772744e-10 -6.883833704638703e-08 4.2016028197825974e-08 2.3721847400083645e-06 -9.196130192491971e-09 1.4721084547715474e-08 -2.6451074673802898e-08 8.789238252087986e-10 -4.1122329686091484e-08 2.830029231075078e-08 2.795746247412108e-08 -1.201157953327452e-09 3.153240445782697e-10 -2.296901454077344e-08 -2.1264707683397066e-08 -7.25337780945496e-08 -5.6654456692797875e-08 4.929987371870589e-08 5.448020445457651e-08 6.976549440946885e-08 3.9691426779327306e-08 6.193898072324607e-07 -8.476491787589463e-07 1.8139445497025323e-06 -1.7872983453331846e-07
pcs.V6 9.942004080991881e-07 1.7486602559069027e-06 -4.857740583286348e-08 4.1960956610758356e-10 1.276690295586406e-05 -1.0801369929475025e-06 3.060888616799544e-08 -2.776736947744779e-10 2.2828853184082856e-08 8.139154287838578e-09 -9.196130192491612e-09 2.335253546001536e-06 -7.070406386556911e-09 8.272930107706886e-09 9.550485909272124e-09 -4.29966951169112e-08 2.8611136689012778e-08 -5.079181886641938e-08 -2.0750177809423352e-08 -3.31048886801647e-08 9.372429038051822e-09 2.1309916121996058e-08 -1.808210633492961e-08 3.492644939065849e-08 1.0080882828067532e-08 1.9982758498872737e-08 -8.003090207319319e-08 7.3083283940081274e-09 6.990613022576383e-07 -1.2961824554777308e-06 1.2445331586773804e-06 1.5012831467365316e-06
pcs.V7 1.4392333453947329e-06 1.3692752435494014e-07 -5.945563105749343e-09 6.76132348143219e-11 -2.6848720633572317e-05 2.2877247255205817e-06 -6.204431581016658e-08 5.317375216327906e-10 4.4128294162732894e-08 3.1150512660176105e-08 1.4721084547715967e-08 -7.070406386557133e-09 2.735066035006668e-06 -3.1814474602170194e-09 -2.3845036272399722e-08 -9.802685412469275e-08 4.513026729520111e-09 -6.07328123235885e-08 2.225461080556666e-08 -5.7537529031390665e-08 9.538196222842735e-09 -4.4736561121957605e-08 -1.012809031401252e-07 -3.544797022315554e-08 -4.922736695065258e-09 -2.3815505109162593e-08 -1.6592186618855278e-08 5.767741508814477e-09 5.861834086968253e-08 -5.551546308827235e-07 -5.080454287510357e-07 3.24660661524597e-07
pcs.V8 -8.707795757023642e-07 -9.954752128682773e-08 1.3703715972562715e-09 -1.1864688598698335e-11 2.659289622177701e-05 -2.617026937127208e-06 7.595640462541534e-08 -6.588735127247569e-10 4.759542647950369e-08 -2.9325409714755472e-08 -2.6451074673802947e-08 8.272930107707035e-09 -3.18144746021736e-09 2.680331339343131e-06 9.227516840920872e-08 9.466238396467787e-09 5.098513096024514e-08 1.1708931797543607e-07 -2.3350003312269927e-08 -1.3970930077342015e-07 -1.4864710532767995e-08 1.4138485411003763e-08 7.389295985590911e-09 8.054506201279677e-08 6.347665476080667e-08 5.72998675832884e-08 -3.2574096323705084e-08 -1.3432841371166016e-09 -1.888816604698525e-07 -3.684251080877971e-07 -8.008754570783291e-07 9.296473132605617e-07
pcs.V9 2.441286675020554e-06 1.4884377705486525e-06 -4.0007124172445474e-08 3.3618687006378785e-10 -1.714478727796043e-05 1.937155985533466e-06 -6.318958394838835e-08 6.299545293544582e-10 4.3074365823764575e-08 -5.1580320800024695e-08 8.789238252089802e-10 9.550485909272301e-09 -2.3845036272399656e-08 9.227516840920942e-08 2.600707182241268e-06 2.0121671537913168e-08 2.20122712000391e-08 -3.08909811321053e-08 6.940155147472757e-10 -8.020994065135387e-08 -1.534858433402413e-08 -2.9808372013886454e-08 5.4522585361978946e-09 -3.801650673657429e-08 -6.492073349382242e-08 -2.288208340698376e-08 -1.9030487112385674e-08 4.10178194418916e-08 2.1731077822523688e-07 2.081571923287307e-07 -9.046553758318587e-07 -4.2253955681023016e-07
pcs.V10 -8.834053802024391e-09 9.092233422272731e-07 -2.0785780765096288e-08 1.5271959000582943e-10 9.09351893630084e-06 -7.114282619298044e-07 1.7271359915984763e-08 -1.4496562247059224e-10 7.858577070856964e-08 2.079577646698721e-08 -4.112232968609094e-08 -4.299669511690961e-08 -9.802685412469545e-08 9.466238396471094e-09 2.012167153791074e-08 2.6240034346968563e-06 2.517270131040764e-08 4.103269956563611e-08 4.163833364803987e-08 2.9418547332296972e-08 -1.346982670076837e-08 -4.876961641898153e-09 4.3984656391952296e-08 4.030787655421987e-08 -2.7683721745058004e-08 3.0486027261100564e-08 -2.06700420708193e-09 2.5135979056246303e-09 5.631866874334421e-07 -3.536667194378621e-08 9.611917412931272e-07 -9.492563166277496e-08
pcs.V11 -1.8042912497206632e-07 3.770168565157374e-07 -1.1247273867724388e-08 1.07505704222918e-10 -7.191864239512054e-06 4.923094060761418e-07 -7.921370980745074e-09 1.772021225809483e-11 -2.098254154228841e-08 -5.500990609930668e-09 2.8300292310751317e-08 2.8611136689012847e-08 4.5130267295196225e-09 5.098513096024583e-08 2.2012271200038457e-08 2.5172701310408204e-08 2.610459639274778e-06 4.16647840446119e-08 8.900514432476562e-09 -4.811024048703106e-08 4.896570155010216e-08 -7.703892113660197e-08 -6.381545564989198e-09 4.454400994491912e-08 -1.6086811935437693e-08 3.312490478380906e-08 -3.577102494006231e-08 1.9368214646024224e-08 3.1897933393220376e-08 5.994152443067671e-07 -1.3257751787988616e-06 5.699224881524969e-07
pcs.V12 -2.3615507793824678e-07 -1.9861585832905767e-06 4.891669118603565e-08 -3.6665845902524744e-10 -1.809500956868712e-05 1.417875721951223e-06 -3.183785522750429e-08 2.083887348863936e-10 2.439494026157099e-08 -2.1552345011002747e-08 2.7957462474121145e-08 -5.079181886641998e-08 -6.07328123235882e-08 1.1708931797543561e-07 -3.089098113210498e-08 4.1032699565637645e-08 4.166478404461215e-08 2.57382864797169e-06 -7.841121947544916e-08 -2.3276608811721852e-09 -4.546190283332595e-09 -7.643446250028166e-09 -6.087995936559117e-08 -4.396137512961826e-08 -8.550204436009893e-08 -7.336939099936213e-09 -4.037303931524555e-08 4.2380121693342977e-08 2.7873953721246914e-07 6.768212403073601e-07 -8.334360607739757e-07 -5.446285072404422e-07
pcs.V13 6.529195379884935e-08 8.122535998413064e-07 -2.3792707180764834e-08 2.0508708499953453e-10 1.4009158168638196e-05 -1.3062150641684923e-06 3.438523634573519e-08 -2.761310875700699e-10 -4.2090268746326296e-08 4.8813456400201476e-08 -1.2011579533275257e-09 -2.075017780942386e-08 2.2254610805567473e-08 -2.335000331227052e-08 6.940155147476831e-10 4.163833364803785e-08 8.900514432476496e-09 -7.841121947544801e-08 2.646099409870593e-06 -1.1525700199569102e-08 4.7807558590443234e-08 2.114203411648834e-09 -4.9875051053689324e-08 -3.258228282262915e-08 -7.82222728838888e-08 3.4329092180398144e-08 4.029208298240654e-08 -2.6109915499026294e-08 6.397851784288827e-08 -1.1853521880655397e-06 4.717274356814642e-07 1.963154558061225e-07
pcs.V14 -1.5392698522524596e-06 5.682515997979536e-07 -1.411262125516711e-08 9.947926298599412e-11 2.9177648722114586e-05 -2.7148507529831424e-06 7.760413142137816e-08 -6.846768320225112e-10 5.267643064216392e-09 -9.238744116386229e-08 3.153240445782574e-10 -3.3104888680164745e-08 -5.7537529031390857e-08 -1.3970930077342033e-07 -8.020994065135444e-08 2.9418547332293717e-08 -4.811024048703194e-08 -2.327660881171662e-09 -1.1525700199568335e-08 2.6774282873469457e-06 -4.14057957710588e-08 -1.7140608734817158e-09 -4.7190453518554475e-09 -7.17053841423577e-08 3.397058993415008e-08 -5.675201676203127e-08 -4.621782724176575e-08 2.589094775512641e-08 7.399133506705781e-07 -6.178737739341903e-07 8.440793421041311e-07 7.528025592001734e-07
pcs.V15 -1.7622103464935752e-07 -6.27133837757329e-07 1.4081033825794168e-08 -1.0377323179763635e-10 -1.360195273124508e-06 -3.6571263965609663e-09 7.659544475836428e-10 2.7634259849084688e-12 2.2542434908597536e-08 -6.445310067944975e-08 -2.2969014540773895e-08 9.372429038050926e-09 9.538196222844438e-09 -1.4864710532770014e-08 -1.534858433402266e-08 -1.3469826700768838e-08 4.896570155010237e-08 -4.546190283331621e-09 4.780755859044222e-08 -4.1405795771060906e-08 2.6529358474957364e-06 -3.4887775068516355e-08 -3.5210344004861347e-08 1.2063317613212351e-08 2.5573702619417058e-08 -7.268133971649903e-08 -3.383537621215106e-08 -4.234320446583712e-08 -1.9366418663092148e-07 6.132738380410012e-07 -7.030660693828404e-07 6.051785425949685e-07
pcs.V16 1.538206528793796e-06 1.970955319201071e-07 -1.2627240596330672e-08 1.58999085968205e-10 3.574008327729334e-06 -4.162508890225929e-07 1.435699179411694e-08 -1.2147469150992396e-10 -8.933622879631787e-09 4.861936643706426e-08 -2.1264707683397324e-08 2.130991612199403e-08 -4.4736561121954634e-08 1.413848541100025e-08 -2.9808372013884396e-08 -4.876961641899948e-09 -7.703892113660162e-08 -7.643446250025666e-09 2.1142034116470945e-09 -1.7140608734854536e-09 -3.4887775068515746e-08 2.5909930061718915e-06 -1.6797343064733155e-08 -6.239025366745312e-09 -6.101542479001422e-08 -2.3297308313271766e-08 -3.413460091918221e-08 2.6588332432737833e-08 6.837346915976189e-10 3.295590583584523e-07 -1.5577194778837717e-06 1.1834080505064628e-06
pcs.V17 1.3132865602580466e-06 5.208581832339691e-07 -1.71660069871865e-08 1.6483644605344458e-10 -1.3659585322672528e-05 9.69170784473784e-07 -2.365441371540748e-08 1.8447575528357595e-10 -4.8559049624072896e-08 5.5457868724761416e-08 -7.253377809454917e-08 -1.8082106334929533e-08 -1.0128090314012549e-07 7.389295985591541e-09 5.452258536197218e-09 4.398465639195345e-08 -6.381545564988978e-09 -6.087995936559124e-08 -4.9875051053689516e-08 -4.719045351854793e-09 -3.5210344004861975e-08 -1.6797343064734084e-08 2.7057106792386783e-06 6.807185411598434e-08 3.76315113473494e-08 4.2391083728288334e-08 -1.8743824792210903e-10 -1.0009650608350811e-07 -3.6706191311783913e-07 3.3203855020364994e-07 -1.661260394849735e-06 1.7206453518442648e-06
pcs.V18 5.167036275565745e-07 1.0684838624459308e-06 -2.0548733495500025e-08 1.133683638972713e-10 -6.3402522094558975e-06 1.0837320514486634e-06 -4.2595473691625675e-08 4.57932643852072e-10 3.229598860957295e-08 6.946017876774083e-09 -5.6654456692797544e-08 3.49264493906614e-08 -3.544797022315965e-08 8.054506201280209e-08 -3.8016506736577294e-08 4.0307876554223034e-08 4.4544009944918865e-08 -4.3961375129621647e-08 -3.258228282262662e-08 -7.170538414235225e-08 1.2063317613211205e-08 -6.239025366745643e-09 6.807185411598335e-08 2.590598456495122e-06 -3.285173547597814e-09 -6.957555899777446e-09 -5.144556015369611e-08 1.3102865325992482e-08 4.1107790150849506e-07 -2.673089930287146e-07 -8.520356727546454e-07 9.226599775641994e-07
pcs.V19 -1.9306148338457265e-06 -1.6636763424579191e-06 4.779836512048833e-08 -4.268904500542193e-10 4.230447845114945e-06 -5.318372763090301e-07 1.7074976478900575e-08 -1.6510698635810036e-10 7.1858316478324575e-09 5.7714223439906606e-08 4.929987371870551e-08 1.0080882828067424e-08 -4.922736695065469e-09 6.347665476080638e-08 -6.492073349382201e-08 -2.768372174505845e-08 -1.6086811935438093e-08 -8.550204436009926e-08 -7.822227288388893e-08 3.3970589934149695e-08 2.5573702619417356e-08 -6.101542479001418e-08 3.763151134734906e-08 -3.285173547597585e-09 2.6514555751026763e-06 3.3440490652294816e-08 7.279333157417493e-08 1.2367810505007263e-08 -3.986811724936099e-07 -1.0835015530523503e-06 9.228868751491264e-07 1.0191493211840952e-06
pcs.V20 -3.3348643451151286e-07 1.531984272531328e-07 -5.365666620077977e-09 5.279985880081714e-11 1.3878212197066313e-05 -1.4212357988404097e-06 4.328977165273348e-08 -4.0655764508548156e-10 -1.737836364225257e-08 -2.455207072296168e-09 5.448020445457669e-08 1.9982758498872932e-08 -2.3815505109163142e-08 5.729986758328893e-08 -2.2882083406984388e-08 3.0486027261098844e-08 3.3124904783808644e-08 -7.3369390999360625e-09 3.432909218039889e-08 -5.6752016762030434e-08 -7.268133971649784e-08 -2.3297308313269626e-08 4.239108372828778e-08 -6.9575558997806615e-09 3.344049065229523e-08 2.527432154128068e-06 6.009433996638955e-08 7.163774634284896e-08 1.8382208638054214e-07 -1.3168676699742844e-06 7.111867208122253e-07 1.6479829683583415e-06
pcs.V21 -1.3758495996325408e-06 -1.3061257162802747e-06 3.974451508249105e-08 -3.645439491105835e-10 3.905757261354245e-06 -2.9326018857546875e-07 6.358391205835952e-09 -5.122088297012263e-11 3.297551887397196e-08 -1.6275656720055243e-08 6.976549440946783e-08 -8.003090207319384e-08 -1.6592186618853412e-08 -3.257409632370756e-08 -1.903048711238342e-08 -2.0670042070824892e-09 -3.577102494006206e-08 -4.0373039315244966e-08 4.029208298240561e-08 -4.621782724176813e-08 -3.383537621215097e-08 -3.413460091918264e-08 -1.8743824792127063e-10 -5.144556015369472e-08 7.2793331574174e-08 6.009433996638818e-08 2.7023987931913095e-06 5.955286623940504e-08 -5.224191675597589e-07 -3.624501117758535e-07 5.909653385974214e-07 -8.688787654598184e-07
pcs.V22 -2.2271804395532086e-06 3.49748431506929e-07 -5.888170286469618e-09 1.7572469612187347e-11 2.596437831647856e-05 -2.452851458052266e-06 7.072859093607655e-08 -6.458681357296962e-10 3.0285734182537344e-09 7.935807979111187e-09 3.9691426779327226e-08 7.308328394008199e-09 5.767741508814407e-09 -1.3432841371167927e-09 4.101781944189128e-08 2.5135979056215792e-09 1.9368214646023715e-08 4.238012169334355e-08 -2.6109915499025348e-08 2.5890947755127265e-08 -4.234320446583535e-08 2.6588332432741383e-08 -1.0009650608350865e-07 1.3102865325987593e-08 1.2367810505007437e-08 7.163774634284805e-08 5.955286623940713e-08 2.6518226904372737e-06 2.2506649620368183e-08 -9.770585071501968e-07 2.6033258398633075e-07 4.667641590282911e-07
