 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.872048746718637e-05 1.06855751581146e-05 -3.0103377173562155e-07 2.8266215015730746e-09 -2.9948904045211134e-05 2.842243156441424e-06 -8.500705655209416e-08 8.121890816126111e-10 2.73318607838015e-07 2.0883492047029546e-07 -1.4272313407302388e-07 -6.92472951379122e-08 -9.342899211097857e-08 8.118811827486877e-08 -8.344589540699784e-08 1.0382882857416602e-07 -6.635400154536407e-08 -9.449433927858058e-08 -5.4580521359336245e-08 -2.2475905146308856e-08 -3.6777366339599507e-08 5.945816212297754e-08 -9.703520943000463e-08 -7.057473945644279e-08 -1.4588048243652697e-08 -2.078429749186924e-08 7.086088400666052e-08 4.1022172659299745e-08 -2.391764548609266e-06
age 1.0685575158091784e-05 0.0002910113052088424 -6.744696870595871e-06 4.857445329139775e-08 0.0037151846332287844 -0.00028361522865881793 6.5729471434991275e-06 -4.73152793387181e-08 1.342516900010935e-07 1.6927170695401639e-07 -1.545742711525092e-07 2.5319820718382264e-07 5.0374139854671735e-08 1.6150606290374043e-07 1.2830867429637045e-07 2.955193401760206e-07 1.826588474675459e-07 -4.940198459323207e-07 -8.242845619285798e-08 5.473591498629697e-08 -2.602953841839752e-07 -1.909173844366282e-07 -1.5070206237777668e-07 1.8762425222002017e-07 1.27293704894788e-07 -2.4157419653500315e-07 3.381267307423752e-07 4.2920256916070704e-07 3.846304752848093e-06
age2 -3.010337717370656e-07 -6.744696870596086e-06 1.5930348589753604e-07 -1.1666623240776391e-09 -8.431986757606634e-05 6.575320435526547e-06 -1.553262844562651e-07 1.137116061093835e-09 -1.4408718720045393e-09 -4.298926574055559e-09 2.3829795201096683e-09 -5.8362282119966816e-09 -1.3247468240924038e-09 -4.418525213995758e-09 -2.155282678959976e-09 -6.603660151526306e-09 -4.252061846270123e-09 1.0956150216528411e-08 1.9326743805815264e-09 -1.0069385760771583e-09 5.70823193232849e-09 3.302659834990058e-09 2.3357706501966443e-09 -3.4179667043825407e-09 -3.6560857886123723e-09 5.302450329102703e-09 -8.188795657091332e-09 -9.821032425837213e-09 -8.658371047328802e-08
age3 2.82662150157243e-09 4.8574453291401996e-08 -1.166662324077705e-09 8.682366314204431e-12 5.968713395097452e-07 -4.7345855305291396e-08 1.1375060207067646e-09 -8.462694496148962e-12 9.077204100305918e-13 3.819049352517174e-11 -1.3961017959695356e-11 4.053514097358199e-11 8.051687967575943e-12 3.6703848102657965e-11 1.0779567873617898e-11 4.771881862632623e-11 3.252854993915219e-11 -7.551481931404513e-11 -1.7295484151741997e-11 5.3772449397610375e-12 -4.001322537086947e-11 -1.5469752417259655e-11 -1.0690710081310412e-11 1.9052037395371952e-11 2.963806487233927e-11 -3.642395486008584e-11 6.196198060500134e-11 7.035065132284765e-11 5.782774124084142e-10
sex -2.99489040441109e-05 0.0037151846332267786 -8.431986757602471e-05 5.968713395094858e-07 0.128131447357984 -0.00967639341067709 0.0002232273994433436 -1.6062629690560471e-06 8.30681027588189e-07 -1.043333293384871e-06 5.01599976588875e-07 1.5544603849213321e-06 -1.931303859690285e-06 -1.125401461860193e-06 2.410355320729903e-06 3.1353149670143158e-06 -5.228787926047033e-08 -4.3363804411834455e-06 -2.77332256001522e-06 3.5057140719389962e-06 1.4909087674720804e-07 -2.9448790323087356e-06 -4.457408147600357e-06 1.8603255414191608e-06 8.447171563377587e-07 -3.4754955299001565e-06 8.325696904146945e-06 4.659033206768291e-06 4.775689810567264e-05
agesex 2.8422431564550675e-06 -0.0002836152286585682 6.57532043552129e-06 -4.734585530525737e-08 -0.00967639341067644 0.0007502309335322345 -1.7661042193171523e-05 1.291606424733711e-07 -2.3991798715758963e-08 8.349527184983551e-08 -7.911500044916696e-08 -6.105892799756643e-08 1.0673586623075533e-07 8.477190796665834e-08 -8.725804981578269e-08 -2.4186274253085483e-07 -4.0301766351535194e-08 3.2972862091436667e-07 1.7314418989433685e-07 -2.526090834813904e-07 -3.34185324764954e-08 1.9296611828851312e-07 2.963897069988673e-07 -4.924664603396448e-08 -1.713303698351333e-07 2.936800768857694e-07 -6.660460800105405e-07 -3.6790765449492175e-07 -4.679406584176828e-06
age2sex -8.500705655170318e-08 6.5729471434999026e-06 -1.5532628445629355e-07 1.137506020707048e-09 0.0002232273994433121 -1.7661042193170276e-05 4.2348047955001525e-07 -3.1476500162733186e-09 -4.663087869233703e-10 -1.8394228339694382e-09 2.3934176120590264e-09 8.95985443709354e-10 -2.076291434123956e-09 -2.177013980522637e-09 6.117693428384467e-10 5.70143964127717e-09 2.0288007423275136e-09 -7.131374045080859e-09 -3.915076116611549e-09 5.405465912211035e-09 1.0577215393143158e-09 -3.095214881234597e-09 -6.387486862774654e-09 -7.355306296010287e-10 5.544189743075307e-09 -7.571441677538882e-09 1.5974563913494185e-08 8.625397699748013e-09 1.303199837146019e-07
age3sex 8.121890816252156e-10 -4.7315279338688086e-08 1.1371160610932068e-09 -8.462694496144898e-12 -1.6062629690557045e-06 1.2916064247335322e-07 -3.1476500162731105e-09 2.3757526814656556e-11 6.5829478370334894e-12 1.3843665875078834e-11 -1.860801852798521e-11 -5.829007242230897e-12 1.6120990252535638e-11 1.8909673115456107e-11 1.6752252081752287e-12 -4.4933231272836514e-11 -2.235418378553337e-11 4.689720806848259e-11 2.913958559630334e-11 -3.6454025278721194e-11 -7.664410879603364e-12 1.3033017447929618e-11 4.48891828427006e-11 1.7005013104621954e-11 -4.7909787886770884e-11 5.97353000039513e-11 -1.1861153622380535e-10 -6.497608016109525e-11 -1.1171104811107683e-09
pcs.V3 2.7331860783800775e-07 1.3425169000070067e-07 -1.4408718719952495e-09 9.077204099623857e-13 8.306810275765297e-07 -2.399179871484106e-08 -4.66308786945291e-10 6.582947837195865e-12 1.035259502249689e-06 8.649966858562744e-08 -2.282541233597248e-08 4.857765683485066e-09 5.653445245628191e-09 1.825164284970786e-08 -1.0689017082958004e-08 1.2603238968331899e-08 8.89785007448948e-09 2.2738658676249454e-09 -6.27083814990137e-09 2.1883590141113847e-08 -4.116622975871669e-09 -1.6627786714535375e-08 -1.0227017584146511e-08 -7.81320694287031e-09 -4.984474630273696e-09 -1.9199002074258375e-08 5.891576667934533e-09 6.341804726649307e-09 9.507741912267855e-07
pcs.V4 2.088349204703048e-07 1.6927170695408642e-07 -4.29892657405704e-09 3.8190493525181475e-11 -1.043333293381935e-06 8.349527184961375e-08 -1.8394228339643409e-09 1.3843665875042373e-11 8.649966858562742e-08 1.1115015213419133e-06 2.930178441505024e-08 -4.374287674674682e-09 1.8604374592163952e-08 -2.192765570880923e-08 -1.2530154910089337e-08 1.940550167860375e-08 5.9487361025031e-09 -1.8556354032806463e-09 1.7045560960247356e-08 -5.041179315206092e-09 -5.7771207205114825e-09 8.011862131376426e-09 1.1410105352781301e-08 3.791893633348478e-09 9.01325994575258e-09 -6.3668151701785514e-09 4.8718984104177215e-09 5.987135362498677e-09 -5.684319408019457e-07
