 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003232845548370502 -0.0004517580468288667 8.430563721809416e-06 -5.032750526158138e-08 0.0020226164113056537 -0.00013054320341717858 2.6946781266638382e-06 -1.7852977741510566e-08 -2.0692454613538821e-07 9.8626578163896e-07 -3.032331764556475e-07 4.368228583026099e-08 -6.449440359043927e-08 -9.263338434099226e-08 3.0395874423075144e-07 4.862788593038144e-07 -3.4564770781418756e-08 -2.3069937325358014e-07 -5.925744455893641e-07 6.842531101314916e-08 -2.015960372109552e-07 2.459715456536851e-07 -6.625348526298151e-08 1.310906979728147e-07 -6.977759097881829e-07 -5.412686917629721e-08 1.8544446010205004e-08 -2.902147829154723e-07 -1.0921448020912366e-05 2.2238076723264616e-05 1.79447628506457e-06
age -0.00045175804683477387 0.002199034383002558 -4.278671679736935e-05 2.6762696557049694e-07 0.03383990431848278 -0.0020535118521443564 3.991780675655422e-05 -2.495608398308287e-07 1.1160117793654713e-06 -7.676254210050022e-07 2.6790978248975066e-07 -5.895653732649891e-07 -5.562546472117671e-08 2.2259534273045142e-07 9.679747497944987e-08 -3.819022001261295e-07 5.457486578395977e-07 4.634931736618593e-07 4.5429720317728585e-07 -3.036087311247515e-07 6.060180296216462e-07 -4.459726796190792e-07 -1.3078382007518375e-06 -2.1078811715638359e-07 2.220672521855413e-06 -3.2345945314667555e-08 1.429746445436995e-07 6.811302220023928e-07 -1.2023892492877818e-06 -2.711297305160228e-06 7.31035325410926e-06
age2 8.430563721874675e-06 -4.2786716797329005e-05 8.400465513374077e-07 -5.301668134613941e-09 -0.0006519327999199756 3.9915401617597455e-05 -7.829413099391889e-07 4.938639632272255e-09 -1.8824822775670277e-08 1.3715144313004089e-08 -5.8489260010576145e-09 9.862311954287332e-09 -5.995304316893368e-11 -6.249858238802244e-09 -1.7785058974020511e-09 7.605090518207205e-09 -1.0904993307745394e-08 -7.822319208754661e-09 -7.538155960120615e-09 6.6970915130088525e-09 -1.0860409789657361e-08 7.488369531755187e-09 2.4353508374761177e-08 4.128902971450071e-09 -4.428655645610759e-08 1.3621221179644307e-09 -4.681257454031191e-09 -1.3283898981597361e-08 6.503139255204378e-09 2.117053273349128e-08 -1.2419786002635332e-07
age3 -5.0327505261847375e-08 2.6762696557005833e-07 -5.301668134609994e-09 3.3772180128501166e-11 4.041319215869768e-06 -2.495304399851108e-07 4.9385545436061626e-09 -3.1440438034610857e-11 9.72953340709479e-11 -7.410983724365442e-11 3.6508358121836086e-11 -5.388926517221684e-11 4.3467998943134766e-12 5.154878927608492e-11 9.933713091607136e-12 -4.894023520332425e-11 7.213810904174532e-11 4.2627232470324244e-11 3.577035637796427e-11 -4.813744712302096e-11 6.238214423543498e-11 -3.6984779496219275e-11 -1.4583672988826684e-10 -2.8263995220202152e-11 2.842331187805548e-10 -1.1687765990994839e-11 4.077669713822942e-11 8.148552434360166e-11 2.8953979891980162e-11 5.369270970089008e-13 6.874991906147496e-10
sex 0.0020226164112040384 0.03383990431882827 -0.0006519327999268054 4.041319215913186e-06 1.5495910806701108 -0.09461413651807549 0.001852731925365455 -1.1685406590022685e-05 -2.1077577385794715e-05 1.7528040268910584e-05 5.292207189541605e-06 -2.1176912337109423e-05 -8.439353190990604e-06 -2.2300899854172197e-05 4.3231118607230225e-05 1.4573036468378596e-05 8.33951087259319e-06 2.3616633240687028e-05 -1.549418400997313e-05 -7.694629201560103e-06 1.530812743683576e-05 6.99213415490715e-06 -4.6327346330773256e-05 6.325613069481387e-06 6.163585491937956e-06 1.57666307216887e-05 -1.9272637635636806e-06 -8.289897181934536e-06 4.3990423997642535e-05 0.0002771090250702564 -0.00029001889992683456
agesex -0.0001305432034131012 -0.0020535118521620745 3.991540161795048e-05 -2.4953043998737343e-07 -0.09461413651807812 0.0058300579696634195 -0.00011515678473111716 7.322239553939994e-07 1.390172359597184e-06 -9.81719147407637e-07 -2.937525929051766e-07 1.3041163568459915e-06 4.682869009470509e-07 1.3273186182308103e-06 -2.5801336255078517e-06 -8.935529247639856e-07 -4.776740759012943e-07 -1.4114765163630234e-06 9.558400725291435e-07 5.780744601397031e-07 -9.355491217623894e-07 -5.058928066037739e-07 2.8085172479380524e-06 -3.3035440669295695e-07 -4.238134164226755e-07 -8.352987546503493e-07 -9.886155541012479e-08 5.721254370220514e-07 -3.863924683765062e-06 -1.7932486068414807e-05 1.5968663809606086e-05
age2sex 2.6946781264755186e-06 3.991780675710615e-05 -7.829413099500366e-07 4.938554543674704e-09 0.0018527319253655507 -0.00011515678473111998 2.29451877114824e-06 -1.4714653982977616e-08 -2.9701547417582917e-08 1.7709932497276406e-08 5.144438583831136e-09 -2.5398324942545965e-08 -8.612895464547142e-09 -2.5135056047464045e-08 4.9755983961748416e-08 1.710081269178693e-08 9.387329946191283e-09 2.7339050674132188e-08 -1.9606336166072368e-08 -1.3252778895009122e-08 1.86599321512697e-08 1.2124054781829156e-08 -5.496891416454252e-08 4.522076461352184e-09 9.282860049033817e-09 1.3725930394404038e-08 5.86912459260686e-09 -1.2865405298835e-08 1.0563439620564112e-07 3.610314927118272e-07 -2.8074524088230585e-07
age3sex -1.785297773980877e-08 -2.4956083983516754e-07 4.938639632356331e-09 -3.1440438035134436e-11 -1.1685406590023586e-05 7.32223955394035e-07 -1.4714653982977962e-08 9.51879159371014e-11 2.0063861268446884e-10 -1.0068958325298603e-10 -2.7469820615790118e-11 1.5662749676590833e-10 5.478133274430957e-11 1.5434321254318973e-10 -3.108881883006693e-10 -1.0628987686384116e-10 -6.177618422418796e-11 -1.7155002723139787e-10 1.2945351017688415e-10 9.48327971177639e-11 -1.201174720405328e-10 -9.148241515870174e-11 3.480104900802071e-10 -1.1794642532367229e-11 -6.495685975102912e-11 -7.083806551276594e-11 -6.014001019298468e-11 9.127828509615149e-11 -9.091895727680268e-10 -2.2940117459607676e-09 1.5514846730989757e-09
pcs.V3 -2.0692454613456034e-07 1.1160117793537833e-06 -1.8824822775437594e-08 9.729533406945821e-11 -2.1077577386085556e-05 1.3901723596153108e-06 -2.9701547417945298e-08 2.0063861268680087e-10 1.485993545262241e-06 1.1172262581062043e-07 -3.130964528488572e-08 -4.641333636311708e-09 -4.190225866017534e-09 3.2727746384127707e-08 -2.719398706405584e-08 1.649964377280709e-08 1.278724170634262e-08 -2.184720361185484e-08 -8.625570725433072e-09 2.949763329904408e-08 7.352400340972684e-09 -1.7370227927386128e-08 -1.5560636865138947e-08 -2.400622127998444e-08 -2.0472402066533186e-08 -3.3453371841568894e-08 1.5827668505653157e-08 -3.276211529387639e-09 2.6437560652089655e-07 1.2084173810599102e-06 7.492074947327818e-07
pcs.V4 9.862657816370508e-07 -7.676254209944505e-07 1.371514431279733e-08 -7.410983724235198e-11 1.752804026915605e-05 -9.817191474229421e-07 1.7709932497582447e-08 -1.0068958325495629e-10 1.1172262581061892e-07 1.5747979396592157e-06 5.358350156110325e-08 1.0944514786848085e-08 1.1840112106886601e-08 -3.848510810090993e-08 -6.837892116707194e-09 3.606802660393916e-08 -3.774185318584628e-09 -7.646067488480973e-09 9.447824459607025e-09 4.520663665863815e-09 -8.633507496467466e-09 2.107884775717885e-09 6.637666777057519e-09 9.154744269608289e-09 2.2412843379933267e-08 1.0403898132011978e-08 -5.462913747989789e-09 -1.6633194035997614e-09 -6.200049807648163e-08 -7.626733355053357e-07 -6.674224490417661e-07
