 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010733551940988178 8.04143811874729e-06 -2.2400741067337738e-07 2.1642498934229453e-09 -1.4299205714447402e-05 1.39345468889406e-06 -4.2226240638800274e-08 4.266073137027081e-10 2.418473128144161e-07 2.867360098661869e-07 -2.224501923350192e-07 -1.3560975343856373e-07 -6.78831110030318e-08 7.72608111921853e-08 -9.982265383826195e-08 6.75714351845466e-08 -4.357524852531068e-09 -1.0997927088600522e-07 -1.1123521204429993e-07 -4.683052309679092e-08 -1.3364333311370625e-08 2.906764215215567e-08 -3.5565107549326045e-08 -3.173654139862514e-08 5.0371419416507414e-08 -1.907781752175688e-08 5.677734516737031e-08 -1.1930674671094705e-08 -6.443563523411718e-07
age 8.04143811880464e-06 0.0003025540212928481 -6.96483922627196e-06 4.97699918754877e-08 0.003853221362165164 -0.00029216029693655094 6.715799110460604e-06 -4.789381489647295e-08 -1.0519000569814229e-08 2.1516417650700617e-07 -8.98457115889938e-08 2.26443163893029e-07 8.20763917808694e-08 7.349803942194573e-08 1.3559495293884642e-07 1.1377026465354727e-07 1.1255079804274017e-07 -3.886685683900197e-07 -6.692696734502431e-08 7.116685051779671e-08 -1.7346168975072412e-07 -2.2967631926204798e-07 -2.549079051757841e-07 2.66929041027175e-07 2.1446949650948562e-07 -2.1011822806767302e-07 1.6830439055326544e-07 3.790746641138568e-07 3.880446744146547e-06
age2 -2.2400741067260087e-07 -6.96483922627337e-06 1.6339466505010593e-07 -1.1872937052051654e-09 -8.676948352736314e-05 6.72072627951477e-06 -1.5747429706013163e-07 1.1421383298488887e-09 2.757816723945052e-09 -4.796622276933986e-09 1.2612239762752713e-09 -5.535340337614149e-09 -2.0069875292772665e-09 -2.5515310815517234e-09 -2.4011339721719584e-09 -1.8400842069163839e-09 -2.563954622279348e-09 8.71034811332398e-09 1.951277857283272e-09 -1.4483551715307628e-09 3.6881203180150933e-09 4.229352610680213e-09 4.6794756081905665e-09 -5.2209726502748345e-09 -5.54391794083714e-09 4.574793838430853e-09 -4.407626516445441e-09 -8.71263710188664e-09 -8.684022059044855e-08
age3 2.16424989343562e-09 4.976999187548895e-08 -1.1872937052049621e-09 8.766729587792215e-12 6.087382347707134e-07 -4.796071902132576e-08 1.1429576865732798e-09 -8.424549326555552e-12 -3.5045493651041426e-11 3.767676744154282e-11 -7.971517113777738e-12 4.016397048971181e-11 1.3028316238726089e-11 2.3245769144435087e-11 1.3096465494606626e-11 9.65409408773445e-12 2.0349102814559734e-11 -6.058580306214159e-11 -1.9447439450349372e-11 8.01583103724009e-12 -2.5674220799539487e-11 -2.275004847090883e-11 -2.73115648650691e-11 3.0775715579027234e-11 4.336435146765438e-11 -3.097889205000364e-11 3.4852958458489634e-11 6.126798074958926e-11 5.748527285127276e-10
sex -1.4299205714848115e-05 0.0038532213621528676 -8.676948352707248e-05 6.087382347685876e-07 0.13217853762214873 -0.009903361966606248 0.0002262496712414382 -1.610245513507167e-06 -1.0918698535838256e-06 -7.300178050079122e-07 5.068070793220047e-07 1.2861656938900534e-06 -2.3415441897266654e-06 -1.2177123421679693e-06 3.028165388445953e-06 7.105989719260504e-07 -1.6859280758256974e-06 -3.234162061120346e-06 -1.4800739003811678e-06 3.6440685388014507e-06 3.9214106493933827e-07 -2.3139409833721974e-06 -5.144555860647434e-06 2.6383161844674513e-06 5.73400362290907e-09 -3.0484765141787962e-06 3.98127457774165e-06 9.066828725417864e-07 5.6123519676616645e-05
agesex 1.3934546888655165e-06 -0.000292160296935438 6.720726279488542e-06 -4.796071902113468e-08 -0.009903361966606341 0.0007620736275229004 -1.7770280299921993e-05 1.2856406303655577e-07 1.3511050625555398e-07 7.614786089503009e-08 -3.920632868556626e-08 -5.6560075268177135e-08 1.369042252804999e-07 3.7757796355336754e-08 -1.4072734880853951e-07 -3.4766617523231154e-08 1.2332935343186201e-07 2.508751966395762e-07 8.362993618594546e-08 -2.687505833588481e-07 -8.275330328022582e-08 1.4166383045267207e-07 3.5002208411843495e-07 -1.1633524374649e-07 -7.759344024818565e-08 2.414985313050385e-07 -3.3897271483639074e-07 -8.337047989635754e-08 -5.107922672854896e-06
age2sex -4.222624064016779e-08 6.715799110436722e-06 -1.574742970595683e-07 1.1429576865691675e-09 0.00022624967124144167 -1.777028029992208e-05 4.2217942872138723e-07 -3.1050323741790463e-09 -4.462161544855094e-09 -2.13219196799678e-09 8.419335749852214e-10 1.0237513256606136e-09 -2.734564221758845e-09 -5.113752543247483e-11 1.963901586701798e-09 1.1090916299869543e-10 -2.321476994331657e-09 -5.5161622515771e-09 -2.0393602891828706e-09 5.850240991467355e-09 2.829981924903155e-09 -2.0663410189143016e-09 -7.822867807326113e-09 6.819720004185122e-10 2.7933296050535472e-09 -6.154047126565155e-09 8.392323688331984e-09 1.700825032458504e-09 1.352415123306199e-07
age3sex 4.266073137089974e-10 -4.789381489629192e-08 1.14213832984463e-09 -8.424549326524542e-12 -1.6102455135071939e-06 1.2856406303655662e-07 -3.105032374179052e-09 2.3196197987226926e-11 3.7802435713227214e-11 1.979726319388006e-11 -4.3389894780018404e-12 -8.52676052747607e-12 2.0238222598733788e-11 -2.3473303216328996e-12 -8.163798341398738e-12 2.017526065544982e-12 1.1886377197236653e-11 3.677176448066387e-11 1.588448805306208e-11 -3.911517073374439e-11 -2.479785292173783e-11 7.173463997827267e-12 5.592867696007996e-11 9.704997637726073e-12 -2.4635543557058186e-11 4.862696833672288e-11 -6.372743076070507e-11 -1.0982592744348385e-11 -1.1183641135768356e-09
pcs.V3 2.418473128144651e-07 -1.0519000569507378e-08 2.757816723937853e-09 -3.50454936509891e-11 -1.0918698535825894e-06 1.3511050625545117e-07 -4.462161544852578e-09 3.7802435713208583e-11 1.17971359840994e-06 9.24576571742285e-08 -2.6214312259060192e-08 1.305075524643013e-09 7.736181431736729e-09 1.801176740278777e-08 -5.8192622927084955e-09 1.6996958193272755e-08 1.0568275691307524e-08 -1.4586826592670535e-09 -8.148884420097847e-09 1.6544786134564784e-08 -1.602968735097335e-09 -1.3675043136466084e-08 -1.4083880074390699e-08 -1.0521756383096824e-08 -6.6940472938919085e-09 -1.6413046704502095e-08 6.3790474734774014e-09 2.7613667585460076e-09 1.049335868849264e-06
pcs.V4 2.8673600986618305e-07 2.151641765074656e-07 -4.79662227694489e-09 3.7676767441622863e-11 -7.300178049964717e-07 7.614786089412292e-08 -2.132191967975035e-09 1.979726319371883e-11 9.245765717422829e-08 1.2540437250492258e-06 3.3245682328777655e-08 -3.7105836412464796e-09 1.8748796250631212e-08 -2.6888074234034028e-08 -1.0737065690469452e-08 2.1215079913765178e-08 -2.1634889610184354e-09 -5.002697773375516e-09 1.469432625041762e-08 -1.0261009668657441e-08 -8.948015732724804e-09 1.465811462660998e-08 1.2411177053877163e-08 8.300068262245556e-09 1.1394266790138852e-08 -1.2141606718358535e-09 3.203133219473266e-10 4.521532216014571e-09 -6.555674593702735e-07
