 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03212924444944571 0.011947664207371377 -0.00038451576680256056 3.933378984746196e-06 0.05550525897244621 -0.005662130875765023 0.00018282907018200996 -1.8819738686493319e-06 2.4100870636626163e-06 4.507402221970037e-06 1.6815421266894175e-06 -7.824999890241524e-06 3.167664264925137e-06 -1.8532523225496253e-05 4.22477611488279e-06 -1.2349115191487422e-06 -3.991119628540795e-06 -1.8955204676324286e-06 -2.5047895469048395e-05 -7.326139468711646e-06 -5.873683146640941e-06 -2.0580992965649954e-06 -1.976297853033159e-07 -3.8801620534290345e-07 6.780989820023394e-06 -2.289673424085583e-06 1.9409619246281623e-05 -1.1474644205305867e-05 -9.342493064834594e-05 3.297611645252191e-05 0.00010758553334752474 8.55738873300457e-06 -3.5554335423030794e-05 5.3545203463682605e-05 -8.98342544115708e-05
age 0.011947664207425641 0.009341364119967721 -0.000280629913495065 2.669254556401748e-06 0.09138102139025772 -0.008734569107276133 0.0002620495182767591 -2.490352944631913e-06 3.025088836588991e-06 -1.4127595591481537e-06 -5.554766010424699e-06 4.5841731394510146e-07 1.605776719898591e-07 -2.688476747798788e-06 1.4625745986254173e-06 -6.20133625927748e-07 -7.690664203011824e-07 -2.5200582420016633e-06 -7.434025896133819e-06 1.4713097169152709e-06 -3.2917622392798415e-07 -3.489348430669302e-06 1.4645769014626726e-06 -4.7415519144810487e-07 4.908007438034307e-07 -5.34296791833185e-06 3.7409318018858577e-06 -1.1075175555682412e-06 -1.8973816523478398e-05 2.6514638112208317e-05 2.140640936348368e-05 0.0002508606165569651 -0.0002479133191440645 3.996632548459358e-06 -6.388230736184068e-06
age2 -0.0003845157668039579 -0.0002806299134947494 8.525693050903759e-06 -8.196201483421322e-08 -0.0027165440854808993 0.00026252894353662897 -7.962802993442719e-06 7.646661326106575e-08 -1.1365051015018494e-07 7.293201623001431e-08 1.5486640879173575e-07 -4.098163532658256e-09 -1.0537554075640333e-08 8.200657680378568e-08 -2.769764148252799e-08 3.121239009154353e-08 2.4916537174432197e-08 6.182215656006634e-08 2.583094312948187e-07 -4.1538649516318975e-08 4.6639008055855266e-09 9.054604460297072e-08 -3.195702616132769e-08 3.423210243397961e-08 -3.167749149838421e-08 1.4591409397951193e-07 -1.4164724799794427e-07 5.4208449597429476e-08 7.509653243751988e-07 -1.160743632446674e-06 -7.566247561719297e-07 -6.3016677077089e-06 6.970249369218923e-06 -3.707624902558253e-07 4.2514263092476687e-07
age3 3.93337898476163e-06 2.669254556402821e-06 -8.196201483432155e-08 7.96498446251553e-10 2.5626736135288832e-05 -2.5009335373342113e-06 7.664935854356321e-08 -7.438644701001529e-10 1.2725876761439094e-09 -8.68022365739039e-10 -1.3751193488163386e-09 -7.846331983135916e-11 1.1621209716583376e-10 -8.456710929803559e-10 1.2511658363154726e-10 -3.5091352738821536e-10 -2.3646219182328036e-10 -4.2820983335445585e-10 -2.8060186291621245e-09 3.5363095089700783e-10 -3.1659470171191936e-12 -8.013051497678512e-10 1.9620410694301525e-10 -4.895007854380807e-10 4.881800666387524e-10 -1.2561699629639336e-09 1.683573906215269e-09 -6.902900723377182e-10 -8.931513707749561e-09 1.374970186104032e-08 9.986681690380457e-09 5.143084843867957e-08 -6.408321149681073e-08 5.07092460217594e-09 -7.463626939687277e-09
sex 0.05550525897372123 0.09138102139102139 -0.0027165440855039472 2.562673613550806e-05 1.9077558849787732 -0.17885926522304457 0.0052558614087258315 -4.8838848427160696e-05 7.870432330956434e-05 -4.8964462199991226e-05 -3.398312079059174e-05 2.82657493324247e-05 -6.82298628986911e-05 0.00012257801682702976 -2.4119722930512424e-05 1.4397180060548682e-05 -1.1143888282770606e-07 4.6260386273601444e-05 4.469355892097406e-06 8.214145305873148e-05 4.3895561086538145e-05 -5.5113381911041114e-05 -2.528309268580852e-05 -8.246049403526302e-05 4.011888863842616e-06 -3.25540655439354e-05 4.541122225956893e-05 5.042252964036394e-05 -0.0002579522011781225 -0.0010090805951357882 -0.0005969233138928554 0.006168598856555403 -0.003828333152078597 0.0006154198670441427 0.0011686389859395824
agesex -0.005662130875846717 -0.008734569107290308 0.00026252894353718186 -2.500933537340802e-06 -0.1788592652230136 0.01698327416722854 -0.0005047459899028642 4.737603136823557e-06 -7.92133784964216e-06 5.412982257515839e-06 4.0170589993190266e-06 -2.832187924590432e-06 5.904476778586724e-06 -1.1946272888857894e-05 2.933048885348322e-06 -1.0376720299198474e-06 -6.237207393654167e-07 -4.430886683637017e-06 5.979613553302088e-07 -8.059064929062786e-06 -4.937697780777766e-06 4.979719759407453e-06 2.0699221211243258e-06 8.671996095706805e-06 -1.2959026659551796e-06 3.020160663753861e-06 -4.36379923140914e-06 -4.551948689451755e-06 2.1979277279084375e-05 8.375149737846519e-05 7.028377983523723e-05 -0.0005491657600199687 0.0003585827007055314 -9.749346104871731e-05 -9.372913486095817e-05
age2sex 0.0001828290701859341 0.0002620495182793376 -7.96280299351949e-06 7.664935854428212e-08 0.005255861408723889 -0.0005047459899027672 1.5171725173189234e-05 -1.439469799242355e-07 2.470804652876048e-07 -1.8641220044443808e-07 -1.4194969179871958e-07 9.072691079894937e-08 -1.6538351340751462e-07 3.612610847674203e-07 -1.0484311487100649e-07 2.2937491305588927e-08 3.7603871010666725e-08 1.3852793445394707e-07 -5.707047353227102e-08 2.4753883222181856e-07 1.6538625217595104e-07 -1.4202390821467435e-07 -5.685975019303162e-08 -2.807541805507052e-07 6.249882965514805e-08 -9.060195871335609e-08 1.354004585854676e-07 1.2632494468664024e-07 -6.806536381978193e-07 -2.2034389339730368e-06 -2.1252569042740717e-06 1.544603780517186e-05 -1.0770508120470938e-05 3.579913563111121e-06 2.199269967728107e-06
age3sex -1.8819738686849858e-06 -2.4903529446539313e-06 7.646661326172335e-08 -7.43864470106339e-10 -4.883884842713211e-05 4.737603136821662e-06 -1.4394697992420621e-07 1.3808585543660413e-09 -2.4589975130710823e-09 1.9900701471825025e-09 1.5479476872431717e-09 -8.923569891986201e-10 1.4912213512852974e-09 -3.4217794285552744e-09 1.1671054779556354e-09 -1.666379707411952e-10 -5.073169673493558e-10 -1.3989645687275849e-09 9.253023460396603e-10 -2.3839491817259602e-09 -1.7072456245391546e-09 1.3450844147160731e-09 4.508307355592599e-10 2.8032199693143916e-09 -8.258891456265332e-10 8.479635214058978e-10 -1.4187902372227742e-09 -1.1165197827284425e-09 7.095868100939318e-09 1.9445728363970207e-08 1.8697183295075244e-08 -1.3943701363424858e-07 1.031349142161958e-07 -3.762534757419383e-08 -1.5174915846309844e-08
pcs.V3 2.410087063705299e-06 3.02508883660743e-06 -1.1365051015077122e-07 1.2725876761498108e-09 7.870432330960403e-05 -7.921337849647144e-06 2.4708046528779305e-07 -2.45899751307326e-09 4.470789244940582e-06 1.3631374203179458e-07 -8.335813592711149e-09 -1.34321192905706e-08 1.489694148622328e-07 1.1654718399287752e-07 -8.10412183955798e-10 1.4474381247526714e-07 -1.0284694537482221e-07 1.4781661887055852e-07 -1.378318416412352e-07 -1.7862080106719372e-08 2.9259234518299083e-08 -3.254753082282686e-08 -1.6470982582611083e-07 5.5244109885430724e-08 5.266279298764896e-08 -8.91198491622878e-09 1.3426309988078894e-07 6.418537543948873e-08 1.9172460926901535e-06 5.291546617632752e-06 -1.5294173930094031e-06 -1.211027956827969e-06 -1.4489483600930587e-06 3.996428549284628e-06 1.941084937523718e-06
pcs.V4 4.507402221931227e-06 -1.4127595591756333e-06 7.293201623082255e-08 -8.68022365746502e-10 -4.896446219994309e-05 5.412982257512074e-06 -1.8641220044435266e-07 1.990070147181975e-09 1.363137420317978e-07 4.254173723486873e-06 3.908293421076833e-08 2.7386034962749237e-08 8.302581102182668e-08 -3.790790037994736e-08 -1.0047605181170322e-07 -1.6724602037520685e-11 1.1686844411716351e-07 -3.040988365598518e-08 4.2647400816415075e-08 -2.085532983420472e-07 -1.9637422865207576e-07 6.259291324261435e-08 1.8093970188773836e-07 8.799856550422593e-08 1.4953870555616714e-07 7.212774038738356e-08 -4.844713332408111e-08 -1.9693019560964354e-08 -5.682612927277303e-07 -1.2625097203874804e-07 3.907041246559645e-06 -4.410045941810425e-06 -1.2562920263078815e-06 -5.870243473847245e-06 -2.8583713824573027e-06
