 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.01592190369891976 0.021366617935532684 -0.0005448817385407936 4.543581311150621e-06 0.17343813536520797 -0.012937185990122366 0.0003150668533828074 -2.503696546968317e-06 -6.638347625160418e-06 1.4533457750022668e-05 5.358689132999585e-06 -3.955435680794412e-06 6.024951214957569e-07 -1.921490382707159e-05 -8.620298372866701e-06 -1.611105444201574e-06 -2.9911632125072688e-06 -8.11964583354746e-06 -2.1386645202276946e-05 -1.2559999878473046e-05 2.2819076513526486e-06 1.1301160843780988e-05 9.637160989913786e-06 -4.159889339064595e-06 -4.992998849985696e-06 -6.859844669899353e-06 1.781567221169096e-05 -7.1525085813094984e-06 5.926298384137299e-06 -0.0003125977678292977 0.0008800941741862202 -0.00047736372633269615
age 0.021366617934021667 0.11024776130204392 -0.002611694479650721 2.0150156061333312e-05 1.4494193201137173 -0.1051287241095607 0.002485631156372013 -1.9143228551894806e-05 -6.146704659227787e-05 1.5770494263091562e-05 1.624038411815392e-05 -5.186907203796444e-06 -1.230120221974977e-05 -1.2316201855571536e-05 2.6076159391960535e-06 1.059193911190147e-05 9.136815420522806e-06 -9.73185857108064e-06 1.2847629040031163e-05 -1.9932220018199448e-05 7.439430402165225e-06 5.046312812038378e-06 4.192580631707937e-06 1.0680058118611092e-05 -1.551713846516175e-05 2.590337601057519e-05 1.0241368097871624e-05 2.7463495740110022e-05 0.00018058596447795064 -0.0007891428143668151 0.004842736265144667 -0.0039035642744853875
age2 -0.000544881738505619 -0.0026116944796526717 6.214190425170902e-05 -4.815799966866471e-07 -0.03412109869769054 0.00248521877842113 -5.901260041543851e-05 4.56460162102156e-07 1.3971676816940396e-06 -3.716525540775596e-07 -3.714328564392621e-07 1.1598296782048176e-07 2.646430483368528e-07 3.2886546125731215e-07 -1.8889052500266468e-08 -2.219000275581605e-07 -1.9625916757021983e-07 2.7378104771291316e-07 -2.2414266928728987e-07 4.676061781756688e-07 -1.9737853410031757e-07 -1.735277087675604e-07 -1.318461006107695e-07 -2.2924762417527804e-07 3.968026323846282e-07 -5.591610159110156e-07 -2.8045359872250786e-07 -6.008705392087323e-07 -4.354224061794533e-06 1.787747380750502e-05 -0.00010886177373895575 8.800467675349024e-05
age3 4.54358131087969e-06 2.01501560613584e-05 -4.815799966869239e-07 3.749455208224711e-09 0.0002616219212473717 -1.9133542527925154e-05 4.563082307634007e-07 -3.5455273495036662e-09 -1.0309637572475934e-08 2.8679767332521317e-09 2.8110187266547753e-09 -8.887074330680799e-10 -1.8516724902833834e-09 -2.8919475588498443e-09 -2.799274567526467e-10 1.421010812649017e-09 1.3781067338789525e-09 -2.4310343866285176e-09 1.011102776683819e-09 -3.618853869717228e-09 1.7101884853308539e-09 1.7226423716069265e-09 1.2703931278544065e-09 1.5163714894460078e-09 -3.1706093923388466e-09 3.873686674072004e-09 2.568000491754919e-09 4.195626839575769e-09 3.404677785623889e-08 -1.329094531466344e-07 7.997642085006425e-07 -6.495878219385782e-07
sex 0.17343813529718516 1.4494193198781096 -0.03412109869206897 0.00026162192120367917 37.701629581351106 -2.709792639206246 0.06338568096192304 -0.00048229585971195065 -0.0006677046006552902 0.00043259459870162545 0.0005593848637427875 -0.00010331955729031782 -0.0004118880588382332 -0.00012417334694898795 0.00017278967667582316 0.00038540499153457184 -1.4435616329284055e-05 0.0001839229520185845 8.001646893477251e-05 -0.0004469417817328666 7.55195590806517e-06 -0.00022670741513748286 -0.00027676417616554855 0.0004650811605570967 -0.00015707820341075114 0.0004888527769620354 -6.591822713891183e-05 0.0002777976794008341 0.006510581229554006 -0.015073500142947626 0.09975185356200172 -0.08110398855528846
agesex -0.012937185985289777 -0.10512872409265069 0.0024852187780174334 -1.9133542524787015e-05 -2.7097926392093 0.19567611499206367 -0.004598831085622611 3.5157419391844884e-05 4.6865186423001974e-05 -3.030342935998733e-05 -3.899566193392317e-05 6.437955539339857e-06 2.8484824229024794e-05 7.806515972344438e-06 -1.1208352052627812e-05 -2.5970263960268574e-05 9.129040616229919e-07 -1.1778857648983324e-05 -6.035581858435669e-06 3.0362183125597028e-05 -1.7837734503655201e-06 1.5003001495807298e-05 1.9446276628667174e-05 -3.118113764342001e-05 1.179315364744253e-05 -3.31886672834564e-05 3.9786392283948875e-06 -2.035022143364558e-05 -0.00048248850549426916 0.0010448764201016563 -0.0067343238579982674 0.005499353247688501
age2sex 0.0003150668532713182 0.002485631155976014 -5.901260040599489e-05 4.5630823069006845e-07 0.06338568096208412 -0.0045988310856290605 0.0001086199858979514 -8.346220312429202e-07 -1.0726755681484849e-06 6.817746745297257e-07 8.874366342265056e-07 -1.2326757226257097e-07 -6.440082449402353e-07 -1.5435301456681285e-07 2.2682033602658663e-07 5.550885621604452e-07 -8.654476952610372e-09 2.4074566030309233e-07 1.4311827280719202e-07 -6.585552699275587e-07 8.079175780147232e-08 -3.203375359191831e-07 -4.482927783263616e-07 6.680830417719133e-07 -2.7802173469071136e-07 7.286236654379224e-07 -8.085717324297386e-08 4.84065983574528e-07 1.1580471704551834e-05 -2.374284388898391e-05 0.00014790385823469437 -0.000121387742115782
age3sex -2.5036965460883055e-06 -1.9143228548894768e-05 4.564601620305561e-07 -3.5455273489470246e-09 -0.0004822958597139781 3.515741939195171e-05 -8.346220312442728e-07 6.447939517097218e-09 7.955552848375726e-09 -4.890106539508124e-09 -6.591356310154847e-09 7.388401373043492e-10 4.741410991182185e-09 9.452841802551266e-10 -1.3555071433638173e-09 -3.744066491875918e-09 -9.735278267582329e-11 -1.576945666127662e-09 -1.081316427827248e-09 4.5394879714068695e-09 -1.0047827816979893e-09 2.254580261516495e-09 3.3254254921140045e-09 -4.575525901511561e-09 1.989714897647589e-09 -5.195739076979199e-09 4.99351730356846e-10 -3.7441040932943996e-09 -9.024041914544848e-08 1.773016485417347e-07 -1.0560974535326894e-06 8.708800562343152e-07
pcs.V3 -6.638347624745467e-06 -6.146704659415577e-05 1.3971676817377254e-06 -1.0309637572806968e-08 -0.0006677046008072548 4.686518643394436e-05 -1.0726755684046581e-06 7.955552850324749e-09 6.8591266281836805e-06 6.03165402972452e-07 2.364814873537505e-07 -5.1976501434229726e-08 4.483426065021057e-08 2.0885587108243662e-07 -2.700234790137935e-07 2.0128209886070914e-07 -3.9471491335833056e-07 -6.366190866576923e-09 2.0123308768857188e-09 6.30527230729979e-08 1.8598579504239657e-07 1.3646974740906364e-07 -2.813617828433695e-09 1.868041128697055e-08 -1.675445462600387e-07 -1.018572022826182e-07 2.7411779318533114e-07 -1.408445502440636e-07 3.947380494669016e-06 -5.010901620066531e-07 -8.465824482725548e-07 1.1716599448069947e-05
pcs.V4 1.4533457749284132e-05 1.577049426039988e-05 -3.7165255401345366e-07 2.867976732754839e-09 0.0004325945986990741 -3.0303429359770662e-05 6.817746745236802e-07 -4.8901065394533756e-09 6.031654029741654e-07 6.622939322111259e-06 2.2630282812768963e-07 1.9656272418030503e-07 -1.809771253253349e-07 -1.8990644931905962e-07 -8.167133175836493e-09 2.4308585969848005e-07 1.4714503577906502e-07 -2.3178844288065767e-07 1.579844489706065e-07 -9.049861047331387e-08 -3.0460172564973115e-07 1.4245198424266436e-07 1.8129181286790811e-07 -5.150026190591037e-08 2.132134423468539e-07 1.1922994629443226e-07 8.533024693171658e-08 -1.4728323777136164e-07 -1.998757469778307e-06 4.1604265170278695e-06 -4.098567957425808e-06 -9.431437899033247e-06
