 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.057154321221651e-05 6.96257610113179e-06 -1.9098524663683638e-07 1.8492249796444211e-09 -2.8780119969367657e-05 2.618632331554959e-06 -7.367973053225791e-08 6.711961406293782e-10 1.8475827226353098e-07 2.734672348966226e-07 -2.181260139492347e-07 -1.337245957334081e-07 -5.1286224467004534e-08 6.339837373944376e-08 -8.325937460344647e-08 5.4813790741478775e-08 4.6516402834924854e-11 -1.0556322121373178e-07 -9.434167183077523e-08 -4.6866319549032585e-08 -2.32264019391828e-08 2.2417724004905996e-08 -3.2358635924267865e-08 -2.905665047635857e-08 3.093959919885466e-08 -1.6941940129041077e-08 5.336146530325656e-08 -1.1352321140925748e-08 -5.143969071265989e-07
age 6.962576101138687e-06 0.0002668848897815888 -6.144398856002102e-06 4.38959302180752e-08 0.003344037701181332 -0.0002534685152894443 5.8250167693197595e-06 -4.1533900929112525e-08 -1.9323783241787922e-08 1.8964034208597868e-07 -9.028932120993784e-08 1.967714934988207e-07 4.166787794478786e-08 5.266218965951165e-08 1.2315844645023989e-07 1.1423331288929237e-07 1.1294406419233546e-07 -3.213088824071704e-07 -8.432739597961434e-08 6.99031859861796e-08 -1.5952408136888827e-07 -1.6104039475998646e-07 -2.096047734452052e-07 2.3256307806270096e-07 1.6361847249655728e-07 -1.8517071183431056e-07 1.1249580413021233e-07 3.31048928816636e-07 3.4435539287600987e-06
age2 -1.9098524663534518e-07 -6.144398856004609e-06 1.4420384730559023e-07 -1.04782294082341e-09 -7.52612135937064e-05 5.827411876036647e-06 -1.365110340812626e-07 9.899379902502318e-10 2.6941822896985443e-09 -4.2522701548876935e-09 1.3370240896085494e-09 -4.859553377165808e-09 -1.0660272075916728e-09 -1.9535106333481636e-09 -2.2025625344528077e-09 -1.9339084499362305e-09 -2.5978495860772826e-09 7.106293391220793e-09 2.257869804859824e-09 -1.3927930364783807e-09 3.4218061862868995e-09 2.7234347501027704e-09 3.786388954065213e-09 -4.450670585974582e-09 -4.346181865552054e-09 4.102998794439228e-09 -3.0469098661824442e-09 -7.54584276845803e-09 -7.675385609774979e-08
age3 1.849224979650242e-09 4.3895930218071023e-08 -1.0478229408229166e-09 7.738357918833858e-12 5.277926206567218e-07 -4.156967756393832e-08 9.904284217752484e-10 -7.299269855646362e-12 -3.298483734049427e-11 3.370814804026795e-11 -8.481685890467165e-12 3.540695372037401e-11 6.700862703530414e-12 1.8316562792042242e-11 1.2023757261145936e-11 1.0415706052571492e-11 2.0268826238027195e-11 -4.874251372774872e-11 -2.0756086691419795e-11 7.710972172663507e-12 -2.3931376742628257e-11 -1.2547291811286416e-11 -2.180829487862187e-11 2.548619047066044e-11 3.4576369911148327e-11 -2.8085055350394792e-11 2.4692312773070015e-11 5.245769925019829e-11 5.047999830911064e-10
sex -2.8780119970030508e-05 0.0033440377011791198 -7.526121359365193e-05 5.277926206563094e-07 0.11651400352569788 -0.008746077022375147 0.00020027201515254714 -1.4290232329479137e-06 -7.435814992575349e-07 -6.578530468779166e-07 6.305186958082261e-07 1.6160675546530214e-06 -2.3907064047491043e-06 -8.72857363254633e-07 2.4285717080602878e-06 1.7123817262265474e-07 -5.416845191188031e-07 -2.6324730561116257e-06 -1.4747101971377628e-06 2.5854111991729865e-06 2.0320835938934304e-07 -1.6120916417034586e-06 -3.5871947236490718e-06 2.4393792368677276e-06 -8.230099243163774e-07 -2.43343541350716e-06 3.861187383554386e-06 5.820297089495929e-07 4.42635330118574e-05
agesex 2.6186323315291346e-06 -0.00025346851528921805 5.827411876031166e-06 -4.1569677563897766e-08 -0.008746077022375346 0.0006741712782335914 -1.5754863195826997e-05 1.1426185942090553e-07 1.0158695284720503e-07 7.082535845530965e-08 -4.7713215174591964e-08 -8.892511604534794e-08 1.4409853312286575e-07 1.6309066655510382e-08 -1.0738328399359111e-07 3.852198154138367e-10 3.2388164416671837e-08 2.068211763792657e-07 8.586378085903578e-08 -1.8665416497703928e-07 -6.076238833960266e-08 8.936451186233538e-08 2.3376332089403165e-07 -1.018189041147408e-07 -8.952964106144967e-09 1.9856821197763646e-07 -3.283462421835346e-07 -4.38252663235609e-08 -4.059354953965786e-06
age2sex -7.367973053176908e-08 5.825016769313408e-06 -1.3651103408110908e-07 9.904284217741116e-10 0.0002002720151525543 -1.5754863195827213e-05 3.7505876452660053e-07 -2.7647532882861843e-09 -3.434845887562639e-09 -2.002321066662776e-09 9.882719007574906e-10 1.829191094661964e-09 -2.880196304401056e-09 3.743645578647705e-10 1.3254731141456826e-09 -6.073951663335408e-10 -2.2329258881282262e-10 -4.525425217450193e-09 -2.081391026514888e-09 3.9418226882382514e-09 2.208337999726242e-09 -9.359254458504614e-10 -5.048245423727422e-09 4.4055007152277876e-10 1.180906333997647e-09 -5.128678072789968e-09 8.199793108259338e-09 5.455736014108739e-10 1.0786949251392272e-07
age3sex 6.711961405987767e-10 -4.153390092903181e-08 9.899379902483427e-10 -7.299269855632817e-12 -1.4290232329479783e-06 1.1426185942090798e-07 -2.7647532882862033e-09 2.0696925708306318e-11 2.8971757100228445e-11 1.856544503473357e-11 -5.24719435425935e-12 -1.4155950081216385e-11 2.034334682330745e-11 -5.355857263369847e-12 -3.699595758642904e-12 7.378074624320068e-12 -2.7589302097114465e-12 2.97356723519492e-11 1.6028503044888905e-11 -2.5454987935232114e-11 -1.995032038656488e-11 -4.4222940472456287e-13 3.516281282680283e-11 1.0597217650852462e-11 -1.3119086395736724e-11 4.066669165687268e-11 -6.291994871075759e-11 -9.043088376284444e-13 -8.952185426209507e-10
pcs.V3 1.847582722635815e-07 -1.9323783241853875e-08 2.6941822897000854e-09 -3.2984837340505325e-11 -7.435814992611628e-07 1.0158695284748843e-07 -3.4348458875693472e-09 2.8971757100277736e-11 9.988665789172096e-07 7.568614403459672e-08 -2.6196891757791506e-08 -1.303095692771839e-10 5.663224966386908e-09 1.3774833509400111e-08 -4.0215873954956884e-09 1.537352448204316e-08 9.286017667388974e-09 3.7687904867465126e-10 -6.251911380098363e-09 1.5398492728916825e-08 -2.3904159813032346e-09 -1.2752354217312612e-08 -1.3592853318330525e-08 -8.261608367226764e-09 -6.084340594995674e-09 -1.5378501973431973e-08 4.563951530793507e-09 2.9405768111471137e-09 8.843542069975536e-07
pcs.V4 2.7346723489663805e-07 1.8964034208597124e-07 -4.252270154887601e-09 3.370814804026791e-11 -6.578530468782228e-07 7.08253584553263e-08 -2.002321066662974e-09 1.8565445034733606e-11 7.568614403459666e-08 1.0566285383888177e-06 2.7744000816510608e-08 -1.7530967120581808e-09 1.6813089209829826e-08 -2.4056440792047706e-08 -1.0864796334375684e-08 1.9095689677184195e-08 -1.6077042194242297e-09 -5.561095475717199e-09 1.2230708363188898e-08 -8.960471206491098e-09 -8.610089987007396e-09 1.1671686174213852e-08 1.0419193392159581e-08 8.173976405812077e-09 9.232411092777132e-09 1.1667058873849687e-10 2.389216102957158e-10 3.9570576902808764e-09 -5.628110162494512e-07
