 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0018110896311366112 0.0006362918785938241 -1.9443524255943667e-05 1.884004190722538e-07 -0.00220565348333292 0.00022384531659759864 -7.102383867595534e-06 7.074697893500624e-08 -1.4931287184951457e-06 1.8381951179786606e-06 4.0366013413633743e-07 4.988312098397163e-07 9.202875597675373e-07 -4.331427012660867e-07 1.505484732139117e-06 4.188137190498646e-08 -1.544511833212265e-07 -9.978165286193815e-08 2.4865250359086444e-08 -1.03053793978317e-06 -1.7912430507160483e-07 9.047255284695879e-07 9.015821545468289e-07 3.708524898949889e-07 -1.2578575217799414e-06 -1.3625170306419314e-07 -8.397802026018806e-07 -1.286189414675283e-06 -3.1470071782271583e-07 -2.7439689365244507e-05 1.2584259040521831e-05 2.5833781054753305e-05
age 0.0006362918785996547 0.0012906229918194 -3.554203447674022e-05 3.0589222397074673e-07 0.013591080148049748 -0.001208697538425152 3.3229854400030926e-05 -2.855708549465167e-07 -9.18952079100881e-07 5.043542737458111e-07 -5.992103020651918e-07 9.63864048586715e-07 1.147899011102497e-07 -1.2172917540412897e-07 9.383553435215238e-07 6.135109495438873e-07 1.7982967115504696e-07 -1.1625863799715264e-06 5.491697065858373e-07 2.698782631252696e-07 -4.631837879880297e-07 1.1828112961760553e-07 4.2373652046446304e-07 5.951912965582646e-07 -1.0657687894513457e-06 1.1243465836756364e-07 -8.041013587354179e-07 2.4185035120502593e-07 8.053446709763868e-06 -1.1344475399241251e-05 -1.0434394753112455e-05 1.8393434789575645e-05
age2 -1.944352425610187e-05 -3.554203447673464e-05 9.915799381260455e-07 -8.637281028351477e-09 -0.00036825310420804554 3.318813287838788e-05 -9.241889549591629e-07 8.036919831972678e-09 2.6420008109966972e-08 -1.1464813442649094e-08 1.3720095644997367e-08 -2.6719882565778052e-08 -4.744310381474651e-09 2.5785730511189386e-09 -2.5251767810457008e-08 -1.4193647419569126e-08 -5.350201679065051e-09 2.8258590923284918e-08 -1.603248159301528e-08 -6.376996279081253e-09 1.0775060354360495e-08 -7.545680721803096e-09 -1.3499224976718493e-08 -1.087475075064809e-08 3.059224145214349e-08 -3.815666312558808e-09 2.4445552938120666e-08 -4.413851649823589e-09 -1.8639007691479892e-07 3.628092477600773e-07 2.1615143148769874e-07 -5.135499285793172e-07
age3 1.8840041907349629e-07 3.058922239702987e-07 -8.637281028341253e-09 7.615632307997356e-11 3.1257064075951915e-06 -2.848894212175422e-07 8.028047380193557e-09 -7.06535989544581e-11 -2.3364181881490715e-10 9.489388834772409e-11 -9.733684422166623e-11 2.2986034789098593e-10 5.303880026259437e-11 -2.223285662517928e-11 2.1244623176902576e-10 1.0474681139849451e-10 5.0797030608872986e-11 -2.075943991896768e-10 1.3776027841387482e-10 4.0812735932442494e-11 -8.131132383187907e-11 9.493689681711995e-11 1.2729240160863693e-10 5.509508008034182e-11 -2.7348331871412057e-10 3.791354576312784e-11 -2.2430660511589258e-10 1.8008558796541913e-11 1.2144978421479347e-09 -3.2516097569609387e-09 -1.5633117574940634e-09 4.422615469309279e-09
sex -0.002205653483188913 0.013591080148217933 -0.00036825310421270566 3.1257064076355238e-06 0.39759176219341735 -0.03521423374052096 0.000967879033399971 -8.342444794670697e-06 -1.5284325558948396e-06 -3.472769118049373e-07 3.5165039616485295e-06 8.00208107795796e-06 -1.6217139008250295e-05 1.4660649708391949e-05 -9.641372367273697e-06 5.00856646268035e-06 -4.794270378484112e-06 -1.089393735166961e-05 7.991102761341535e-06 1.676791329263316e-05 -8.770280349718195e-07 2.1163513758753375e-06 -7.006574517046229e-06 -4.694370301148385e-06 1.7025778573115697e-06 8.33605734430773e-06 2.6442891638075494e-06 1.5414862464022345e-05 -6.44248314527838e-05 -5.491876711223905e-05 -0.00012587344450722961 0.00044827197011898344
agesex 0.00022384531658573587 -0.0012086975384335266 3.318813287862878e-05 -2.848894212197201e-07 -0.035214233740521655 0.003167384999878631 -8.820888805882631e-05 7.688521943087383e-07 1.548966206020401e-07 4.187447751893116e-08 -3.131365425413509e-07 -6.76343309615771e-07 1.3740787249432665e-06 -1.4523156966977906e-06 1.1092838860603739e-06 -3.9156687255819195e-07 3.505171649537991e-07 8.417721362034451e-07 -7.460595500080023e-07 -1.5596551134774928e-06 8.981671473772849e-10 -2.47196236253573e-07 4.677431368966213e-07 7.461937992837766e-07 -2.498266653889031e-07 -8.462058314159514e-07 -1.9867307871255295e-07 -1.4424320244788979e-06 5.03774945207187e-06 7.78962344718322e-06 4.037828265870073e-06 -3.686537251951952e-05
age2sex -7.102383867245279e-06 3.322985440045995e-05 -9.241889549710079e-07 8.028047380295694e-09 0.0009678790334000138 -8.820888805882855e-05 2.488155001613945e-06 -2.1945342815222455e-08 -4.182371466627514e-09 -1.668317729431123e-09 8.201728702125458e-09 1.904566066025057e-08 -3.7026392228236465e-08 4.220415755110961e-08 -3.6556415647717886e-08 9.366135662286051e-09 -6.545264964216759e-09 -1.8329751104840513e-08 1.950111289955443e-08 4.469240022040412e-08 5.985302700153716e-10 8.622091859484226e-09 -1.0911250938043828e-08 -2.8460211002703037e-08 8.439753882914622e-09 2.590777655540399e-08 4.266070578804703e-09 4.1287293709941725e-08 -1.4904518190197348e-07 -2.299684965427389e-07 -5.426991793625563e-09 9.239566958609945e-07
age3sex 7.074697893202907e-08 -2.8557085494950896e-07 8.03691983205633e-09 -7.065359895519032e-11 -8.342444794671366e-06 7.688521943087846e-07 -2.19453428152232e-08 1.9586470099099038e-10 2.465536453118429e-11 2.8440787666864007e-11 -6.634029561582567e-11 -1.7155570665541096e-10 3.1479706430411693e-10 -3.642902075854741e-10 3.673069213007291e-10 -7.699272152892416e-11 2.9083041020058247e-11 1.1310298591642892e-10 -1.5580558338763172e-10 -3.96036312192701e-10 -1.7879097368446299e-12 -7.337876215032885e-11 8.252416307857017e-11 3.014620390861806e-10 -8.455912382184706e-11 -2.4518353853845445e-10 -3.326560259479895e-11 -3.7547083590584977e-10 1.5138768623119556e-09 1.8608259798755692e-09 -4.612045453605526e-10 -7.2867125298498236e-09
pcs.V3 -1.4931287184964978e-06 -9.18952079096878e-07 2.6420008109856325e-08 -2.336418188139532e-10 -1.5284325557655339e-06 1.5489662059034794e-07 -4.1823714663002515e-09 2.465536452831802e-11 1.5468976792693102e-06 6.31789931195847e-08 -4.436570532262368e-08 1.1830997742169571e-08 2.338885082978699e-08 2.90103587238917e-08 2.9603789732264453e-08 5.1396234086295665e-08 -1.5476589705349437e-08 1.8542242976726916e-08 -2.8748133061042594e-08 4.987218644039983e-09 1.2566737074505832e-08 -6.859161748081659e-09 -2.7917242109677137e-08 2.008984898733953e-08 3.3799897987212507e-09 -9.382975035512168e-09 2.145307836886144e-08 -9.415788333073532e-10 1.0204830255622875e-06 -5.535844462381265e-07 6.679361378497388e-07 1.0908165992445888e-06
pcs.V4 1.8381951179785338e-06 5.043542737411863e-07 -1.146481344252069e-08 9.489388834660976e-11 -3.472769119207878e-07 4.1874477529382196e-08 -1.668317729722936e-09 2.8440787669413213e-11 6.317899311958626e-08 1.5496135893295123e-06 2.500956499630274e-08 8.899057317973456e-09 1.8411647744768446e-08 -1.2223373199669061e-08 -3.297739689500074e-08 1.1692826067808022e-08 -2.398800903418139e-09 -1.623537067813024e-08 3.0811554731819124e-08 -5.748422939752148e-08 -3.8698415824093214e-08 2.9870406879956535e-08 3.788629548479885e-08 6.023301071899311e-09 3.45226962305747e-08 -1.4493206017216965e-09 -1.1348487999151295e-08 5.2515628372466394e-09 -6.210825765274224e-07 7.777316378832734e-07 -7.734685947334253e-07 -1.5018377598287233e-06
