 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0025645885131471246 0.0008983884415316191 -2.7394754336873685e-05 2.648543177488204e-07 -0.0030704667409742147 0.00031317405048771936 -9.978772367024001e-06 9.965422622096762e-08 -2.2930704577149945e-06 2.3909656828081777e-06 8.181344011716442e-07 1.013317552252535e-06 1.1167425188769113e-06 -1.1244107854948399e-06 2.1731909268893195e-06 -1.9682193027738254e-07 -3.9132581983380406e-07 -8.071741441846963e-08 3.229365977877277e-07 -1.2675364628849174e-06 -4.4391042106777873e-07 1.1872518581702059e-06 1.1397684289579503e-06 2.1373011921179525e-07 -1.7330064751866825e-06 -8.082582612520182e-08 -1.5836412977126911e-06 -2.0165264182855822e-06 -2.679260846274402e-06 -4.076864668422094e-05 1.375382362031215e-05 5.587706485460287e-05
age 0.0008983884415292547 0.0018459018037647289 -5.068563701656586e-05 4.3490781563013336e-07 0.018802990362992766 -0.001668530287095025 4.574288055160841e-05 -3.918997426843631e-07 -1.3968951377518181e-06 6.626196841641312e-07 -8.67063309285603e-07 1.638885260684491e-06 1.5417426176008203e-07 -2.1227931029660423e-07 1.3394219338093003e-06 5.517492528094631e-07 4.0113781763262543e-07 -1.816138868881401e-06 7.297319366060295e-07 4.2179900920924904e-07 -7.540758253425294e-07 -1.0124465183195127e-07 4.659126240409272e-07 1.0986630949807775e-06 -1.3081351118357566e-06 -8.122368702849197e-08 -1.2350244633232262e-06 3.068475157187039e-07 1.3725093410239741e-05 -1.8692957145558053e-05 -1.3528641616084029e-05 3.331172023426049e-05
age2 -2.7394754336818702e-05 -5.0685637016580435e-05 1.4097687062435864e-06 -1.224119720903977e-08 -0.0005072954126115805 4.5620704564327284e-05 -1.2667814246872023e-06 1.0981300040264888e-08 3.93484712718868e-08 -1.4027492576812985e-08 1.9319439148754735e-08 -4.494657055471613e-08 -6.601959910946908e-09 5.416649203420579e-09 -3.5927940964171407e-08 -1.0822526376408931e-08 -1.1689839893778943e-08 4.499276332730708e-08 -2.1480828952708775e-08 -1.0655367050906205e-08 1.761371146898193e-08 -3.502258048417279e-09 -1.5626773087996366e-08 -2.2043003598007493e-08 3.746510610573032e-08 6.1548648234483e-10 3.757209185263974e-08 -4.654616919994738e-09 -3.2292915579014293e-07 5.894259188928183e-07 2.567561654090977e-07 -9.307732378977705e-07
age3 2.648543177483202e-07 4.349078156305014e-07 -1.224119720904675e-08 1.0757466521910803e-10 4.2885195133634725e-06 -3.900297078772285e-07 1.0958836155834683e-08 -9.613037615097678e-11 -3.427621487747244e-10 1.0925517818061321e-10 -1.311717406534663e-10 3.8449466640729016e-10 7.549495586726723e-11 -5.460922117798842e-11 3.0500453578592774e-10 6.390146386762793e-11 1.0869853177653225e-10 -3.3909991131588384e-10 1.8805853850356808e-10 7.491999165064715e-11 -1.3502697280116142e-10 7.405283126661063e-11 1.5084554001869977e-10 1.3109623008976143e-10 -3.345512618749663e-10 7.885450142672e-12 -3.448187653212807e-10 7.475653043049076e-12 2.174828992660717e-09 -5.227496383204326e-09 -1.8619744078141909e-09 8.199316549645894e-09
sex -0.0030704667410285966 0.018802990362917008 -0.0005072954126094496 4.288519513344882e-06 0.5525399136173821 -0.04882844016221349 0.0013385589344457357 -1.15051110834599e-05 -4.382190439522159e-06 -2.053400427467064e-06 4.437344819755355e-06 1.478230618483805e-05 -2.2053677719186547e-05 2.0137683039500198e-05 -1.4261179397296124e-05 1.8351835114292723e-06 -4.805262057073585e-06 -1.742081955091487e-05 1.1651065287930275e-05 2.2991258022124632e-05 -2.613486299579814e-06 9.196154121516077e-07 -9.528792605319618e-06 -2.593340799756831e-06 6.114670378062164e-06 9.260296631610474e-06 7.012154530637199e-06 2.2746122461438202e-05 -6.568900966626415e-05 -4.883142004280308e-05 -0.0002557154659016548 0.0006898026713868617
agesex 0.00031317405049257366 -0.0016685302870867089 4.562070456410041e-05 -3.900297078753011e-07 -0.048828440162214604 0.0043830545830498835 -0.00012176303244749377 1.0584442047089968e-06 3.9756963058132084e-07 1.8224462492102558e-07 -4.1433485017819884e-07 -1.233143800123138e-06 1.8552056131301146e-06 -2.012335527700788e-06 1.6144440570067885e-06 -9.151958892461607e-08 2.697063792198083e-07 1.387335369100369e-06 -1.0384551285368954e-06 -2.1224629773051405e-06 9.298263125605555e-08 -1.5947673616535972e-07 6.179026941551884e-07 6.646036402496558e-07 -6.932024000588147e-07 -9.853811650194859e-07 -5.872968477046687e-07 -2.106542764423244e-06 4.539798386366735e-06 9.163683102975325e-06 1.1408759258679103e-05 -5.623489728512742e-05
age2sex -9.978772367153058e-06 4.574288055145104e-05 -1.2667814246827776e-06 1.0958836155795946e-08 0.0013385589344457982 -0.00012176303244749656 3.4265691098305632e-06 -3.014240338065042e-08 -1.0143910874161413e-08 -5.216564789085381e-09 1.099665901004025e-08 3.388845626353891e-08 -4.932070165112084e-08 5.899387505006099e-08 -5.211978457663913e-08 3.8388686666693277e-10 -1.543284551835333e-09 -3.20763536846368e-08 2.6281357835105046e-08 6.028794015507153e-08 -9.83278612681841e-10 6.7127944612692945e-09 -1.4012433145728317e-08 -2.85196456182969e-08 2.1577085328915505e-08 3.1244545998187773e-08 1.5194799102584194e-08 5.970146923043279e-08 -1.3167969164145455e-07 -2.866508616756586e-07 -1.4760688398589117e-07 1.4061673538638047e-06
age3sex 9.965422622199688e-08 -3.9189974268363513e-07 1.0981300040242819e-08 -9.613037615077023e-11 -1.15051110834607e-05 1.0584442047090436e-06 -3.014240338065103e-08 2.6832305957808784e-10 6.332357154793055e-11 6.017876391773824e-11 -9.107962255245842e-11 -2.981314367916666e-10 4.110524242654258e-10 -5.133991146992107e-10 5.105581599966802e-10 2.995984335709196e-12 -3.891654454448978e-11 2.2043356504035485e-10 -2.0393044727703322e-10 -5.291357684967919e-10 8.46741304657351e-12 -5.5161651800476343e-11 1.0320479295461468e-10 3.172535966779508e-10 -2.0470155327241375e-10 -3.0484625859961054e-10 -1.3556037659904007e-10 -5.378607359116633e-10 1.3978027327111625e-09 2.3339376560937825e-09 5.424135279950672e-10 -1.1119466728267672e-08
pcs.V3 -2.2930704577144037e-06 -1.396895137753552e-06 3.934847127193634e-08 -3.4276214877516733e-10 -4.382190439592782e-06 3.9756963058776893e-07 -1.014391087434348e-08 6.332357154953749e-11 2.4925381292968313e-06 6.435282069164268e-08 -7.724933936507811e-08 1.7539041341553207e-08 3.929808599038346e-08 4.312701316930047e-08 4.677625460729522e-08 7.58932384462356e-08 -2.480953395250823e-08 3.114285801813383e-08 -4.476507519212605e-08 9.96826002638151e-09 2.6567760647203138e-08 -1.1106013465263463e-08 -3.940592820890229e-08 2.3178013030625024e-08 1.3858106198358331e-08 -6.6643272828789175e-09 3.209354697206112e-08 -6.570682283632328e-10 1.4943836528721145e-06 -7.45526153487016e-07 9.559743381302448e-07 1.7349112643348496e-06
pcs.V4 2.390965682809109e-06 6.626196841662673e-07 -1.4027492576873159e-08 1.092551781811425e-10 -2.053400427436136e-06 1.822446249181932e-07 -5.21656478900536e-09 6.017876391703226e-11 6.435282069164113e-08 2.4814947632162404e-06 2.1250991518563738e-08 1.510126108346357e-08 3.046488695867019e-08 -2.1391730282544298e-08 -4.102175532889426e-08 1.1419946018729493e-08 -1.1433590829118511e-08 -2.4822885135044987e-08 4.483306970350683e-08 -8.483182878229898e-08 -5.281831552740934e-08 4.943955275579119e-08 5.323210958948582e-08 8.74016437750949e-09 4.613482728215956e-08 -1.0700187461627598e-08 -2.0959679989811806e-08 1.320537266246938e-08 -9.70676760518547e-07 1.1304759292760773e-06 -1.3552211444759442e-06 -2.121790989110068e-06
