 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -2.9520427128170667e-07 2.632084492743901e-07 -5.7249991265742075e-09 3.560668139951229e-11 5.329773593208923e-06 -2.9595085005558237e-07 5.1813362729113725e-09 -2.7658472872028835e-11 -3.108746322413869e-08 5.229084220860205e-08 1.5897025508471978e-06 6.664322486961953e-09 -1.1523729955127246e-08 -4.069923491238028e-08 3.78694307832133e-09 -9.330317626043145e-10 -4.0387631476713166e-09 2.527754807310285e-08 2.9122901051917578e-08 1.580270830182742e-08 2.3427943973582368e-08 1.980004291117468e-08 -4.767376767750182e-09 -3.690048688572174e-09 5.774785162883477e-09 6.203957759020361e-09 -2.025190105870399e-09 -1.3958023468417059e-08 1.1383316176788903e-07 1.9935140445534035e-07 6.666226774102343e-08
pcs.V6 4.9295326317013294e-08 -5.851296458944116e-07 9.811948987199966e-09 -5.3738724202106364e-11 -2.0827316071972505e-05 1.2814235009730725e-06 -2.4927253642422805e-08 1.5349795775438398e-10 -4.5581616393353105e-09 1.086384742879276e-08 6.6643224869625065e-09 1.5827922237923876e-06 7.465063276571186e-09 4.317172457482933e-09 3.128489080635278e-08 -1.1492851960106842e-08 6.308226424397866e-08 7.14184807698513e-09 -2.3126268911347515e-10 -4.989181735170463e-09 -1.5051289428581356e-08 6.017241461789834e-09 -3.789955559174525e-09 2.8808899350835334e-09 -4.3202813144654065e-09 3.7024444781455413e-09 -2.9939324286762685e-08 -1.1531203359475983e-08 -4.4207878312178064e-08 5.31881994257526e-07 2.841808434466742e-07
pcs.V7 -6.589800222749883e-08 -4.791889155334854e-08 -2.2146427307424877e-10 5.457839168213661e-12 -8.300579137929543e-06 4.609424403649655e-07 -8.490304702359898e-09 5.4122386771616245e-11 -4.270446725184963e-09 1.1543733537825431e-08 -1.1523729955126917e-08 7.465063276570749e-09 1.7868925443230436e-06 1.3764877620672574e-08 6.255262965053326e-09 -2.805285181727238e-08 6.989526333450079e-09 -5.423776569624614e-09 1.8097886389819774e-08 -8.355624142910308e-09 -1.7831142366316962e-08 -1.3002370927458785e-08 -5.0430760927208415e-09 1.2849606707090911e-08 9.183325138580139e-09 -3.724848116560222e-08 -2.7568096018897818e-09 4.561973340403904e-09 -1.4654021656712602e-08 5.147704667861128e-08 -2.26208983484691e-07
pcs.V8 -8.621882484119534e-08 2.2154039187092804e-07 -6.218657630988238e-09 5.128490918478015e-11 -2.150419318090014e-05 1.279032417411928e-06 -2.419079720085999e-08 1.483274473172621e-10 3.250620553927775e-08 -3.786587698439471e-08 -4.069923491237933e-08 4.31717245748135e-09 1.3764877620672412e-08 1.76752474066376e-06 7.674617709141123e-09 -2.246988184233012e-08 -2.1099464720029586e-09 3.175460917467318e-08 2.2069744386933008e-08 -3.460292070645494e-08 1.685988078880434e-08 3.990187375595419e-09 -1.483067640443919e-08 1.0613650124206803e-08 3.0227797261867855e-08 2.79168643447589e-08 2.5601194544391375e-08 -1.3179619817630778e-09 -5.4394599864410595e-08 1.6605416842797085e-07 -1.615379106233673e-07
pcs.V9 3.0096730757836887e-07 8.48295321901074e-08 -1.554481508763044e-09 8.631758787579987e-12 4.197655939387508e-05 -2.5044379040696168e-06 4.828826232533525e-08 -3.017431356460793e-10 -2.6964572450960026e-08 -6.649304027557353e-09 3.786943078319658e-09 3.128489080635536e-08 6.255262965053414e-09 7.674617709140713e-09 1.7645416787763849e-06 -3.8614540471028476e-10 3.0836793553258896e-08 8.089157500231575e-09 3.4704081955218034e-08 -5.2572100061337406e-09 1.0884139559511903e-08 -6.275899417078783e-09 2.883076445726869e-09 -3.985168498212419e-09 -3.0788524546308324e-08 -1.4899184873240468e-08 -6.678729861734229e-09 1.5258283544534696e-08 2.25200148870698e-07 3.119648637167733e-07 -5.154600716089392e-07
pcs.V10 4.830769455347446e-07 -3.7924610017894307e-07 7.55219522353451e-09 -4.856121141616279e-11 1.427500116027125e-05 -8.736727042712359e-07 1.6696586772660524e-08 -1.0369749616215859e-10 1.6032788207572055e-08 3.562340542741462e-08 -9.330317626044648e-10 -1.1492851960107643e-08 -2.8052851817272993e-08 -2.2469881842331908e-08 -3.8614540470693545e-10 1.7661686009997794e-06 1.1788871610976504e-08 2.910216316102598e-08 3.5558024174880276e-08 1.7190915173923983e-08 -2.7600219513223234e-08 1.4186045689444036e-08 2.839878890768011e-09 3.285835118421701e-09 -1.8566304378294323e-09 4.115271555827676e-08 -1.3745794685596035e-08 -1.7615347661189396e-08 3.0439121967596794e-07 4.6411505338251675e-07 8.953922455508071e-08
pcs.V11 -3.373029087279963e-08 5.241980139796882e-07 -1.0472299784522939e-08 6.930959233251918e-11 8.035525686341845e-06 -4.5941610035570504e-07 9.030743196676194e-09 -5.952376571458973e-11 1.2476195572314965e-08 -3.897087074577502e-09 -4.038763147671474e-09 6.308226424397846e-08 6.9895263334498055e-09 -2.109946472003846e-09 3.083679355326026e-08 1.1788871610976372e-08 1.7530889137186487e-06 -1.4163743159883182e-08 2.1419190816888275e-08 -1.3268101924683047e-08 -2.0094198316956637e-08 9.690628590504654e-09 1.8359909305990223e-08 2.7171211966437716e-08 -3.0901398326509405e-10 3.89524177388795e-09 -2.411981573112944e-08 1.9958401510290977e-08 -5.013017308455166e-08 -2.370267093701483e-08 2.594947383747488e-07
pcs.V12 -2.2815546172060783e-07 4.5550228856720424e-07 -7.66361431500227e-09 4.156895227724322e-11 2.3276545152101333e-05 -1.3906562167037695e-06 2.6922327845147786e-08 -1.6886050059182928e-10 -2.1261589423204008e-08 -7.4214609996952944e-09 2.527754807310204e-08 7.141848076986024e-09 -5.423776569624832e-09 3.1754609174672256e-08 8.089157500232833e-09 2.910216316102456e-08 -1.4163743159883791e-08 1.7366419020914944e-06 -1.0732303160036888e-08 -7.691741033773805e-09 -1.0401338983599085e-08 1.2939471711145675e-08 1.4801745729471105e-09 -1.0472360841544966e-08 8.529389160186576e-09 4.8555457693396495e-09 -4.434770369798727e-08 3.398372830098948e-08 1.6861769469699142e-07 -4.754716823555785e-09 -3.9525611817061844e-07
pcs.V13 -5.835188872263975e-07 4.6320660263139634e-07 -7.74293714609168e-09 3.73458302941615e-11 -1.4775694660817548e-05 9.102445148231957e-07 -1.8669922032506778e-08 1.232783116878192e-10 -8.648562799599656e-09 9.230769072667618e-09 2.912290105191864e-08 -2.3126268911631825e-10 1.809788638981897e-08 2.2069744386931125e-08 3.470408195522183e-08 3.555802417488288e-08 2.1419190816889393e-08 -1.0732303160034392e-08 1.7788330292979755e-06 7.980453962270754e-09 -8.501318546178743e-09 2.2261370634821202e-08 -3.044465415964528e-08 3.698771487631339e-09 3.7842207666422505e-09 -1.0705288459190143e-08 1.4492932931387838e-08 1.05499040023069e-08 1.1653772881475935e-07 -6.0138876359375e-07 -2.122749040992794e-07
pcs.V14 6.767285622488162e-08 -2.977668929581472e-07 6.5828599116003595e-09 -4.743366309606773e-11 -7.476751959469562e-06 5.644208024941345e-07 -1.298512659844386e-08 9.316141890327589e-11 2.879857122334081e-08 4.473906331687651e-09 1.580270830182768e-08 -4.989181735170909e-09 -8.355624142910229e-09 -3.460292070645462e-08 -5.257210006134067e-09 1.7190915173924588e-08 -1.326810192468276e-08 -7.691741033773808e-09 7.980453962271553e-09 1.7756644643913322e-06 1.1888904931112489e-08 -3.5169326419309253e-09 3.072121962376099e-08 -1.7298891359523267e-09 -1.9922013855373914e-08 -1.562947984196553e-08 -2.0754521965485587e-08 -2.587395176825658e-08 -3.595493740553219e-08 4.432513809501659e-07 2.1900847967372298e-07
pcs.V15 -1.900703784686125e-07 5.813899453596564e-07 -1.0414592396110139e-08 5.98050991282626e-11 1.4814906705965657e-05 -9.047866445981232e-07 1.8035210192323023e-08 -1.1599529006633757e-10 7.0856937720701e-09 -8.605956723309477e-09 2.342794397358177e-08 -1.5051289428580334e-08 -1.7831142366316992e-08 1.6859880788804145e-08 1.0884139559511817e-08 -2.7600219513224455e-08 -2.0094198316957196e-08 -1.0401338983599529e-08 -8.501318546179997e-09 1.1888904931112671e-08 1.7826628066287895e-06 -3.784979146676845e-09 3.793075944494727e-09 1.9043499174475788e-08 -4.611377282020967e-09 -1.370436893208622e-10 -4.256098801589618e-08 1.0468775100718931e-08 1.219644297277178e-07 -8.082292692834937e-07 6.286596694539879e-07
pcs.V16 2.477128018339431e-07 -4.473903139185455e-07 7.561665256409192e-09 -3.7781210423650876e-11 6.898912635914844e-06 -4.970229047101537e-07 1.1873565824043985e-08 -8.940377411974595e-11 -1.6858143067533196e-08 2.0801618003385523e-09 1.9800042911174175e-08 6.017241461791555e-09 -1.3002370927458314e-08 3.990187375596525e-09 -6.275899417081131e-09 1.418604568944263e-08 9.690628590503913e-09 1.2939471711144155e-08 2.226137063482144e-08 -3.51693264193029e-09 -3.7849791466776485e-09 1.7490205404286369e-06 7.2777562868252156e-09 1.4945139850511573e-08 -2.0237229263770664e-08 -1.2754786069508927e-08 -1.5186660127834642e-08 -1.4517066456769789e-08 -9.410479008470372e-08 2.7912884167450495e-07 1.5396361019150235e-07
pcs.V17 -7.02955213259922e-08 -1.2802310045073978e-06 2.3823795489940757e-08 -1.425732848009064e-10 -4.558285449813792e-05 2.7621588960258595e-06 -5.403147949434301e-08 3.41896160086186e-10 -1.5415769945038725e-08 6.625107210029396e-09 -4.767376767748831e-09 -3.789955559175116e-09 -5.0430760927199846e-09 -1.4830676404436489e-08 2.883076445722107e-09 2.839878890770354e-09 1.8359909305990938e-08 1.4801745729458395e-09 -3.0444654159639507e-08 3.072121962376197e-08 3.793075944492974e-09 7.277756286821654e-09 1.7896290833904821e-06 3.084088495705462e-08 -9.81578402208716e-09 -1.3995011667926281e-08 -2.0811335144384668e-08 -3.409024800188875e-08 -8.205453163571727e-08 -2.6656307504214763e-07 2.8136139200421245e-07
pcs.V18 1.2835092565301338e-07 -2.0616047084184934e-07 4.023312267884194e-09 -2.7382885367204294e-11 6.418097964943893e-06 -3.388858294383686e-07 4.777237490670279e-09 -1.4123414532784902e-11 -2.392527726346541e-08 8.903317289876405e-09 -3.6900486885724594e-09 2.8808899350839367e-09 1.2849606707091034e-08 1.0613650124206952e-08 -3.985168498212656e-09 3.285835118421125e-09 2.7171211966437508e-08 -1.047236084154529e-08 3.6987714876307796e-09 -1.7298891359522465e-09 1.9043499174475722e-08 1.494513985051186e-08 3.084088495705531e-08 1.7164769857178361e-06 -1.0180316848561237e-08 -2.9742047556109073e-09 -6.8014609940714275e-09 -1.3098210111205233e-08 1.1597152891316815e-07 -2.849703910027894e-07 5.765935484463265e-08
pcs.V19 -6.926321601981488e-07 2.170686826363464e-06 -4.3291477600063865e-08 2.778504251072357e-10 5.661330111881043e-06 -3.947650020977769e-07 8.750698319154189e-09 -6.182909506055533e-11 -2.035050522693058e-08 2.2174912843413867e-08 5.7747851628839284e-09 -4.320281314468079e-09 9.183325138578903e-09 3.0227797261864705e-08 -3.078852454630177e-08 -1.8566304378279192e-09 -3.090139832642208e-10 8.529389160190105e-09 3.784220766639796e-09 -1.9922013855375526e-08 -4.611377282018513e-09 -2.02372292637687e-08 -9.81578402209303e-09 -1.0180316848560722e-08 1.733315913946379e-06 1.546900733052367e-08 -5.9232482208012705e-09 8.557622710697144e-09 -2.5895473753955073e-07 -2.510348749452739e-07 2.572019750360254e-08
pcs.V20 -6.030972793783835e-08 -8.517468449279526e-09 8.644068987482263e-10 -8.413589280715138e-12 1.591719878810598e-05 -8.473721357280154e-07 1.4026027606611929e-08 -7.313383465851737e-11 -3.260855116888676e-08 9.962165589916921e-09 6.203957759019785e-09 3.70244447814608e-09 -3.72484811656023e-08 2.791686434475853e-08 -1.489918487323977e-08 4.115271555827584e-08 3.895241773887651e-09 4.855545769339535e-09 -1.0705288459191812e-08 -1.562947984196557e-08 -1.3704368932067484e-10 -1.2754786069508105e-08 -1.399501166792565e-08 -2.9742047556104528e-09 1.5469007330521954e-08 1.7841757171100657e-06 1.1496718062718855e-08 1.129085085339742e-08 4.112579373907103e-07 -7.475665947183417e-07 -1.4340914621377035e-07
pcs.V21 1.9211529047145767e-08 1.3900081645042158e-07 -4.5721664252892965e-09 3.9887527341876944e-11 -1.8526040297438556e-06 -1.0026155085983548e-07 5.839093848019599e-09 -5.963758694660138e-11 1.5882640487103067e-08 -5.757206071577344e-09 -2.025190105870339e-09 -2.9939324286762374e-08 -2.7568096018897706e-09 2.5601194544391458e-08 -6.67872986173461e-09 -1.3745794685596264e-08 -2.4119815731129545e-08 -4.434770369798732e-08 1.4492932931388152e-08 -2.0754521965485584e-08 -4.256098801589615e-08 -1.518666012783452e-08 -2.0811335144384083e-08 -6.801460994071575e-09 -5.923248220801781e-09 1.1496718062718688e-08 1.7295228057018385e-06 -1.425128532173922e-08 -1.9630825291088735e-07 -7.766224720947324e-08 -1.5362909387758863e-07
pcs.V22 -2.8837547494674454e-07 6.609454414697726e-07 -1.2894377327596868e-08 7.911430825893689e-11 -8.474310124355257e-06 5.828689451552844e-07 -1.3058711411836748e-08 9.238462917721674e-11 -3.2422647125764923e-09 -1.8146201173317252e-09 -1.3958023468416867e-08 -1.1531203359476089e-08 4.561973340404072e-09 -1.317961981762419e-09 1.525828354453361e-08 -1.7615347661189072e-08 1.9958401510291116e-08 3.398372830098918e-08 1.054990400230818e-08 -2.5873951768256443e-08 1.0468775100718518e-08 -1.4517066456770578e-08 -3.409024800188863e-08 -1.3098210111205485e-08 8.557622710698688e-09 1.1290850853397105e-08 -1.4251285321739315e-08 1.7872189905963845e-06 -8.412596662821247e-08 2.15184030487706e-07 -2.9442335015171275e-07
proband -1.0665636521806162e-05 -1.1502798811967117e-06 5.868191812812402e-09 3.102176550027935e-11 4.543426242907699e-05 -3.946747218601142e-06 1.0701558410574142e-07 -9.154390178617999e-10 2.5640505217851516e-07 -6.618641564480002e-08 1.1383316176789883e-07 -4.4207878312220555e-08 -1.4654021656730662e-08 -5.4394599864460564e-08 2.252001488707929e-07 3.043912196759975e-07 -5.0130173084537784e-08 1.6861769469704198e-07 1.1653772881471895e-07 -3.5954937405552324e-08 1.2196442972775106e-07 -9.410479008467913e-08 -8.205453163581052e-08 1.1597152891318099e-07 -2.5895473753955343e-07 4.112579373907431e-07 -1.96308252910885e-07 -8.412596662823389e-08 0.00020425220719003022 -0.00011968324204211381 -0.00011152972274786245
paternal 2.1970349236153073e-05 -2.6507404398690653e-06 1.9974150062237677e-08 8.61361114037083e-12 0.0002680731468595626 -1.7320334763685963e-05 3.478622000471386e-07 -2.2017127104386983e-09 1.205532669222414e-06 -7.543166005073421e-07 1.9935140445530187e-07 5.318819942576621e-07 5.147704667865787e-08 1.6605416842809451e-07 3.1196486371653117e-07 4.6411505338240595e-07 -2.3702670937064934e-08 -4.7547168236946235e-09 -6.013887635936843e-07 4.432513809502149e-07 -8.082292692835741e-07 2.7912884167447335e-07 -2.6656307504186133e-07 -2.84970391002825e-07 -2.510348749453346e-07 -7.475665947184458e-07 -7.76622472094701e-08 2.151840304877683e-07 -0.0001196832420421148 0.0003096378965634889 -5.555053501033084e-05
maternal 1.848540573540502e-06 7.1023098034857715e-06 -1.207927594824508e-07 6.707270176402384e-10 -0.0002861389052265092 1.5759907786490126e-05 -2.7708602039091774e-07 1.5303626304787637e-09 7.464391507509919e-07 -6.594265103438768e-07 6.66622677410391e-08 2.84180843446641e-07 -2.262089834846999e-07 -1.6153791062338646e-07 -5.154600716089033e-07 8.953922455511563e-08 2.5949473837476304e-07 -3.9525611817058937e-07 -2.1227490409926462e-07 2.1900847967371676e-07 6.286596694540001e-07 1.5396361019149306e-07 2.8136139200414786e-07 5.7659354844639325e-08 2.5720197503637007e-08 -1.434091462137419e-07 -1.536290938775965e-07 -2.944233501517261e-07 -0.00011152972274786185 -5.555053501033225e-05 0.0002961806856954062
