 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.007580624753517233 0.0027924646049227375 -8.827778613713723e-05 8.856817561682637e-07 0.008184669555566898 -0.0007934935942568473 2.414818218983353e-05 -2.3350243239775548e-07 -7.823426043601906e-07 1.9585732499605566e-06 1.284990500715696e-06 -7.867733522420195e-07 7.98514866023044e-07 -6.702828431969977e-06 -2.2244123849465384e-06 -1.6316891830695666e-06 -1.1032591464991058e-06 -2.961766272661975e-06 -7.466911587727681e-06 -3.1269561575589646e-06 -2.899308821532688e-07 1.925721120518233e-06 2.7884485095657697e-06 -8.290358921595121e-07 -1.794806033090128e-07 -2.8093816336243733e-06 5.271343280202268e-06 -3.3354069653378645e-06 -5.32215591971302e-06 -8.072613737554418e-05 6.557462492276625e-05 8.930929694478658e-06
age 0.0027924646049045025 0.0031304762548826793 -9.080927567994891e-05 8.290092725201412e-07 0.03193677949062399 -0.0029637809280767154 8.580666131521893e-05 -7.820466077369501e-07 -9.133093118070267e-08 5.770205705259226e-09 -2.0072347106022505e-06 8.110307981704006e-07 -2.086392195014883e-07 -1.0526979372829009e-06 1.1644129091038863e-07 -7.390842832715681e-07 -7.887368460378144e-07 -2.621853046812874e-06 -1.3565567780038449e-06 7.081200239930705e-07 -8.697075564562176e-08 1.4479660849070932e-07 1.0144066357878878e-06 3.914451804158102e-07 -1.7578731728181434e-06 -2.0022140354936612e-06 2.707239945824377e-07 3.97315226645568e-07 6.202234517444352e-06 -9.342403368926735e-07 8.089338437307021e-05 -9.087031594379022e-05
age2 -8.827778613688745e-05 -9.080927568037855e-05 2.6661950274966957e-06 -2.4622849784425817e-08 -0.0009139788759385816 8.583438418944819e-05 -2.514691228329578e-06 2.3181779791676195e-08 -1.3685089183337406e-09 1.0924975915331077e-08 5.3141144081558154e-08 -2.224963627111553e-08 3.805446777896647e-09 3.472303877284763e-08 8.149301007886888e-09 3.181404891950121e-08 2.1887633357239483e-08 7.697525155748148e-08 5.224228500586518e-08 -1.7830411679446844e-08 -2.825643196433862e-09 -1.1831007794896639e-08 -3.132700584602748e-08 -2.643826900053911e-09 4.3327627718426756e-08 5.700178004565693e-08 -1.7452641142513547e-08 -1.6117209433713737e-10 -1.4678514157556768e-07 -2.222744242345109e-08 -1.9938566753617734e-06 2.483786293504203e-06
age3 8.856817561641925e-07 8.290092725215819e-07 -2.462284978436216e-08 2.3012646382099265e-10 8.245012114402641e-06 -7.825387394083031e-07 2.3188517565242134e-08 -2.1630397455802235e-10 5.217615799444378e-11 -1.6047624299573729e-10 -4.373730428923461e-10 1.8036042911886481e-10 -2.109036673708832e-11 -3.76227087146335e-10 -1.8298331885707726e-10 -3.720316630004927e-10 -1.8007432781146798e-10 -7.05475507881941e-10 -6.014416232622857e-10 1.3333995921020033e-10 7.431992746899936e-11 1.5673971250897647e-10 3.0263518561799326e-10 -5.6623962296385864e-11 -3.1180407418527006e-10 -5.231420907147143e-10 2.5897585728801974e-10 -9.346069145801708e-11 1.1437395304648894e-09 1.6515842897331093e-10 1.597544998082935e-08 -2.181052301217196e-08
sex 0.008184669555168186 0.03193677949034467 -0.0009139788759303805 8.245012114327196e-06 0.7117538784797987 -0.06520258307307733 0.00186520510438597 -1.6803590838011083e-05 1.7494457843445823e-05 -7.802308468000077e-07 -1.3009957159668141e-05 1.6471839903092458e-05 -2.308108560841117e-05 3.370529330846105e-05 -7.238823081643907e-06 -1.2535539011359437e-05 -7.551790997199535e-06 -6.876313891356807e-06 1.8774883979330575e-05 4.0109202800598395e-05 2.891212253359637e-06 -7.127405135481605e-06 -1.3039758181705957e-05 -1.4581429870054381e-05 -1.4693311193432029e-05 -1.7422219346069208e-05 1.3791154462849099e-06 2.3129181682998963e-05 0.0002081899068714189 7.748165309700326e-05 0.0011812569337418034 -0.0015845142950825118
agesex -0.0007934935942245768 -0.002963780928058496 8.583438418890261e-05 -7.825387394031667e-07 -0.06520258307307646 0.006058588457614055 -0.0001755197328471972 1.59912002805142e-06 -1.5176360943501138e-06 3.296034954875359e-07 1.3424551331415371e-06 -1.5476086972101697e-06 2.009311349909934e-06 -3.2222062347653893e-06 9.889904538044305e-07 1.4596697004174553e-06 4.1073454583225084e-07 7.284223677692159e-07 -1.5930683185652633e-06 -3.7528545301485528e-06 -6.061378820733762e-07 3.80157821269849e-07 1.1724735655227306e-06 1.7691794475851524e-06 8.97014099565863e-07 1.631047226129333e-06 -4.964715103436829e-08 -2.0592517861737232e-06 -1.899218136797278e-05 -8.3481257799922e-06 -9.913859156880619e-05 0.00014379894727271732
age2sex 2.4148182188708293e-05 8.580666131443972e-05 -2.5146912283066863e-06 2.3188517565031332e-08 0.001865205104385934 -0.00017551973284719613 5.149761828976642e-06 -4.749236824131644e-08 4.16496906027614e-08 -1.7539468164948694e-08 -4.221411643542432e-08 4.580319874022438e-08 -5.609473981121756e-08 9.543090947583065e-08 -3.683686925698423e-08 -5.149539560397845e-08 -2.3048698748777775e-09 -2.228413025241489e-08 3.9026187995466086e-08 1.0944437695668562e-07 2.751344887779499e-08 -4.535358874919325e-09 -3.377658740013559e-08 -6.296409294592276e-08 -1.3833877654702776e-08 -4.883088461445099e-08 -1.2784282557773489e-09 5.618006673354074e-08 5.348452932076018e-07 2.1970438593534906e-07 2.660052106632005e-06 -4.100477681004567e-06
age3sex -2.3350243238905616e-07 -7.820466077320713e-07 2.3181779791530664e-08 -2.1630397455665458e-10 -1.6803590838010795e-05 1.5991200280514141e-06 -4.7492368241316554e-08 4.4353483370361824e-10 -3.8348437681607147e-10 2.403908553416976e-10 4.145902419676086e-10 -4.166148199907561e-10 4.96032382826462e-10 -8.811073816372455e-10 4.185175294311851e-10 5.523588558071637e-10 -6.779384454427213e-11 2.0443892846992032e-10 -2.8540726599257984e-10 -1.0074412028973905e-09 -3.5098463851765895e-10 1.2662011570425029e-11 2.8418854541346133e-10 6.688259913175684e-10 5.503168509891983e-13 4.6003223492935794e-10 1.2364087531356868e-11 -4.81488913244455e-10 -4.792260124868503e-09 -1.3580416716364153e-09 -2.302443514471213e-08 3.6810803725265256e-08
pcs.V3 -7.823426043671103e-07 -9.133093118753932e-08 -1.3685089181349778e-09 5.2176157992619125e-11 1.7494457843375387e-05 -1.5176360943435809e-06 4.1649690602572356e-08 -3.834843768143481e-10 2.1445188831684024e-06 7.646068722285667e-08 8.557062990675999e-09 -6.570766093680113e-09 4.7243343535385235e-08 2.578299693393962e-08 -1.599495584951628e-08 4.801914968835202e-08 -6.170157438362279e-08 6.604535665964974e-08 -4.943111176335116e-08 1.2910309434217243e-08 -7.807892912076005e-09 1.3778622060272764e-08 -6.110054398327192e-08 1.6285885924736746e-08 5.446337655206244e-09 -4.136290865854506e-09 3.651345924804405e-08 1.8035407371949776e-08 1.6028818603848333e-06 2.324493597972315e-07 1.2050089018441538e-06 4.978253263514002e-07
pcs.V4 1.9585732499617627e-06 5.77020570523875e-09 1.0924975915331405e-08 -1.604762429957315e-10 -7.802308468075956e-07 3.296034954882665e-07 -1.753946816497045e-08 2.403908553418994e-10 7.646068722285653e-08 2.0452436446280176e-06 1.7724079634319677e-08 -3.7351715626111205e-09 2.9448205701482782e-08 -3.6156699275333755e-08 -3.845411410050063e-08 2.0657516153703188e-08 6.155194361205227e-08 -3.035679813718609e-08 3.649684480095677e-08 -4.085037723938659e-08 -8.671403319593351e-08 4.04655939143866e-08 6.558608443157486e-08 2.874877755691976e-08 3.50151177828636e-08 2.1033210532973245e-08 1.9333567314961685e-08 3.120818436409454e-08 -5.588078850924348e-07 3.7759473754570597e-07 -1.472318904924953e-06 -1.4338898000586261e-06
