 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0026360987338370106 0.0009081326226470687 -2.860680842579563e-05 2.7768003864759424e-07 -0.015431518568845717 0.0012137276833592997 -3.12101801322103e-05 2.618354225614122e-07 -3.6670648629690114e-06 5.638533782485267e-06 1.2375250313518449e-06 2.1865948309105736e-06 2.0365074202440646e-06 -9.824572428356357e-07 3.7017310154660926e-06 5.567927930001571e-07 -4.771711418321076e-07 -7.000659979231772e-07 -4.6150335719866014e-07 -2.138047111907821e-06 -5.375566315137083e-07 1.5112727248953646e-06 2.106328330054219e-06 -8.313996669840989e-07 -2.8686393288482403e-06 -3.610372868043321e-07 -2.2907946289615545e-06 -4.016268919416647e-06 1.20612103368256e-05 -9.753989966665964e-05 3.1642424843840954e-05 0.00012025401194382985
age 0.0009081326226482446 0.02741320184371399 -0.0006191014761425218 4.535626022159151e-06 0.366244078618767 -0.025422271980324398 0.0005728739051745726 -4.189590161677934e-06 -1.4628150180867516e-05 -2.2685726555329745e-06 3.836694342720973e-06 -1.7326246993037524e-06 -1.1035889776022898e-05 -6.764093898355018e-06 7.407510053458939e-06 5.101199785974681e-06 6.485796608227905e-06 -3.4146912277261527e-07 5.436901918461543e-06 -1.7049716825751275e-06 4.256259198523904e-06 -4.709076851716447e-06 2.40815360542678e-06 2.8079621322741743e-06 -5.678570092707893e-06 5.28075937329682e-06 -7.185400863598762e-06 2.307024130916433e-06 8.175123755528074e-05 -3.0987314013060413e-05 -7.705136514660817e-05 -2.5960403086606545e-05
age2 -2.8606808426268457e-05 -0.0006191014761409497 1.4061314867108264e-05 -1.0359379916339534e-07 -0.008197720967953813 0.0005720856488848009 -1.2961859054160093e-05 9.530264044015875e-08 3.3803745835547974e-07 4.2782192157467846e-08 -8.75489250303925e-08 2.1815143533997032e-08 2.3337462278951696e-07 1.5653788594051958e-07 -1.7260707781586197e-07 -1.2069183551515953e-07 -1.4625086833305608e-07 1.5593566131933003e-08 -1.2806890475274296e-07 4.044142997057201e-08 -9.041522601452249e-08 9.149916331386398e-08 -6.942686840952406e-08 -5.1753474341687075e-08 1.4165130578344142e-07 -1.1747075608874536e-07 1.711705428215816e-07 -3.770048877700904e-08 -1.945267176165013e-06 1.0652934391655179e-06 1.4997509507879314e-06 2.6846939940573583e-07
age3 2.776800386487734e-07 4.535626022157871e-06 -1.035937991635947e-07 7.676011173085892e-10 5.95601360486574e-05 -4.177840271398841e-06 9.516853271634799e-08 -7.035861624069861e-10 -2.529260515703276e-09 -2.374472591704392e-10 6.572935149156038e-10 -3.930072897817463e-11 -1.5956055475597614e-09 -1.1794890691061154e-09 1.3033369186597181e-09 9.089878037281287e-10 1.075142796126819e-09 -1.43251607703924e-10 9.675914245429306e-10 -3.2575549492385747e-10 6.253457942098404e-10 -5.595607531255473e-10 6.082599262918676e-10 2.8302032253293395e-10 -1.1349965384689003e-09 8.544160800465955e-10 -1.3196921863798606e-09 1.6316012326032874e-10 1.448096661824302e-08 -9.931473435070982e-09 -1.0210547864226923e-08 7.052099466098078e-10
sex -0.015431518568726455 0.3662440786212727 -0.008197720968008542 5.9560136049045347e-05 15.225091832316842 -1.064030652314473 0.024158921736962276 -0.0001782149711505033 -0.00012235614636067947 5.347837243409937e-05 0.00015599008557595995 -9.586820130528513e-05 -0.00019652607169279995 -8.385838747686675e-05 8.349859572268633e-05 0.00010885697956835002 -8.409510594415898e-05 0.0001925420857641693 -9.138294792899685e-05 -3.5172841987822924e-05 0.00017004309819791002 0.00010526833999713708 -0.0002364403799199363 0.00021257744985480682 4.343038838985006e-05 0.00012313691767910838 2.374986402023235e-05 4.024046503337394e-05 0.0011362746416629884 -0.0016074128806061406 -0.006207996502561446 0.0044904359811519775
agesex 0.0012137276833870073 -0.025422271980644513 0.0005720856488917391 -4.177840271447429e-06 -1.0640306523146001 0.07474795702968225 -0.0017058435982882612 1.264539976910977e-05 8.486646973369148e-06 -3.4235436631064708e-06 -1.0947951202202289e-05 6.067301421500682e-06 1.3431578544820657e-05 5.343099571805731e-06 -4.162431243623656e-06 -7.787761389236817e-06 5.949637367467524e-06 -1.3350395865220384e-05 5.588547694909223e-06 2.0626308625777013e-06 -1.1543880741949892e-05 -8.057482590546317e-06 1.5759177172094476e-05 -1.4111649451011063e-05 -3.5207715442689735e-06 -8.625670650146448e-06 -2.498704244055332e-06 -3.300790329036809e-06 -7.817387580123644e-05 0.00011567853164588422 0.00041390710328163377 -0.00031996287819600466
age2sex -3.121018013191498e-05 0.0005728739051791933 -1.296185905426433e-05 9.516853271710826e-08 0.024158921736968323 -0.0017058435982884805 3.913251632140332e-05 -2.915845680188757e-07 -1.8973989401192674e-07 7.11382517876651e-08 2.493737358361862e-07 -1.2113678581902238e-07 -2.998522521241374e-07 -1.1050443391935576e-07 5.60426509233177e-08 1.786865947006142e-07 -1.3281367738624256e-07 3.039888744764914e-07 -1.130148048634948e-07 -3.464991319033401e-08 2.5344394933013935e-07 1.984734010375316e-07 -3.4348677389891065e-07 2.989180065280015e-07 9.059732001716984e-08 1.9957940072395073e-07 7.286692744625462e-08 8.739380131141836e-08 1.6928113220255744e-06 -2.6443172825152955e-06 -8.957947515723552e-06 7.286386786335099e-06
age3sex 2.618354225588362e-07 -4.189590161696879e-06 9.530264044058156e-08 -7.035861624100442e-10 -0.00017821497115057174 1.264539976911306e-05 -2.915845680189137e-07 2.1841308013013357e-09 1.349685337556026e-09 -4.599370525652645e-10 -1.8471226204813987e-09 7.673988206225597e-10 2.1772521986194885e-09 7.685306167892367e-10 -1.1686521016021681e-10 -1.3325143038470641e-09 9.460724371279199e-10 -2.2714857943929027e-09 7.527722052034553e-10 1.5544724037574948e-10 -1.795585610095258e-09 -1.5411895302704547e-09 2.4418489010599714e-09 -2.033997305272205e-09 -7.514077457147497e-10 -1.5258659662133875e-09 -6.528157171802199e-10 -7.556946034783155e-10 -1.1542204523732754e-08 1.933346242802078e-08 6.34766932008182e-08 -5.3926104344000014e-08
pcs.V3 -3.6670648629698043e-06 -1.462815018087508e-05 3.380374583556287e-07 -2.5292605157041904e-09 -0.00012235614635957038 8.486646973289386e-06 -1.8973989401006123e-07 1.349685337541852e-09 3.90239385672303e-06 1.6543290538541574e-07 -6.042082822715059e-08 2.8937254437115657e-09 -6.235482928312305e-09 1.7523382869795677e-07 -1.6096828404057582e-08 1.1697184340343435e-07 -1.3039647552916602e-07 2.6606436617199683e-08 -4.688936514785277e-08 1.2190964298147196e-08 1.5181974688802942e-07 3.177951414464218e-08 -1.6008060130192097e-08 2.418648667448641e-08 -5.66198298245083e-08 -5.755288111417706e-08 9.580186271069008e-08 -1.1434409581946121e-07 2.2406207116843887e-06 -1.020605854161231e-06 4.964487740024482e-07 2.327863817045164e-06
pcs.V4 5.638533782485725e-06 -2.2685726555297575e-06 4.278219215739923e-08 -2.3744725916996576e-10 5.347837243378503e-05 -3.423543663084105e-06 7.113825178714823e-08 -4.59937052561382e-10 1.6543290538541616e-07 3.833913606224262e-06 1.4708806284589624e-07 1.5899829058088593e-07 -4.6437103513465374e-08 1.1114004590854303e-08 2.6931582398995524e-09 4.7928476417095094e-08 1.1128072241321879e-08 -9.366089103999722e-08 7.171246452644763e-08 -4.6431165805925575e-08 -1.1814812071940928e-07 2.0169948565579256e-08 1.1147133981745927e-07 -3.1946455870871316e-08 1.5754227978909552e-07 8.933231694072818e-08 -3.530727179795333e-08 -7.953744847804833e-08 -1.2540654434623911e-06 6.409546489104676e-07 -1.843492028291686e-06 -5.509996827361661e-07
pcs.V5 1.2375250313545405e-06 3.836694342742025e-06 -8.754892503086291e-08 6.57293514919014e-10 0.00015599008557587384 -1.0947951202194906e-05 2.4937373583598537e-07 -1.8471226204796632e-09 -6.042082822716061e-08 1.4708806284589934e-07 3.3069411101597113e-06 -4.636191026931669e-08 -7.204789534708051e-08 -4.671633076459002e-08 -6.465820594625157e-08 -6.725855052946308e-08 -9.739413304991147e-08 8.507531963480047e-08 1.2931574939654646e-08 1.7173497110376212e-08 1.502650289044214e-08 -1.2874587376987301e-08 -4.505753897050495e-08 -7.754919004838922e-08 9.323235676826389e-08 8.913455662435577e-08 1.3726303077856577e-07 1.9063323150683277e-08 5.338300993678498e-07 -3.6301484725280394e-07 2.0673863122525973e-06 2.4968415822339884e-07
