 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.00481582723630781 0.001972122347955062 -5.871048985630058e-05 5.546567244476773e-07 -0.008389842760423148 0.0008122105677951216 -2.4839536866560147e-05 2.3989510145756194e-07 -4.575020396007336e-06 4.204368704616687e-06 1.567792982883505e-07 1.3572866373575536e-06 5.337770870449972e-06 -1.7756699530369365e-06 3.3105696224789207e-06 -7.365541794419024e-07 -7.666076894794035e-07 9.558573818444195e-07 -1.1717555167708313e-06 -7.347621062174848e-06 1.1368206083393795e-06 4.976435675517481e-06 -3.761896692075065e-06 -7.505772240642058e-07 -3.098110965019131e-06 -3.7192151129527457e-06 -5.059749679672292e-07 -5.6723668414658906e-06 2.693008510502782e-05 -4.6427898677294434e-05 -2.1101897386542207e-06 8.430128118322586e-05
age 0.0019721223479345434 0.004781828877094397 -0.0001291812694487217 1.094588810060128e-06 0.053674999535935825 -0.004660776681485051 0.0001258989879810481 -1.0667039115084554e-06 -4.4383286854294365e-06 1.8337434956258547e-06 -1.648042845303996e-06 4.96183818022103e-06 3.039191393742819e-06 2.961981866139797e-06 -2.1370849142652267e-06 -1.0699193814522877e-06 3.7920922290586156e-07 -2.893823122967603e-06 2.4546991612623437e-06 -1.1243468747666221e-07 4.094885104177214e-06 3.896112238938007e-06 -1.3199353619146767e-06 1.9953452786442464e-06 -7.731841341520477e-06 7.701026067856163e-07 -3.601822860257329e-06 -1.929844863518272e-06 -6.052514698481746e-06 -1.035251114308885e-05 -0.00010142361266957755 9.697007320825131e-05
age2 -5.871048985569922e-05 -0.0001291812694487028 3.531776841757459e-06 -3.025167763395073e-08 -0.0014304992158520472 0.00012580729748153804 -3.43891062850343e-06 2.945139653667395e-08 1.3143044837099274e-07 -4.2211991029863306e-08 3.178096794834578e-08 -1.4330247425366643e-07 -8.687172382616894e-08 -7.390771803759593e-08 5.0077174831594516e-08 3.308149401308908e-08 -1.5647857306771897e-08 6.50976509623323e-08 -7.142852234838227e-08 8.586524445851578e-09 -1.0505995408700354e-07 -1.300223055950284e-07 3.214590690566813e-08 -3.943089418993098e-08 2.1012714441992477e-07 -1.1905711287320861e-08 1.0214568556182013e-07 4.3753392884236514e-08 2.1430236693586017e-07 3.7314047815529905e-07 2.3013042960513126e-06 -2.3828475028014253e-06
age3 5.54656724442713e-07 1.0945888100601092e-06 -3.025167763395508e-08 2.619168512434516e-10 1.1981329220256614e-05 -1.0649283573267324e-06 2.942394334596392e-08 -2.5468076403313483e-10 -1.1996563659966168e-09 3.4314396501624257e-10 -1.51005917734296e-10 1.2893518548574776e-09 7.810751631045573e-10 5.890026989866886e-10 -3.8065395434865287e-10 -3.123126914814402e-10 1.8588738646376276e-10 -4.244674530114757e-10 6.437593086959293e-10 -1.1959337364451786e-10 8.293841613396335e-10 1.2780710926190135e-09 -2.908782125577003e-10 2.0810231878513284e-10 -1.7676269139917304e-09 3.4986848455101696e-11 -9.117036021877631e-10 -3.427620410967854e-10 -2.6575425564981145e-09 -2.942685474960328e-09 -1.764548535293076e-08 1.8918728256750455e-08
sex -0.00838984276093006 0.0536749995353453 -0.001430499215836363 1.1981329220125565e-05 1.6374842235995342 -0.14082759728270333 0.0037898092204489307 -3.215519627620307e-05 1.4290349464878783e-05 -4.0842209620601834e-05 9.655239476556809e-05 8.106759378628791e-05 7.528793062966604e-06 5.096648427403536e-05 -0.00013221359676236536 -4.462875708688427e-05 4.646474429128762e-05 2.847064070368578e-05 0.00011453650870098451 9.260595765323416e-05 4.631936046602521e-05 -6.3575415251284274e-06 9.775581649092121e-06 -1.631620578795514e-05 -3.8499663143884794e-05 1.1747918152678606e-05 -4.699725905157141e-06 6.327849330813878e-05 -0.00021018228013380792 -0.0009999583777552546 0.00015286351804465412 0.002331977838489555
agesex 0.0008122105678407739 -0.0046607766814298485 0.0001258072974800752 -1.0649283573145285e-06 -0.14082759728266206 0.012297908746989787 -0.0003352434430279212 2.8754465230331295e-06 -7.091695464190737e-07 2.8565012600695605e-06 -8.611660981929032e-06 -7.992709311518339e-06 -3.963189176433548e-07 -4.780239328015934e-06 1.244153103105718e-05 4.0909206444824225e-06 -4.223092288301902e-06 -2.668401158742577e-06 -1.0154555929950173e-05 -8.951418764691836e-06 -3.823284061375579e-06 -5.82338999610399e-07 -1.6311774753619885e-06 1.410871869847696e-06 2.856748182621303e-06 -1.4533543732701992e-06 2.8850482219351684e-07 -7.348061555491356e-06 2.0012363710737943e-05 8.315873929275139e-05 -4.5278471573191205e-05 -0.00017793809914564156
age2sex -2.483953686775528e-05 0.0001258989879795063 -3.4389106284622456e-06 2.942394334561876e-08 0.003789809220446645 -0.0003352434430278199 9.250618651968532e-06 -8.022346372367535e-08 1.0970532372640663e-08 -6.330235392683333e-08 2.438830988597278e-07 2.427084324010553e-07 7.916743505559183e-10 1.374157420872264e-07 -3.5845330123223975e-07 -1.1772079346709919e-07 1.2248733676553944e-07 8.308234813912505e-08 2.7979574507288997e-07 2.6554870628333004e-07 9.421924284993835e-08 5.084281405568687e-08 5.116219679918416e-08 -4.4497751402468184e-08 -7.07177205790189e-08 5.153534363320113e-08 -1.2801746076337896e-08 2.3303453123066008e-07 -6.00424765775002e-07 -1.975144955556942e-06 1.6517916270538326e-06 4.1804240393192775e-06
age3sex 2.3989510146828745e-07 -1.066703911495948e-06 2.9451396536339933e-08 -2.5468076403032547e-10 -3.215519627617348e-05 2.8754465230313863e-06 -8.022346372365151e-08 7.032537953260376e-10 -6.289464092107748e-11 4.974740463268712e-10 -2.1834716201748216e-09 -2.293130673006338e-09 9.248755905128941e-11 -1.2343666613212314e-09 3.2309330658899364e-09 1.0285859144500709e-09 -1.1318846485014108e-09 -8.416994694603835e-10 -2.4313703685184635e-09 -2.4329650012928765e-09 -6.918409435503413e-10 -6.271228983173231e-10 -4.762668016627325e-10 4.5265347090545204e-10 5.264608896801909e-10 -5.42590400651364e-10 1.9890544610005647e-10 -2.210156817036986e-09 5.6545041824695166e-09 1.399840431403807e-08 -1.568990631433449e-08 -3.142595736477392e-08
pcs.V3 -4.575020396000804e-06 -4.4383286854597755e-06 1.3143044837182135e-07 -1.199656366003699e-09 1.4290349463973852e-05 -7.091695463389005e-07 1.0970532370425788e-08 -6.289464090184745e-11 4.85928471858405e-06 5.357460004812532e-07 6.144227965510381e-08 6.816151773850876e-08 4.022458061784424e-08 3.040730882057607e-08 -4.367753334119906e-08 8.186255850247362e-08 -1.0580202998433623e-07 6.018915911615728e-10 -1.4284306166752696e-07 -1.6772335165523385e-07 1.034837022895806e-07 8.383026184697124e-08 -7.97610818452356e-08 7.555169946969819e-08 3.899312401035684e-09 -1.050560331781684e-07 4.637903167949297e-08 -8.794021253176124e-09 4.31706896622578e-06 -2.948198069835651e-07 1.6779568283004781e-06 1.5966154161455593e-06
pcs.V4 4.204368704622233e-06 1.8337434956505317e-06 -4.221199103053004e-08 3.431439650218932e-10 -4.0842209620156166e-05 2.8565012600308155e-06 -6.33023539257835e-08 4.974740463179306e-10 5.357460004812384e-07 5.277146475683454e-06 3.071240774042325e-07 4.977856634133995e-08 2.883327113705734e-07 -2.689202718610563e-08 -3.2313100416792566e-07 4.651326086165302e-08 -1.3677886103768014e-07 -1.256940742272935e-07 6.913351225369488e-08 -1.72631103520861e-07 -5.097514922732435e-08 1.6114140230569583e-07 5.228238956322338e-08 4.3701340783360466e-08 2.35601424027243e-07 5.6436235081992156e-08 -7.480247492180619e-08 -7.851069533003106e-09 -2.9941828778492133e-06 3.302285041702454e-06 -3.6505191616052584e-06 -5.146920645107734e-06
