 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.047859531556250584 0.021564390789461315 -0.0006737727466342572 6.701868251728431e-06 0.11171267153354732 -0.011146555852291747 0.0003512135701330839 -3.5237821645289227e-06 6.690659476468545e-06 -5.177631628544307e-06 -1.5589693759640084e-05 -7.514759236990331e-06 2.7681051960768165e-05 -1.4187832739515595e-05 -2.178767650449369e-05 4.304250000919254e-06 -1.5007198832030956e-05 9.331398405134307e-06 -5.402032498883244e-05 -3.38850377356439e-05 -1.397685674660411e-05 -7.732099178574895e-06 -8.807792252089437e-06 -3.490351876381928e-05 -3.0536970368596545e-06 -1.6592641943061082e-05 5.042015467210287e-05 -1.8675291464256288e-05 -0.0002490548814456727 0.0001549792567174569 0.00012418130347416532 0.00032933650064025566 -0.00041432205526789205 0.0008037318238504547 -0.0003242173393320267
age 0.021564390789382437 0.021558240156293203 -0.000628379091478664 5.811455806142395e-06 0.23170935183562846 -0.021449142728835087 0.000625608906685547 -5.791560161425427e-06 -2.2710693323011883e-06 -1.640601163089088e-05 -1.664699499899066e-05 5.53084442859649e-06 5.251980056219305e-06 1.9887683921855324e-05 -2.1465039674310507e-05 -1.0726462300534492e-06 -8.650198890046485e-06 6.276191460278127e-06 -9.618118771404222e-07 9.749284845696026e-06 1.433025474628766e-05 -9.189695284491029e-06 -1.6223142648572527e-05 -2.0192066152139267e-05 -2.0812499575810973e-05 -9.346342888686288e-06 -7.004058088495763e-06 3.0793007584895278e-06 -0.00010292269204212882 0.00020293855704107443 -0.00040274404134201273 0.0008749089264396516 -0.0009909553348255934 0.0004705048129161594 0.00031578724210339407
age2 -0.0006737727466351089 -0.0006283790914820073 1.8511251476689742e-05 -1.7291276857900453e-07 -0.006679712456619807 0.0006250736264463389 -1.842165433214141e-05 1.7220953051979103e-07 5.015369747287038e-08 5.621069289625548e-07 4.81377003064413e-07 -1.455407898081647e-07 -1.7960830223866743e-07 -5.729103820218647e-07 6.192939144124932e-07 5.552735595526485e-08 2.2529294319804084e-07 -2.517185032872053e-07 1.631486218575195e-07 -2.648948537689686e-07 -3.7217623653399503e-07 2.405159957669147e-07 4.7131379876326924e-07 6.516918800421985e-07 5.636492627334781e-07 2.934604475383506e-07 9.157666444812926e-08 -7.698582662888495e-08 3.897223606523755e-06 -6.494538600218457e-06 1.0138991167830313e-05 -2.1980183721118915e-05 2.6750975879227857e-05 -1.4982011506776838e-05 -6.868902030348359e-06
age3 6.701868251733627e-06 5.811455806169013e-06 -1.7291276857893544e-07 1.6314329031108546e-09 6.12104875158143e-05 -5.7828104263652985e-06 1.7210209120464525e-07 -1.6247525915053272e-09 -2.3139107941050241e-10 -5.734824606856848e-09 -4.44146528531008e-09 1.1116428844903236e-09 1.7026461806806233e-09 5.204128541180135e-09 -5.775348607735937e-09 -5.600584406906806e-10 -1.8764145075982763e-09 2.930131993087406e-09 -2.688468378017092e-09 2.2211610937325097e-09 3.0392882875609353e-09 -2.2138037043193352e-09 -4.303565423463549e-09 -6.6066193896002745e-09 -4.636170639327246e-09 -2.7539249460877594e-09 1.248808699020796e-10 5.54674368184604e-10 -4.356223149724636e-08 6.13043767761142e-08 -7.735481286975723e-08 1.7749293009228524e-07 -2.3337353764436342e-07 1.482913272251328e-07 4.293433196398769e-08
sex 0.1117126715325144 0.23170935183455824 -0.006679712456589306 6.121048751554146e-05 5.014129414811636 -0.4520990309507246 0.012856111528597667 -0.0001161200391327887 8.88084190431837e-05 -0.000248423407250762 8.523975369301153e-05 0.00016989450111012805 -0.0001719332903144098 0.00048708655891809195 -0.0003454789433742878 3.2406270054939404e-05 6.9461527022377e-05 0.00033512665438467464 0.00045388194695145854 0.0004105265683410376 0.00021004751106140128 -0.0002722893097370977 -0.00021694789207473965 -0.00039144168698455916 -0.00012025740886184301 9.126740539440005e-05 -0.00024563426018170187 0.0003135622795371392 -0.0012412723105793748 -0.003951222017807309 -0.01048722207076076 0.015923051052245236 -0.009965887618140351 0.006815564596932465 0.013112172302039163
agesex -0.011146555852221315 -0.021449142728765053 0.0006250736264443292 -5.782810426347196e-06 -0.4520990309507703 0.041307225774508356 -0.0011884058888808262 1.0844923471379703e-05 -6.5519510949901755e-06 2.3976486658370004e-05 -6.066802453147485e-06 -1.6694041005562345e-05 1.6917556645128504e-05 -4.6239289618109675e-05 3.220655381983226e-05 -3.600423888700286e-07 -7.863345027181548e-06 -3.235342015145852e-05 -3.699768340614671e-05 -4.059030795967234e-05 -2.0353575195690875e-05 2.2907079085338524e-05 1.9274267431821834e-05 3.694159196770828e-05 9.681562671635893e-06 -7.505039269682523e-06 2.0019924985499033e-05 -2.9978229415970894e-05 0.0001241812178379195 0.0003491549921653485 0.000885353555009089 -0.001402436151252912 0.0009112441119097951 -0.0007401452881717596 -0.0010089492518219364
age2sex 0.00035121357012931736 0.0006256089066818085 -1.8421654332035185e-05 1.7210209120369787e-07 0.012856111528600223 -0.0011884058888809391 3.457939883106625e-05 -3.1894144340932503e-07 1.6145487983479784e-07 -7.43143771215428e-07 1.1810706472486752e-07 4.893414587110581e-07 -5.408008373273469e-07 1.3865762093518403e-06 -9.371035774004479e-07 -4.1285345879162445e-08 2.6062971273044504e-07 9.731562778647742e-07 9.187073149175104e-07 1.2401378216596306e-06 6.269709061334201e-07 -6.01935890145645e-07 -5.640213037002092e-07 -1.1009345567484393e-06 -2.45748767828259e-07 1.98859323573014e-07 -5.460184633108974e-07 8.673053028400034e-07 -3.846636016501905e-06 -9.347999990684473e-06 -2.3146891982307672e-05 3.7591729659316054e-05 -2.648047707059273e-05 2.3126808415407856e-05 2.4534202969429793e-05
age3sex -3.523782164519207e-06 -5.791560161418017e-06 1.722095305195616e-07 -1.6247525915031391e-09 -0.00011612003913282214 1.0844923471381658e-05 -3.189414434093517e-07 2.973485506656429e-09 -1.3268259017511533e-09 7.502239094895167e-09 -4.5803916648489157e-10 -4.3695237891728584e-09 5.60572140520305e-09 -1.321295480816432e-08 8.618551359125242e-09 6.556957639462882e-10 -2.601569151951362e-09 -9.293930167992603e-09 -7.086582170092028e-09 -1.1816242135732828e-08 -6.147966759223331e-09 5.343356301366926e-09 5.052446920005474e-09 1.0365441609479307e-08 1.7512558036404545e-09 -1.7650190207855264e-09 4.8917832253938124e-09 -7.86532768293855e-09 3.8085679146114786e-08 8.35950911888458e-08 1.911158947325469e-07 -3.173400856910225e-07 2.4094880406318643e-07 -2.231816682849765e-07 -1.8972961612029708e-07
pcs.V3 6.69065947641593e-06 -2.2710693323894614e-06 5.015369747544649e-08 -2.313910794343197e-10 8.880841904161451e-05 -6.551951094845332e-06 1.614548798305919e-07 -1.3268259017124477e-09 9.240367265671882e-06 1.4993696014423375e-06 5.629511404909455e-07 8.695516883738942e-08 -5.719814623473441e-08 1.1140053097666093e-07 -2.800442511330336e-07 1.012263061417952e-07 -2.9345783767827177e-07 1.8243200058364535e-08 -4.277306151422513e-07 -2.6391922719614207e-07 9.227136886583229e-08 3.3376159174253946e-07 -3.606142818064025e-07 3.226441915458404e-07 -4.323644287865051e-08 -6.850512900287407e-08 -1.399911105717581e-07 2.93747684885e-07 1.2503899861316641e-05 5.117628538579486e-06 -1.3660705558185254e-06 -1.6706214141494192e-05 1.4693177076180458e-05 -4.069648713337892e-06 7.21052981828244e-06
pcs.V4 -5.177631628558937e-06 -1.6406011630927126e-05 5.621069289635973e-07 -5.734824606866494e-09 -0.00024842340725180796 2.3976486658464248e-05 -7.431437712181049e-07 7.50223909491933e-09 1.4993696014422384e-06 9.544001085380187e-06 7.722457569377136e-07 3.5557860883083677e-07 7.395650968265709e-07 -1.604220534942979e-07 -5.694931307539278e-07 -6.924039111364466e-08 -1.4400150987994167e-07 -4.5464611662052443e-07 -1.0093877487698689e-07 -4.0906138797795696e-07 -1.2186717242471937e-07 8.204984890532461e-07 -5.5653334136803765e-08 3.880665462112332e-07 5.848011491056371e-07 5.931993109552522e-07 -1.9576291965351355e-07 2.945035676209922e-07 2.1749417698760336e-06 -3.844899314918128e-06 6.794683164244834e-06 -1.3251377894633528e-05 2.966829661779138e-06 -3.1779085959308934e-05 1.3777377209254753e-05
