 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00032682772579205544 -0.0004577011981878623 8.543373163063564e-06 -5.100798199876679e-08 0.0020334980488329337 -0.00013120138379274837 2.708294133037649e-06 -1.7946513481843638e-08 -3.142600873129275e-07 1.0698999749750626e-06 -3.2237297778176625e-07 8.84993538646245e-10 -6.577688211866526e-08 -1.0114511373670813e-07 2.957596301489179e-07 4.5783081183294943e-07 -3.809695942338358e-08 -2.2575300027025414e-07 -5.50325040608295e-07 3.101967698761457e-08 -1.512855822203504e-07 2.276595083557422e-07 -5.4757457758407535e-08 1.535382132955767e-07 -6.915513728681973e-07 1.9673274367892106e-09 2.8155259924185413e-08 -3.0592015962617104e-07 5.038039437845516e-07
age -0.000457701198193994 0.0022246819515401445 -4.328346860521631e-05 2.707200903238695e-07 0.03420180942500787 -0.002075266241470367 4.033685425300328e-05 -2.5215790120505457e-07 1.117515350532885e-06 -7.660117572628998e-07 2.7095630453344634e-07 -6.045412447189047e-07 -4.7545200722800694e-08 2.3120448871027768e-07 1.0690367227686278e-07 -3.888922097355458e-07 5.4024919378536e-07 4.789522464407371e-07 4.7017194640938246e-07 -3.1040287323253095e-07 5.884890086655211e-07 -4.586339686598394e-07 -1.3304621501344683e-06 -2.155545610289504e-07 2.2420005745472558e-06 -2.1771606684602853e-08 1.475489141044479e-07 6.940530889144944e-07 9.489088824358084e-07
age2 8.543373163111906e-06 -4.328346860510308e-05 8.497462509881224e-07 -5.362565344870454e-09 -0.0006588099536879559 4.033231637716388e-05 -7.910421089574873e-07 4.9892791205960475e-09 -1.87512945406467e-08 1.3633631258960127e-08 -5.889867004360041e-09 1.0175985291420903e-08 -2.31850774132266e-10 -6.429279417182401e-09 -1.924520422678306e-09 7.784719528686559e-09 -1.0811446014434037e-08 -8.07979189504704e-09 -7.88405681881787e-09 6.8794512501663235e-09 -1.062059758744274e-08 7.751582956279996e-09 2.4736221599810948e-08 4.185217473866867e-09 -4.4738644468153337e-08 1.0902564051885911e-09 -4.795928825643913e-09 -1.3504192028295302e-08 -4.229657324630156e-08
age3 -5.100798199929382e-08 2.70720090323721e-07 -5.362565344880507e-09 3.4157864659840536e-11 4.083447658038776e-06 -2.521055095794779e-07 4.989031115160394e-09 -3.175886716692259e-11 9.641058563992347e-11 -7.339735770099463e-11 3.663906955844218e-11 -5.591377284132604e-11 5.481196653141091e-12 5.2795230222474853e-11 1.062629026332454e-11 -5.0232499469077335e-11 7.164775144141468e-11 4.3984422764248155e-11 3.8030172980232606e-11 -4.9544648769237786e-11 6.132986826549018e-11 -3.8660968048315014e-11 -1.479459386120459e-10 -2.8438814479447523e-11 2.872416733229514e-10 -9.716253492187672e-12 4.163301266605468e-11 8.27111849562465e-11 3.5737501825314024e-10
sex 0.0020334980489459024 0.034201809424702814 -0.0006588099536819939 4.083447658001325e-06 1.5663669435584389 -0.09563741497750618 0.0018727730870609588 -1.181199400158597e-05 -2.1618157015471848e-05 1.7718999316683032e-05 5.334338691131207e-06 -2.160213325542481e-05 -8.786318284501852e-06 -2.2663719837757567e-05 4.2874869286057785e-05 1.446586555496372e-05 8.613889674499846e-06 2.361968611382164e-05 -1.5221110207744019e-05 -7.8944361354545e-06 1.653578201920113e-05 7.022046930249249e-06 -4.649855867502708e-05 6.778016805466891e-06 6.262642085542953e-06 1.661077392964026e-05 -2.010264071714821e-06 -8.95588741117326e-06 3.96705650519681e-05
agesex -0.00013120138378538176 -0.002075266241472597 4.033231637718487e-05 -2.5210550957946187e-07 -0.09563741497751696 0.005893037480395134 -0.00011640072062064546 7.401430916902752e-07 1.4343486324146387e-06 -1.0004277928225332e-06 -2.942613385330652e-07 1.3339835118117981e-06 4.876897879527683e-07 1.3486229493227083e-06 -2.559698107248431e-06 -8.8360546431354e-07 -4.922683686676944e-07 -1.4137638396358913e-06 9.344504732520527e-07 5.95805614136465e-07 -1.009605076514044e-06 -5.05585966835996e-07 2.8188822807493653e-06 -3.5905480816300207e-07 -4.325420226164659e-07 -8.897482106883842e-07 -9.828888882480116e-08 6.129073088877929e-07 -4.921291212606686e-06
age2sex 2.7082941329351852e-06 4.0336854253050765e-05 -7.910421089580408e-07 4.989031115161445e-09 0.0018727730870613903 -0.00011640072062065901 2.3192972233611335e-06 -1.4873699936945643e-08 -3.0738549975936526e-08 1.8180558573266387e-08 5.1194049702679246e-09 -2.6029423611504624e-08 -8.96681304943673e-09 -2.5525198415102084e-08 4.9392295680726394e-08 1.685575086213689e-08 9.644726299934416e-09 2.7421700622925754e-08 -1.9129092246148484e-08 -1.3688693988198672e-08 2.0074540890536078e-08 1.2095399315363214e-08 -5.5177885306870275e-08 5.09259626706212e-09 9.501020379342082e-09 1.482128742206193e-08 5.936742726191456e-09 -1.3666990581443675e-08 1.4651152235181227e-07
age3sex -1.79465134792567e-08 -2.521579012080687e-07 4.989279120650382e-09 -3.175886716723378e-11 -1.1811994001590113e-05 7.401430916904476e-07 -1.4873699936947342e-08 9.621729091757553e-11 2.0809322717799028e-10 -1.0420435514449831e-10 -2.709151349177986e-11 1.6077982525768618e-10 5.6910456572050813e-11 1.5659678053018326e-10 -3.089380954132009e-10 -1.0453757368212971e-10 -6.325339946275777e-11 -1.723410120549931e-10 1.2616121638479593e-10 9.80722375874236e-11 -1.2866126427063817e-10 -9.120778624992413e-11 3.494383938995049e-10 -1.5386736326445204e-11 -6.659520088940283e-11 -7.784498174057789e-11 -6.10449653181671e-11 9.629902156471155e-11 -1.2812559983237215e-09
pcs.V3 -3.1426008731330077e-07 1.1175153505378177e-06 -1.8751294540746533e-08 9.64105856405732e-11 -2.1618157015380385e-05 1.434348632408665e-06 -3.073854997581162e-08 2.0809322717715253e-10 1.5062819705083923e-06 1.186249145411257e-07 -3.299570640775835e-08 -8.11381963427634e-09 -3.774541379960259e-09 3.308309259555554e-08 -2.730366047848246e-08 1.4192596010029762e-08 1.2127772620590276e-08 -2.0638695705399912e-08 -5.331776575577508e-09 2.7001312093614973e-08 8.952091865927402e-09 -1.92969733120133e-08 -1.5566339802498176e-08 -2.3332692080047977e-08 -1.9804971628630854e-08 -2.982615267683348e-08 1.705798813918643e-08 -3.3071873688453974e-09 1.2054872239834585e-06
pcs.V4 1.0698999749745775e-06 -7.660117572462149e-07 1.3633631258638279e-08 -7.339735769899988e-11 1.7718999317414624e-05 -1.00042779286775e-06 1.8180558574162e-08 -1.0420435515020677e-10 1.1862491454111328e-07 1.6001133675163577e-06 5.4889299113500994e-08 1.3541387403002758e-08 1.1464319111046976e-08 -3.894774278022393e-08 -7.42157470329213e-09 3.826380198577962e-08 -3.240091099646714e-09 -8.840715612729014e-09 7.125060518989447e-09 6.5493221840882625e-09 -9.454449471016136e-09 3.4131359776298363e-09 6.773968487049404e-09 8.526408304314247e-09 2.2098591883172217e-08 7.750767655682106e-09 -6.387900917855845e-09 -1.9488412094545148e-09 -7.48195040786078e-07
