 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007712809196413559 1.0300769712186369e-07 -2.2895896103912336e-05 1.916001578222269e-06 1.1195617584554922e-06 -1.08807400904692e-07 2.412570369316744e-06 2.0205581345944695e-06 -9.004873365811078e-07 2.7133356375305682e-06 -1.4475330673144719e-06 1.3945517120459963e-07 -6.08185297586191e-07 -1.8973346831226001e-06 -1.6480105302150875e-06 -1.7803945358324628e-06 1.2398002783621618e-06 -1.5891189927965043e-06 -8.506495346003448e-07 7.416526531532916e-07 -7.669633767786443e-07 -1.3265462349211826e-05 8.92743931388629e-06 4.211373806735361e-05 1.2045634149278237e-05 -1.1659044201165541e-05 3.281825037955518e-05 -6.77930253106941e-05
PC1 1.0300769712186338e-07 2.6244872385770057e-06 -1.6439701042078892e-06 -1.8945384694019357e-07 -1.0751434361488924e-07 -3.0213114089104634e-07 5.861795701413191e-08 1.4505628051749013e-07 6.401895474811373e-08 4.2591940861215186e-08 1.9580123825114017e-07 -2.3543780629436673e-08 6.071124225044189e-07 -1.4331044469180069e-07 -2.761402456368319e-07 -6.887902448891571e-07 -6.332202042188725e-07 2.2208503768056124e-07 -1.1460895570063064e-10 1.8384701672745632e-07 3.4547823970786e-08 -2.2059958931437148e-06 3.402998576278976e-06 3.499711360645599e-06 4.316678140217182e-06 3.1252516138245456e-06 -3.408606655302318e-06 4.547937920807654e-06
PC2 -2.2895896103912346e-05 -1.6439701042078897e-06 4.796593013616384e-05 8.028435307562119e-07 1.3272929411871296e-06 -6.14141633375824e-07 -4.539456257927469e-07 -4.821869706578634e-07 9.921786943591216e-07 -4.186102829921736e-07 -3.671180334888166e-08 3.028046600153114e-08 -9.507323074806912e-07 9.101499653738473e-07 -1.0319576506388633e-06 1.150497351209868e-07 2.430902427147929e-07 7.162315412634406e-07 1.9099918039349635e-07 -4.1202623533610333e-07 -3.60207833654215e-07 4.1794751506036535e-06 -1.2367024001187302e-05 3.758589175741542e-06 1.0553757333784522e-05 -5.977156023856883e-06 1.3053777877877763e-05 -1.4251545796725659e-05
PC3 1.916001578222269e-06 -1.8945384694019378e-07 8.028435307562122e-07 5.446067830424372e-06 -5.522361666266417e-10 1.1600184842081489e-06 -2.6834133663127304e-08 5.381709095989211e-07 -2.8638955963671043e-07 -7.917014596434877e-07 -8.335787002014595e-08 3.699920841867238e-07 3.030814493733924e-09 -7.455964125298042e-07 9.273426037330335e-08 8.049362065430478e-08 2.7606881629957083e-07 -4.0366845844641255e-07 -6.023828938007161e-07 3.436312217463206e-07 1.4496986310515717e-07 9.207939192955922e-07 9.366144704609946e-06 7.739060380109668e-06 -3.958024516967563e-07 7.710252553856552e-06 3.4129524706893704e-06 5.6652480406027505e-06
PC4 1.1195617584554956e-06 -1.0751434361488941e-07 1.3272929411871296e-06 -5.522361666266988e-10 9.459085063732112e-06 1.6846493794895654e-06 -3.960262775124165e-07 2.11634381533822e-07 -1.269050706394593e-06 4.561049375920896e-07 3.9022694739393433e-07 2.3064628679504844e-07 -1.0858685208857932e-06 -7.277787392293636e-07 5.350119623796715e-08 -6.162207949344896e-08 1.3019998024225957e-08 -5.08733503228872e-08 -4.5110763127145416e-07 -1.4752375474326252e-07 1.19432105320449e-07 -2.3937322900275515e-06 9.143390912814536e-06 -4.274172881326571e-06 -4.041643594996687e-06 -9.731106953297902e-06 5.940302017966142e-06 -1.0352802539590142e-05
PC5 -1.088074009046938e-07 -3.0213114089104634e-07 -6.141416333758239e-07 1.160018484208148e-06 1.6846493794895645e-06 1.681496716583592e-05 4.132053749253055e-07 1.019263614577542e-06 -7.099283429640215e-07 -5.726870514098316e-07 -3.373439488165616e-07 -8.480427038807557e-07 5.853131602259998e-07 -1.2479246268779314e-06 5.117265099061894e-07 9.356781359991202e-09 -7.668841683394157e-08 7.574338379269312e-07 -1.672628388129161e-07 1.8205184708642957e-07 -1.7455788790692546e-07 -2.244632732267734e-06 6.306948870792519e-06 -3.4685030280447753e-06 1.0240800975419126e-05 -1.86703439310775e-05 -3.1691948582354077e-06 6.4516248354579464e-06
PC6 2.4125703693167454e-06 5.861795701413182e-08 -4.539456257927471e-07 -2.6834133663127476e-08 -3.9602627751241663e-07 4.132053749253052e-07 1.5707406314639883e-05 -3.048297598770822e-08 2.5722909492729475e-07 1.6754641925871295e-07 1.2515097450749253e-07 -3.783648981959762e-07 -7.438392624422412e-09 -1.43910029894067e-07 -2.1318861119016513e-07 -1.3705172423527476e-07 -6.94035515674476e-08 2.7331597708636626e-07 -4.398145915959418e-07 -2.1654632303427674e-07 -5.82969753943959e-07 -1.2813987945067802e-06 -2.658925690801525e-06 6.149126325927743e-07 1.3077573108194576e-05 -4.414483000302758e-06 4.917201709628099e-06 -1.0531885551010549e-05
PC7 2.0205581345944686e-06 1.4505628051749018e-07 -4.821869706578626e-07 5.381709095989212e-07 2.1163438153382217e-07 1.0192636145775414e-06 -3.048297598770788e-08 1.3370368030000768e-05 9.272249486999016e-07 -2.3641802110715493e-07 -9.864185998208781e-08 1.2208017739786053e-06 4.064793949545981e-07 2.4439880417574234e-07 -3.2138877052972946e-07 -5.161304798663499e-07 1.2405169333836047e-07 -4.0774281150789335e-07 5.944935865102524e-08 6.791152053741231e-08 -4.952095939570416e-07 6.507886550867196e-07 -2.3624817254060468e-06 1.2634070630472413e-06 1.2362909185058877e-05 -1.5994626295371724e-06 -9.058807694434837e-06 6.2824268875992716e-06
PC8 -9.004873365811074e-07 6.401895474811369e-08 9.921786943591219e-07 -2.86389559636711e-07 -1.2690507063945924e-06 -7.09928342964022e-07 2.57229094927295e-07 9.272249486999017e-07 1.4851667155599006e-05 3.166370741835274e-07 3.4128099680167085e-07 -7.859577983759455e-07 3.918506530407156e-07 -1.0174200918409364e-07 -5.012462693884772e-07 -4.5600657677637297e-07 3.1575660226912293e-07 1.295622125455325e-07 -7.552966495142287e-07 -2.241228602821859e-07 1.4599045181597852e-07 -5.586016466704856e-07 8.762696754379579e-07 -4.226286835959325e-06 -6.220918130859501e-06 7.942686487016395e-06 -9.228226609422101e-06 8.450627359823552e-06
PC9 2.7133356375305687e-06 4.2591940861215226e-08 -4.186102829921736e-07 -7.917014596434883e-07 4.561049375920897e-07 -5.726870514098321e-07 1.675464192587132e-07 -2.3641802110715498e-07 3.1663707418352725e-07 1.2881888106406371e-05 -2.0533031492675018e-07 -1.0806056553570875e-07 -5.01403222650123e-07 6.13114298928535e-08 -8.560346441513155e-07 4.5609596533489056e-07 3.9573868128902633e-07 4.5048164194159747e-07 -5.956609147637716e-07 -3.611164909720622e-07 -7.147698406880886e-07 -4.0176496890896055e-06 1.3958443341466465e-05 9.672817963146554e-06 -8.620595412413198e-06 -4.455222928238068e-06 -2.7950473918115063e-06 -1.254118690263377e-06
