 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.000592811854324973 -1.630770740525215e-08 -2.350910981934322e-05 1.3676513976454379e-06 -3.3511418529352643e-07 9.878408980908587e-07 2.540676864268002e-06 1.0769470191462555e-06 1.0524845005464914e-07 2.3338057011405264e-06 -7.225187060307157e-07 1.0625633575571704e-06 -3.4587378518260466e-07 -1.0651993445934105e-06 -1.42271366763187e-06 -2.065835553170548e-06 8.955506239895119e-07 -2.3339338974984317e-06 -1.0853307414301371e-06 1.0876829553073439e-06 -1.3815517707777848e-06 -1.3383207523355532e-05 2.723622264957232e-06 2.3738341983948293e-05
PC1 -1.6307707405252576e-08 2.0778038995681085e-06 -1.610579171920118e-06 -1.4854448761449112e-07 -1.247272022945584e-07 -2.535970916487896e-07 1.0547659400299058e-07 6.764277318671194e-08 8.384901958867937e-09 7.558732057457835e-08 1.642303497451493e-07 -1.6274874254209422e-08 5.875892597991382e-07 -1.3648953737467027e-07 -2.8696640997057025e-07 -7.009905340666149e-07 -6.61899450138888e-07 2.8836156100344813e-07 1.899619797526165e-08 1.5025655787017106e-07 5.051588206465039e-08 -2.4159373504489196e-06 5.370433405010404e-06 3.644359406651772e-06
PC2 -2.350910981934321e-05 -1.6105791719201175e-06 4.7421772230184894e-05 9.113291206602708e-07 1.3296107089880811e-06 -5.670920542372442e-07 -5.544823899945351e-07 -7.772886187044232e-07 1.1956669980676862e-06 -2.544640464451599e-07 1.9860656226357473e-08 -1.1520911764188733e-07 -1.1952053155549607e-06 8.596720467147227e-07 -1.1435176097234243e-06 7.312703046579379e-08 2.600323159282866e-07 7.13758317577467e-07 1.3741639635285788e-07 -6.259585515226103e-07 -3.571675529331108e-07 2.6573808837160558e-06 -8.884588208759988e-06 3.7074215356575366e-06
PC3 1.3676513976454379e-06 -1.48544487614491e-07 9.113291206602708e-07 4.483163981312321e-06 8.29880688823032e-08 1.1658090813357187e-06 -9.244459402826348e-09 5.571078524274759e-07 -2.2724779879877852e-07 -7.741821996590348e-07 -9.107048575657226e-08 3.5813420570384107e-07 -2.1175265062086533e-08 -7.49492096918355e-07 6.68663747665315e-08 7.509043835707311e-08 2.615916164995692e-07 -5.195776445829562e-07 -6.223751151357574e-07 3.8061750540560573e-07 1.2973408044735716e-07 4.1388087130747797e-07 1.0634383537324611e-05 9.595263180195761e-06
PC4 -3.351141852935266e-07 -1.2472720229455843e-07 1.3296107089880811e-06 8.298806888230329e-08 7.809311053405554e-06 1.7818034609209894e-06 -3.616583583467131e-07 2.9945687975417957e-07 -1.280065626647839e-06 3.5189022351888007e-07 3.468745478090789e-07 2.8528298659338036e-07 -9.968839559711394e-07 -6.524071303656576e-07 3.875051096633394e-08 -7.56093881202134e-08 1.7593482163175338e-08 7.154015182991328e-08 -5.268365747986157e-07 -1.4084589285021024e-07 1.4659846506255176e-07 -1.762268052055267e-06 2.4324562925213423e-06 -6.746203444040275e-06
PC5 9.878408980908583e-07 -2.5359709164878947e-07 -5.670920542372436e-07 1.1658090813357191e-06 1.7818034609209888e-06 1.5611058472286065e-05 3.1751476164507107e-07 1.0711856452783896e-06 -9.178439136433769e-07 -6.439733065484645e-07 -5.257476177090547e-07 -1.0497926235955136e-06 4.814114866648087e-07 -1.3894389075913097e-06 5.550788677359647e-07 6.09012436316179e-08 -1.3315550660033414e-07 8.389569235300468e-07 -2.4648378235448067e-07 3.0472866600379945e-07 -2.966341729505065e-09 -1.8007099315231488e-06 2.287749766019569e-06 -3.7098504138860514e-06
PC6 2.540676864268e-06 1.0547659400299055e-07 -5.544823899945352e-07 -9.244459402826396e-09 -3.6165835834671313e-07 3.17514761645071e-07 1.4925061046715966e-05 -1.5842309445296237e-07 2.1567487647695865e-07 1.8347402560410425e-07 2.4044108786329707e-08 -3.1963281079039316e-07 -1.405458717583273e-07 -1.9894168540282926e-07 -2.458491712354795e-07 -1.8220080908152496e-07 -1.0682338835025447e-07 3.0896666519915414e-07 -3.477271384801353e-07 -2.5786223888789834e-07 -4.799949468413653e-07 -6.595137443610549e-07 9.923440384504932e-08 -1.5564264245748164e-06
PC7 1.0769470191462555e-06 6.7642773186712e-08 -7.772886187044233e-07 5.571078524274761e-07 2.994568797541794e-07 1.0711856452783892e-06 -1.5842309445296269e-07 1.2760121648432011e-05 1.0503946465451315e-06 -2.5299394553642836e-07 -1.3974937044979692e-07 1.3577559075621453e-06 4.152425528401187e-07 2.819145108415416e-07 -4.537964294351077e-07 -5.155445817487618e-07 3.506577299530518e-08 -5.684026998704478e-07 7.677420598296773e-08 1.0287434283052574e-07 -4.851954699591968e-07 4.779856530916587e-07 1.4347181944969175e-06 2.66112442323214e-07
PC8 1.0524845005465061e-07 8.38490195886786e-09 1.195666998067687e-06 -2.272477987987786e-07 -1.2800656266478399e-06 -9.178439136433767e-07 2.156748764769588e-07 1.0503946465451305e-06 1.4409736337904628e-05 4.122858406288441e-07 5.299263638129939e-07 -8.757377989463097e-07 2.300244197100104e-07 -2.0202994574702472e-07 -5.046078249902979e-07 -5.287766934352764e-07 3.682161428191952e-07 9.261188149151097e-08 -8.360122210449559e-07 -1.8382556071181469e-07 1.4458905894047397e-07 -5.087068223411769e-07 1.3565580011899193e-06 -4.159765972933473e-06
PC9 2.333805701140528e-06 7.558732057457844e-08 -2.5446404644516095e-07 -7.741821996590351e-07 3.5189022351887976e-07 -6.439733065484638e-07 1.8347402560410443e-07 -2.529939455364283e-07 4.1228584062884435e-07 1.2167856072532704e-05 -1.6857869865403006e-07 -5.957181265448621e-08 -4.87411726542517e-07 1.271443112620577e-07 -9.269454115618047e-07 4.4761074168001897e-07 3.440885199158712e-07 5.248071071390538e-07 -5.475299108435907e-07 -2.798635077612866e-07 -7.266496131377858e-07 -4.18712866794387e-06 7.925099420960093e-06 7.579739526976248e-06
