 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006225472749844906 1.0030935986655853e-07 -2.4177747777011277e-05 1.2623654826031592e-06 9.776361653078504e-08 8.323070776117743e-07 2.947372267884938e-06 1.1983642730606773e-06 -6.492712174981879e-07 2.382563892968072e-06 -1.013758402389387e-06 8.15805952158534e-07 -6.858097711577378e-07 -1.3019918697025436e-06 -1.8101728135292793e-06 -1.8823939213752295e-06 7.491526388352234e-07 -2.1073875668729186e-06 -7.310501770329413e-07 8.463239620203039e-07 -1.0302905888064855e-06 -1.1625176957121331e-05 5.310639507720601e-06 3.7289351572807896e-05 3.5450232300981386e-06 -1.1674307177303485e-05 2.3925363627363814e-05 -6.063996276533581e-05
PC1 1.0030935986655935e-07 2.1969489710699806e-06 -1.618540517602312e-06 -1.6606631451486127e-07 -1.4505232784347828e-07 -2.671819050174514e-07 8.47087052095498e-08 1.1480517972322926e-07 6.879045858091093e-08 8.05010727602556e-08 1.7484034361526549e-07 -8.924028891997566e-09 6.059231042655822e-07 -1.2578891299035062e-07 -2.9511921204306407e-07 -7.101918456427371e-07 -6.608669786992538e-07 2.598876388656922e-07 4.487141700142307e-09 1.7737630556862045e-07 5.3025365297489354e-08 -2.448379621959524e-06 2.7827876011005742e-06 3.3779626997671946e-06 3.969059127953025e-06 2.8702309631437333e-06 -3.2342932972916616e-06 4.210518135598198e-06
PC2 -2.417774777701128e-05 -1.6185405176023122e-06 4.804410204024929e-05 8.550207306435352e-07 1.4499499134131242e-06 -6.443501382341629e-07 -4.2268826243345363e-07 -6.131332613460292e-07 1.069146972553042e-06 -4.089134602345129e-07 -7.402686594722845e-08 -9.968596430499473e-08 -1.1781257304271847e-06 8.992468099035686e-07 -1.1672268335490398e-06 1.1423029160450727e-07 2.1027857705453844e-07 6.695496505802368e-07 1.9955769550348578e-07 -5.536672744244505e-07 -4.277186236548306e-07 3.594438935493385e-06 -1.2054497959016988e-05 3.7217479009066556e-06 9.999044778947135e-06 -4.559223642891656e-06 1.12040892252623e-05 -1.3864471876477024e-05
PC3 1.2623654826031575e-06 -1.6606631451486135e-07 8.550207306435358e-07 4.668058795665695e-06 4.3283510177949805e-08 1.1739607745924247e-06 -1.0842835106158534e-08 5.650607841050082e-07 -2.413681633148222e-07 -8.280273090457566e-07 -6.646674035792619e-08 3.757519720912377e-07 4.930644469924607e-08 -7.515367813401296e-07 8.443833304314874e-08 7.899313683163783e-08 2.607023837377338e-07 -4.922303187704382e-07 -6.120263810455375e-07 3.972888105661592e-07 1.5387056813559233e-07 6.946029534556112e-07 7.810997348445904e-06 6.756839431278097e-06 -3.595541690024915e-07 7.815626810336313e-06 2.622798319356464e-06 5.088665849413396e-06
PC4 9.776361653078359e-08 -1.4505232784347847e-07 1.4499499134131246e-06 4.328351017794988e-08 8.256487246520519e-06 1.8381132656566248e-06 -3.4310827826347786e-07 2.1210988029387297e-07 -1.2770365192778677e-06 4.074866211218848e-07 3.449077658526169e-07 2.7414487702111304e-07 -1.044825342092392e-06 -7.23896206189214e-07 -9.064793701281717e-09 -1.2174238746601707e-07 1.0698185867849977e-08 5.923360516178125e-08 -5.120171788230562e-07 -1.9591517413595047e-07 1.5430493285262855e-07 -1.998928344145253e-06 8.848071130778597e-06 -3.2157314757031516e-06 -4.043697651770051e-06 -9.85703688729946e-06 4.670695530610283e-06 -9.834099513867425e-06
PC5 8.323070776117752e-07 -2.671819050174516e-07 -6.443501382341624e-07 1.1739607745924251e-06 1.8381132656566248e-06 1.6095958304408406e-05 3.9849387345571583e-07 1.1927027596564958e-06 -8.733139735825581e-07 -5.876249512627107e-07 -4.481705932554269e-07 -9.62505254346232e-07 4.861392059210969e-07 -1.4266925387768523e-06 5.599579156713802e-07 2.6862107582416814e-08 -5.452111931860945e-08 7.801727784552696e-07 -2.0843301417538047e-07 2.5568993892818386e-07 -1.4123789504813842e-07 -2.1946182869575235e-06 6.604875499759996e-06 -3.1483890350439796e-06 9.639722463171882e-06 -1.976303113817397e-05 -1.6016302822629281e-06 4.4928317288188135e-06
PC6 2.947372267884937e-06 8.47087052095498e-08 -4.226882624334535e-07 -1.0842835106158856e-08 -3.4310827826347755e-07 3.984938734557154e-07 1.5292985615597908e-05 -6.24605123199354e-08 2.0394231071737656e-07 2.268760019045959e-07 6.70900402679303e-08 -3.753786709232273e-07 -1.0248427674720318e-07 -1.3557590616170272e-07 -2.5565376101924594e-07 -1.8382875889302373e-07 -9.049356670193917e-08 2.865050726313997e-07 -4.270912133096383e-07 -2.0780737173854092e-07 -5.654725904917211e-07 -7.971803776754206e-07 -3.0283875236529377e-06 9.066001339112699e-07 1.3193654771392815e-05 -4.35230938806015e-06 5.188410261812643e-06 -1.2383499662083635e-05
PC7 1.1983642730606767e-06 1.1480517972322924e-07 -6.131332613460293e-07 5.650607841050082e-07 2.1210988029387302e-07 1.192702759656496e-06 -6.246051231993511e-08 1.2994083980125342e-05 9.668552024986552e-07 -2.088495088876231e-07 -8.624769150499077e-08 1.3528671791349313e-06 3.7709653042069434e-07 2.823259663340305e-07 -4.243860352631879e-07 -5.531609615720245e-07 6.349714606313164e-08 -4.887359376440345e-07 7.672802966446325e-08 1.1078389743642508e-07 -4.847564087664568e-07 1.7271573265683234e-07 -2.224579628303448e-06 1.126271828762048e-06 1.185772129191298e-05 -1.9019445075198507e-06 -8.188490194040063e-06 5.754795607080973e-06
PC8 -6.492712174981852e-07 6.879045858091093e-08 1.0691469725530418e-06 -2.413681633148223e-07 -1.2770365192778681e-06 -8.733139735825584e-07 2.0394231071737656e-07 9.66855202498655e-07 1.465503771091461e-05 3.754403669063077e-07 4.3464018938432985e-07 -8.305738399435688e-07 2.906077454005578e-07 -9.768582965366882e-08 -5.040309701923346e-07 -4.892685599832606e-07 3.015142001501532e-07 1.6114500824919856e-07 -8.116653536515486e-07 -1.7532113056116066e-07 1.6023335086121599e-07 -3.2528632030385916e-07 1.00362976045305e-06 -3.8034581610970575e-06 -5.497744548991444e-06 7.567047559732861e-06 -1.059200936942523e-05 8.082273460998568e-06
PC9 2.382563892968071e-06 8.050107276025553e-08 -4.0891346023451365e-07 -8.280273090457568e-07 4.0748662112188505e-07 -5.876249512627113e-07 2.2687600190459564e-07 -2.0884950888762315e-07 3.754403669063079e-07 1.2544726750612664e-05 -2.398146130307001e-07 -1.026507413489711e-07 -5.052454804458873e-07 6.519915208784077e-08 -8.794868272317968e-07 4.349028682290425e-07 3.1535652627762176e-07 5.436351589802256e-07 -5.243674891161157e-07 -3.5093821146953896e-07 -7.497371105829228e-07 -4.072573023630648e-06 1.4643851165688394e-05 9.713201001379896e-06 -8.340447397508245e-06 -6.148029945508904e-06 -2.443405471165312e-06 -1.024169254068514e-06
