 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006651017058365854 3.906003455845253e-08 -2.3218271541444163e-05 1.5533790305645097e-06 4.549463188687154e-07 3.496795259456207e-07 2.5948423187245208e-06 1.682651448660519e-06 -6.052823593995507e-07 2.5353726650442094e-06 -1.176728642722161e-06 6.553121172545499e-07 -5.872718261918254e-07 -1.5124629617613153e-06 -1.7212087594578288e-06 -1.842807201306841e-06 9.551717325269296e-07 -1.9790726418350817e-06 -9.01410496836536e-07 9.100033486207292e-07 -1.0483816031572212e-06 -1.2813061704052828e-05 7.137295304842829e-06 3.798945553357709e-05 6.796871306369254e-06 -9.966752608944259e-06 2.7440464563455682e-05 -6.297864261781087e-05
PC1 3.906003455845289e-08 2.30386648992222e-06 -1.6378251088858711e-06 -1.684331023683914e-07 -1.3048801072454114e-07 -2.900202520721534e-07 7.280353178408783e-08 1.3294950517018458e-07 5.1448040718875014e-08 5.6158939066351556e-08 1.8940765377425112e-07 -1.0807522032719152e-08 6.055977731787813e-07 -1.2849191639388652e-07 -2.7972273503902756e-07 -6.937918246195613e-07 -6.387401075806387e-07 2.4375980134329385e-07 3.037026391386921e-09 1.7987235724273482e-07 3.992508842690919e-08 -2.3157969118172367e-06 2.9794382793846934e-06 3.2133752406132103e-06 3.994702892505611e-06 2.7821886736737945e-06 -3.159770374581127e-06 4.1698170661531225e-06
PC2 -2.3218271541444177e-05 -1.6378251088858711e-06 4.763632529827854e-05 8.410200756072695e-07 1.3710519773050099e-06 -6.032695502224017e-07 -4.13433913038268e-07 -6.058513197904262e-07 1.0471272620019692e-06 -3.97116697688154e-07 -6.453401205607152e-08 -2.6497677702013227e-08 -1.0563571429397779e-06 9.206509030510582e-07 -1.0737515562126244e-06 9.535824547344228e-08 2.257733471564048e-07 6.65406847702172e-07 1.6070480237771182e-07 -5.264403760980264e-07 -4.1650461802105785e-07 3.485375472036488e-06 -1.1869317984497379e-05 4.414995064267121e-06 1.0881982264715978e-05 -5.655022646120279e-06 1.1185238112463524e-05 -1.4083458877858128e-05
PC3 1.5533790305645085e-06 -1.684331023683916e-07 8.410200756072698e-07 4.8729824927195505e-06 3.183050491176223e-08 1.1411165521665407e-06 -1.1199552576825226e-08 5.534180791229995e-07 -2.63190158823424e-07 -7.950500611905314e-07 -7.317674427205733e-08 3.723651820880798e-07 7.000310383888355e-09 -7.488138402458654e-07 8.858533284000557e-08 7.897571696754706e-08 2.7685430496479667e-07 -4.5156988381153857e-07 -5.980559879228412e-07 3.7003134705482193e-07 1.4246203030913664e-07 7.738748338352157e-07 8.177211241572152e-06 6.888633887960888e-06 -2.913312478339802e-07 7.2941405560018714e-06 2.821074094787335e-06 5.038061625654806e-06
PC4 4.549463188687153e-07 -1.3048801072454114e-07 1.3710519773050096e-06 3.183050491176205e-08 8.558079865389677e-06 1.7792814805136404e-06 -3.605116914556363e-07 2.2353460264608521e-07 -1.2976718814620233e-06 4.4632196557739925e-07 3.482804964763113e-07 2.3141620796562896e-07 -1.046656067932636e-06 -7.072971881674232e-07 1.1729563697673984e-08 -9.453417153103995e-08 1.8679890920944355e-08 1.212286989565681e-08 -4.950883766708767e-07 -1.7549684663092617e-07 1.1904900915485901e-07 -2.1978304134134085e-06 8.833240189796937e-06 -3.7126360718885786e-06 -3.860027017095082e-06 -9.594719989466144e-06 5.199864203045304e-06 -9.876195751102742e-06
PC5 3.4967952594561976e-07 -2.900202520721534e-07 -6.032695502224019e-07 1.141116552166541e-06 1.7792814805136401e-06 1.6209710420235494e-05 3.9245811285711363e-07 1.0815761335158313e-06 -8.481024278990095e-07 -5.911820821996445e-07 -4.155867967479948e-07 -9.450027054065549e-07 5.229922406261143e-07 -1.3447894015895824e-06 5.487676691830697e-07 3.286207293902525e-08 -7.006196485714244e-08 7.845823923488967e-07 -2.084167197725283e-07 2.347760833516303e-07 -1.3708019249363014e-07 -2.1826567345194983e-06 6.433275630794977e-06 -3.4836003120472702e-06 9.805344137094918e-06 -1.9135089989516173e-05 -1.890728828979089e-06 5.122357687849318e-06
PC6 2.5948423187245182e-06 7.280353178408789e-08 -4.1343391303826855e-07 -1.1199552576825374e-08 -3.605116914556367e-07 3.924581128571131e-07 1.5316575201848822e-05 -8.169773865510168e-08 2.372295825347101e-07 1.892304546500309e-07 1.0090768005354054e-07 -3.6316234185466445e-07 -6.948776643810831e-08 -1.6708461309114563e-07 -2.2326709231398963e-07 -1.617449976458642e-07 -6.68979322804753e-08 2.632727400326493e-07 -4.4179710364694383e-07 -2.196751213538034e-07 -5.414507400170776e-07 -8.646859446937988e-07 -2.8698895378511994e-06 5.286530181591187e-07 1.294012668599147e-05 -4.261581428350395e-06 5.247214229204835e-06 -1.1230102211438319e-05
PC7 1.6826514486605187e-06 1.329495051701845e-07 -6.058513197904262e-07 5.534180791229995e-07 2.2353460264608553e-07 1.0815761335158309e-06 -8.169773865510139e-08 1.3027562109185887e-05 9.85800872276261e-07 -2.4320302045012724e-07 -7.979067207955675e-08 1.321390839435175e-06 4.3030562881265523e-07 2.767582946027321e-07 -3.8513385422732846e-07 -5.288940928983181e-07 8.42512668306631e-08 -4.721041482324787e-07 5.0148880151932163e-08 1.0444809927081193e-07 -4.976001592066774e-07 3.5095898594894704e-07 -2.3259549398101e-06 9.274238494146708e-07 1.20023357392356e-05 -1.5912412314872717e-06 -8.071320682540336e-06 6.196751991193874e-06
PC8 -6.052823593995499e-07 5.144804071887497e-08 1.04712726200197e-06 -2.63190158823424e-07 -1.2976718814620222e-06 -8.481024278990101e-07 2.3722958253470972e-07 9.858008722762614e-07 1.4595811027040538e-05 3.5967416741753877e-07 4.1455932513599465e-07 -8.072168619620443e-07 3.134322646645402e-07 -1.1742755065982303e-07 -5.016700192560879e-07 -4.730710101315963e-07 3.179166456710436e-07 1.4414881958641042e-07 -7.828198170724041e-07 -2.090977466569002e-07 1.7943871582661392e-07 -3.5121166305190213e-07 7.969186182043544e-07 -4.058315842826027e-06 -5.861038452594716e-06 7.83594112994556e-06 -9.602301962507432e-06 8.652239141228168e-06
PC9 2.5353726650442106e-06 5.615893906635134e-08 -3.9711669768815353e-07 -7.950500611905312e-07 4.4632196557739946e-07 -5.911820821996444e-07 1.8923045465003118e-07 -2.432030204501272e-07 3.5967416741753893e-07 1.2520930476329885e-05 -2.15309226854529e-07 -1.011821793594805e-07 -5.22707333306181e-07 8.146533203093157e-08 -8.875695661351319e-07 4.4936624191919335e-07 3.4817722328952615e-07 4.940685249420008e-07 -5.445113337399818e-07 -3.502257006932028e-07 -7.392188188071783e-07 -4.037070378400508e-06 1.4081650134249046e-05 9.713574433811629e-06 -8.34421581893168e-06 -5.294089016150469e-06 -2.6717104742645803e-06 -1.1978147131023026e-06
