 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0010944213228998947 1.3353967233837208e-07 -4.378493846002837e-05 7.1013400001925e-07 7.075212689919968e-07 2.127862251516018e-06 5.530158178092602e-06 2.4725926119805523e-06 -2.78086674984826e-06 3.326829278909835e-06 -1.1906890078810258e-06 -1.107134209838775e-06 -1.879395854451092e-06 -6.568051742439245e-07 -3.260450007786994e-06 -3.268501999569001e-06 -1.0772819583921943e-06 -1.7832289907902212e-06 -3.362280714054361e-07 -1.120963564045548e-06 -2.2542089798636035e-06 -5.503886239834665e-05 2.784044299864214e-05 5.977446626137564e-06
PC1 1.3353967233837136e-07 3.760578849284075e-06 -2.5954157026579466e-06 -1.607266258682614e-07 3.9488980973914285e-08 -3.4956085012858265e-07 -8.200622870510353e-10 2.1788925786983495e-07 2.6017741674680924e-07 1.4709303880870117e-07 3.327869602610857e-07 -1.507300756881844e-07 1.1486906270937607e-06 -4.3219762841474787e-07 -6.514497338859073e-07 -1.3100759179078035e-06 -8.356102684134322e-07 2.833133075562878e-07 1.886424494997394e-07 4.823181750870166e-07 3.743939905450896e-07 -6.078091318422024e-06 1.0865762482570582e-05 8.693394685111441e-06
PC2 -4.378493846002838e-05 -2.5954157026579483e-06 7.689140024638148e-05 2.2359778794666167e-06 1.435570778184291e-06 -5.922970518020672e-07 -1.5268456906620914e-06 -1.5066194238408453e-06 6.290919542833628e-07 -1.1381887911603652e-06 -1.0715278065505959e-06 1.9394970159077982e-07 -2.0043829911500003e-06 2.3479185949012074e-06 -3.689596068863587e-08 5.447344247119044e-07 7.511796702931692e-07 9.775978856435087e-07 1.0368608447784412e-08 -7.507136952769803e-07 -1.5085209693365077e-06 6.654948007413026e-06 -1.810290193091892e-05 1.3329318936507925e-05
PC3 7.101340000192473e-07 -1.6072662586826168e-07 2.2359778794666188e-06 8.067547849469543e-06 2.9047046009352785e-07 2.043470118871528e-06 -4.2601975881838107e-07 1.2194701033884775e-06 -5.237977818560273e-07 -1.2384718504202724e-06 -1.405745794309631e-07 6.620659012071503e-07 6.683891663679587e-08 -1.357146872942639e-06 1.935385591403983e-08 2.4786591756849e-07 7.011596098339998e-07 -1.014108414805212e-06 -8.477451522659049e-07 7.672252519219127e-07 4.080207339661771e-07 3.3257477390416527e-06 1.5846455547273878e-05 1.8343619774032843e-05
PC4 7.075212689919875e-07 3.948898097391425e-08 1.4355707781842923e-06 2.9047046009352833e-07 1.3167474267232804e-05 2.7233744284967586e-06 -2.9253338211316993e-07 6.230807935292643e-08 -1.987374818249955e-06 7.34842250056728e-07 4.0787690531994226e-07 9.08801144059211e-07 -1.424559202988414e-06 -1.2482385697950465e-06 4.554544529928691e-07 -1.1799160828769132e-09 3.8568568064032854e-07 -6.987811471927775e-08 -8.469010138651428e-07 -1.4183560192766168e-07 1.3244711949500696e-07 -2.731433107432106e-06 5.0695876866257085e-06 -9.281278908451212e-06
PC5 2.1278622515160154e-06 -3.49560850128583e-07 -5.922970518020661e-07 2.043470118871529e-06 2.7233744284967578e-06 2.5182360828608414e-05 9.643058610919999e-07 9.327585381536137e-07 -1.412131777263465e-06 -1.5314819258761163e-06 -5.169048359717256e-07 -1.4751760833998754e-06 7.337229675941248e-07 -1.8565548142456515e-06 2.884890938106734e-07 5.915134503783443e-07 -4.2657060979956763e-07 5.655161993854127e-07 -1.6123504988490058e-07 1.2711149885361507e-07 -2.547906832418622e-07 2.06414659848485e-06 2.7171130253880787e-06 -7.748262543381791e-06
PC6 5.530158178092601e-06 -8.200622870507738e-10 -1.526845690662093e-06 -4.2601975881838076e-07 -2.925333821131697e-07 9.643058610919996e-07 2.263707531229681e-05 -3.180720976118032e-08 2.3645387848605801e-07 6.936810772032282e-07 6.099457115889707e-07 -2.0999476388191052e-07 -3.2423306089450774e-07 -3.330068254750842e-07 -5.95158499548325e-07 7.639121511922306e-07 -6.815415044089801e-07 4.00144560324989e-07 -4.907922249610952e-07 -5.917075429199127e-07 -1.0193909667996804e-06 -6.755108056811949e-07 -1.6487925691298487e-06 -2.1003899063038255e-06
PC7 2.4725926119805523e-06 2.1788925786983482e-07 -1.506619423840845e-06 1.2194701033884781e-06 6.230807935292661e-08 9.327585381536142e-07 -3.180720976117974e-08 2.0765194158713208e-05 1.1925866367318772e-06 9.020131008380359e-08 1.8374352689546725e-07 1.8580549456350856e-06 1.586128166410866e-07 2.2562613867619305e-07 9.617400560228056e-08 -8.449238016865842e-07 6.209027965053052e-07 -1.4892592605359598e-06 -1.8664918311273754e-07 3.7864610263293665e-07 -2.1258291803384565e-07 4.792498766572299e-06 -1.2364553761187513e-06 1.0324697596568196e-06
PC8 -2.7808667498482598e-06 2.601774167468094e-07 6.290919542833635e-07 -5.237977818560276e-07 -1.9873748182499545e-06 -1.412131777263465e-06 2.3645387848605873e-07 1.1925866367318763e-06 2.3489012350096618e-05 7.541349437616588e-07 7.567290698221507e-07 -1.0176052734822082e-06 1.0220618860988275e-06 -6.396347503565368e-07 -1.4330463026736935e-06 -1.2911691608868975e-06 8.745029182233923e-07 1.1733421340894713e-06 -8.399690827444257e-07 -1.3064885355414416e-06 4.782393297942963e-07 -2.0763222849431338e-06 5.217105492476432e-06 -6.176203026320878e-06
PC9 3.3268292789098347e-06 1.470930388087014e-07 -1.1381887911603658e-06 -1.2384718504202728e-06 7.348422500567286e-07 -1.531481925876116e-06 6.936810772032279e-07 9.020131008380367e-08 7.541349437616588e-07 1.9418821911952004e-05 -4.241209044964483e-07 4.650312695356356e-08 -7.472633475904342e-07 -2.799006445345725e-07 -8.383500805156322e-07 1.1564966629966367e-08 8.678773465614878e-07 9.501621351381972e-07 -7.78875927408573e-07 -9.76909339698287e-07 -1.0969144623127696e-06 -6.745884113801382e-06 1.2469578630318244e-05 1.3257104360728167e-05
