 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005270568599621353 -1.5768804763107418e-07 -2.32689193079339e-05 9.627079920912065e-07 -5.507554131579451e-07 1.653852686396279e-06 2.7226371643469046e-06 5.548077533826131e-07 4.351282419983253e-07 1.972310491547841e-06 -4.4507127678799785e-07 1.4080497520696792e-06 -3.7995544585647563e-07 -7.282315822679877e-07 -1.2548238511932131e-06 -2.1354171930509286e-06 4.943974849291206e-07 -2.5023051436672492e-06 -1.0126833580592763e-06 1.1423575212327156e-06 -1.403434887428795e-06 -1.5390279046970594e-06
PC1 -1.5768804763107484e-07 1.8455380538779844e-06 -1.5249374264836459e-06 -1.9574436279450748e-07 -1.2930799651421763e-07 -2.211289412935529e-07 1.2218905939053326e-07 3.171769167781649e-08 2.6562960616791248e-09 3.4572294963627126e-08 1.2966633437865863e-07 2.6468764571434136e-08 5.867107739558453e-07 -1.2371451797005364e-07 -2.7206853939671944e-07 -6.803138288999891e-07 -6.433039814116104e-07 2.921423280420892e-07 5.4179731634367243e-08 1.7311654697742334e-07 3.662791808664979e-08 1.9250850464901434e-06
PC2 -2.3268919307933897e-05 -1.5249374264836459e-06 4.570804928735199e-05 9.631763336075106e-07 1.405827943887463e-06 -5.59325023236938e-07 -5.206949216645792e-07 -7.753702821915785e-07 1.2303919030474828e-06 -1.8011006877563794e-07 -1.2122619788661018e-08 -2.1942837037673894e-07 -1.2900784627445017e-06 7.805173066478006e-07 -1.1969905375176598e-06 2.7400740236642243e-08 2.0111564798601737e-07 6.912422485346843e-07 9.392742527369348e-08 -6.997963689027565e-07 -3.199888337887357e-07 -2.5333071361112315e-07
PC3 9.627079920912063e-07 -1.957443627945075e-07 9.631763336075106e-07 3.9515394655389125e-06 1.2434386641967026e-07 1.1265074501252915e-06 1.562498311644753e-08 5.511121624344776e-07 -1.752932073839992e-07 -8.975984486841256e-07 -1.2162616889515512e-07 4.1486860150474547e-07 1.92958723698005e-08 -7.404738513929422e-07 8.747618657551923e-08 5.577595726776631e-08 2.5030637222136014e-07 -5.608446697099797e-07 -5.30919314801488e-07 4.454465451313297e-07 9.573226263428454e-08 9.888831969119132e-06
PC4 -5.507554131579438e-07 -1.293079965142175e-07 1.4058279438874622e-06 1.2434386641967003e-07 7.009001441525372e-06 1.7268768372246982e-06 -3.3974649754726746e-07 2.684970579346999e-07 -1.2954978888842407e-06 3.327405406863698e-07 3.1172380092407563e-07 2.9906481225939073e-07 -9.359277302331835e-07 -5.810880025358406e-07 7.436199690772322e-09 -6.41537158289795e-08 5.8134016611617644e-08 1.2547315734588965e-07 -5.387909985281875e-07 -1.5937317153522023e-07 1.3912542906683483e-07 -3.722939763773861e-06
PC5 1.65385268639628e-06 -2.2112894129355287e-07 -5.593250232369377e-07 1.1265074501252915e-06 1.7268768372246993e-06 1.4713987610084435e-05 2.9243220688458386e-07 1.1131343411117151e-06 -9.585943054203524e-07 -6.555653961786643e-07 -5.581484954990568e-07 -1.0151603120171235e-06 4.2421412624888787e-07 -1.402859019445799e-06 5.447887054716729e-07 8.730856669842103e-08 -7.241811185945744e-08 7.837997215009027e-07 -2.5285762226774077e-07 3.398824656495244e-07 -2.936392809883481e-09 -2.610028963332056e-06
PC6 2.722637164346904e-06 1.221890593905331e-07 -5.206949216645796e-07 1.5624983116447182e-08 -3.3974649754726757e-07 2.924322068845838e-07 1.419947582644522e-05 -1.7198380979577693e-07 1.861924506695299e-07 1.9684468621147322e-07 4.664781821252633e-09 -3.115989247549819e-07 -1.6136240028984727e-07 -2.0905494274629518e-07 -2.537366833139989e-07 -1.805536237161952e-07 -9.189396311369783e-08 2.938182251409635e-07 -3.3586232917907163e-07 -2.519507303500476e-07 -4.695162635283191e-07 -1.4449064544570357e-06
PC7 5.54807753382611e-07 3.171769167781662e-08 -7.753702821915786e-07 5.511121624344776e-07 2.684970579347002e-07 1.1131343411117145e-06 -1.7198380979577687e-07 1.2148406930114494e-05 1.0219730646326627e-06 -2.361794812744361e-07 -1.3666762083415518e-07 1.376592624814438e-06 3.8568129688059296e-07 2.9880221367443213e-07 -4.723536925816024e-07 -5.030946893795112e-07 4.325196516055268e-09 -5.662909675709836e-07 9.342014131261251e-08 1.1782347737272953e-07 -4.530230864601325e-07 1.132300637210457e-06
PC8 4.3512824199832413e-07 2.656296061679129e-09 1.2303919030474835e-06 -1.7529320738399928e-07 -1.2954978888842407e-06 -9.585943054203524e-07 1.8619245066952983e-07 1.0219730646326625e-06 1.3777665078900998e-05 4.5092406214067807e-07 5.623638698395635e-07 -8.685261546375349e-07 1.8632100690011472e-07 -1.7863641607004932e-07 -4.925652323831125e-07 -5.150113244074371e-07 3.9531303660554503e-07 8.93210857880466e-08 -8.287758035967009e-07 -1.5996047083735795e-07 1.2151115659834444e-07 -1.8535661592484992e-06
PC9 1.9723104915478433e-06 3.4572294963627087e-08 -1.8011006877563773e-07 -8.975984486841255e-07 3.327405406863694e-07 -6.555653961786647e-07 1.9684468621147336e-07 -2.3617948127443614e-07 4.509240621406778e-07 1.1479532951544085e-05 -2.279530333439004e-07 1.844042798660348e-08 -4.3654803813823446e-07 1.122328739928381e-07 -8.871980502114501e-07 4.07510251854593e-07 2.871486522375897e-07 5.370399608604689e-07 -4.4765007442095475e-07 -2.0585410008723733e-07 -7.277395612916241e-07 3.753489135347975e-06
PC10 -4.4507127678799806e-07 1.2966633437865868e-07 -1.2122619788660737e-08 -1.2162616889515512e-07 3.117238009240755e-07 -5.581484954990569e-07 4.6647818212523915e-09 -1.366676208341553e-07 5.623638698395634e-07 -2.2795303334390058e-07 1.21977257123982e-05 -5.015155186132549e-07 2.1234587505069013e-08 -2.832130726222409e-07 -1.3533800695582227e-07 1.797097983466775e-07 -3.708831637201633e-07 1.8150155042746853e-07 2.1637763087465082e-07 4.573781364962017e-07 2.0453249532440726e-07 -1.122705985293757e-06
PC11 1.4080497520696775e-06 2.6468764571434063e-08 -2.1942837037673862e-07 4.148686015047456e-07 2.990648122593909e-07 -1.0151603120171235e-06 -3.1159892475498204e-07 1.376592624814438e-06 -8.685261546375348e-07 1.8440427986603544e-08 -5.015155186132553e-07 1.1382093954448482e-05 -6.736365316330955e-08 -2.501131622872965e-07 -6.084616241206602e-07 4.423165369910385e-07 2.2692637626423044e-07 4.571069816936443e-07 -1.1290669994197451e-07 6.464454701632509e-07 1.4541824563087837e-07 -1.664692627412784e-06
PC12 -3.799554458564776e-07 5.867107739558454e-07 -1.290078462744501e-06 1.9295872369800333e-08 -9.359277302331834e-07 4.24214126248888e-07 -1.6136240028984698e-07 3.8568129688059296e-07 1.863210069001149e-07 -4.3654803813823446e-07 2.1234587505068993e-08 -6.736365316330948e-08 1.0426773707499495e-05 2.072865661236379e-07 7.357203024403915e-08 -3.8483020469752643e-07 2.1098124205385336e-07 -1.0300964591862427e-07 -1.187926305239617e-07 -1.190880964053689e-07 -5.895796089555783e-07 -1.296292620861095e-06
PC13 -7.282315822679892e-07 -1.2371451797005343e-07 7.805173066477995e-07 -7.404738513929426e-07 -5.81088002535841e-07 -1.4028590194457988e-06 -2.0905494274629533e-07 2.988022136744323e-07 -1.7863641607004932e-07 1.1223287399283782e-07 -2.832130726222407e-07 -2.501131622872965e-07 2.0728656612363815e-07 1.0833008822083871e-05 -6.080605647920559e-07 9.832743178148924e-07 3.148445062377842e-07 1.4286002245299406e-07 -2.1913379725941402e-07 7.577870293770667e-08 1.0737819450082412e-07 4.992251049112921e-07
PC14 -1.2548238511932153e-06 -2.7206853939671944e-07 -1.1969905375176585e-06 8.747618657551936e-08 7.43619969077225e-09 5.44788705471673e-07 -2.5373668331399906e-07 -4.7235369258160264e-07 -4.925652323831124e-07 -8.871980502114503e-07 -1.353380069558223e-07 -6.084616241206605e-07 7.357203024403916e-08 -6.080605647920563e-07 1.1307008263316928e-05 -2.2904105906133762e-07 1.5041582669671278e-07 -8.726797757305694e-08 1.360163524443699e-07 -1.5573635543960444e-07 -5.5416942067044776e-08 1.4916546509399966e-07
PC15 -2.1354171930509265e-06 -6.803138288999897e-07 2.7400740236642998e-08 5.5775957267766556e-08 -6.415371582897956e-08 8.730856669842109e-08 -1.8055362371619555e-07 -5.030946893795113e-07 -5.150113244074374e-07 4.075102518545934e-07 1.7970979834667708e-07 4.4231653699103886e-07 -3.8483020469752675e-07 9.832743178148924e-07 -2.2904105906133746e-07 1.0811477573539355e-05 4.4758044854683317e-07 -7.325272079925374e-07 -2.8276444783054356e-07 -1.9613435550838475e-07 2.953941962185739e-09 3.838372744703335e-06
PC16 4.94397484929119e-07 -6.433039814116105e-07 2.0111564798601782e-07 2.503063722213603e-07 5.813401661161785e-08 -7.241811185945704e-08 -9.189396311369738e-08 4.3251965160553875e-09 3.9531303660554524e-07 2.8714865223758947e-07 -3.708831637201631e-07 2.269263762642304e-07 2.1098124205385365e-07 3.148445062377846e-07 1.5041582669671318e-07 4.4758044854683317e-07 1.1029177033468616e-05 -5.060211618944645e-07 -1.5173558241476526e-08 -5.314707296381621e-07 -5.105890010488572e-08 1.52132066700439e-06
PC17 -2.50230514366725e-06 2.9214232804208933e-07 6.912422485346849e-07 -5.608446697099799e-07 1.254731573458897e-07 7.837997215009026e-07 2.9381822514096353e-07 -5.662909675709841e-07 8.932108578804631e-08 5.37039960860469e-07 1.8150155042746859e-07 4.5710698169364444e-07 -1.030096459186247e-07 1.428600224529939e-07 -8.726797757305698e-08 -7.325272079925371e-07 -5.060211618944649e-07 9.958822778663469e-06 3.4798387503756887e-07 -1.6011695676937022e-07 4.9839923661197836e-08 -2.7424068486385646e-06
PC18 -1.0126833580592775e-06 5.417973163436714e-08 9.39274252736937e-08 -5.309193148014876e-07 -5.387909985281876e-07 -2.5285762226774077e-07 -3.358623291790719e-07 9.342014131261274e-08 -8.287758035967007e-07 -4.47650074420955e-07 2.1637763087465084e-07 -1.1290669994197454e-07 -1.1879263052396188e-07 -2.1913379725941436e-07 1.3601635244436992e-07 -2.827644478305439e-07 -1.517355824147635e-08 3.4798387503756877e-07 9.866638226684797e-06 -1.4927019933689946e-07 -1.90549893948926e-08 4.6724822053517686e-07
PC19 1.1423575212327151e-06 1.7311654697742326e-07 -6.99796368902757e-07 4.454465451313295e-07 -1.5937317153522044e-07 3.398824656495244e-07 -2.5195073035004767e-07 1.1782347737272965e-07 -1.5996047083735776e-07 -2.0585410008723699e-07 4.573781364962017e-07 6.464454701632513e-07 -1.1908809640536904e-07 7.577870293770683e-08 -1.5573635543960452e-07 -1.9613435550838472e-07 -5.314707296381621e-07 -1.6011695676936996e-07 -1.4927019933689933e-07 1.0144342742881812e-05 6.564055365730143e-07 -1.797393955423208e-06
PC20 -1.4034348874287948e-06 3.662791808664969e-08 -3.199888337887361e-07 9.573226263428463e-08 1.3912542906683491e-07 -2.9363928098833828e-09 -4.695162635283189e-07 -4.530230864601328e-07 1.2151115659834473e-07 -7.277395612916244e-07 2.0453249532440715e-07 1.4541824563087832e-07 -5.895796089555779e-07 1.0737819450082365e-07 -5.541694206704447e-08 2.9539419621858995e-09 -5.10589001048859e-08 4.9839923661197585e-08 -1.9054989394892776e-08 6.564055365730142e-07 9.26412181200308e-06 -1.5765087377271415e-06
proband -1.53902790469706e-06 1.925085046490144e-06 -2.533307136111214e-07 9.88883196911914e-06 -3.722939763773862e-06 -2.6100289633320557e-06 -1.444906454457033e-06 1.1323006372104572e-06 -1.8535661592485018e-06 3.7534891353479753e-06 -1.1227059852937575e-06 -1.664692627412783e-06 -1.296292620861094e-06 4.992251049112937e-07 1.4916546509399894e-07 3.838372744703334e-06 1.5213206670043898e-06 -2.742406848638568e-06 4.6724822053517586e-07 -1.797393955423207e-06 -1.5765087377271387e-06 0.0005337204050749165
