 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0009968283875236613 -2.5068321191957942e-06 -5.2788191213334354e-05 3.114331438082606e-06 -1.3383599468091588e-07 -3.777743740495796e-07 8.948630733464311e-06 1.5439029871340054e-06 7.715456464480459e-07 4.552392531676104e-06 4.1624255283061816e-08 4.439669567350609e-06 -1.5151742295779202e-07 -4.900355723767586e-06 -2.9430416248794517e-06 3.6305724152044083e-07 7.519735010709814e-06 -1.9064737861738337e-06 -4.984682859934929e-07 4.319528937169019e-07 -4.374310392267088e-06 -6.411988324195145e-05 4.624139522146801e-05 9.738225966098583e-05
PC1 -2.5068321191960505e-06 3.730392930987726e-06 -3.074228774831651e-06 -1.7423383846994607e-07 -3.3641350949491595e-07 -6.062490776817662e-07 2.999505227709908e-07 -1.3972113899613646e-07 1.7209123187019013e-08 3.163453223944974e-07 3.719695270396199e-07 -2.5072634137021273e-07 1.1089143662228367e-06 -3.532924475781688e-07 -3.5423423441887386e-07 -1.4660243791805403e-06 -1.388531530384072e-06 6.461573925724943e-07 -1.6078027582958834e-07 3.883971592027042e-07 2.2758292900438598e-07 -8.256454140549992e-06 1.2207413521648207e-05 5.87201810057292e-06
PC2 -5.2788191213334456e-05 -3.074228774831658e-06 9.096480738064081e-05 1.5707462513025233e-06 2.5756008840199605e-06 -1.4552154185900293e-06 -1.046308635711411e-07 -1.648527959862912e-06 2.072737585530403e-06 -7.686760180054358e-07 -2.2867724161568747e-07 7.379250775836758e-07 -2.644087087411177e-06 2.4199607311910717e-06 -7.075435611585866e-07 1.8563754597084378e-08 -1.0502901341128016e-06 1.7204840689383472e-06 7.470203740211704e-07 -4.3976011154544665e-07 -1.6352355390536302e-06 3.230278215261571e-06 -2.3043165351916735e-05 -6.973429396140932e-06
PC3 3.114331438082603e-06 -1.742338384699468e-07 1.5707462513025238e-06 8.357408935980271e-06 7.906861642344028e-08 2.6196968617725318e-06 8.252024101752093e-08 1.7197235438862461e-06 -3.34720064550504e-07 -1.085482855688032e-06 -1.984947905752741e-07 4.822662963688814e-07 7.435926561350864e-08 -1.7405337706919535e-06 -5.577704767596697e-07 -3.2862619110576546e-07 9.903392844122432e-07 -1.272107012764392e-06 -1.2466861498471366e-06 6.023840203703011e-07 4.636332205582209e-07 -2.951271763039666e-06 1.774551396217669e-05 1.7007433043351078e-05
PC4 -1.338359946809234e-07 -3.3641350949491617e-07 2.575600884019962e-06 7.906861642343998e-08 1.2793699400535912e-05 3.3624602581498643e-06 -5.335271146588076e-07 5.104862809879438e-07 -2.7033859948438714e-06 9.076664462771814e-07 5.676909185626355e-07 1.158557986679829e-06 -2.2241396242411513e-06 -9.76146841977519e-07 -1.1451287533702037e-07 4.912490652925552e-07 -2.1163457278300743e-07 4.595102433503744e-07 -6.021031647848039e-07 -4.1332031180790856e-07 2.5366174901588383e-08 -2.0415816642867707e-06 2.4254711287471104e-06 -8.208696801810633e-06
PC5 -3.777743740495717e-07 -6.062490776817665e-07 -1.4552154185900284e-06 2.6196968617725318e-06 3.362460258149865e-06 2.9516048152406904e-05 1.4828206374616751e-06 4.123606668462194e-06 -9.200688285397262e-07 -1.474455060584853e-06 -3.8262867862209864e-07 -1.4577748101949787e-06 4.0951718526512087e-07 -2.63805703267254e-06 2.222969563411583e-07 6.627044959994949e-07 -2.3521348880372982e-07 1.1685297215458154e-06 -3.272003994670041e-07 1.9290279575231117e-07 -6.910326069728145e-08 -2.9111986039336436e-06 5.62079397429784e-07 -1.0927303110581989e-05
PC6 8.948630733464301e-06 2.999505227709908e-07 -1.0463086357114105e-07 8.25202410175208e-08 -5.335271146588075e-07 1.482820637461675e-06 2.731162504037044e-05 -4.34337909937409e-07 -6.127991395504547e-07 6.2788005890102e-07 -1.8719623120125277e-07 8.936800992084054e-08 -8.642185862761396e-07 -5.012886511627107e-07 2.2237056333984357e-07 -9.465385057892409e-08 -5.999534119177677e-07 1.354395654876766e-06 -7.819988310174655e-07 -1.2837093622435573e-06 -6.496956916158795e-07 1.1221138277342311e-06 1.0048781442073082e-06 -6.787003735974754e-07
PC7 1.5439029871340102e-06 -1.397211389961366e-07 -1.6485279598629128e-06 1.7197235438862465e-06 5.104862809879455e-07 4.123606668462195e-06 -4.3433790993740966e-07 2.416611880739183e-05 1.7245044492355432e-06 -8.248810180366166e-07 1.6281993948148618e-07 2.8344197594998233e-06 1.2503907653954403e-06 8.692479719683742e-07 -1.00682103274681e-06 -9.793765040327442e-07 4.821492041558606e-07 -9.011183410693965e-07 3.338468869474087e-07 -5.355787151535198e-07 -7.236283047574302e-07 -2.9593337997455204e-06 7.34856185191018e-06 6.380773171144903e-06
PC8 7.715456464480513e-07 1.7209123187019394e-08 2.0727375855303997e-06 -3.347200645505034e-07 -2.7033859948438706e-06 -9.200688285397246e-07 -6.127991395504545e-07 1.7245044492355437e-06 2.799809629966551e-05 5.011484116877411e-08 1.3637953938466322e-06 -1.6571366150103685e-06 8.824318960820718e-07 -9.975223130086735e-07 -6.571415518904458e-07 -8.939343072329738e-07 7.029845995636362e-07 -2.3296707019958308e-07 -2.2484418607181897e-06 6.669728800995017e-07 2.806779142843216e-07 -3.0832745887886956e-06 8.606847268922328e-08 -1.5535734228620604e-05
PC9 4.552392531676117e-06 3.1634532239449773e-07 -7.686760180054369e-07 -1.0854828556880317e-06 9.076664462771818e-07 -1.4744550605848522e-06 6.278800589010205e-07 -8.248810180366165e-07 5.011484116877333e-08 2.1508997011319662e-05 -1.2409176177312716e-06 2.34444507710894e-07 -9.258814971187249e-07 1.1289446752093624e-07 -1.5655771850048885e-06 7.641774776025805e-07 5.663718431649623e-09 1.4781049500792243e-06 -6.9007236855126e-07 -7.177672679463901e-07 -1.5009249883053074e-06 -6.859474867592461e-06 1.552856972468552e-05 1.6481364332023447e-05
