(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00314333137186167 0.495706156824913 0.0266948257855122 -0.0266451276982601 -0.983332013869715 0.487603300308272 -1.66253137368555e-05 1.59593805966864e-05 -4.3145780325421e-05 4.11471720161065e-05 3.62444122186716e-07 -6.89877419473719e-06 1.58841867511713e-06 -1.04536326370039e-05 1.65154576479494e-05 1.17696923890138e-05 -6.84089450188487e-05 1.78378141598258e-05 -8.04166012208263e-07 -4.37588504820415e-06 1.94190792622389e-05 9.50153396498218e-06 4.90839671678475e-05 2.14189844977592e-05 -3.51817726063106e-05 2.92711895612715e-05 -5.40223591881527e-05 -0.000204507295424603 -0.000258316667578821 0.000270910801640079 0.000103907381442897 2.1833230556723e-05 0.000474281138597847
covarSEX 0.495706156824913 2798531.80146459 28677.8678179392 -28678.9450613854 -5599897.83119261 2801496.9859941 -1.34479434686484 -4.21081096186263 0.989627664614282 0.420516124536454 -2.14545671451855 2.55910217937738 1.00412960322777 -2.02311337956307 3.2061253475839 0.667679065354845 2.14873135091481 -0.332461929845825 0.939992314628344 -1.2175703261959 2.51719112919645 0.0704575578458187 -2.20649964607368 -3.84595281363037 -2.91182335316098 1.62230288983689 -1.145766199035 1.81865100633267 -0.440258407645674 -7.18961251541061 5.53302343767449 1.89718568468471 2.135924196037
covarYOB 0.0266948257855122 28677.8678179392 570.284209279765 -570.318760345426 -57386.8146298236 28710.2786471772 -0.0340930617634155 -0.0685943983424574 0.0189714651339334 -0.0192421284840506 -0.0018174492588195 0.00698386596470005 0.0158147463227638 0.0416423451309802 0.031577317361282 0.03791697830708 0.044081984337463 0.0358967183887679 0.00630661735238699 0.0267571369410219 -0.0110597331992241 -0.0391572873824675 -0.0267611653198704 -0.0518692053631224 -0.0513755896247774 -0.00281570894944874 -0.0462544205982681 0.042714117233215 -0.0387103880600798 -0.144723606261402 0.043275421899942 0.0592689890499835 0.087266114365571
covarYOBsq -0.0266451276982601 -28678.9450613854 -570.318760345426 570.35899581227 57389.5274543705 -28711.9145161068 0.0338596053602847 0.0686787262905161 -0.0188697646557629 0.0192773798461248 0.00188133894154587 -0.00711187117277142 -0.015687965174058 -0.0417441339174659 -0.0314544035303103 -0.0377797318751125 -0.0440522526045201 -0.0360102265091309 -0.00619244915422831 -0.0269051544385697 0.0111835241443261 0.0392890727608773 0.0266652273640064 0.0519061998786703 0.0512875804360797 0.00290402670695272 0.0461791780667004 -0.0426232094346577 0.0387589565712219 0.144933533336 -0.0437420879472491 -0.0591341023977049 -0.0871061197619183
covarSEX_YOB -0.983332013869715 -5599897.83119261 -57386.8146298236 57389.5274543705 11205579.1219402 -5605943.36139442 2.67553073489513 8.42445037052516 -1.96623419314869 -0.849545833876003 4.30345692707934 -5.11465070911038 -1.99125292715099 4.03450994419201 -6.42122434012006 -1.33590874307553 -4.30512307673119 0.673558782869795 -1.87575965216863 2.43332748861209 -5.03912627856344 -0.135968573465892 4.41919946078381 7.69788953875869 5.81958410409402 -3.23907654135689 2.27709462567012 -3.61116848477195 0.893133279176788 14.3970955624527 -11.1372443001619 -3.80254150020731 -4.2710239283419
covarSEX_YOBsq 0.487603300308272 2801496.9859941 28710.2786471772 -28711.9145161068 -5605943.36139442 2804577.49836734 -1.33091814789516 -4.2138798896845 0.976646482699295 0.429089596049001 -2.15821518499162 2.55572094969331 0.987162907234276 -2.01147625520192 3.21526469720795 0.668263496185952 2.15654903931825 -0.341099567633261 0.93574292149327 -1.2157905400971 2.52212118307155 0.0656142270421829 -2.212726469861 -3.85209268706505 -2.90788549050251 1.61680642307125 -1.13131725225923 1.79249124760705 -0.452910044487228 -7.20788280844295 5.60463361817898 1.90529550817276 2.13520897792114
covarPC1 -1.66253137368555e-05 -1.34479434686484 -0.0340930617634155 0.0338596053602847 2.67553073489513 -1.33091814789516 0.00351930986216335 -0.000483987780398873 -0.00024617464006533 -9.46241323995169e-05 -0.000139028227716038 4.65326788026044e-05 4.31610618421666e-05 3.72684083062021e-05 6.36044670400694e-06 6.58149755967677e-05 3.55833118095536e-05 0.00039114615925112 -9.50868655200681e-05 -0.000177292428016518 -0.000500576621575001 -0.000419370539117206 0.000166363672780752 2.59897710808465e-05 0.000150071205378231 1.80610734005495e-05 2.36682046280143e-05 -1.29877907902577e-06 0.000328163508652279 -7.50142750538278e-06 0.00012239751255348 0.000300611755820581 -0.000341827234884119
covarPC2 1.59593805966864e-05 -4.21081096186263 -0.0685943983424574 0.0686787262905161 8.42445037052516 -4.2138798896845 -0.000483987780398873 0.00285119922497818 0.000217668720762056 0.000213830218526321 -6.56546673541435e-05 -6.03781582578628e-05 -7.77957418939297e-05 0.000125665147034389 -4.93474386487867e-05 -2.20135255842335e-05 -2.67583429056956e-05 -0.000162431297190387 9.7863321493012e-05 -0.000142908777043655 1.8530148539103e-05 1.63121645746262e-05 8.58007350139841e-05 3.41675815710516e-05 -7.15224223170149e-05 -4.12803424258148e-05 -0.000128442124926935 0.000239348873128133 8.13465581659183e-05 -0.000107297583825432 -0.000203499138376818 -0.000112120702028499 4.89535027889182e-05
covarPC3 -4.3145780325421e-05 0.989627664614282 0.0189714651339334 -0.0188697646557629 -1.96623419314869 0.976646482699295 -0.00024617464006533 0.000217668720762056 0.00348278812701069 0.000112265172180744 0.000471501733420544 2.3238655243577e-05 0.000200189455390795 -6.75426292682598e-05 -0.000446180587632432 -5.04020888685452e-05 0.000207845865658537 3.99875037471731e-05 -0.000342683287021188 3.00217701897497e-05 -1.95559870524951e-05 0.00013004549486721 -0.000204888449207385 -0.000278600074873979 0.000216905532906448 5.2779563895263e-05 -4.33337595903075e-05 0.000181597347861282 0.000296834006145507 0.000200593541761188 -0.000148379802246224 -0.000866422714851632 0.000365200096915821
covarPC4 4.11471720161065e-05 0.420516124536454 -0.0192421284840506 0.0192773798461248 -0.849545833876003 0.429089596049001 -9.46241323995169e-05 0.000213830218526321 0.000112265172180744 0.0033564319715084 0.000492004094730851 -0.00012765932333733 7.73532528404506e-05 -0.000390984906360428 0.000133513074287208 0.000109976011434307 0.000105637531063763 -0.000331039079032411 -0.000215285516129898 -4.96014697986881e-07 -2.03019473888052e-05 3.01978004545178e-05 1.04253603673024e-05 -0.00017396574174353 -3.9589203124934e-05 5.62736180611373e-05 3.22895560699673e-05 -0.000360894042220213 -0.000217673372370602 -0.00030836075415486 0.000790696758204443 -8.67433635713899e-05 0.000261357394141991
