(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00310121477942168 0.436616207033419 0.0246482201601235 -0.0246102976672284 -0.864833924242722 0.428193263345377 -6.40802901021122e-06 1.64867758535661e-05 -5.7561737118586e-05 3.15296294422296e-05 6.16419318332131e-06 -1.15404309130532e-05 1.7778418000272e-05 -7.00470995069871e-06 2.46629972033221e-05 -2.12589135942779e-07 -7.0419883931343e-05 1.01251277318312e-05 -9.2470173767101e-06 -1.53744340916159e-06 1.42694404580147e-05 1.48740127746784e-05 3.9333735331179e-05 2.73230632871354e-05 -3.31195722581479e-05 3.60376207476958e-05 -4.59232272929321e-05 -2.00162219772776e-05 -2.3796259115255e-05
covarSEX 0.436616207033419 2784260.32614736 28550.544111425 -28551.2920700274 -5571287.91672152 2787157.78765178 -1.37050487504337 -4.12251032475797 1.10784725511419 0.00367161426246752 -2.10759912428636 2.79115704467708 0.985572198739011 -1.95449944316544 3.30530930390722 0.60863839776984 2.05135298718793 -0.262582196605382 0.932229089583488 -1.28937905161399 2.51547622949892 0.102908742055942 -2.10477507848726 -3.95593661470205 -3.02080354757499 1.47088380212226 -1.16104278396938 1.87301082402164 1.18372460924
covarYOB 0.0246482201601235 28550.544111425 567.118689660586 -567.150108701514 -57131.6515984345 28582.4332992453 -0.0324521348334193 -0.0678247017560632 0.0204023378447142 -0.0237887107107144 0.000541396167056259 0.0105166347859803 0.016743456005186 0.0427751749034992 0.0343377314762339 0.0378753231841497 0.0421471073614533 0.0359392611326263 0.00643010915813243 0.0265792308702762 -0.0120297607302483 -0.0390088274579986 -0.0253070929002311 -0.0527847758640578 -0.0516309563289735 -0.00418076425155502 -0.0449151164864911 0.0197114538081071 0.0173691150923378
covarYOBsq -0.0246102976672284 -28551.2920700274 -567.150108701514 567.187167022834 57133.7013045121 -28583.7353065804 0.0322257698319414 0.0679008033222311 -0.0203073602690822 0.0238516172210366 -0.00046964168244373 -0.0106549259299534 -0.016608634230531 -0.0428775491129872 -0.0342103756526377 -0.0377400066962154 -0.0421181946018244 -0.0360607309633978 -0.0063213772593032 -0.0267147593256229 0.0121498000761033 0.0391409151207805 0.0252064927073322 0.0528260686156534 0.0515516453204227 0.00427227363829015 0.04485102508108 -0.0197223506971835 -0.0172208778020373
covarSEX_YOB -0.864833924242722 -5571287.91672152 -57131.6515984345 57133.7013045121 11148224.4732364 -5577197.10377803 2.72787168717042 8.24658554011763 -2.20393260862692 -0.0116745732221676 4.22845001891363 -5.58064119965112 -1.95364750685001 3.89671143551372 -6.61956132587482 -1.21660951848667 -4.11001827798898 0.532623189382191 -1.8598511406881 2.57827675077034 -5.03549374989836 -0.201665204780804 4.21537993592113 7.91840933481729 6.03856571215205 -2.93557725817466 2.30865843335538 -3.74477692184643 -2.36178339825351
covarSEX_YOBsq 0.428193263345377 2787157.78765178 28582.4332992453 -28583.7353065804 -5577197.10377803 2790169.67484486 -1.35754857392573 -4.12430989868457 1.09612582598933 0.00803260637860288 -2.12106388390354 2.78966988824958 0.968115452930206 -1.94228953492336 3.3144230277333 0.608004362560125 2.05881812829011 -0.270036937945149 0.927600477165316 -1.28894000992703 2.52020341535058 0.0988600651146015 -2.11062892145105 -3.96263205010585 -3.01789772071299 1.46471889215494 -1.14760638378399 1.87177379263623 1.17804987803561
covarPC1 -6.40802901021122e-06 -1.37050487504337 -0.0324521348334193 0.0322257698319414 2.72787168717042 -1.35754857392573 0.00348917129210462 -0.000476166835126376 -0.000214568937702643 -9.47435688592882e-05 -0.000146657875667556 5.46083372571571e-05 2.87759238792502e-05 4.4429102000916e-05 -1.55900241342941e-06 5.63770569899557e-05 3.54048626867294e-05 0.000394934553354493 -9.87401022705237e-05 -0.000177979416520384 -0.000496175763683344 -0.000415379023415317 0.000171755530266231 1.63124725991102e-05 0.000155546257297448 1.09286769815746e-05 1.75545063234067e-05 4.9070661942734e-05 0.000304100711881517
covarPC2 1.64867758535661e-05 -4.12251032475797 -0.0678247017560632 0.0679008033222311 8.24658554011763 -4.12430989868457 -0.000476166835126376 0.00283580861432813 0.000205661094757788 0.00022326544995594 -6.23188905214071e-05 -6.04909622967387e-05 -7.45761037102356e-05 0.000121471517145009 -4.4999578881095e-05 -1.14138083609367e-05 -2.49962485958277e-05 -0.000163428886588137 0.000102836611269108 -0.000139980638202987 1.76702344783909e-05 1.16995457243847e-05 8.53488236602388e-05 3.83545225151793e-05 -7.33876200800499e-05 -3.84639408295148e-05 -0.000123236865386047 0.000101450271894671 3.53234398449227e-05
covarPC3 -5.7561737118586e-05 1.10784725511419 0.0204023378447142 -0.0203073602690822 -2.20393260862692 1.09612582598933 -0.000214568937702643 0.000205661094757788 0.00342290003883377 0.000112777448481963 0.00047156868367645 8.19138051634361e-06 0.000220110070773202 -8.3744241496868e-05 -0.000435314774529521 -3.01576048984225e-05 0.000212431279038353 3.02615750441979e-05 -0.000333513537641071 3.28188999764714e-05 -1.51174541421827e-05 0.000120731477073745 -0.000214999340424732 -0.000257932602584376 0.000201832288827822 6.76893845317715e-05 -3.74015497687949e-05 0.00014264224091762 0.000104274229668956
covarPC4 3.15296294422296e-05 0.00367161426246752 -0.0237887107107144 0.0238516172210366 -0.0116745732221676 0.00803260637860288 -9.47435688592882e-05 0.00022326544995594 0.000112777448481963 0.00329330267673449 0.000488609178876947 -0.000115580465194106 8.21289202506686e-05 -0.000384125748745465 0.000132902237892962 0.000102536034350735 0.00010066953966255 -0.000322269423922006 -0.000208106998697858 -1.37278107199578e-05 -1.87120968720404e-05 3.46817804315943e-05 1.27113241665125e-05 -0.000180041381393336 -4.95322962531794e-05 5.41955495355668e-05 2.62609109442388e-05 -0.000115793963280179 -0.000103247985119085
covarPC5 6.16419318332131e-06 -2.10759912428636 0.000541396167056259 -0.00046964168244373 4.22845001891363 -2.12106388390354 -0.000146657875667556 -6.23188905214071e-05 0.00047156868367645 0.000488609178876947 0.00312185117101148 6.90924589748979e-05 0.000242747369830588 -0.000161975246852617 -0.000130442688839824 -9.7734623959503e-05 -0.000232186744263931 0.000117300600035123 -0.000287237671302588 0.000115593695917709 9.81914916140793e-06 -2.43207297388447e-05 0.000176680712431245 -3.41150214723183e-05 5.27970175130674e-05 -1.89880145855805e-05 -3.67665094735096e-05 6.4594961022234e-05 6.07847720355538e-05
covarPC6 -1.15404309130532e-05 2.79115704467708 0.0105166347859803 -0.0106549259299534 -5.58064119965112 2.78966988824958 5.46083372571571e-05 -6.04909622967387e-05 8.19138051634361e-06 -0.000115580465194106 6.90924589748979e-05 0.00276504586968059 -2.37336638870039e-05 4.16860220765145e-05 5.07302887555189e-05 -1.66666610715687e-06 -7.98785722196346e-05 -1.55800050528526e-05 -2.9613760974879e-05 -4.9442742273505e-05 -2.46183354634905e-05 -2.16384369815278e-05 6.66312988503079e-05 -8.44321113438942e-05 -4.80906378916622e-05 -9.74983778443857e-05 8.95844502085887e-05 1.84733686181242e-05 -0.000129320280895034
covarPC7 1.7778418000272e-05 0.985572198739011 0.016743456005186 -0.016608634230531 -1.95364750685001 0.968115452930206 2.87759238792502e-05 -7.45761037102356e-05 0.000220110070773202 8.21289202506686e-05 0.000242747369830588 -2.37336638870039e-05 0.00288427035684193 0.000188317829357547 -4.83465872590266e-05 -2.00261933551501e-05 0.000320332823060541 7.41165079133894e-05 7.582817879798e-05 -9.91792593145993e-05 -0.000115831229332091 6.51384358027616e-06 -0.000136298507921763 2.34795856167961e-05 2.9589921133196e-05 -0.000113160582026864 -2.94874724614318e-05 3.614041077975e-05 5.70700970627101e-05
covarPC8 -7.00470995069871e-06 -1.95449944316544 0.0427751749034992 -0.0428775491129872 3.89671143551372 -1.94228953492336 4.4429102000916e-05 0.000121471517145009 -8.3744241496868e-05 -0.000384125748745465 -0.000161975246852617 4.16860220765145e-05 0.000188317829357547 0.00288448076805067 7.61488993304335e-05 0.000100493256546949 -0.000170732556583988 7.58532130879242e-05 -2.33964837476847e-05 -8.48455329497393e-05 -0.000119482745426451 5.97390572055969e-05 3.20519411565992e-05 -0.000192351056622019 -3.8335496150481e-05 2.63015936980368e-05 -4.25489361665283e-05 9.63518011453339e-05 0.000184999826954114
covarPC9 2.46629972033221e-05 3.30530930390722 0.0343377314762339 -0.0342103756526377 -6.61956132587482 3.3144230277333 -1.55900241342941e-06 -4.4999578881095e-05 -0.000435314774529521 0.000132902237892962 -0.000130442688839824 5.07302887555189e-05 -4.83465872590266e-05 7.61488993304335e-05 0.00289770528668599 -5.97824337853097e-05 -4.26078915565037e-06 -0.000105316066331949 2.53454936927056e-05 -0.000200698137886822 0.000100063331214271 9.06824950048389e-05 0.000138579891034394 -0.000127066400873596 -7.60698768540717e-05 -0.000193216734250706 8.61222648044016e-05 -0.000142792936622047 -1.28490252986666e-05
covarPC10 -2.12589135942779e-07 0.60863839776984 0.0378753231841497 -0.0377400066962154 -1.21660951848667 0.608004362560125 5.63770569899557e-05 -1.14138083609367e-05 -3.01576048984225e-05 0.000102536034350735 -9.7734623959503e-05 -1.66666610715687e-06 -2.00261933551501e-05 0.000100493256546949 -5.97824337853097e-05 0.00271710188639845 -0.000114453322419298 -1.83742479905967e-05 -6.00567940812874e-05 -2.43664780736134e-05 5.61205533735519e-05 -8.14648404948736e-05 1.95821816053816e-05 5.26126780059286e-05 9.90651611991549e-05 5.06106477059493e-05 -7.3033231644208e-05 2.16022370051734e-05 6.08547957386174e-05
covarPC11 -7.0419883931343e-05 2.05135298718793 0.0421471073614533 -0.0421181946018244 -4.11001827798898 2.05881812829011 3.54048626867294e-05 -2.49962485958277e-05 0.000212431279038353 0.00010066953966255 -0.000232186744263931 -7.98785722196346e-05 0.000320332823060541 -0.000170732556583988 -4.26078915565037e-06 -0.000114453322419298 0.00294222381493795 -7.33095763816484e-06 -4.91156590219932e-05 -0.000122016943400591 8.76437136098692e-05 5.07683330070037e-05 0.000100003374533406 -1.05022583749764e-05 0.000192081757053983 4.65288202851675e-05 9.84329518141458e-05 7.2056817692685e-05 6.11752697511295e-05
covarPC12 1.01251277318312e-05 -0.262582196605382 0.0359392611326263 -0.0360607309633978 0.532623189382191 -0.270036937945149 0.000394934553354493 -0.000163428886588137 3.02615750441979e-05 -0.000322269423922006 0.000117300600035123 -1.55800050528526e-05 7.41165079133894e-05 7.58532130879242e-05 -0.000105316066331949 -1.83742479905967e-05 -7.33095763816484e-06 0.00289030098581769 3.1216669600376e-05 1.06513989202061e-05 -0.000138839768700642 5.57286435879899e-05 -2.8204294375371e-05 -4.90809333381967e-05 -3.30986560061179e-05 -0.000161737048443782 0.000152850332187617 -0.000216208914489346 1.55975303551489e-05
covarPC13 -9.2470173767101e-06 0.932229089583488 0.00643010915813243 -0.0063213772593032 -1.8598511406881 0.927600477165316 -9.87401022705237e-05 0.000102836611269108 -0.000333513537641071 -0.000208106998697858 -0.000287237671302588 -2.9613760974879e-05 7.582817879798e-05 -2.33964837476847e-05 2.53454936927056e-05 -6.00567940812874e-05 -4.91156590219932e-05 3.1216669600376e-05 0.0028590724644806 -0.000164093276067961 0.000255258607888992 7.19887316745808e-05 3.96373151574507e-05 -4.8775941789239e-05 1.23418155761537e-05 4.14990767686513e-05 8.02125921603791e-05 9.78418699107466e-06 1.18456967027072e-05
covarPC14 -1.53744340916159e-06 -1.28937905161399 0.0265792308702762 -0.0267147593256229 2.57827675077034 -1.28894000992703 -0.000177979416520384 -0.000139980638202987 3.28188999764714e-05 -1.37278107199578e-05 0.000115593695917709 -4.9442742273505e-05 -9.91792593145993e-05 -8.48455329497393e-05 -0.000200698137886822 -2.43664780736134e-05 -0.000122016943400591 1.06513989202061e-05 -0.000164093276067961 0.00279608858444102 -5.19852718570125e-05 9.67522723125057e-06 -6.91955366250653e-06 4.5399317630568e-05 -2.87760247580593e-05 -2.66490082597922e-06 2.10846964751579e-05 4.70536430648589e-05 2.80211845088073e-05
covarPC15 1.42694404580147e-05 2.51547622949892 -0.0120297607302483 0.0121498000761033 -5.03549374989836 2.52020341535058 -0.000496175763683344 1.76702344783909e-05 -1.51174541421827e-05 -1.87120968720404e-05 9.81914916140793e-06 -2.46183354634905e-05 -0.000115831229332091 -0.000119482745426451 0.000100063331214271 5.61205533735519e-05 8.76437136098692e-05 -0.000138839768700642 0.000255258607888992 -5.19852718570125e-05 0.00286650443034784 0.000103489339948275 -0.000187634891534743 -4.44492686479728e-05 -4.91004426330143e-05 1.50626675168552e-05 5.4698821877882e-05 0.000136090949416939 -8.98774800259346e-05
covarPC16 1.48740127746784e-05 0.102908742055942 -0.0390088274579986 0.0391409151207805 -0.201665204780804 0.0988600651146015 -0.000415379023415317 1.16995457243847e-05 0.000120731477073745 3.46817804315943e-05 -2.43207297388447e-05 -2.16384369815278e-05 6.51384358027616e-06 5.97390572055969e-05 9.06824950048389e-05 -8.14648404948736e-05 5.07683330070037e-05 5.57286435879899e-05 7.19887316745808e-05 9.67522723125057e-06 0.000103489339948275 0.00280444090739195 -0.000131142048938201 8.35758033968854e-06 -0.000145384058201252 -3.4762551758085e-05 4.33515965066788e-05 -0.00011445676298118 -0.000102297485913922
covarPC17 3.9333735331179e-05 -2.10477507848726 -0.0253070929002311 0.0252064927073322 4.21537993592113 -2.11062892145105 0.000171755530266231 8.53488236602388e-05 -0.000214999340424732 1.27113241665125e-05 0.000176680712431245 6.66312988503079e-05 -0.000136298507921763 3.20519411565992e-05 0.000138579891034394 1.95821816053816e-05 0.000100003374533406 -2.8204294375371e-05 3.96373151574507e-05 -6.91955366250653e-06 -0.000187634891534743 -0.000131142048938201 0.00280186854705651 9.10142101102275e-05 -4.80508430329659e-05 9.40028945269639e-06 7.9098880121569e-05 -8.66051249581872e-05 -7.92245717268067e-05
covarPC18 2.73230632871354e-05 -3.95593661470205 -0.0527847758640578 0.0528260686156534 7.91840933481729 -3.96263205010585 1.63124725991102e-05 3.83545225151793e-05 -0.000257932602584376 -0.000180041381393336 -3.41150214723183e-05 -8.44321113438942e-05 2.34795856167961e-05 -0.000192351056622019 -0.000127066400873596 5.26126780059286e-05 -1.05022583749764e-05 -4.90809333381967e-05 -4.8775941789239e-05 4.5399317630568e-05 -4.44492686479728e-05 8.35758033968854e-06 9.10142101102275e-05 0.00281043493594066 -3.05744753170561e-05 1.15454752945373e-05 3.88314135918633e-06 4.34866027018183e-05 -4.94199345647894e-06
covarPC19 -3.31195722581479e-05 -3.02080354757499 -0.0516309563289735 0.0515516453204227 6.03856571215205 -3.01789772071299 0.000155546257297448 -7.33876200800499e-05 0.000201832288827822 -4.95322962531794e-05 5.27970175130674e-05 -4.80906378916622e-05 2.9589921133196e-05 -3.8335496150481e-05 -7.60698768540717e-05 9.90651611991549e-05 0.000192081757053983 -3.30986560061179e-05 1.23418155761537e-05 -2.87760247580593e-05 -4.91004426330143e-05 -0.000145384058201252 -4.80508430329659e-05 -3.05744753170561e-05 0.0027772965855632 0.000162127273018264 7.81325524072717e-06 6.72309174056283e-05 0.000197269502717073
covarPC20 3.60376207476958e-05 1.47088380212226 -0.00418076425155502 0.00427227363829015 -2.93557725817466 1.46471889215494 1.09286769815746e-05 -3.84639408295148e-05 6.76893845317715e-05 5.41955495355668e-05 -1.89880145855805e-05 -9.74983778443857e-05 -0.000113160582026864 2.63015936980368e-05 -0.000193216734250706 5.06106477059493e-05 4.65288202851675e-05 -0.000161737048443782 4.14990767686513e-05 -2.66490082597922e-06 1.50626675168552e-05 -3.4762551758085e-05 9.40028945269639e-06 1.15454752945373e-05 0.000162127273018264 0.00277541373855468 2.61057125223336e-05 -1.17519479834488e-05 -4.31595185749118e-05
