 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00045333730876700177 9.572399830594105e-07 -6.417621927125951e-07 3.8903239989067045e-07 3.167888782859061e-07 -1.6925644294032052e-06 1.6244067626733455e-06 9.60703724230748e-07 2.5240699533195528e-08 1.6234988561372033e-06 5.677933950834919e-07 2.2968771155214386e-06 -2.6800536625160114e-06 2.158383729708131e-06 -2.4289585433137097e-06 -1.93672976295353e-06 -1.147402703091226e-06 -3.0293369440049193e-07 -7.304885997813533e-07 2.4487241915287727e-06 8.240571933427565e-07 -4.071372944075628e-06 5.3355688776811655e-05 -5.1432217097599275e-05 -2.898702000302422e-06
PC1 9.572399830594105e-07 1.5947229696342777e-06 -1.4656596934591315e-06 -1.4105811925798445e-07 -8.216621423009394e-08 -1.5720176494935865e-07 2.8114647747206006e-08 3.543074754831805e-08 3.888397264915788e-08 2.8929401216576755e-08 -1.4331452973220416e-08 -1.0953880775778688e-07 5.325591138455658e-07 1.67763234088167e-08 -3.363367353372991e-07 -5.25967252538191e-07 -5.013731563708847e-07 1.514618443962185e-07 1.8867676984304433e-08 1.3233940208166682e-07 -4.061792500997155e-08 -5.691432879293555e-07 3.175039030020842e-07 -3.187112134947189e-06 -2.0871006934525534e-06
PC2 -6.417621927126014e-07 -1.4656596934591315e-06 3.945096479068493e-05 6.640674509489603e-07 1.3355536860614254e-06 -8.885599959794202e-07 -3.3971350482924586e-07 -3.208725625783447e-07 1.170643754125077e-06 -3.4985341055675783e-07 1.6979071942693878e-07 -4.5120953499130125e-08 -7.255590028578689e-07 7.401859190079608e-08 -2.2007374554060673e-07 -1.7070522143035607e-09 -1.9550579626611798e-07 4.812248456725371e-07 -3.2976174911664126e-07 -3.708900713160839e-07 -2.168351583096865e-07 3.1729554106276143e-06 -7.051488875504932e-06 1.6313575724534225e-06 5.499656257100012e-06
PC3 3.890323998906711e-07 -1.4105811925798456e-07 6.640674509489603e-07 3.2364373589529284e-06 7.812474749837403e-08 9.400116026311528e-07 9.62434739181224e-08 3.764220946349518e-07 -1.1340954840731888e-07 -8.535673419054415e-07 2.0631555642734944e-07 3.051602737346431e-07 7.979261815681596e-08 -4.160963625232086e-07 1.7829003941883071e-07 -1.635286361108885e-07 -1.8998810079358783e-09 -2.6136262281435435e-07 -3.1606986881523045e-07 3.3005992251963096e-07 1.296336735612707e-07 -1.529671827311342e-06 -6.392827965177984e-07 2.72794452073713e-06 1.07072948353715e-06
PC4 3.1678887828590583e-07 -8.21662142300939e-08 1.3355536860614248e-06 7.812474749837398e-08 6.365093963859771e-06 1.583265682419564e-06 -1.222161006952776e-07 1.2219610201430744e-07 -7.740890819942824e-07 5.213975367050431e-07 1.0546455504372556e-07 2.7148319010510183e-07 -7.19282727544688e-07 -1.3350064425814812e-07 -1.7545036276420585e-07 -9.912951053199893e-08 2.2626290093261493e-07 1.4772696772416473e-08 -3.2783613379355023e-07 -1.7290708057194862e-07 6.671108936181078e-09 -1.6777741011593993e-06 1.170401753191204e-06 -4.915724244522624e-06 -5.737480051089916e-06
PC5 -1.692564429403205e-06 -1.5720176494935876e-07 -8.885599959794195e-07 9.400116026311525e-07 1.5832656824195644e-06 1.3020909928996686e-05 4.5523038984468186e-07 1.1076188424963818e-06 -5.862927186889766e-07 -4.463515581813119e-07 -3.118666868531431e-07 -9.474080710138626e-07 4.5583064938913186e-07 -1.170960503037942e-06 5.420773205164406e-07 -6.794844121612921e-08 -5.726207336075194e-08 6.810451294330716e-07 -3.405013139303341e-07 2.1623621945447066e-07 -2.9291467247711405e-08 -1.698575911297985e-06 6.1809860316969815e-06 -8.698126714392069e-06 -4.9550496009155304e-08
PC6 1.6244067626733446e-06 2.8114647747205956e-08 -3.397135048292459e-07 9.62434739181223e-08 -1.2221610069527758e-07 4.552303898446822e-07 1.243760619566738e-05 4.592958993075663e-08 7.456719848310839e-08 3.369064633152377e-07 9.979075607455068e-08 -3.5550161411202895e-07 -1.5273886021371136e-07 -4.04356341050877e-07 -1.0572492829866096e-07 -7.639513953889483e-08 -1.8055530823378871e-07 4.49626288634892e-07 -3.35514172789734e-07 -1.4428938867838097e-07 -2.969344686357337e-07 -1.7841179161227022e-06 -1.1671734136767802e-06 -4.330257488035638e-06 7.452869864660215e-06
PC7 9.6070372423075e-07 3.543074754831801e-08 -3.208725625783445e-07 3.764220946349519e-07 1.2219610201430728e-07 1.1076188424963824e-06 4.592958993075681e-08 1.0123319042336413e-05 4.85484781699555e-07 -3.336696210328384e-07 -1.1852615339134151e-07 9.158688705116305e-07 1.4053714944182752e-07 6.939989238992013e-07 -2.8313509376909715e-07 -2.87915816341476e-07 -4.269691065251273e-07 -2.3179409236900827e-07 1.749014546466431e-07 6.14986920706967e-08 -1.8225256151217905e-07 -2.9373867289010594e-06 3.245126840215575e-06 5.507981503977224e-07 -1.4377625683638243e-06
PC8 2.5240699533192825e-08 3.888397264915788e-08 1.1706437541250764e-06 -1.1340954840731887e-07 -7.740890819942826e-07 -5.862927186889762e-07 7.456719848310827e-08 4.854847816995545e-07 1.094414955672791e-05 3.2908551239695936e-07 2.2714730350932004e-07 -6.902714979799534e-07 -6.550173814144422e-08 1.7014040111688738e-07 -1.9129343942785412e-08 -2.6918665064726045e-07 1.7470603553860207e-07 1.2594076189977047e-07 -2.9206227046063665e-07 -2.6803875677526077e-07 4.0272267521461074e-07 1.7869098958329599e-07 1.8865250978526862e-06 -3.3905224986181334e-06 8.694956526119565e-07
PC9 1.623498856137201e-06 2.892940121657666e-08 -3.4985341055675757e-07 -8.535673419054416e-07 5.213975367050436e-07 -4.463515581813117e-07 3.369064633152373e-07 -3.336696210328384e-07 3.290855123969597e-07 9.718951649967619e-06 -4.4035804305257073e-07 -1.291004161387161e-07 -2.1228348642967306e-07 -2.8380897055126214e-07 -4.188913060734463e-07 3.750231769205023e-08 1.368738547984307e-07 2.5426912176109865e-07 -4.7681068915184114e-07 -2.186726942026492e-07 -3.5459340110597807e-07 6.006547549403826e-07 -6.937018314688634e-07 4.0234041936255226e-06 -3.8351216447838715e-06
