(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.0113989356481954 -24.2566383546513 -2.06833347399758 2.05322133472438 48.2021440111608 -23.9509184904777 0.000438359035543325 9.2976404885039e-05 -0.000500890358480329 0.000250323973166889 -0.000568761505004281 0.000346772004762135 2.85609832813469e-05 -0.000443019495196568 -0.000168872562603422 0.000459130752836843 -0.00023607035208409 -2.01744049519054e-05 7.3529581238431e-05 0.000177357625080406 -8.41387627915874e-05 0.000205436668278837 -1.41103262113683e-05 0.000221571139365838 0.000420220851529985 0.000164249254143515 -3.39578280562241e-05 0.00046838812462257 -7.43777498357451e-05 -2.52600708464889e-05
covarSEX -24.2566383546513 1881482.20632419 37143.3511699268 -36957.9718214416 -3747707.51350355 1866578.90055888 -0.799525930205336 2.06438493538729 0.107709267077311 0.0906605014512767 -2.50436683740743 1.72017688035142 1.53161584436366 -0.539396474556878 -0.347560865165624 1.30142412648687 2.6509234302696 -1.46204868449839 0.411385678997699 0.757795066682304 0.954554831697092 -2.85501202565382 -1.08450244942726 -2.49484862558358 0.125892291999689 0.903862358368808 0.72180736262127 -1.59713525650205 -1.51854178403237 4.11733593492368
covarYOB -2.06833347399758 37143.3511699268 1213.90436413225 -1207.84962158899 -73971.8714911818 36835.5814927275 -0.0329807258757212 0.033192780067236 0.0586270512160481 -0.0508793585773132 0.03124223622972 0.0193366998693615 -0.0271647512722309 0.0505938002221021 0.00101223928398697 -0.0148595817862743 0.113693314901827 0.0108463533278204 0.00695025951934894 0.0222595716189489 0.0290935279314133 -0.0848179664881759 -0.0417461379239375 -0.0442889100011415 -0.0359513488304777 -0.00804593036974589 0.00905569392227324 -0.0262852643504693 -0.0501624556510242 0.026524511268354
covarYOBsq 2.05322133472438 -36957.9718214416 -1207.84962158899 1201.84081615707 73603.646006693 -36652.6955960149 0.0323627618981328 -0.0326779748845968 -0.0579000113154523 0.0507797532857627 -0.030949464877965 -0.0196016591641721 0.0273103176584946 -0.0501662699474248 -0.000892299980503135 0.0149127907354241 -0.113009474188667 -0.0108878878886417 -0.00661671955489225 -0.0223478030573794 -0.0286460979241119 0.084526927323693 0.0413308386515908 0.0439840883373507 0.035603864463022 0.00801683000407065 -0.00872936816992492 0.02599378313736 0.0499465764778314 -0.0263231553759795
covarSEX_YOB 48.2021440111608 -3747707.51350355 -73971.8714911818 73603.646006693 7465128.32427012 -3718124.64379307 1.58239087174902 -4.10296328370946 -0.195289278819691 -0.181651739191059 4.99765321779459 -3.43432823511684 -3.01440243210057 1.0752606907781 0.698279541947482 -2.58777301844793 -5.28216071444812 2.91868750810492 -0.799131894139068 -1.50434566340694 -1.89588248061087 5.67081573300047 2.15126225715938 4.96656517120368 -0.251151302371465 -1.80767478559793 -1.43665776458163 3.17264127375649 3.05336769452503 -8.19388779593122
covarSEX_YOBsq -23.9509184904777 1866578.90055888 36835.5814927275 -36652.6955960149 -3718124.64379307 1851896.05459204 -0.783169028361815 2.03898462964228 0.0877002418541576 0.091050508522847 -2.49377866201237 1.71451849626978 1.48329144407392 -0.535906606466758 -0.350780945365768 1.28658110301968 2.63180400963845 -1.45689187174065 0.387942693325435 0.746732531935925 0.941564829240606 -2.81634822124016 -1.06692830247331 -2.47214703715016 0.125291170328709 0.903839929227312 0.71504621574861 -1.57571797042665 -1.53512832564547 4.07701885068809
covarPC1 0.000438359035543325 -0.799525930205336 -0.0329807258757212 0.0323627618981328 1.58239087174902 -0.783169028361815 0.00371816608318914 -0.000669216699233934 8.43100375076234e-06 -5.01666412069777e-05 -0.000196971958374449 4.35631504501548e-05 2.50726449485508e-05 1.41532525998174e-05 3.55134049114802e-05 -9.71348216292363e-05 -0.000114178363409709 0.000543949209163471 2.78508618479932e-05 -0.000291078740142154 -0.000548007287363299 -0.000544517932309375 0.000195878833950818 4.87113361794739e-05 0.000175625774456798 7.5703828420905e-06 -7.76244170540727e-05 2.92299856931271e-05 -0.000350952091042025 -0.000248775007914232
covarPC2 9.2976404885039e-05 2.06438493538729 0.033192780067236 -0.0326779748845968 -4.10296328370946 2.03898462964228 -0.000669216699233934 0.00361405901021895 0.000226575598955833 0.000378365907183917 -0.000174883852085873 -0.000107617329291434 -3.9638710319396e-05 0.000226331126754287 -6.37518895538878e-05 5.83336739427174e-05 2.67709982879066e-05 -0.0001707599151969 -1.46539458474627e-05 -5.08687000344896e-05 -3.09018248381332e-06 -4.9430027917065e-05 9.59214788329045e-05 -6.50763086218905e-05 -0.000125203304338735 1.52385230785943e-05 0.000107286992118727 -0.000179428954228326 2.8845251467294e-06 0.000178725472360208
covarPC3 -0.000500890358480329 0.107709267077311 0.0586270512160481 -0.0579000113154523 -0.195289278819691 0.0877002418541576 8.43100375076234e-06 0.000226575598955833 0.00345028598438698 3.63139455958518e-05 0.000680398002716776 2.31612724597823e-05 0.000264554127015083 -1.98325252777647e-05 -0.000468877660824648 0.000136325067472111 0.000184536709829261 5.92232139438387e-05 -0.000269683321350603 6.58619408289474e-05 -0.000123172562584742 -2.67032568353405e-05 -0.000213277448899841 -0.000227151712730009 0.00016753198789845 6.89454740046144e-05 -0.000100858582686692 -5.96876860842025e-05 0.0001682890773915 0.00015028136173061
covarPC4 0.000250323973166889 0.0906605014512767 -0.0508793585773132 0.0507797532857627 -0.181651739191059 0.091050508522847 -5.01666412069777e-05 0.000378365907183917 3.63139455958518e-05 0.00384491138799873 0.000728675806945802 -4.9755792534207e-05 0.00014192460604207 -0.000414748435877105 0.000210077530258811 1.63760071485011e-05 0.000128883029617752 -0.00038869328600789 -5.54206044982524e-05 -0.000121090338567922 1.1958281274378e-05 0.000161527483734041 3.60752688790785e-06 -0.00017429813659643 -0.000109698899863118 3.7067729136261e-05 -0.000152758712054726 0.000166708063940219 -0.000408042484767108 -0.000381871480436755
covarPC5 -0.000568761505004281 -2.50436683740743 0.03124223622972 -0.030949464877965 4.99765321779459 -2.49377866201237 -0.000196971958374449 -0.000174883852085873 0.000680398002716776 0.000728675806945802 0.00482947537689815 0.000120249723219015 0.00044305645667147 -0.000215753133057985 -0.000165637493097948 -0.000125366411564657 -0.000353513567906832 0.000119016789825235 -0.000446055193007438 0.000161534758963006 -4.30102718215031e-05 -3.85131584228345e-05 0.000266983971907938 -0.000170333483482072 7.08660710195448e-05 -3.85937422571435e-06 -5.70859150428162e-05 0.000348445060921143 -0.000543523836873456 5.74754284211882e-05
