(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00429625672474883 -3.36700948410955 -0.623136921701354 0.618790221293608 6.70635046067083 -3.3399639032264 0.000105986532196257 -1.9632699471184e-05 -8.47462874312027e-05 0.000158435071680376 -1.84968820194863e-06 9.9347509610624e-06 7.57276639159716e-05 -3.33742367507742e-05 -1.46120643964609e-05 -5.44000567349987e-05 -6.70336140264468e-07 -5.87070245211577e-05 3.54230932164386e-05 2.24629002173276e-05 1.86338975364524e-05 2.39362272496638e-05 9.12817149139398e-06 6.0487480942772e-05 7.81297712692922e-05 3.63307460564223e-05 1.02529950869115e-05 0.000118027736789542 -3.82690370842603e-06 -9.63736966793303e-05
covarSEX -3.36700948410955 726025.90417492 13079.2167017149 -13026.6943263856 -1447403.80680298 721507.529540795 -0.108702194907107 -0.117978943023113 -0.516195238773867 -0.776290128212073 -0.188295044997663 0.403947883639254 -0.251837291336155 0.4817581587258 -0.220655659603067 0.0218741611000501 0.201342215051724 0.424572990203119 0.856770730449648 -0.668520202769454 0.515545621837004 0.128665543427215 -0.843769104080594 -0.672806024414285 0.301480593605355 0.147649472261587 -0.346486535863578 -0.970710648749953 1.49175451553473 -0.317371184966597
covarYOB -0.623136921701354 13079.2167017149 453.438680047286 -451.623857624096 -26073.3113074075 12996.4369606114 0.00672910311055588 -0.00504917176064038 -0.00478002656788836 -0.048638562312214 0.00889674370553599 0.0219533873820255 -0.00836436065235715 0.0296190478198258 -0.00503678967024228 0.00419149685342719 0.00119260356130766 0.0366566370592468 0.016572982343904 0.000610575583159872 -0.00773254927926879 -0.0239729162527981 -0.0139229426283837 -0.015839035107837 -0.00210284522095263 -0.0164652768996668 -0.00835906532666507 -0.0406306839259906 0.02807189819118 -0.0166392573740343
covarYOBsq 0.618790221293608 -13026.6943263856 -451.623857624096 449.822968336703 25968.9891804861 -12944.6263086522 -0.00698701959659334 0.00509933733202762 0.00480792859215951 0.0483833325324743 -0.0088696314268586 -0.0219172813483139 0.00826180872818138 -0.0294935659733838 0.00507639318170144 -0.00407681412033541 -0.00115069682328436 -0.0365420776893464 -0.0164618907835715 -0.000667194813442976 0.00778554564771871 0.0239757270054242 0.0137753219225729 0.015706509649454 0.0020011504230277 0.0164267738919246 0.00830428560124798 0.0404235240121091 -0.0277842341572331 0.0165003452656762
covarSEX_YOB 6.70635046067083 -1447403.80680298 -26073.3113074075 25968.9891804861 2885585.50958012 -1438439.9461456 0.205141986424471 0.232192244446955 1.02886874977131 1.54518996735161 0.379723985901182 -0.805338502206103 0.501794215808393 -0.962173107307375 0.440075994607505 -0.0399433912482748 -0.404160757733312 -0.841728142138596 -1.70206845789838 1.33305936540399 -1.01794017480592 -0.25174129695363 1.67688018615847 1.33758098281881 -0.60516236666283 -0.298707991400979 0.695047763385023 1.92329350478739 -2.97296957845617 0.635980412702294
covarSEX_YOBsq -3.3399639032264 721507.529540795 12996.4369606114 -12944.6263086522 -1438439.9461456 717061.05835348 -0.0965730624990002 -0.114273754620762 -0.512786032796122 -0.769045394444191 -0.191478684050921 0.401517003050601 -0.250038582785709 0.480488927710963 -0.219476192725285 0.0180957667778637 0.202868331916804 0.417271707818702 0.845483218700598 -0.664669004695094 0.502588883874594 0.123161194702863 -0.833255724482757 -0.664879438115282 0.303730305816307 0.151043844279788 -0.348607882476659 -0.95284895059313 1.4815175799707 -0.318581756036559
covarPC1 0.000105986532196257 -0.108702194907107 0.00672910311055588 -0.00698701959659334 0.205141986424471 -0.0965730624990002 0.00225901597222316 -0.000400939687476362 1.84715087472413e-05 -6.13755870751068e-05 -0.000140031089756392 2.42890054483801e-05 9.79834337282203e-05 0.000100412116143692 -3.53876375566138e-05 8.53958637811466e-05 -6.11577373500803e-05 0.000235912277501952 -7.08591685551005e-05 -0.000112997154119131 -0.00026595129899913 -0.000212627681566721 3.35125164764612e-06 -2.06023973343268e-05 6.4208941629593e-05 -5.24961849350437e-06 -9.54972556815221e-05 3.38179646483283e-06 -0.000187163907016602 8.49620821094704e-05
covarPC2 -1.9632699471184e-05 -0.117978943023113 -0.00504917176064038 0.00509933733202762 0.232192244446955 -0.114273754620762 -0.000400939687476362 0.0019683886889375 0.000110873854215157 0.000172839520904478 -1.75304086474957e-05 -8.38337698732041e-06 -3.86666787275927e-05 4.21213566009908e-05 2.45260911401016e-07 -3.69149724139059e-06 -1.83640417066198e-05 -5.47144436328665e-05 4.33859139212337e-05 -6.07098333725364e-05 4.4968723949256e-05 -1.31180572337099e-05 0.000105122244908591 9.24142435114675e-06 -5.43882874095939e-05 2.08032893915495e-05 3.30718424043441e-05 -8.99621744608166e-05 0.000186889131765542 -3.45247023318857e-05
covarPC3 -8.47462874312027e-05 -0.516195238773867 -0.00478002656788836 0.00480792859215951 1.02886874977131 -0.512786032796122 1.84715087472413e-05 0.000110873854215157 0.00205436223026464 4.53149026451172e-05 0.000262150733682068 4.47381098358494e-06 6.14008545654221e-05 -4.98164319768474e-05 -0.000241488896426827 1.36244499236554e-05 7.80548485611038e-05 5.06720998312421e-05 -0.00022053935629129 -4.80872065880749e-05 -4.39668164378156e-06 1.76926221687981e-05 -8.50180657581206e-05 -0.000176912561003187 0.00010202312786699 3.42034545479422e-05 -1.67352188817078e-05 -5.80984698698668e-05 -8.42815934132111e-05 3.97424506250004e-05
covarPC4 0.000158435071680376 -0.776290128212073 -0.048638562312214 0.0483833325324743 1.54518996735161 -0.769045394444191 -6.13755870751068e-05 0.000172839520904478 4.53149026451172e-05 0.00218510390613908 0.00039240503677459 -0.000104439329744563 4.93147251736714e-05 -0.000310914314263327 5.89971980386773e-05 5.14042882622876e-05 7.67676159273297e-06 -0.00017239181554895 -8.90016958873572e-05 -4.21609940660445e-05 -1.84455137838103e-05 3.35711425914237e-05 6.323278484029e-05 -7.54785283169063e-05 -4.2170960818711e-05 9.44989346940766e-06 -7.69805617302982e-05 4.88305604232869e-05 -0.000275533869609582 0.000132477119926426
covarPC5 -1.84968820194863e-06 -0.188295044997663 0.00889674370553599 -0.0088696314268586 0.379723985901182 -0.191478684050921 -0.000140031089756392 -1.75304086474957e-05 0.000262150733682068 0.00039240503677459 0.00252637303843665 4.25699639327902e-05 0.000224309339228368 -0.000147503832236262 -5.50717114333676e-05 -7.50368183065443e-05 -0.000209075889046841 0.000108115341444504 -0.000169123902556045 7.75903398132779e-05 1.31994836807065e-07 -2.76993474645168e-05 0.000137275908372637 -4.3733055180615e-05 9.90717920816145e-05 4.65039896923496e-05 6.20305740746778e-06 -8.15967788526413e-05 -2.47833987064566e-05 7.98492489831373e-05
covarPC6 9.9347509610624e-06 0.403947883639254 0.0219533873820255 -0.0219172813483139 -0.805338502206103 0.401517003050601 2.42890054483801e-05 -8.38337698732041e-06 4.47381098358494e-06 -0.000104439329744563 4.25699639327902e-05 0.00172169613991087 -4.25118694584775e-06 1.99621425221716e-05 1.37297163869037e-05 4.9529864721656e-06 -3.38046476854956e-05 3.95832285706511e-05 -5.85801810159976e-05 -7.0996785238321e-06 8.22644523267183e-06 -1.30942940890524e-05 7.69475004702549e-05 -2.72539523274452e-05 -5.92485680991731e-06 -6.41763450951108e-05 -1.80263104985681e-05 -0.000113730762683161 7.80237435760994e-05 8.90722317740651e-05
covarPC7 7.57276639159716e-05 -0.251837291336155 -0.00836436065235715 0.00826180872818138 0.501794215808393 -0.250038582785709 9.79834337282203e-05 -3.86666787275927e-05 6.14008545654221e-05 4.93147251736714e-05 0.000224309339228368 -4.25118694584775e-06 0.00190385948944963 0.00011205186499479 -4.20785974777124e-05 -1.80002980192787e-05 0.000184158683607193 2.60426429130826e-05 9.40264256360358e-05 -2.58552008594876e-05 -9.84306728791476e-05 -1.23468255973304e-05 -1.98196865317163e-05 1.12871988011928e-05 5.20699171805297e-06 -5.28935353652341e-05 -2.88432204716389e-05 -4.87763573753193e-05 -0.000243899041381271 0.000195338125542011
