 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00023613091713468165 5.704348471207455e-07 -1.843906170787429e-07 1.7001459437123682e-07 4.014895772406975e-07 -1.0007453082204706e-06 5.50630805111114e-07 5.784941494674688e-07 -1.5238757271772777e-07 8.14270016503822e-07 2.2013415186730133e-07 8.430305808836422e-07 -1.2770503808064224e-06 8.457748124654426e-07 -1.0801613511197924e-06 -8.924057454739586e-07 -5.393398325990977e-07 2.41151229686284e-09 -3.131210427340315e-07 1.1095490517242643e-06 5.07551579526661e-07 -2.076448829851106e-06 2.5513378402618685e-05 -2.4320626951104104e-05 -8.701827308681149e-07
PC1 5.704348471207457e-07 8.208910689486131e-07 -6.950870651074325e-07 -7.983660798965656e-08 -3.23419139059506e-08 -8.467096974313044e-08 5.785806736266146e-09 2.6601414158660157e-08 3.210923063909718e-08 5.818645834891042e-09 -5.2432634856597444e-09 -5.550308119084607e-08 2.482912537155146e-07 -4.301997240228961e-09 -1.5294672196239396e-07 -2.49131886746587e-07 -2.3555033576663762e-07 6.366339652355109e-08 7.020874598034254e-09 6.0015528227712e-08 -1.8387063247186308e-08 -3.1748065839297444e-07 2.0175356701491245e-07 -1.6791671335094404e-06 -1.0951469155433186e-06
PC2 -1.843906170787432e-07 -6.950870651074326e-07 1.8530140137525445e-05 3.0595838783114297e-07 6.068764760396358e-07 -3.8106140902659157e-07 -1.2969354042570224e-07 -1.3668866772178782e-07 5.158541514650325e-07 -1.394317484892753e-07 7.892169664870866e-08 -3.734022152285544e-08 -2.7504124195683564e-07 1.0631892134680873e-07 -1.1816733838819849e-07 4.2448208787884416e-08 -7.070469749552634e-08 2.0197588103841466e-07 -1.0599404365972203e-07 -1.5235325971684338e-07 -9.887773003184293e-08 1.3223351718397976e-06 -3.556802051707818e-06 1.0311803962238151e-06 2.8503175272911237e-06
PC3 1.7001459437123706e-07 -7.98366079896565e-08 3.059583878311429e-07 1.632973329315466e-06 3.20023367311336e-08 4.559164152178607e-07 3.8775171080973755e-08 1.598138028199631e-07 -6.563992164080102e-08 -3.9691175108967207e-07 9.186845198237615e-08 1.4256803307068177e-07 4.199830001919138e-08 -1.9212561597575892e-07 8.495084944518716e-08 -7.13329684114188e-08 -4.594036593730559e-09 -1.0588222734538251e-07 -1.4317515242918244e-07 1.4520810811916447e-07 6.305588722447663e-08 -6.691031677233992e-07 -5.15854101431123e-07 1.492343251226826e-06 5.963582247570229e-07
PC4 4.0148957724069736e-07 -3.234191390595061e-08 6.068764760396353e-07 3.2002336731133706e-08 3.2288435005299908e-06 7.157398446422523e-07 -7.251621704181962e-08 5.7962108945867075e-08 -3.475250734024185e-07 2.4209359061376507e-07 6.689626929490645e-08 1.3752494176817998e-07 -3.391579457507773e-07 -7.713949171996236e-08 -7.355475186423588e-08 -5.0495952957764184e-08 8.908909160034548e-08 -1.5188690623014522e-08 -1.3178761836841609e-07 -6.925473139796145e-08 -5.21446867871537e-09 -6.906448984530621e-07 5.637630724345219e-07 -2.5048498477204805e-06 -2.8676591115626125e-06
PC5 -1.0007453082204692e-06 -8.46709697431304e-08 -3.810614090265914e-07 4.559164152178609e-07 7.157398446422522e-07 6.23946660216329e-06 1.9899180787962958e-07 4.866533286618639e-07 -2.4407767989697406e-07 -1.9596756811174413e-07 -1.3405663300394817e-07 -4.1928223146558614e-07 2.274991701040106e-07 -5.186855398953936e-07 2.4546822308800905e-07 -2.7489384114978025e-08 -3.204588961915417e-08 2.929582891218984e-07 -1.4034080831932106e-07 8.14701459444055e-08 -2.3632487914810776e-08 -6.367812681702419e-07 2.8998219480567548e-06 -3.932832809032991e-06 -3.251538172034511e-07
PC6 5.506308051111143e-07 5.785806736266154e-09 -1.2969354042570224e-07 3.8775171080973736e-08 -7.251621704181957e-08 1.9899180787962971e-07 5.917157361779709e-06 3.027494647448745e-08 3.6378815761583636e-08 1.488003182590133e-07 4.822411094145752e-08 -1.678924110472994e-07 -5.4650193372746273e-08 -1.4879558722493443e-07 -6.136779769541081e-08 -2.508665610605125e-08 -7.663081155696764e-08 2.1461121641698143e-07 -1.5247513440847034e-07 -4.4724562132738564e-08 -1.4426298603429536e-07 -8.152957060415761e-07 -4.600651338847965e-07 -2.2050628592373436e-06 3.260810981792084e-06
PC7 5.784941494674692e-07 2.6601414158660197e-08 -1.366886677217879e-07 1.5981380281996305e-07 5.796210894586698e-08 4.866533286618639e-07 3.027494647448734e-08 4.8200002053363765e-06 1.9822686704044899e-07 -1.4510419563814133e-07 -5.963667603847518e-08 4.0041150815716065e-07 5.4546449894470715e-08 3.0000915173534587e-07 -1.0023589549765899e-07 -1.2518229678566216e-07 -1.919603669465285e-07 -1.0458910198351885e-07 8.691467793231196e-08 3.065865463863727e-08 -9.039573381422755e-08 -1.5252319013005826e-06 1.4829721181775122e-06 4.4049206661042e-07 -5.894927185207208e-07
PC8 -1.5238757271772748e-07 3.210923063909722e-08 5.158541514650327e-07 -6.563992164080094e-08 -3.475250734024184e-07 -2.44077679896974e-07 3.637881576158375e-08 1.9822686704044893e-07 5.176050588622326e-06 1.6317067938112179e-07 7.957069783241945e-08 -3.1985448319700775e-07 -8.775669849056647e-09 7.832115961065706e-08 -9.273380551952907e-09 -1.1488475170738553e-07 8.44854933380255e-08 5.4220911212187604e-08 -1.430992624886732e-07 -1.359814012853912e-07 1.6593416348828436e-07 4.46934392844008e-08 8.44263238700967e-07 -1.4321978061198851e-06 4.388290138166952e-07
PC9 8.14270016503822e-07 5.818645834891018e-09 -1.3943174848927523e-07 -3.969117510896718e-07 2.420935906137652e-07 -1.9596756811174402e-07 1.4880031825901325e-07 -1.451041956381413e-07 1.6317067938112187e-07 4.637110693346993e-06 -1.798159821560397e-07 -7.576175945116506e-08 -8.668550861179234e-08 -1.1471100721405535e-07 -1.912515532806633e-07 1.8490435291042696e-08 9.689293542018325e-08 1.1361460313674237e-07 -2.2834634432596803e-07 -1.1289202747334555e-07 -1.7114637307913828e-07 3.8421128205304466e-07 -2.8274853304882286e-07 1.8433368832565714e-06 -1.8106402574437975e-06
