 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00038695074496289617 5.327939619858141e-07 -2.704568872018177e-06 -7.445661091848882e-07 9.023541122643355e-07 -2.3820455388934015e-07 5.7262227466165095e-08 1.7399874452617738e-06 8.098185496753709e-07 3.3376250070587047e-07 -5.42497515651036e-07 2.8303289930038837e-07 -3.9127378362610547e-07 6.972545651740115e-07 3.298521919163861e-07 -9.12136960281189e-07 -2.2752889924587548e-07 -3.821722639102794e-07 5.125561547884155e-07 1.1586077869035433e-06 3.3338679038653713e-07 -5.090838723396681e-06 1.908720880372445e-05 -3.2033729217530614e-05 9.7721049510897e-06
PC1 5.327939619858139e-07 1.3436477897441733e-06 -1.0187871963917204e-06 9.13326453383386e-09 -6.204396001332862e-08 -1.9912041078117378e-07 3.24863017546898e-08 1.4437594519435638e-07 1.419367716410682e-07 -6.819882152705208e-08 1.1993828796725356e-07 -7.294074338798802e-08 2.9372484173407004e-07 -8.736941907386834e-08 -1.2691355586168666e-07 -2.899544528390283e-07 -2.2732084766886494e-07 -3.243342450456515e-09 -1.31616896900397e-08 7.742857545043564e-08 1.312442989299879e-08 -1.1424281199165552e-06 -2.2841872150524975e-07 1.1113901989199054e-06 -2.1119430089059155e-06
PC2 -2.704568872018177e-06 -1.0187871963917206e-06 2.602842344243703e-05 4.2325540794328486e-07 8.695276537843438e-07 -1.3639202002048148e-07 -5.01173154004546e-08 -1.980633948468237e-07 2.3290920791245065e-07 4.273230263392386e-09 6.291991396658833e-09 -1.2437454967008938e-07 -1.7594231344127547e-07 2.8540065583525315e-07 -3.558457311320049e-07 3.1624600042694705e-07 -6.882085646973795e-08 5.873122161126802e-07 3.329341733455904e-08 -2.4088915445379016e-07 8.348089683180141e-08 2.1595111973254344e-06 -4.1984646024797584e-06 -1.6629417505449986e-06 7.9690344162958e-06
PC3 -7.445661091848888e-07 9.133264533833746e-09 4.2325540794328507e-07 2.7359094834763215e-06 6.006428473449322e-08 5.009873022592013e-07 1.248571700087125e-08 1.150046718351043e-07 -1.0206225445456895e-07 -4.655929725537039e-07 1.2423620731354897e-08 1.4775419080916876e-07 1.1988522685635586e-07 -3.9684417194649986e-07 -3.315785409176059e-08 -9.418119707099864e-09 1.38631191420781e-08 -1.2144583499069756e-07 -2.921060599367179e-07 1.9280184661980358e-07 5.331747217111389e-08 -5.037212799438428e-07 -4.0805782566010507e-07 5.415081749085718e-07 -2.393348041789868e-06
PC4 9.023541122643344e-07 -6.204396001332864e-08 8.695276537843438e-07 6.006428473449316e-08 4.7763795240134386e-06 9.803323573320866e-07 -3.0383425984256795e-07 9.443235432083744e-08 -7.229944916037818e-07 1.5217348592064274e-07 1.4739818398508305e-07 -8.65556289157398e-09 -4.104456382644377e-07 -1.8125985254498287e-07 -5.4030003692196985e-08 -2.566679529570344e-08 5.5863766945826934e-08 1.0677412962461631e-07 -1.4864388018850113e-07 -1.1796610220468817e-07 7.201607628022512e-09 -1.1153888878621182e-06 9.892818280184085e-07 1.135390601282114e-06 -4.587275304762002e-06
PC5 -2.3820455388934103e-07 -1.9912041078117384e-07 -1.3639202002048114e-07 5.009873022592012e-07 9.803323573320874e-07 8.64396008000655e-06 1.351006112876197e-07 7.184747662530025e-07 -4.345892408746989e-07 -1.5905480996410805e-07 -2.0639099448177716e-07 -6.111620489174031e-07 3.0688883915640346e-07 -4.885781575597929e-07 2.240991468205181e-07 -2.1030427433210714e-08 -7.471990554660314e-08 3.6631705312546603e-07 -1.1424355517211843e-07 2.672311704386016e-07 9.492536656700331e-08 5.344672605788389e-07 -2.3344003883549773e-06 2.2094435038706456e-06 6.632290700564098e-07
PC6 5.726222746616545e-08 3.248630175468981e-08 -5.0117315400454985e-08 1.2485717000871232e-08 -3.0383425984256795e-07 1.3510061128761986e-07 8.454021572291272e-06 5.69722975348339e-09 8.990962244429878e-08 1.2400258169424898e-08 4.0355538353922585e-08 -1.58952454973474e-07 8.483136396114407e-08 -2.7055483932633593e-07 -3.008019042335994e-08 4.033229954834774e-08 -2.487901883458743e-08 2.4018788706170973e-07 -8.969932293140576e-08 -2.356730461954993e-08 -2.410370072960972e-07 -3.1367214165624027e-07 -2.830288039486227e-06 2.8237101349116127e-06 1.1404622878794095e-06
PC7 1.7399874452617725e-06 1.4437594519435632e-07 -1.980633948468234e-07 1.1500467183510433e-07 9.443235432083747e-08 7.184747662530027e-07 5.6972297534833495e-09 6.927276048829094e-06 3.814869534039086e-07 -1.540732260225275e-07 -9.384123154872192e-08 5.223024326795499e-07 8.054438519611771e-08 2.7077086026147524e-07 -1.3599941395525569e-08 -3.174877246996433e-07 -3.2477583915580605e-09 -1.3311123827323244e-08 5.266275818831791e-08 -7.6151151194395e-09 -1.56643110674045e-07 -1.259056253375608e-06 -1.0362090327877867e-06 3.407700971739992e-06 -4.922797711957583e-06
PC8 8.098185496753707e-07 1.419367716410682e-07 2.3290920791245033e-07 -1.0206225445456899e-07 -7.22994491603782e-07 -4.345892408746987e-07 8.990962244429891e-08 3.8148695340390864e-07 7.5007059649734e-06 1.3533243419124294e-07 1.656937755222882e-07 -1.9557181043579633e-07 2.464927953913562e-07 1.1004847278065684e-09 -5.600547126991674e-08 -1.981607204444023e-07 8.986780933598045e-08 9.35594635546212e-08 -1.482938564342877e-07 -2.0209209901545724e-07 1.5353784550283553e-07 -9.052065477654231e-07 -1.7182620894143806e-07 -1.653593674228049e-06 2.9940005640609275e-06
PC9 3.33762500705869e-07 -6.819882152705208e-08 4.273230263392685e-09 -4.6559297255370375e-07 1.5217348592064274e-07 -1.5905480996410813e-07 1.2400258169424847e-08 -1.5407322602252748e-07 1.3533243419124288e-07 6.745620923646365e-06 -4.6904739830471734e-08 -1.5316252545959714e-07 -1.1755942510668128e-07 -2.417520393481032e-09 -2.5063679181100925e-07 1.4340373553090895e-07 2.8009677541808416e-07 2.515932389245079e-07 -1.8971258536999384e-07 -1.4505895222652304e-07 -1.8090135543405738e-07 1.4477875473901924e-07 -1.6907207598071294e-06 1.5394998222596014e-06 3.00582612154907e-06
