 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005796674400744013 1.6722308074825245e-06 -5.094013088207901e-07 -1.4565273295546806e-08 9.588719264901187e-07 -7.025099288476361e-07 1.695545157360227e-06 6.314572642768877e-07 1.2665098997946417e-06 8.618645877719225e-07 5.269070288848906e-07 4.35989418276651e-06 -2.997467715493099e-06 1.5525334557176714e-06 -1.9408000162661337e-06 -2.0823575741700027e-06 -2.306872768108608e-06 -1.4153786046338472e-06 -7.327689201578447e-07 2.642812297643814e-06 4.30811044522324e-07 -1.5992495547921964e-05 7.009424150266765e-05 6.294610696310273e-05 -6.73965310986181e-05 2.0879292870944965e-05 -3.3664520213925344e-05 -2.2009204746114993e-05
PC1 1.6722308074825234e-06 2.024265602809514e-06 -1.7644315114977386e-06 -2.0482501776952466e-07 -2.8598867384128198e-08 -2.937617213260461e-07 5.48047217510273e-08 1.5264508864742397e-07 1.1026416986492361e-07 -4.034652493793204e-08 7.44568853395621e-08 -6.076952349161317e-08 5.493919119680522e-07 -1.1981694449538277e-07 -3.8953438507579504e-07 -6.777574814031315e-07 -5.794816205256836e-07 2.1344915961194733e-07 -5.511405326402967e-08 1.575166504512655e-07 -7.80890740757488e-08 9.474550633461641e-08 7.703646131380632e-07 -3.3324142920880255e-07 -5.374853731054852e-06 -2.0003159039106815e-06 2.1084373234378554e-06 -2.4780196978647427e-06
PC2 -5.094013088207904e-07 -1.7644315114977384e-06 4.591025255345124e-05 9.802134720735346e-07 1.3086571757647454e-06 -5.314138844312449e-07 -1.3695047575959752e-08 -3.22374337068253e-07 1.1190524879608108e-06 -3.247772629346868e-07 3.923724685535596e-07 -6.049941334444523e-07 -8.077578994315358e-07 6.05236471264693e-07 -9.35155400728167e-07 3.4645713336148716e-07 -2.139380982583079e-08 7.546501526019153e-07 3.272793484631576e-07 -4.625344073971271e-07 -3.047280956513447e-07 4.235123065864673e-06 -4.918842437013486e-06 -8.81693846829798e-06 3.379169758804078e-06 2.29588259941672e-06 2.0805598057309956e-06 1.3013760625036196e-05
PC3 -1.456527329554671e-08 -2.0482501776952447e-07 9.802134720735344e-07 3.9344489848780324e-06 1.1773121055551636e-07 1.0443696911281815e-06 3.8990175773218744e-08 3.832950972062819e-07 -1.4262595048379666e-07 -9.095799534961011e-07 1.3383557162505948e-07 2.782710928484472e-07 7.439859689529741e-08 -6.071980226659436e-07 8.488790093611869e-08 -2.477975382675135e-08 1.3473941979141082e-07 -3.5781171131847334e-07 -4.526779667014283e-07 3.6200826070931835e-07 1.0771007159143662e-07 -2.9809869154227866e-07 -1.2618679358240512e-06 -4.330969846961103e-06 5.228797768184408e-06 -9.395961436660059e-07 2.439267175888572e-06 4.732913044360048e-07
PC4 9.588719264901204e-07 -2.8598867384128092e-08 1.3086571757647454e-06 1.1773121055551636e-07 7.64443316779762e-06 1.646181776886274e-06 -3.472060157281889e-07 1.7062193095476812e-07 -1.1807190783003987e-06 4.4801034522455217e-07 2.2189072343843083e-07 2.2691760264367088e-07 -9.32027293244017e-07 -4.6451294225546794e-07 -1.435052370372761e-07 -1.642715805298588e-07 7.941963108636854e-08 4.0618968564773066e-08 -4.2122782915709357e-07 -1.9981724882242227e-07 1.4026207946105524e-07 1.0333837091019474e-06 7.987125059611867e-07 -1.4353119863999631e-06 -5.235871614915253e-06 -7.409833471088615e-06 5.427651400849576e-06 -7.576068716964331e-06
PC5 -7.025099288476362e-07 -2.93761721326046e-07 -5.314138844312444e-07 1.0443696911281819e-06 1.646181776886274e-06 1.4918146812987582e-05 3.8794118328332185e-07 1.1372386046190677e-06 -7.923848584432513e-07 -3.862769251582431e-07 -2.843833280822673e-07 -1.0782653052359497e-06 4.549098301877729e-07 -1.0612956339019887e-06 5.851010002018286e-07 -7.70754056709975e-08 -1.381562414198709e-07 6.987089848037178e-07 -3.230973928905086e-07 2.556654555279361e-07 1.0970773556683164e-07 -8.702286438733892e-07 5.936668791591982e-06 8.848489070885271e-07 -7.738476486442592e-06 -6.436110528203362e-07 6.339876075031493e-06 -9.687428716691908e-06
PC6 1.6955451573602257e-06 5.4804721751027414e-08 -1.369504757596079e-08 3.89901757732188e-08 -3.4720601572818887e-07 3.879411832833222e-07 1.4288384429131462e-05 -3.914508887305542e-08 3.432383874555985e-07 2.0198788965829957e-07 2.6671389653442657e-08 -3.999446860485775e-07 1.6902409072235883e-07 -3.085915481149024e-07 -2.315608984111869e-07 -1.4205898174404602e-08 -1.192506478143689e-07 2.716285011277082e-07 -4.0479784843787045e-07 -1.6957424601001418e-07 -5.163691203214943e-07 -3.194944597114013e-06 -5.027079628757564e-06 -3.458203095809314e-06 -2.245568478766533e-06 1.2230228214832684e-05 -1.4140615159377593e-06 7.21171347435989e-06
PC7 6.31457264276888e-07 1.526450886474241e-07 -3.2237433706825334e-07 3.8329509720628196e-07 1.7062193095476785e-07 1.1372386046190673e-06 -3.91450888730561e-08 1.191003811669145e-05 7.20505349620445e-07 -2.1133217265218495e-07 -1.349073343962962e-07 1.2516890087828568e-06 1.5721912009710638e-07 4.199247381207703e-07 -1.7924128066268403e-07 -3.4872519020247623e-07 -2.960667414359856e-07 -1.7325614376544172e-07 1.391743581794955e-07 5.2926804755096876e-08 -2.379586415541153e-07 -3.3664731392034628e-06 5.756066163666716e-06 2.5859971153681926e-06 -4.4431852245226666e-07 -1.9392078530979212e-06 1.2176639482978103e-05 -1.3284435074300417e-05
PC8 1.266509899794641e-06 1.102641698649237e-07 1.1190524879608106e-06 -1.4262595048379645e-07 -1.1807190783003993e-06 -7.923848584432515e-07 3.432383874555984e-07 7.205053496204447e-07 1.2809174420057589e-05 3.338128902135089e-07 1.3380729019386072e-07 -7.380531502914233e-07 1.2666424736175461e-07 5.706541181371413e-08 -1.2286698586278398e-07 -5.283474039319435e-07 5.01124274069455e-09 1.2690197913763278e-07 -4.868503457224723e-07 -3.118215188360288e-07 2.756036872516185e-07 -2.061350487684586e-07 2.7425241843822347e-06 2.179886144896215e-06 -1.6163496190891883e-06 -6.789744419670886e-07 -7.937165812773248e-06 4.728236948561641e-06
PC9 8.618645877719212e-07 -4.034652493793214e-08 -3.2477726293468677e-07 -9.095799534961011e-07 4.480103452245521e-07 -3.8627692515824275e-07 2.0198788965829946e-07 -2.1133217265218497e-07 3.338128902135091e-07 1.1245265524984073e-05 -3.9003217529567814e-07 5.146522316247694e-08 -4.801496644052973e-07 -8.39628013048997e-08 -7.756100033820209e-07 3.01917018336115e-07 5.006951159998406e-07 6.293362183286236e-07 -1.8478965174954955e-07 -1.4041883322961638e-07 -5.689813986219488e-07 1.7029771089261329e-07 -3.6778139597315515e-06 -8.40578074053894e-07 6.06341578255765e-06 -4.742622059875986e-06 5.144193338264877e-06 -3.888495835246234e-06
