 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002652736587338034 4.6041277800646556e-07 -2.1966167913678625e-06 -4.512011787431576e-07 2.2818853015589175e-08 -3.003736450342155e-07 -3.228578732177522e-07 7.305563461773263e-07 5.3702287878388925e-08 8.148301247629389e-07 -7.050922390804301e-08 -9.155780841950119e-08 1.938414012119286e-08 1.1516474104563934e-07 1.3143338722897597e-07 -4.7509912382570514e-07 -2.3016934035413555e-07 2.7826739311801777e-07 -1.495720714167248e-07 6.408318870975223e-07 2.5903929212646874e-07 -3.6045951525725273e-06
PC1 4.6041277800646556e-07 8.516902224190722e-07 -6.304180214981231e-07 5.525663287862907e-08 -5.673059964769419e-08 -4.3735871207602545e-08 -7.897673804894434e-09 5.3989607364561054e-08 9.989354720659505e-08 -3.007441433736528e-08 4.175539513847217e-08 -3.674077567205018e-08 2.2254059058844237e-07 -2.829903372023132e-09 -9.989141430405383e-08 -1.8188723574039245e-07 -1.609439223636922e-07 3.4518632765553475e-08 5.08488063784077e-08 2.6737809557398987e-08 1.5063177086947734e-08 -1.1343500475647396e-06
PC2 -2.196616791367862e-06 -6.304180214981231e-07 1.761925288792845e-05 2.028320669241387e-07 5.776528289690266e-07 -2.105838724775261e-07 -4.8151725308567864e-08 8.602934320095203e-09 1.1595387540954207e-07 6.612985059062782e-08 -4.833378620147289e-09 6.517783780099184e-08 -1.2766151121372022e-07 4.648812290246708e-08 -1.8142791201006408e-07 1.1062156049601381e-07 -1.6756742068922194e-07 1.4756443293534925e-07 -7.642522215389372e-09 -5.848381529617993e-09 -6.060305106319604e-09 8.215911381208283e-07
PC3 -4.5120117874315765e-07 5.5256632878629055e-08 2.0283206692413886e-07 1.8013734080501468e-06 2.1718389273989722e-08 2.674830371410704e-07 1.957247586823404e-08 5.937666740140589e-08 -5.902275582944519e-08 -3.261631117786026e-07 3.109353400113882e-08 1.3370332681591826e-07 6.743225190697823e-08 -1.707882450439664e-07 1.1252944793460594e-09 -9.33501491697222e-09 2.3915501505400705e-09 -9.842079459082912e-08 -1.3936053877084733e-07 1.113341313171047e-07 4.011715792042145e-08 -6.80101456048513e-07
PC4 2.2818853015589433e-08 -5.673059964769415e-08 5.776528289690265e-07 2.171838927398974e-08 3.1093208344174496e-06 4.190486913453524e-07 -2.0954053217442987e-07 -9.751877629267772e-09 -3.463666193335136e-07 2.3244407697824018e-07 9.459220415302811e-08 1.0103635088051311e-07 -2.107725079439327e-07 1.970165699659421e-08 -8.893101291088939e-08 -3.249838985492948e-08 5.0391000683840705e-08 9.875127935661528e-09 -7.876325549055831e-08 -6.995276269284624e-08 -2.6821255383389354e-08 -1.0981713484859722e-06
PC5 -3.0037364503421624e-07 -4.373587120760256e-08 -2.1058387247752625e-07 2.6748303714107034e-07 4.190486913453524e-07 5.198603247922728e-06 3.463855269931933e-08 4.739885133339661e-07 2.0519833499191235e-08 -5.2631906732144205e-08 -8.163261537953474e-08 -2.9939285253681756e-07 1.7418557592637277e-07 -2.3813709897725656e-07 3.171958454984545e-08 6.336638605978574e-08 -4.631069090820587e-08 2.3110713755286711e-07 -1.0370158814788418e-07 8.389336443232442e-08 7.357172912500596e-08 4.252060582139231e-07
PC6 -3.2285787321775214e-07 -7.89767380489445e-09 -4.815172530856782e-08 1.9572475868234064e-08 -2.095405321744298e-07 3.463855269931935e-08 5.987904394189995e-06 8.151784669185378e-09 6.527867102766771e-09 7.702575233360998e-08 -8.140021946412404e-10 -1.42696343233892e-07 2.182633630874235e-08 -1.5300751807417964e-07 -2.637463930052353e-08 -2.0217707918243297e-08 -2.3192358239577725e-08 2.4082689710554093e-07 -6.201228676077969e-08 -2.754280744740409e-08 -9.903147591292932e-08 3.8344706729748665e-08
PC7 7.305563461773263e-07 5.398960736456104e-08 8.602934320095253e-09 5.937666740140593e-08 -9.75187762926769e-09 4.739885133339661e-07 8.151784669185287e-09 5.002347331113803e-06 2.236268594939352e-07 -8.307726884247451e-08 -4.1297894657853025e-08 3.539346725332746e-07 6.60098721458938e-08 2.6488999122787463e-07 -2.3110770207852922e-08 -1.6636915517286024e-07 -1.1203121218019049e-07 -2.4998337461065406e-08 6.696722331401005e-08 -3.580059486728977e-08 -1.1491603652699282e-07 -1.2853396496479024e-06
PC8 5.3702287878388514e-08 9.989354720659509e-08 1.1595387540954194e-07 -5.902275582944517e-08 -3.4636661933351373e-07 2.0519833499191334e-08 6.527867102766737e-09 2.2362685949393536e-07 5.031975965577332e-06 6.801279184122078e-09 1.3816058625004568e-07 -2.2355458868280677e-07 9.580519069104236e-08 -6.461329955217543e-08 5.83819390305513e-08 -9.1192064103486e-08 3.853101421930832e-08 6.873926335119045e-08 -3.988499553604379e-08 -5.545744536427922e-08 8.598402251237736e-08 -1.6945605920885049e-07
PC9 8.148301247629388e-07 -3.0074414337365297e-08 6.612985059062781e-08 -3.261631117786025e-07 2.3244407697824028e-07 -5.263190673214409e-08 7.702575233360994e-08 -8.307726884247452e-08 6.801279184122091e-09 4.749385708505685e-06 -3.513670586878891e-08 -1.462724428557821e-07 -4.186114560634308e-08 -1.2669738877641792e-07 -5.409371461414367e-08 3.347076810708674e-08 1.1712020731702002e-07 1.2853768223590288e-07 -1.624990135716169e-07 -7.86548500727427e-08 -8.240972318086948e-08 4.7543848795866616e-07
