 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006097418743791627 1.5655123200134495e-06 7.558327591729728e-07 -2.1188052007659345e-07 1.6176631900049883e-06 -9.356541097544916e-07 1.2760340980594676e-06 1.302865102554096e-06 1.4566768523308499e-06 8.90538398594898e-07 4.577130232174038e-07 3.2015324817353827e-06 -2.815851544734471e-06 1.2809940789631332e-06 -1.6888326732915948e-06 -1.6682871979836115e-06 -1.6927119266554385e-06 -8.631018922804283e-07 -4.88139794577165e-07 2.5164669080578013e-06 3.010264937066626e-07 -1.5560314249742212e-05 6.452763867819509e-05 6.307169096485592e-05 -7.35598923599211e-05 3.330353415929293e-05 -3.6587253461756195e-05 -2.2300731958990984e-05
PC1 1.5655123200134497e-06 2.09002037205377e-06 -1.5771857377804953e-06 -1.5595004211034328e-07 3.240632816959413e-11 -3.062177970414721e-07 4.970105590960163e-08 1.2987959237473677e-07 6.552236614818323e-08 -6.665217581713477e-08 6.356912174329136e-08 -4.761794096270852e-08 4.878187262025902e-07 -1.1441946788841828e-07 -3.201615388407219e-07 -5.700084867171091e-07 -4.6523402707375464e-07 1.5259341644518847e-07 -4.185494911992964e-08 1.578115290720162e-07 -6.147388029955879e-08 -1.1612052336488088e-08 8.320468030224815e-07 -8.316015755385828e-07 -5.144216876413644e-06 -2.3946606341439425e-06 2.7514484121339103e-06 -2.4565295852584172e-06
PC2 7.558327591729757e-07 -1.5771857377804961e-06 4.062539834824734e-05 8.199876137875196e-07 1.0860613399579988e-06 -4.892334367365628e-07 -8.511026768538334e-08 -1.6579361270346518e-07 9.029006367052839e-07 -3.1319489394004535e-07 4.0039166068511375e-07 -4.920092043510938e-07 -6.130566155636351e-07 5.931617010077155e-07 -8.490101540728748e-07 4.515359337601983e-07 4.7070206332443104e-08 6.647126601265983e-07 2.5977703928132317e-07 -3.2542112275057194e-07 -2.75272220351762e-07 4.225980596010672e-06 -3.6745329943645386e-06 -7.631895033848384e-06 5.746083343427362e-07 3.840086036098745e-06 1.4510001291210714e-06 1.0466520292931327e-05
PC3 -2.1188052007659343e-07 -1.5595004211034344e-07 8.199876137875197e-07 4.066871917322122e-06 1.0055979942409672e-07 8.792766635948485e-07 2.289326122127753e-09 3.4507809314504204e-07 -1.8731292431251852e-07 -7.93841674834072e-07 9.98579660968532e-08 2.456700922070691e-07 3.2982396547960606e-08 -5.155310967217653e-07 1.394774539127155e-07 -2.95467765990853e-08 1.4771626837560495e-07 -2.773708636903872e-07 -3.5260598424499827e-07 3.0664221831054716e-07 9.014458840769625e-08 -3.4721353466618475e-07 -1.1571588898452575e-06 -3.477884689809583e-06 4.924780288833034e-06 -1.3801088080008615e-06 1.7429693899636578e-06 -1.671080426227661e-08
PC4 1.6176631900049876e-06 3.240632816962714e-11 1.0860613399579988e-06 1.005597994240966e-07 7.5200393828963785e-06 1.3442701579762432e-06 -3.4337832185668853e-07 1.5318767380753465e-07 -9.913433774404832e-07 4.0738985855802415e-07 1.7929398968492127e-07 1.7167404629860224e-07 -8.527634911972634e-07 -3.7616915823914136e-07 -8.929340917462044e-08 -8.642161642939094e-08 2.4603730949049264e-08 -2.3208588261390828e-08 -3.4520080528988517e-07 -1.674778719868811e-07 1.1583356818732253e-07 1.1515524129593593e-06 1.4174322205686066e-06 -7.277532901782906e-07 -5.544700505719861e-06 -7.556568427050213e-06 2.520472468906372e-06 -6.2469625221698274e-06
PC5 -9.356541097544901e-07 -3.062177970414726e-07 -4.892334367365628e-07 8.792766635948487e-07 1.3442701579762436e-06 1.3642039160105225e-05 3.0302922116652653e-07 9.099576767784731e-07 -5.725917491128658e-07 -3.146087605046322e-07 -1.5008925846655848e-07 -9.153002660172887e-07 3.961158121161379e-07 -7.985723232713928e-07 4.67141799311582e-07 -7.082449225818126e-08 -1.2416942629377907e-07 5.797837883162569e-07 -2.44938503915148e-07 1.4208152064435662e-07 6.952211269988813e-08 -2.8762335080289645e-07 5.4792085039320946e-06 1.2498189668949982e-06 -5.749864974895112e-06 -1.8928789658192074e-06 5.577108056425791e-06 -9.378181021464576e-06
PC6 1.2760340980594674e-06 4.970105590960147e-08 -8.511026768538325e-08 2.2893261221276323e-09 -3.4337832185668827e-07 3.030292211665266e-07 1.2871452070769622e-05 -2.984853494875039e-08 3.224588265242967e-07 1.6406410550173876e-07 8.170261399799288e-08 -3.670717863437921e-07 1.713067486542773e-07 -3.395443499420347e-07 -1.691074972066309e-07 3.397181177913105e-08 -1.1622163689974489e-07 2.2437519236144852e-07 -3.506908782080503e-07 -1.3331570819775152e-07 -4.560678061128531e-07 -2.2978716312441786e-06 -4.779299279789139e-06 -2.951911813939492e-06 -6.30349365356022e-07 9.954373787446418e-06 -1.2562055402709617e-06 6.113130945616435e-06
PC7 1.3028651025540981e-06 1.298795923747369e-07 -1.657936127034649e-07 3.450780931450421e-07 1.5318767380753502e-07 9.099576767784731e-07 -2.98485349487499e-08 1.072133726527004e-05 6.15104764701305e-07 -2.478354984677676e-07 -1.5962821556660833e-07 9.796121305715118e-07 1.13967454989982e-07 3.7602693260074266e-07 -6.228826331529238e-08 -2.8549342086960777e-07 -2.0130272087213265e-07 -9.06100252650992e-08 1.3262889615866532e-07 1.4898957424474664e-08 -1.777239244943509e-07 -3.550077343420778e-06 6.291348420537765e-06 2.451589360489439e-06 -8.087068065956014e-07 -2.9580532382319253e-06 9.440699381948677e-06 -1.0927328372872485e-05
PC8 1.4566768523308528e-06 6.55223661481833e-08 9.029006367052844e-07 -1.873129243125184e-07 -9.913433774404832e-07 -5.725917491128654e-07 3.224588265242967e-07 6.15104764701306e-07 1.1493350786467961e-05 2.7336358574717336e-07 4.236706925672685e-08 -5.91730954047265e-07 1.8018556991706398e-07 6.441536949233353e-08 -1.0321164750571693e-07 -4.6975301096358224e-07 4.961922385198606e-08 1.2555531339360458e-07 -4.2820114812362453e-07 -2.5962241571954604e-07 2.4877275862590083e-07 -1.0215152469402074e-07 2.5719355147033687e-06 1.75053018762087e-06 -9.66943835015897e-07 -9.284020765114764e-07 -6.339196793475238e-06 3.1088492857170834e-06
PC9 8.905383985948973e-07 -6.665217581713483e-08 -3.131948939400453e-07 -7.93841674834072e-07 4.073898585580239e-07 -3.1460876050463236e-07 1.640641055017386e-07 -2.478354984677677e-07 2.73363585747173e-07 1.0148995007759315e-05 -3.171319292881028e-07 7.124543371350572e-08 -3.942769011331658e-07 -9.33989086501152e-08 -6.611422565625961e-07 2.8129507992673107e-07 4.705876296880914e-07 4.953334659952257e-07 -2.1175860548214222e-07 -1.1749865015830684e-07 -4.47419664865829e-07 3.91652904205011e-07 -2.856153738039497e-06 -8.983608395202565e-07 5.82364657203437e-06 -4.650080025790248e-06 3.3007813068107816e-06 -1.6259666935571964e-06
PC10 4.577130232174009e-07 6.356912174329148e-08 4.003916606851134e-07 9.985796609685304e-08 1.7929398968492117e-07 -1.500892584665591e-07 8.170261399799277e-08 -1.596282155666085e-07 4.2367069256726756e-08 -3.1713192928810263e-07 1.0351287849367695e-05 -3.7741133138405363e-07 7.198725528319159e-08 -2.9558281334123727e-07 -1.7352076117572196e-08 2.38965996253588e-07 -1.7407298660953425e-07 -1.9236092971020032e-07 2.2913471866305676e-07 5.029481102419474e-07 -1.778145571006416e-07 1.2710451225991149e-06 6.848941678704821e-06 -3.741039801455603e-06 -4.0654267657866904e-07 -5.581012302049274e-06 -1.3292571180198602e-06 6.9314566402175095e-06
PC11 3.2015324817353836e-06 -4.761794096270833e-08 -4.920092043510945e-07 2.4567009220706903e-07 1.716740462986022e-07 -9.153002660172882e-07 -3.6707178634379186e-07 9.796121305715116e-07 -5.91730954047265e-07 7.124543371350565e-08 -3.7741133138405363e-07 1.0072528493818997e-05 -1.9337532345667644e-07 -2.666495147790349e-08 -3.429884697195902e-07 2.280128814263577e-07 2.2846838073916058e-07 2.912222127089323e-07 1.6108156593284304e-08 4.4471989239114855e-07 3.1260472440856567e-07 -3.917073901666129e-06 2.6303793213250257e-06 5.77273089396237e-06 -2.545118535740854e-06 2.428259084875739e-06 1.8000618499478815e-06 -1.0253909090141629e-05
PC12 -2.815851544734471e-06 4.878187262025899e-07 -6.130566155636342e-07 3.2982396547960606e-08 -8.527634911972637e-07 3.9611581211613767e-07 1.7130674865427726e-07 1.1396745498998174e-07 1.8018556991706385e-07 -3.942769011331655e-07 7.198725528319151e-08 -1.933753234566766e-07 8.971085392121237e-06 2.116658111145222e-07 -5.059756031399621e-08 -5.040811753498029e-07 -1.49039244394036e-07 8.61508767581303e-09 -1.603517873463101e-07 1.4178051981806103e-07 -2.0926306834218688e-07 -2.518698807320846e-06 -1.1644414783418726e-06 -1.6353264811539864e-06 8.696426205061296e-06 1.3095788063138671e-06 -1.814124704459475e-07 8.180359972230102e-06
PC13 1.2809940789631343e-06 -1.1441946788841824e-07 5.931617010077157e-07 -5.15531096721765e-07 -3.7616915823914173e-07 -7.985723232713931e-07 -3.3954434994203456e-07 3.7602693260074266e-07 6.441536949233333e-08 -9.339890865011535e-08 -2.955828133412372e-07 -2.666495147790335e-08 2.1166581111452218e-07 9.111573661519058e-06 -6.453166231118624e-07 8.621925640979726e-07 4.993213950900208e-07 6.078656893107727e-08 -1.1313507535724413e-07 -7.768355210636782e-08 5.600211913545407e-08 7.239310870591705e-07 5.298650095191106e-06 -4.23630294658221e-06 -7.4614386393587146e-06 -3.554330131984073e-06 1.4835250960784918e-06 7.470471516581524e-06
PC14 -1.6888326732915943e-06 -3.2016153884072175e-07 -8.490101540728747e-07 1.3947745391271564e-07 -8.929340917462072e-08 4.671417993115818e-07 -1.6910749720663094e-07 -6.228826331529272e-08 -1.0321164750571708e-07 -6.611422565625964e-07 -1.7352076117572147e-08 -3.429884697195901e-07 -5.05975603139962e-08 -6.453166231118624e-07 9.80685248005677e-06 -9.887764769280237e-08 1.100242477114521e-07 -1.5158298834461151e-07 1.1817682216298853e-07 -5.309130496320208e-09 -4.888956183069313e-08 -5.728645183807133e-07 -3.288434109070357e-06 -2.0969802110050186e-06 6.2108443442763325e-06 2.393978308257295e-06 -2.095903681571835e-06 -1.0875766540435436e-06
PC15 -1.6682871979836122e-06 -5.700084867171089e-07 4.5153593376019767e-07 -2.954677659908545e-08 -8.64216164293911e-08 -7.082449225818132e-08 3.397181177913066e-08 -2.8549342086960777e-07 -4.697530109635824e-07 2.812950799267314e-07 2.3896599625358807e-07 2.280128814263574e-07 -5.040811753498028e-07 8.621925640979728e-07 -9.887764769280263e-08 9.397439255378491e-06 3.905134309118995e-07 -6.507828559813079e-07 8.03979556395452e-09 -5.795943728140372e-08 9.88070482824005e-08 -1.1214591906454992e-06 5.318049873493263e-06 -3.3296490892879666e-06 -8.53390616896957e-07 -2.892065302400215e-06 3.206282815090958e-06 3.0024207386087807e-06
PC16 -1.6927119266554368e-06 -4.6523402707375464e-07 4.707020633244303e-08 1.47716268375605e-07 2.460373094904926e-08 -1.241694262937794e-07 -1.162216368997448e-07 -2.0130272087213223e-07 4.961922385198598e-08 4.7058762968809146e-07 -1.7407298660953425e-07 2.2846838073916095e-07 -1.4903924439403578e-07 4.993213950900214e-07 1.1002424771145183e-07 3.9051343091189965e-07 9.362594617327063e-06 -2.8092786806198784e-07 -8.09070725325287e-08 -5.392963108742646e-07 1.53832154148008e-08 2.5731554578972187e-06 -3.3971632336091897e-07 2.8544083626168414e-06 -7.950056534114795e-06 5.224368302075168e-06 3.899646827277975e-06 -6.72303781328903e-06
PC17 -8.63101892280425e-07 1.5259341644518826e-07 6.647126601265984e-07 -2.773708636903872e-07 -2.3208588261391086e-08 5.797837883162567e-07 2.2437519236144807e-07 -9.061002526509917e-08 1.255553133936044e-07 4.953334659952257e-07 -1.9236092971020035e-07 2.912222127089323e-07 8.615087675812838e-09 6.078656893107713e-08 -1.5158298834461138e-07 -6.507828559813075e-07 -2.809278680619878e-07 8.692941907470042e-06 3.04608859127621e-07 -2.0655233507420917e-07 7.308857147582951e-08 -3.345061141670898e-07 -3.10214621883397e-06 9.394092141436617e-07 -1.6714141698928803e-06 4.041873847330056e-06 -6.119273929103885e-06 1.7507728713484645e-06
