 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005512207332759173 1.4379318142102315e-06 -8.945549138301194e-07 2.606157066820943e-08 5.103738267563044e-07 -4.453758814947725e-07 1.943018858812413e-06 5.833077954890505e-07 1.656580829031204e-06 8.263952995794439e-07 7.075513488339924e-07 4.801469453822469e-06 -2.9682697541247284e-06 1.8793623438635419e-06 -2.1057257664764837e-06 -2.4378678328218652e-06 -2.4005966832889245e-06 -1.755629100516594e-06 -8.49172938928197e-07 2.7602550866554785e-06 1.9512602632428051e-07 -1.6742715475033376e-05 7.002532577092953e-05 6.00378203897266e-05 -6.87225659033921e-05 1.9594542784210826e-05 -3.3300771736726014e-05 -1.9089068002581454e-05
PC1 1.4379318142102294e-06 1.9494496637998483e-06 -1.8565866702384415e-06 -1.8005851911391226e-07 -4.666334508567363e-08 -2.9164717485547407e-07 6.52342739620943e-08 1.402374076515391e-07 8.106102776070425e-08 -3.470562787571858e-08 6.761363487530474e-08 -4.757438660220172e-08 5.621237512454711e-07 -1.1547422663063488e-07 -3.9889587770885575e-07 -7.051408547972427e-07 -6.005898961890778e-07 2.3841222108867626e-07 -5.3795639756077055e-08 1.6106356527304483e-07 -7.715152432935748e-08 3.0195609410542167e-07 4.3831567075984757e-07 -1.12978383680605e-07 -4.879615449303371e-06 -1.8214404218434852e-06 1.6695598629504328e-06 -2.6359701368796386e-06
PC2 -8.945549138301172e-07 -1.8565866702384415e-06 4.772251156076831e-05 1.059679352111817e-06 1.393478276079678e-06 -5.754725798133987e-07 7.502022680771224e-09 -4.60921177128496e-07 1.215630190603359e-06 -3.2408883539275504e-07 3.823418130887904e-07 -6.805665050451984e-07 -9.105557542827285e-07 6.394548869568301e-07 -1.0114986870282765e-06 3.4281194575404863e-07 3.2903139700336225e-09 7.738533384301603e-07 2.2256967671919416e-07 -5.450806838229616e-07 -3.7629467450124964e-07 4.751100070572301e-06 -4.020827830695292e-06 -9.8117802630467e-06 1.691462856051989e-06 1.6213765639293657e-06 1.455927058077181e-06 1.4818316963465658e-05
PC3 2.60615706682091e-08 -1.8005851911391229e-07 1.0596793521118167e-06 3.85934911213606e-06 1.3640813200134397e-07 1.0479367764717899e-06 5.0727787849372966e-08 4.262262026509353e-07 -1.3690070399682008e-07 -9.477338328506115e-07 1.57522413778903e-07 2.965842870612597e-07 6.59035830402432e-08 -6.252936628388579e-07 8.159833957249113e-08 -3.770664491156108e-08 1.50633929617518e-07 -4.0558818560638665e-07 -4.7493207485090827e-07 4.0423586778236337e-07 1.0576315013203001e-07 -3.039319936977167e-07 -9.063687162135422e-07 -4.525379823300559e-06 4.8645886176271335e-06 -1.2291479158349116e-06 2.269509985069609e-06 1.0143225773626356e-06
PC4 5.103738267563044e-07 -4.6663345085673604e-08 1.3934782760796787e-06 1.3640813200134386e-07 7.425370491768929e-06 1.7602531975867637e-06 -3.5771543083209133e-07 1.80540017895331e-07 -1.2662064048891925e-06 4.5999420529920813e-07 2.1623899790962685e-07 2.319711409428154e-07 -9.528134386324641e-07 -4.613392894693054e-07 -1.6287800526078697e-07 -1.9032477345357312e-07 1.1245749231607947e-07 1.0250235998581646e-07 -4.61488968117242e-07 -2.2302937961357076e-07 1.4883086757541705e-07 1.135143079264186e-06 8.146791468443213e-07 -9.07438647710301e-07 -4.999513184709498e-06 -7.500608854454036e-06 5.512747003848331e-06 -8.793229548897279e-06
PC5 -4.453758814947718e-07 -2.916471748554741e-07 -5.754725798133984e-07 1.0479367764717899e-06 1.7602531975867635e-06 1.5147413157668108e-05 3.899016250486899e-07 1.2273871063346747e-06 -8.93169782933513e-07 -4.31456890827569e-07 -3.3751390412205e-07 -1.1674408627546437e-06 4.40609724330351e-07 -1.1496669774046619e-06 6.346118646837187e-07 -6.712847186556476e-08 -1.3565571463765255e-07 7.465479623384579e-07 -3.544305201080414e-07 2.99888962766619e-07 1.5329090749229473e-07 -1.2211514363077996e-06 6.292916514600693e-06 1.2402743718238284e-06 -8.39265996209595e-06 -1.3532624182267755e-07 6.928107952282019e-06 -1.1163771592234285e-05
PC6 1.9430188588124103e-06 6.523427396209432e-08 7.502022680770902e-09 5.072778784937304e-08 -3.577154308320911e-07 3.8990162504869035e-07 1.4660029050396817e-05 -1.1009519512469462e-07 3.4817819916855195e-07 2.2173212225387066e-07 6.711439258451142e-09 -4.086871039341932e-07 1.4816570118055103e-07 -3.617705953207147e-07 -2.2141250976407728e-07 -6.209073747385769e-09 -1.174190056010088e-07 2.54202332784271e-07 -4.3598313144815305e-07 -2.0602237187952342e-07 -5.485834642958802e-07 -3.6197724771772053e-06 -5.193936053502536e-06 -2.9929172310281453e-06 -1.852757366231667e-06 1.2907716988137309e-05 -2.3546802701628386e-06 7.1519034791548365e-06
PC7 5.833077954890506e-07 1.4023740765153915e-07 -4.6092117712849644e-07 4.2622620265093536e-07 1.8054001789533093e-07 1.2273871063346747e-06 -1.1009519512469482e-07 1.2252555613096683e-05 8.447692068089474e-07 -2.301751585317035e-07 -1.090186968404999e-07 1.3874674575950898e-06 2.0104341413210985e-07 4.6926237070568266e-07 -2.2737188843167755e-07 -3.965130138541863e-07 -3.464279996028253e-07 -1.887721232417532e-07 1.4397584162076098e-07 6.813241443345501e-08 -2.3209902740889688e-07 -3.3058533983987167e-06 5.744415708364746e-06 2.2115954096893217e-06 -4.6116940477598335e-07 -2.174591795231198e-06 1.3452790196984305e-05 -1.3896762351892238e-05
PC8 1.6565808290312008e-06 8.106102776070425e-08 1.215630190603359e-06 -1.3690070399682013e-07 -1.2662064048891936e-06 -8.931697829335138e-07 3.4817819916855216e-07 8.447692068089467e-07 1.3176776777797645e-05 3.52166156567297e-07 1.8683540602168408e-07 -7.98957262990728e-07 6.870835292437135e-08 5.1124550259643946e-08 -1.0708642436718689e-07 -6.031009353530871e-07 1.870688104135164e-08 1.4534879667941253e-07 -5.086287841273049e-07 -3.2123660758124307e-07 3.4177715150505935e-07 -2.231764885961176e-07 2.85574713764684e-06 1.7881195437515043e-06 -2.0709925429900943e-06 -7.276154863846703e-07 -7.566009857740787e-06 5.149892988504759e-06
PC9 8.263952995794425e-07 -3.4705627875718436e-08 -3.240888353927551e-07 -9.477338328506118e-07 4.599942052992079e-07 -4.314568908275687e-07 2.2173212225387082e-07 -2.3017515853170304e-07 3.52166156567297e-07 1.1471144433101281e-05 -4.5349512142682733e-07 8.704456700851876e-08 -5.181226389839674e-07 -7.961992413623405e-08 -8.41876865498897e-07 3.162491493828537e-07 4.7077998586619684e-07 6.743949707813429e-07 -1.6270643078330314e-07 -1.1573925003156784e-07 -6.078608322625431e-07 -1.1353974199640903e-07 -3.5587145249081625e-06 -7.737331763317512e-07 5.8195607940122956e-06 -4.6683849256323765e-06 5.8660223381777225e-06 -4.495213154964693e-06
