 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0011565624639709312 -9.381528924219363e-07 -6.403202214587592e-06 6.07982705331507e-07 3.6968189420842207e-06 -1.805728638731729e-06 6.757067967581923e-06 4.1652251020821115e-06 1.976293609629967e-06 -1.697431957833296e-06 -3.819144822135821e-07 9.55912796875303e-06 -8.03460269057004e-06 5.469922062654694e-06 -5.875032271161194e-06 -3.953294492601649e-06 3.15902948270962e-06 3.5894157691367783e-06 4.2602859162580865e-06 1.1234742747081581e-05 -1.8432920974075065e-06 3.001068719783257e-05 9.355338591192231e-05 -9.539541545702118e-05 -0.00017484231245109143
PC1 -9.381528924219357e-07 4.368702701028509e-06 -3.389937693011537e-06 -1.9914825202033667e-07 -3.7162080191632044e-07 -2.7906537860388186e-07 -1.0573786227501006e-07 -4.5905463979234005e-07 3.828689133139335e-07 1.8520485748555736e-07 1.779473171839393e-07 -3.5314989308949283e-07 1.2373276399376288e-06 1.626113415425681e-07 -9.085666186025189e-07 -1.3854062212777499e-06 -1.2187525679594076e-06 2.0198815717025784e-07 -1.9155284013363657e-07 3.59435198153925e-07 4.633862880311881e-07 -1.932188904088911e-06 -9.088316020839806e-07 -9.07731954114232e-06 -1.7351673552453217e-06
PC2 -6.403202214587593e-06 -3.389937693011537e-06 9.856537849874193e-05 2.955574807980258e-06 3.886489864579137e-06 -8.028946366274257e-07 4.2619707544301075e-07 7.137391343066628e-07 9.092033150436257e-07 1.869660939365646e-07 2.3641559485279726e-06 3.391106891032563e-07 5.414763863132184e-07 -5.723318606685531e-07 3.6294819791002515e-06 -2.6209313866068823e-07 -3.5350740461698876e-06 2.032947627146788e-06 2.0207566083624453e-07 -3.1905386058368698e-06 -1.0986432302374562e-06 7.430763186477954e-07 -1.744874370102502e-05 -1.9489839267862983e-05 3.2222813156477073e-05
PC3 6.079827053315093e-07 -1.9914825202033667e-07 2.955574807980261e-06 9.245773863247426e-06 3.738663148188631e-07 2.525212388647889e-06 -7.018241519841363e-08 1.910837645769079e-06 3.103189761274499e-07 -1.5158483634525392e-06 3.949474091914948e-07 6.6627777507891e-08 5.021821853616235e-07 -1.7106712215086171e-06 7.3416029582508e-07 -1.0339448827779529e-06 4.062471469826474e-08 -7.652533879128118e-07 -3.147181314593815e-07 1.1725678967336699e-06 8.526262293262712e-07 -5.419143705726145e-06 8.949282153126207e-07 -1.7623040926483646e-06 6.362572911149733e-06
PC4 3.696818942084223e-06 -3.7162080191632033e-07 3.886489864579135e-06 3.738663148188627e-07 1.5522566335036147e-05 3.840702451396611e-06 -6.337027077262664e-07 6.434073031681689e-07 -1.5190202973646795e-06 1.0689576881792926e-06 1.7906417173229805e-07 1.2357102714395135e-06 -2.1916289835200898e-06 -4.7292198814915645e-07 2.895664522589021e-07 6.213704995726212e-07 4.5930871010256365e-07 -1.9316186710478717e-07 -4.859944409445785e-07 5.9373825082373504e-08 -1.0088065934188077e-07 -4.982706406163397e-06 8.098709181759098e-08 -1.533465995289158e-05 -8.080732653467235e-06
PC5 -1.8057286387317232e-06 -2.7906537860388154e-07 -8.028946366274279e-07 2.5252123886478883e-06 3.840702451396611e-06 3.2844914673663354e-05 1.4338619967691874e-06 4.757875942555995e-06 -1.0339884882802901e-06 -2.0636532796698776e-06 -1.7533430856798422e-07 -1.7379596836770244e-06 4.0057279999010045e-07 -2.9795314134180196e-06 9.377761428931958e-07 -2.3008820792243598e-07 -6.192976622606161e-07 2.0436812140283136e-06 -6.44593956056289e-07 1.1831043369972034e-06 7.445708088322992e-08 5.49990692681357e-06 1.453427667998727e-05 -3.284518517113373e-05 1.3010484449391839e-05
PC6 6.7570679675819265e-06 -1.0573786227500986e-07 4.261970754430119e-07 -7.018241519841381e-08 -6.337027077262667e-07 1.4338619967691872e-06 3.1766154157893896e-05 2.966931477541318e-07 -1.7993590515343227e-07 4.479268103464135e-07 -5.856561642732959e-07 -1.764776997214424e-07 2.8799949876187344e-07 -1.0536371744787933e-06 4.2908300750903507e-07 4.4202216759890535e-07 -1.3389228078699378e-06 1.021672114355226e-06 -9.335445118077094e-07 -1.224983580661642e-06 -6.145990214856561e-07 -6.02903678097958e-06 -1.1002254067652246e-05 1.1683047258877424e-05 9.155107668676497e-06
PC7 4.1652251020821115e-06 -4.590546397923395e-07 7.137391343066624e-07 1.9108376457690793e-06 6.434073031681686e-07 4.757875942555994e-06 2.966931477541311e-07 2.5338433217651622e-05 8.952318998624748e-07 -1.4275127599865637e-06 -5.273890607277031e-07 1.8446694969906637e-06 1.164773771253346e-06 1.4834860543248175e-06 -1.6976440217153517e-07 -1.4969165446579157e-07 -1.0577671002114109e-06 -3.3118485353291735e-07 7.613973593014161e-07 -2.1693713656960583e-07 -3.425060280297881e-07 -9.1595408964893e-06 1.9264880548474163e-05 5.940754952110081e-06 -1.4494395058884219e-05
PC8 1.9762936096299685e-06 3.8286891331393356e-07 9.092033150436241e-07 3.1031897612744996e-07 -1.51902029736468e-06 -1.0339884882802897e-06 -1.7993590515343203e-07 8.952318998624743e-07 2.7720682240230607e-05 4.273474985515618e-07 1.508991223760179e-06 -2.0271290176399696e-06 -3.851616952085328e-07 5.110616414888257e-07 -5.977430051449173e-07 -9.915708977249365e-07 -2.1267389340012492e-07 -6.848530920881844e-07 -2.9019204207584164e-06 -5.580766173399118e-08 1.2557822521444315e-06 6.306685842696487e-06 -6.401001749744051e-06 -9.427480076487156e-06 1.3289204543251885e-05
PC9 -1.6974319578332969e-06 1.8520485748555751e-07 1.8696609393656396e-07 -1.5158483634525394e-06 1.0689576881792924e-06 -2.063653279669877e-06 4.4792681034641364e-07 -1.4275127599865627e-06 4.273474985515619e-07 2.3799176504798414e-05 -2.4368626859487213e-06 6.030648893571256e-07 -8.683050163754067e-07 -6.996983623600293e-07 -6.374879013080438e-07 7.477083540498916e-08 6.478812864707088e-07 7.906141601689249e-07 -8.499427134940755e-07 -1.1344265008764238e-06 -7.589396985218667e-07 1.6178884351088303e-06 -1.2612147828062348e-05 1.680583171673368e-05 -5.239936115478133e-06
