 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.000273628806939314 4.989577549358162e-07 -2.3068321385367406e-06 -5.003466184220557e-07 6.935221809364637e-07 -8.809172455785821e-08 1.007711328301946e-07 1.1610042286054414e-06 5.546613479523314e-07 3.8193370809604484e-07 -2.893075684773213e-07 5.988111475630879e-07 -2.4206509888659505e-07 6.121880479960094e-07 1.706897542766006e-07 -6.164941129986789e-07 -3.0574355321276187e-07 -3.820031347839546e-07 2.9961871579558245e-07 9.418440166961553e-07 2.760871494546088e-07 -2.531534451996069e-06 1.3431217783050471e-05 -2.072221451304587e-05 6.971683362219232e-06
PC1 4.989577549358158e-07 9.560172946643858e-07 -7.834602164572844e-07 -1.1889094855964337e-08 -4.523471136971435e-08 -1.4333452872369821e-07 1.99032627988246e-08 1.0856342275631856e-07 1.1915765157361057e-07 -4.2732192407213535e-08 1.0308988974742677e-07 -6.338905280615432e-08 2.3315520726698442e-07 -6.942724053593512e-08 -1.0787327179683527e-07 -2.443641098930524e-07 -1.9657039751667493e-07 3.9705141951805615e-09 -1.3016191796821978e-08 6.177059638209563e-08 4.181515442794487e-09 -7.880435681339489e-07 -5.4455268767106025e-08 7.485919909193474e-07 -1.526159031822656e-06
PC2 -2.3068321385367398e-06 -7.834602164572843e-07 2.0403129123649562e-05 3.264654040763861e-07 6.998223960337178e-07 -8.26190426954788e-08 -2.5213336529261586e-08 -1.9071684344557275e-07 2.0501827955896964e-07 1.1800388608763254e-08 -1.70115384735934e-08 -7.69139891017435e-08 -1.9877549397831918e-07 2.1459130751286553e-07 -2.9041875392098083e-07 1.9410593180608954e-07 -9.847819763051562e-08 4.831648990040786e-07 6.682970094607972e-08 -2.3395299001062271e-07 7.015558981365452e-08 1.4895708525659906e-06 -3.6028545845216057e-06 -1.1891169399153183e-06 6.967527564183468e-06
PC3 -5.00346618422056e-07 -1.1889094855964346e-08 3.2646540407638627e-07 1.943520874789205e-06 4.4027638084498875e-08 4.1700092412652735e-07 2.5605159286367888e-08 9.612449270710314e-08 -6.707754333922939e-08 -3.7619583522203304e-07 7.993467328427626e-09 1.2276149026705877e-07 9.20229586417604e-08 -3.122084941178524e-07 -5.1472208330024126e-08 -4.8792017829944e-09 1.624487548837435e-08 -1.0156923791722076e-07 -2.423398700789479e-07 1.5193570599125477e-07 5.280976487841834e-08 -3.164299271275852e-07 -7.306181903720112e-07 6.734448350696698e-07 -1.377759795941783e-06
PC4 6.935221809364647e-07 -4.523471136971432e-08 6.998223960337176e-07 4.402763808449885e-08 3.470667445355031e-06 7.544626285260056e-07 -2.3692929138894793e-07 8.921351409341274e-08 -6.066346580533823e-07 1.2231829070339256e-07 1.169345457287351e-07 1.762891372769174e-08 -3.193263199930285e-07 -1.6794507468577793e-07 -6.070146311720279e-08 -3.320001132449972e-08 5.846544041914832e-08 1.1692282436772859e-07 -1.3289947398937728e-07 -9.165196418319047e-08 2.068147195273068e-08 -1.0594820018920572e-06 4.700090288494282e-07 1.7114348027810521e-06 -3.756715188850365e-06
PC5 -8.809172455785856e-08 -1.4333452872369816e-07 -8.261904269547883e-08 4.170009241265274e-07 7.544626285260052e-07 6.653020449486881e-06 1.1995333061662447e-07 5.751037065874718e-07 -3.8735703700023706e-07 -1.3711625803725932e-07 -1.826968282464757e-07 -4.902253812729688e-07 2.766297779433296e-07 -4.255460292680812e-07 1.7699818314401012e-07 -6.411780280463184e-09 -6.537949751821248e-08 3.19726782742873e-07 -1.2506175120530806e-07 2.4310485989856055e-07 9.168534375411453e-08 2.41084882530647e-07 -1.673932840866054e-06 1.899586280070588e-06 -2.3394796877174902e-07
PC6 1.0077113283019503e-07 1.9903262798824637e-08 -2.521333652926166e-08 2.5605159286367868e-08 -2.36929291388948e-07 1.1995333061662447e-07 6.56494208913244e-06 9.402084525424641e-09 5.969948466322515e-08 3.061688454296669e-08 2.869437983145635e-08 -1.0719730768794774e-07 7.894122960729275e-08 -1.7131822438099237e-07 -3.14692392502308e-08 2.2468564938895918e-08 -2.802094523152396e-08 2.075561363466545e-07 -6.752521608222373e-08 -1.145539927586818e-08 -1.8944707823771565e-07 -4.2424216690483687e-07 -2.5440419073601717e-06 2.205119413626823e-06 1.60678115054576e-06
PC7 1.1610042286054414e-06 1.0856342275631852e-07 -1.9071684344557288e-07 9.612449270710322e-08 8.921351409341274e-08 5.751037065874718e-07 9.40208452542458e-09 5.4024128915065244e-06 3.1051905701078127e-07 -1.128869253241887e-07 -6.21268826676953e-08 4.4885218512411906e-07 7.653324095323371e-08 2.1709167775846897e-07 -4.1117005395359095e-08 -2.697433231110391e-07 -1.0470647020061954e-08 -4.225536087337174e-08 3.242792178179949e-08 4.983375659589229e-09 -1.3502256703890424e-07 -7.958875633016535e-07 -7.060168748471043e-07 3.3211457437040655e-06 -4.588886401950365e-06
PC8 5.546613479523315e-07 1.191576515736106e-07 2.0501827955896972e-07 -6.707754333922937e-08 -6.066346580533824e-07 -3.8735703700023716e-07 5.969948466322519e-08 3.105190570107812e-07 5.828325352230451e-06 1.0914019659588704e-07 1.597192116589328e-07 -1.6904665267681257e-07 1.6942734250599945e-07 -3.793490844410301e-09 -4.486607836910503e-08 -1.4605471713740137e-07 7.062591812526763e-08 6.382734608999139e-08 -1.1209005209617623e-07 -1.6313874855171748e-07 1.2269071155195542e-07 -6.853053217235974e-07 1.063032774102534e-07 -1.7295687158946312e-06 2.344003959447335e-06
PC9 3.819337080960451e-07 -4.273219240721353e-08 1.1800388608763217e-08 -3.761958352220332e-07 1.2231829070339248e-07 -1.3711625803725932e-07 3.061688454296667e-08 -1.1288692532418865e-07 1.091401965958871e-07 5.231901223790922e-06 -4.890649103202914e-08 -1.2317592288661448e-07 -1.0249875525730033e-07 -9.604859467205643e-09 -2.0146795643417944e-07 1.0870546099553443e-07 2.2072700724555534e-07 2.189010883856397e-07 -1.3548610808411712e-07 -1.1929296110710395e-07 -1.6523018492217958e-07 -3.2837438404291756e-08 -1.0783249968980194e-06 1.5968742316651071e-06 1.3717052172037467e-06
