 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00024472396598388475 5.389071233483874e-07 -2.2108892039254383e-06 -4.723683006604847e-07 -2.6101255966470947e-08 -2.863768256412456e-07 -2.1543262001141675e-07 6.193570053183359e-07 6.04069641059598e-08 7.846277709881379e-07 -1.8366339972055524e-10 1.7499713162122255e-07 -2.0732329522265132e-08 1.0266791504661606e-07 1.416681662084295e-07 -4.838896677261904e-07 -2.769451589241925e-07 2.642926295642731e-07 -1.9619955122007582e-07 6.300571953022532e-07 1.5775279278965516e-07 1.5481949552679136e-06 -6.811275776046307e-06 -4.773265648741933e-06
PC1 5.389071233483876e-07 7.976177461507348e-07 -6.156585055251538e-07 5.373082841181502e-08 -5.174822506377516e-08 -4.412685900852494e-08 -5.966041441166499e-09 4.4793533846383284e-08 9.607338420445004e-08 -2.9139042659075453e-08 4.216542269518684e-08 -3.264598608679318e-08 2.181654537779958e-07 -7.54958550748774e-09 -9.645180463269037e-08 -1.8600477899461326e-07 -1.6837060552001729e-07 3.914541268325865e-08 5.019211992214971e-08 2.2543526606343954e-08 1.3620014524267916e-08 -1.6533509224540615e-07 -1.3588123245923994e-06 -8.824166006686365e-07
PC2 -2.2108892039254388e-06 -6.156585055251539e-07 1.7469297612563467e-05 2.0927652808027623e-07 5.93965204048782e-07 -1.9206764346965298e-07 -4.9054562103937233e-08 -7.0488196086000235e-09 1.1720512744675961e-07 4.9699085387494026e-08 -1.3804438381673914e-08 4.9595623320573157e-08 -1.588157144189212e-07 5.9228444452786176e-08 -1.926443287366956e-07 1.0812618558133993e-07 -1.6072299965712557e-07 1.5617684935744893e-07 -6.887933151834289e-10 -1.3496568686143983e-08 -1.4193215975225843e-08 1.4540329508826035e-06 -1.2056321290888264e-06 -2.507732917780173e-07
PC3 -4.7236830066048486e-07 5.373082841181503e-08 2.0927652808027618e-07 1.6834367052845778e-06 2.6720098225222244e-08 2.7732230076469386e-07 2.7181547126028113e-08 6.778842555525756e-08 -5.310406935871419e-08 -3.334445437332265e-07 2.9443198496600208e-08 1.3818448558577805e-07 6.538139830045207e-08 -1.7660328967751545e-07 -2.9326090908928804e-09 -4.211121139429332e-09 4.030268216705822e-09 -1.0395271652242428e-07 -1.410935460686796e-07 1.1591102099919039e-07 4.177521675922262e-08 -2.4748847803104364e-07 -4.7390543380943745e-08 -1.0218894508035725e-06
PC4 -2.6101255966470987e-08 -5.174822506377516e-08 5.93965204048782e-07 2.6720098225222257e-08 2.957676138282909e-06 4.26145189086223e-07 -2.060704495509e-07 -1.2745896243046943e-08 -3.621956274098625e-07 2.2010026498600127e-07 9.307197427648366e-08 1.0766779295605926e-07 -2.1667165255601498e-07 -3.58954615276883e-11 -9.231116196511643e-08 -4.120316867899082e-08 5.626598568277567e-08 2.1136040509310612e-08 -9.075899720105727e-08 -6.908275228055628e-08 -2.0698747865284824e-08 -3.595800805532479e-07 -1.276314861374147e-06 -6.316658036289924e-07
PC5 -2.8637682564124563e-07 -4.4126859008524957e-08 -1.9206764346965306e-07 2.7732230076469375e-07 4.261451890862228e-07 5.101856652251912e-06 4.434961954169748e-08 4.944503517300241e-07 -9.298494746785538e-09 -5.914292433065052e-08 -8.654928376101811e-08 -3.006867003909608e-07 1.769433625198248e-07 -2.6048547408916194e-07 2.9375852683413886e-08 6.377811463984764e-08 -4.001247191763002e-08 2.424328805097258e-07 -1.0946729879973878e-07 9.404405237089181e-08 6.152571124305552e-08 -1.1715098147450353e-07 1.0464785904359398e-06 9.793477167418719e-08
PC6 -2.154326200114164e-07 -5.966041441166541e-09 -4.905456210393712e-08 2.71815471260281e-08 -2.0607044955089986e-07 4.434961954169751e-08 5.912100640835297e-06 1.515082905429679e-08 4.237651761235725e-09 8.917116965523659e-08 -7.92946832740677e-09 -1.437525451892022e-07 2.6874617895995043e-08 -1.5212796452407485e-07 -2.861728590618032e-08 -2.2681346340369583e-08 -1.9554141354969147e-08 2.3375691371275352e-07 -5.718264850128613e-08 -2.3660431242197044e-08 -9.742538395828384e-08 -2.8904956020915764e-07 5.424190946484508e-07 1.9178710851559787e-07
PC7 6.193570053183363e-07 4.47935338463833e-08 -7.048819608600048e-09 6.778842555525751e-08 -1.2745896243046989e-08 4.94450351730024e-07 1.5150829054296803e-08 4.932452239034078e-06 2.2534103179529756e-07 -8.198422848542165e-08 -3.468703161013614e-08 3.6637175405659766e-07 6.487911320443861e-08 2.665909947942768e-07 -2.2033269141002543e-08 -1.67870376999742e-07 -1.193901889730893e-07 -3.444787049433864e-08 6.991839019674777e-08 -3.338827572003252e-08 -1.2245114684915084e-07 -1.5559058184689506e-06 1.6527170434808042e-06 -7.449570684459768e-07
PC8 6.040696410595983e-08 9.607338420445002e-08 1.1720512744675969e-07 -5.310406935871417e-08 -3.621956274098626e-07 -9.298494746785622e-09 4.237651761235754e-09 2.2534103179529778e-07 4.973556913047126e-06 1.1449900973296955e-08 1.5540313762529296e-07 -2.2900067397346898e-07 8.619912322365991e-08 -5.871284670594434e-08 5.1301178795009475e-08 -1.0369224405865137e-07 4.188022785446307e-08 7.538221217920713e-08 -4.7604117441104664e-08 -4.544743335982568e-08 8.63396839241221e-08 -6.445477931043459e-07 4.657864858714937e-07 8.578115706351591e-07
PC9 7.846277709881372e-07 -2.9139042659075457e-08 4.9699085387494225e-08 -3.334445437332265e-07 2.2010026498600135e-07 -5.914292433065062e-08 8.917116965523655e-08 -8.198422848542165e-08 1.144990097329697e-08 4.685058801198171e-06 -4.1190003588142665e-08 -1.4976134574062342e-07 -3.967325034172752e-08 -1.3046155648047703e-07 -6.035497377005757e-08 3.1780765757948507e-08 1.0724443892072723e-07 1.3345729392971576e-07 -1.55088180268095e-07 -7.349099493976573e-08 -8.809878832175764e-08 2.2749844022576586e-08 2.9219314861627905e-07 6.384955979334102e-07
