 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0004092236671120058 8.622017043168263e-07 -5.7066811597551806e-06 -8.953933055830538e-07 -3.1926867067591156e-07 -1.4992708099389357e-06 2.156102859053193e-07 1.0950115031574232e-06 -8.294815006058634e-07 1.2012486080537944e-06 -9.224867314603556e-08 -8.403039861610954e-07 2.1649240861468482e-07 -1.8383230927962817e-07 -5.61506651542075e-07 -1.2438485632132439e-06 -1.4324283691411592e-06 1.0416017560273347e-07 2.2947217102679334e-07 1.014703257341223e-06 3.941603287709505e-07 4.146301982491621e-06 -4.548770099889189e-06 -1.1030993011539798e-05
PC1 8.622017043168263e-07 1.279196455438325e-06 -1.0888012069752492e-06 8.221092825933397e-08 -3.460072991144289e-08 -4.8821192970631776e-08 -3.137092824182844e-08 8.255309038272855e-08 1.3237991174894822e-07 -6.249181252098757e-08 7.376843455854352e-08 -6.961435691927628e-08 2.965713061727538e-07 2.639961313340381e-08 -1.7935215146321066e-07 -2.3661215531859697e-07 -1.9040725153256106e-07 1.9813031532702626e-09 6.736602206675837e-08 2.447213215198261e-08 3.4120243970685416e-08 -7.955631328168968e-07 -1.7828144099570684e-06 -1.1118425224284646e-06
PC2 -5.706681159755182e-06 -1.0888012069752492e-06 2.8269299581916904e-05 4.701251950374256e-07 7.863120257109888e-07 -2.639441474270978e-07 -5.543039827006519e-07 1.0144250041072564e-07 2.8708122281661074e-07 -2.2883811436449973e-08 -1.9420370413238783e-07 2.470906535802346e-07 -1.6419845146598657e-07 -9.743453703064373e-08 1.9937532824127892e-07 7.158743514045288e-08 -2.538201931915207e-07 1.9879802666722664e-07 1.131038234896171e-07 -2.6362534390290624e-07 -9.697011395287931e-08 2.689051762504227e-06 -5.227753669185933e-07 -1.9765463221033043e-06
PC3 -8.953933055830539e-07 8.221092825933396e-08 4.701251950374254e-07 2.6794979536048895e-06 6.814670302950547e-08 3.6672320656605896e-07 -1.0685707457365398e-07 1.3044501158094238e-07 -5.786601006749894e-08 -4.64072524786009e-07 4.1132772316213945e-08 2.512544184718076e-07 6.400014583908218e-08 -2.1666394439895498e-07 -4.400599096933164e-08 7.327696935060099e-08 2.5186649505328173e-08 -1.3966498141145537e-07 -1.3232732647541287e-07 1.1618805534863812e-07 1.1043208153681165e-07 -8.730454230594699e-07 2.2746089150168518e-08 -6.195225236728295e-07
PC4 -3.1926867067591246e-07 -3.460072991144291e-08 7.863120257109889e-07 6.814670302950544e-08 4.438322823668518e-06 4.7609479833907736e-07 -3.001736073165577e-07 -8.181766539834031e-08 -4.081846852837003e-07 3.4173174031277993e-07 1.5430275195409923e-07 2.3138709025081851e-07 -2.785088613090971e-07 1.0659508765906942e-07 -1.1956556438711545e-07 -3.0797393614370093e-08 9.610500441478604e-08 -4.285008388823274e-08 -1.659604950341206e-07 -8.592224349365782e-08 -2.993947476428884e-08 -1.0057794498666098e-06 -9.337839011357125e-07 -7.898162035743376e-07
PC5 -1.4992708099389374e-06 -4.882119297063178e-08 -2.6394414742709823e-07 3.66723206566059e-07 4.7609479833907794e-07 7.183856018730082e-06 7.715589879459447e-09 6.047822674097076e-07 2.698255777800754e-07 -1.2202688567639016e-07 -1.9044070173781295e-09 -3.360813641404087e-07 3.363321084565831e-07 -2.162642000754219e-07 -8.925495282339158e-08 1.733349352025812e-07 -9.015411466120481e-09 2.629918292989419e-07 -1.4292593446883826e-07 3.344367801546216e-08 2.3713571195434937e-07 -7.015700372795014e-07 2.564875383086339e-06 1.554398665452622e-06
PC6 2.1561028590531944e-07 -3.137092824182851e-08 -5.543039827006519e-07 -1.0685707457365405e-07 -3.0017360731655763e-07 7.71558987945956e-09 8.860421196904564e-06 2.7062056557861706e-07 8.19730817076375e-08 2.9506478624513403e-07 2.1239784053448676e-07 -2.688177708806571e-07 -2.5942283017758512e-09 -2.99027591141245e-07 -1.7712902146559598e-07 -9.936127372505075e-10 -7.058302440692713e-08 2.5879435099104115e-07 -5.6236753165106984e-08 5.9471731964011574e-08 -1.607699878333342e-07 -5.384420034977028e-07 1.0616857681700486e-06 -3.629787093944949e-07
PC7 1.0950115031574236e-06 8.255309038272851e-08 1.0144250041072584e-07 1.3044501158094238e-07 -8.181766539834026e-08 6.047822674097071e-07 2.706205655786168e-07 7.410544081206513e-06 3.7728088647765695e-07 -7.434976785843048e-08 -6.617988449146829e-08 5.093064323273264e-07 2.8994257855420774e-08 3.925553851977562e-07 -5.003277735382408e-08 -2.8273534864737777e-07 -6.951519739235423e-08 -1.4302587558062525e-07 2.71370159632881e-08 1.1262366480888221e-08 -1.2140011799599382e-07 -1.8695105978042072e-06 2.3097680779308977e-06 -1.2645927065948237e-06
PC8 -8.294815006058645e-07 1.3237991174894825e-07 2.8708122281661063e-07 -5.7866010067498864e-08 -4.0818468528370044e-07 2.6982557778007523e-07 8.197308170763757e-08 3.772808864776568e-07 7.264361171112514e-06 -1.1006009944478139e-07 1.8880534977677183e-07 -3.2046861272806326e-07 3.359542975641615e-07 -1.3218431905821544e-07 9.532057217035646e-08 -2.0827441041861343e-07 1.1404908919809952e-07 2.3384395970370144e-07 8.66674360230602e-08 -2.2619022763902272e-07 1.237031215441965e-07 -7.185375288936966e-07 1.1352982590402052e-06 1.1308308050755349e-06
PC9 1.2012486080537935e-06 -6.249181252098759e-08 -2.2883811436449715e-08 -4.64072524786009e-07 3.4173174031278014e-07 -1.2202688567639024e-07 2.950647862451338e-07 -7.434976785843048e-08 -1.1006009944478134e-07 7.161249022223434e-06 -1.0875900080695906e-08 -2.2282021925743595e-07 -5.353093199600198e-08 -2.5489295406049085e-07 5.8022382587199666e-08 -5.30685444985429e-08 2.02005915767919e-07 1.4555880407091494e-07 -2.2172835184184303e-07 -1.4261740143841024e-07 -1.639075113227406e-07 7.260308006021619e-07 9.061060929069988e-07 3.6504226088103093e-07
