 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004662270411317853 1.001858916913011e-06 1.1820905571355003e-07 3.836463030566851e-07 1.142315205717064e-06 -1.823396721925711e-06 5.796211738998452e-07 1.4552512557250305e-06 -2.8415409395534637e-07 1.5926579343671713e-06 1.6036069743379167e-07 9.814619718745135e-07 -2.0885105590183216e-06 1.3656897212802184e-06 -1.800388012070895e-06 -1.448523077171877e-06 -7.239986045620385e-07 2.8495014944061773e-07 -3.6656373440456783e-07 1.924580204049953e-06 1.0998265062720833e-06 -4.982665944579053e-06 4.6608787024243585e-05 -4.6557403475029925e-05 1.087066678751736e-06
PC1 1.0018589169130108e-06 1.5977811733768648e-06 -1.2217630179950853e-06 -1.438967245168422e-07 -4.7909668460180656e-08 -1.6253384344311333e-07 -2.4862399359079037e-10 3.480169968458037e-08 4.3850583500218863e-08 -1.7744539186854792e-09 -7.195742964588245e-09 -1.0169274099615734e-07 4.2864415277480246e-07 -8.77023550369078e-09 -2.5564825681169215e-07 -4.197848193436524e-07 -3.8559390783409916e-07 9.408972060597668e-08 1.1692088803955513e-08 1.0338285955121958e-07 -3.197268135263215e-08 -6.242698889670825e-07 3.602712724312341e-07 -3.1618745615455694e-06 -2.1737195033906835e-06
PC2 1.1820905571355081e-07 -1.221763017995085e-06 3.2263453747257655e-05 4.919192204281346e-07 1.0062174640797302e-06 -6.627021399386941e-07 -2.0160531344371597e-07 -2.056305367746709e-07 8.391927361122586e-07 -2.1709578600665254e-07 1.6356982080017727e-07 -6.155185089733566e-08 -4.0723881334575003e-07 2.0197672842016768e-07 -1.870945868660123e-07 1.2999495969599223e-07 -1.4062358923438444e-07 3.3598770675455455e-07 -1.1733804469310955e-07 -2.296227064930671e-07 -1.542065024634324e-07 2.296236198548024e-06 -6.19541501124589e-06 1.5306984970740696e-06 5.336230943109829e-06
PC3 3.836463030566844e-07 -1.4389672451684229e-07 4.919192204281346e-07 3.1610714494828255e-06 4.6722148547213023e-08 7.826898112768381e-07 4.3361570339350314e-08 2.714026793503934e-07 -1.44275870053089e-07 -6.911650781000507e-07 1.553273458872548e-07 2.5499943760873734e-07 6.252272832152954e-08 -3.2199070078712256e-07 1.6880018110400318e-07 -1.34525933292589e-07 -7.652903519225168e-09 -1.6149720718327645e-07 -2.1899184508179006e-07 2.3111956991764912e-07 1.0582722180269602e-07 -1.1024616712038175e-06 -1.1401045315393196e-06 2.8084647362712973e-06 1.0281529676710023e-06
PC4 1.1423152057170643e-06 -4.7909668460180656e-08 1.0062174640797302e-06 4.6722148547212944e-08 6.0892933041400736e-06 1.212627396708898e-06 -1.378000340054607e-07 9.921640056319856e-08 -5.93939769587142e-07 4.323487999989164e-07 1.244028862168565e-07 2.3872442235922806e-07 -5.862290540742484e-07 -1.0911839499956119e-07 -1.1431668632254556e-07 -5.9293706221816006e-08 1.4716577081317034e-07 -6.245416320642109e-08 -1.9282732824214113e-07 -1.0578709525396877e-07 -3.065892296810915e-08 -1.0349508630106129e-06 1.2646026869534956e-06 -5.148916674677795e-06 -5.244649574295782e-06
PC5 -1.8233967219257122e-06 -1.625338434431132e-07 -6.627021399386946e-07 7.826898112768377e-07 1.2126273967088985e-06 1.1111431075847877e-05 3.2525364900439174e-07 7.856521598406003e-07 -3.5906241542292346e-07 -3.1925572795964643e-07 -2.0688236949148393e-07 -6.683292694563426e-07 4.2248023163658353e-07 -8.378639408031721e-07 4.0434227108237693e-07 -4.296186646203032e-08 -4.445485298211253e-08 4.800217895645132e-07 -2.317176517490151e-07 9.653628542649293e-08 -4.641701434083498e-08 -8.038912467498506e-07 5.0991740680875135e-06 -6.428677115498705e-06 -1.1829708010931791e-06
PC6 5.796211738998462e-07 -2.4862399359092303e-10 -2.0160531344371615e-07 4.336157033935028e-08 -1.3780003400546058e-07 3.2525364900439185e-07 1.0460327578050052e-05 5.0464557075840144e-08 5.783982392378242e-08 2.3969929933121583e-07 9.570582230032137e-08 -2.915408677554373e-07 -6.267650150471459e-08 -2.3784009310118953e-07 -1.1463500579731858e-07 -2.5464943347071613e-08 -1.3038909863378857e-07 3.8334163440237754e-07 -2.767854521671373e-07 -5.01838134705236e-08 -2.551256055613488e-07 -1.238217913529368e-06 -4.722800145220478e-07 -3.5006563539145328e-06 4.847883172270858e-06
PC7 1.4552512557250297e-06 3.480169968458032e-08 -2.0563053677467112e-07 2.7140267935039343e-07 9.921640056319848e-08 7.856521598406006e-07 5.04645570758404e-08 8.548311775774599e-06 3.3367232375611127e-07 -2.5749315722686383e-07 -1.240391428122214e-07 6.486794939975148e-07 1.0247937132642663e-07 5.003457676548314e-07 -1.3628117489449673e-07 -2.3020566020820396e-07 -2.928778993835204e-07 -1.593837906738785e-07 1.5963461758603576e-07 4.9599879409073336e-08 -1.4373916839912792e-07 -3.04334410740766e-06 2.613170744890534e-06 9.603627179663946e-07 -1.2469759444846444e-06
PC8 -2.8415409395534663e-07 4.3850583500218936e-08 8.391927361122594e-07 -1.4427587005308897e-07 -5.939397695871417e-07 -3.5906241542292325e-07 5.7839823923782384e-08 3.336723237561112e-07 9.100690523057524e-06 2.8019114629460335e-07 9.186165999248574e-08 -5.457171497520203e-07 2.2361420330924843e-08 1.2176250963762678e-07 -1.785475639831777e-08 -1.852372247498151e-07 1.5885021467499468e-07 7.437666846076387e-08 -2.3645621163195345e-07 -2.4555857144800005e-07 2.705666912951958e-07 -7.365934115699151e-08 1.5435239221372995e-06 -2.627345095958203e-06 9.199945016555435e-07
PC9 1.5926579343671726e-06 -1.774453918685423e-09 -2.1709578600665254e-07 -6.911650781000509e-07 4.3234879999891624e-07 -3.1925572795964685e-07 2.3969929933121625e-07 -2.5749315722686393e-07 2.801911462946036e-07 8.202684509851003e-06 -2.81813115131775e-07 -1.2600914448421482e-07 -1.2823395668399542e-07 -1.965653792146144e-07 -3.1926929504245214e-07 4.097441476277025e-08 2.0700080091686298e-07 1.8367564506178676e-07 -4.2121667087205525e-07 -1.9994436209920256e-07 -2.808420769082016e-07 8.834194843070283e-07 -1.3506705582302273e-07 2.710807625151956e-06 -2.9396156824754274e-06
PC10 1.6036069743379316e-07 -7.195742964588295e-09 1.6356982080017716e-07 1.553273458872548e-07 1.244028862168567e-07 -2.06882369491484e-07 9.570582230032146e-08 -1.2403914281222135e-07 9.18616599924856e-08 -2.818131151317751e-07 8.439485192847239e-06 -2.4810571887297973e-07 1.020011623281731e-07 -2.1816028531288163e-07 -1.534702362823271e-07 2.244280590525079e-07 -7.586702967356481e-08 -1.6216993846149033e-07 2.1556282398935844e-07 3.251429218718465e-07 -5.081389516426453e-08 -1.020029494580937e-07 6.819530875001137e-06 -3.0751173347149356e-06 -3.5830540983820955e-06
PC11 9.814619718745156e-07 -1.0169274099615725e-07 -6.15518508973358e-08 2.549994376087373e-07 2.3872442235922795e-07 -6.683292694563425e-07 -2.9154086775543713e-07 6.48679493997515e-07 -5.457171497520203e-07 -1.2600914448421474e-07 -2.481057188729799e-07 7.89285823747501e-06 -1.5716615092208981e-07 -5.027757772429396e-08 -1.493166570598283e-07 1.4377987338172524e-07 -1.5157370216251664e-08 1.7826734601944412e-07 -2.119664956976073e-08 1.7064488904658482e-07 3.1164004591366586e-07 -2.6335337795412525e-06 6.286498159254445e-06 -6.120139387880706e-06 -1.082495551241566e-06
PC12 -2.0885105590183216e-06 4.2864415277480246e-07 -4.0723881334575045e-07 6.252272832152937e-08 -5.862290540742483e-07 4.2248023163658327e-07 -6.26765015047145e-08 1.0247937132642679e-07 2.2361420330924763e-08 -1.282339566839953e-07 1.0200116232817311e-07 -1.5716615092209e-07 7.434247860492666e-06 9.190571065553166e-08 -2.1720257374535656e-08 -4.04542229004003e-07 -1.9723567850876936e-07 8.91545325190038e-08 -1.0334997518591976e-07 1.1868890267290013e-07 -8.380165916209886e-08 -1.1662738086256272e-06 -7.912295540691547e-07 7.116261781596762e-06 -4.3750773909454747e-07
PC13 1.3656897212802188e-06 -8.770235503690674e-09 2.019767284201677e-07 -3.219907007871225e-07 -1.0911839499956125e-07 -8.378639408031723e-07 -2.378400931011896e-07 5.003457676548315e-07 1.217625096376269e-07 -1.9656537921461442e-07 -2.181602853128814e-07 -5.0277577724293965e-08 9.19057106555314e-08 6.999995710295679e-06 -3.522653045133601e-07 5.016269577447743e-07 1.25642915976167e-07 8.14961864174818e-08 -1.8665356583428895e-07 3.645952477387049e-08 9.375130187256571e-08 1.345458078969894e-06 3.857595756467419e-06 -4.718929638271155e-06 -3.0004516956006905e-06
