 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0010025199965765187 -2.336031085068346e-06 -1.5790456586724815e-05 -5.455100045343122e-06 2.920405193747186e-06 9.382979785853938e-07 5.979876952620563e-06 2.1196520993443233e-06 1.6778967432630831e-06 -1.1897035786203242e-06 1.0316467263965807e-06 7.180565020423377e-06 -2.252650797327214e-06 4.3132961906818545e-06 -1.7993020116255773e-06 1.1154070943242786e-06 2.2016526832516196e-06 1.5583761158575883e-06 5.394759228972057e-06 4.536579226274279e-06 -5.621014194095482e-07 -2.312332840272179e-05 5.2818982966802716e-05 -0.00010207127707167893 8.221276873537716e-05
PC1 -2.336031085068348e-06 4.0343193508713036e-06 -3.081158257843351e-06 3.6150440132426304e-07 -1.8134440572085542e-07 -3.982294143209933e-07 1.3132098060424365e-07 1.940505454130985e-07 6.661019646800605e-07 2.2913574800195967e-07 2.415829078401113e-07 -1.4085062242818945e-07 1.13895682407174e-06 -3.2105084366840865e-07 -3.664271203481838e-07 -1.0690499989302147e-06 -9.425102178338799e-07 1.0044136463966429e-07 -3.0397625926322066e-07 2.4255205488387586e-07 3.1396363731816865e-07 -6.93081649554325e-06 6.0563901975130835e-06 -4.4312603054494963e-07 -1.1443048250542366e-05
PC2 -1.579045658672481e-05 -3.0811582578433504e-06 8.567590159132846e-05 2.2264185850632195e-06 2.2010087700794255e-06 -1.3765683149901766e-06 -9.528461253841052e-07 1.156693871284314e-06 6.42791229875631e-07 7.704112000418212e-07 7.549636533593075e-07 -5.223327376229277e-07 1.297989691007423e-07 1.5680306849199457e-06 1.1518726218898198e-06 -1.2946840545706384e-07 -1.604752836692464e-06 2.5474968772937592e-06 1.2536029642613373e-06 -3.2122339056006666e-06 -4.308618298724573e-07 1.2269696008782267e-06 -2.675767538358275e-05 1.657571912517173e-05 3.4866291390614974e-05
PC3 -5.4551000453431234e-06 3.615044013242629e-07 2.2264185850632204e-06 8.84285392547524e-06 2.0769034463632858e-07 2.1553644663780183e-06 1.6976958287131845e-07 1.2237764636210085e-06 3.1451105151662157e-07 -1.3385067886423185e-06 2.4554194497509e-07 -4.791150167609149e-07 2.7967608416452494e-07 -1.7806769113356425e-06 -3.1694207212539706e-07 -3.3770937546112973e-08 3.4698373585216787e-07 -6.647286169768702e-07 -9.00824845405828e-07 5.441912153734185e-07 6.022513067979989e-07 3.6879681537180685e-06 -1.1124417244624836e-05 5.795196717465618e-06 3.201401002035669e-06
PC4 2.920405193747184e-06 -1.8134440572085556e-07 2.2010087700794246e-06 2.0769034463632858e-07 1.3100745645408817e-05 3.3956700817608094e-06 -1.3961275765214391e-06 4.740076141929551e-07 -1.983792033287594e-06 8.604375842411172e-08 6.163211943888822e-07 4.3724960105542873e-07 -1.626007296101653e-06 -4.5160344862523473e-07 2.333414038631183e-08 1.0221803757395103e-07 -3.410730478236111e-07 4.686402871172837e-07 -9.569879022994118e-07 -1.2003843466013912e-07 1.0578432394640133e-07 -1.0006399714427492e-05 7.132626338253262e-06 1.1298374847316829e-07 -5.978045322229231e-06
PC5 9.382979785853983e-07 -3.982294143209936e-07 -1.3765683149901757e-06 2.1553644663780183e-06 3.395670081760808e-06 2.809327264323262e-05 -4.372148054847141e-08 3.557707657675994e-06 -1.938186045882789e-06 -1.1319126284233326e-06 -7.085238909535295e-07 -1.7574433626797982e-06 3.796466356073211e-07 -2.338716648934264e-06 4.820568211720905e-07 -6.148372438086735e-07 -2.543298974501144e-07 1.6861984575865613e-06 -3.031243732807541e-07 1.3097448391824999e-06 7.338624651629125e-07 1.025842144777735e-05 -1.5105592240136022e-05 2.092403406342554e-05 -1.1287109523670114e-05
PC6 5.979876952620566e-06 1.31320980604244e-07 -9.528461253841058e-07 1.6976958287131816e-07 -1.3961275765214396e-06 -4.372148054847151e-08 2.6944801577482316e-05 3.898483126510419e-07 6.110820187717478e-07 2.55232485741187e-07 -6.256174732060952e-07 -7.506333855283564e-08 4.0851249522627246e-07 -3.446041142358797e-07 6.689347724674674e-07 1.1874132940812821e-06 -9.211781470146968e-07 9.637418892857798e-07 -9.023786956815601e-07 -9.260843772865434e-07 -7.807966506411051e-07 -1.7908814165262023e-06 -2.0823692322931182e-05 2.266211654006756e-06 2.0759332417273824e-05
PC7 2.119652099344322e-06 1.940505454130987e-07 1.1566938712843144e-06 1.22377646362101e-06 4.7400761419295566e-07 3.557707657675998e-06 3.898483126510425e-07 2.135621812574927e-05 4.428065034996892e-07 -8.766847410758933e-07 6.607912951669347e-08 2.166500034732931e-06 1.0242505389841062e-06 8.073869766811436e-07 -7.347577559106303e-08 -1.0776741404248502e-06 -1.461724069409047e-07 8.045460470053084e-07 3.4235554818183934e-07 -6.952452347821638e-07 -2.758501787340783e-07 2.4536669188299703e-06 -9.794813608163834e-06 5.3332801837412996e-06 -5.75572561665445e-06
PC8 1.6778967432630842e-06 6.661019646800604e-07 6.427912298756327e-07 3.1451105151662183e-07 -1.9837920332875945e-06 -1.9381860458827888e-06 6.11082018771748e-07 4.428065034996899e-07 2.4454751827490455e-05 2.9449023932908326e-07 1.2661513585234371e-06 -1.4048493830885863e-06 2.9378497678334065e-07 1.4771149559487938e-07 5.987935247517283e-08 -9.055519521333727e-07 2.450148883104451e-07 -6.976272019688939e-07 -1.9553348962725643e-06 -1.9298436529677253e-07 1.0148834512024557e-06 -4.2774743924429385e-06 1.2387009691923127e-05 -7.612714519234818e-06 -8.06939128393632e-07
PC9 -1.1897035786203261e-06 2.2913574800195994e-07 7.70411200041821e-07 -1.3385067886423187e-06 8.604375842411172e-08 -1.131912628423332e-06 2.552324857411873e-07 -8.766847410758932e-07 2.9449023932908305e-07 2.1103521881381532e-05 -1.563145695522065e-06 2.893373331587293e-07 -1.7738434247368755e-07 -1.7964984159320836e-07 -3.7951790648849504e-07 1.71411457570803e-07 8.726581696729048e-07 8.141632909579216e-07 -3.75249262513467e-07 -6.927828338554495e-07 -1.2176711394847409e-06 -8.249044702936746e-06 3.950578364365836e-06 3.4165841664966696e-06 8.766347109801718e-07
