 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00028944228603336355 8.087948384371663e-07 -2.2079560547149203e-07 -2.5589554597326036e-08 4.6322312373705497e-07 -3.560343485499011e-07 8.470477940559643e-07 3.582121889580764e-07 6.810405466620717e-07 4.447085094237422e-07 2.691496033632322e-07 2.165285274177139e-06 -1.4840467450272088e-06 8.003437442481095e-07 -9.761501973173586e-07 -1.0586140868698874e-06 -1.1520966641008491e-06 -7.136589650401803e-07 -3.588327810618174e-07 1.346226858200105e-06 1.8423043347486058e-07 -8.21617885204958e-06 3.502613265866254e-05 3.145448840516708e-05 -3.4444561748390925e-05 1.1057809491861916e-05 -1.7269694619364733e-05 -1.0753197395521912e-05
PC1 8.087948384371665e-07 1.0116410580549555e-06 -8.901745052488805e-07 -9.648916027455223e-08 -1.50481496532227e-08 -1.4856529116811783e-07 2.648213392322976e-08 7.661613955743233e-08 4.891192934672424e-08 -2.3500665800408626e-08 3.649877798508272e-08 -2.8215157095272643e-08 2.7392223186514516e-07 -5.997674791848108e-08 -1.932225761669714e-07 -3.388613636938681e-07 -2.859125942480307e-07 1.0653611293291178e-07 -2.677450477321565e-08 7.949550076639484e-08 -3.884139611578338e-08 5.208451913082209e-08 3.4992467808928154e-07 -1.708903252513962e-07 -2.6278536898167315e-06 -1.0052908979518243e-06 1.064113333354046e-06 -1.259189195170193e-06
PC2 -2.2079560547149325e-07 -8.901745052488807e-07 2.300299483032029e-05 4.966591073813755e-07 6.528757174853419e-07 -2.6939342729749575e-07 -7.5941416244526e-09 -1.6722823789549451e-07 5.663202606618684e-07 -1.6232364417318356e-07 1.9744389889446513e-07 -3.0405034165212086e-07 -4.0574511427887363e-07 3.04004873015205e-07 -4.669719947599485e-07 1.7219160119550782e-07 -6.068808435135835e-09 3.78086117378853e-07 1.5310073195499467e-07 -2.331504112937713e-07 -1.5690928355329337e-07 2.1352047432919065e-06 -2.328131058007091e-06 -4.445079037337535e-06 1.4598552818001146e-06 1.1319503843238276e-06 9.403765063805861e-07 6.609058532621984e-06
PC3 -2.5589554597326016e-08 -9.648916027455227e-08 4.96659107381375e-07 1.976405702425822e-06 6.102097795267955e-08 5.156586556191296e-07 1.7646467004630267e-08 1.9143052391283714e-07 -7.916533819714048e-08 -4.544060553978507e-07 6.734601210325434e-08 1.424983444272545e-07 3.2778860522221686e-08 -3.0276469388311197e-07 4.5111340943127004e-08 -1.2799083343477463e-08 6.935152238157451e-08 -1.7989233917369418e-07 -2.2419629337218406e-07 1.8321587978706982e-07 5.2990336490881535e-08 -1.3810599425848133e-07 -5.962490634343277e-07 -2.1352442857145357e-06 2.5948747827024856e-06 -5.552558080158008e-07 1.1262699220516727e-06 2.672636415787414e-07
PC4 4.6322312373705487e-07 -1.504814965322271e-08 6.528757174853422e-07 6.102097795267957e-08 3.815127673452862e-06 8.251465018277726e-07 -1.7596703961002382e-07 8.718750261064952e-08 -5.942524795397695e-07 2.250034527700023e-07 1.0837912502352591e-07 1.1126266004473981e-07 -4.6478929773537517e-07 -2.2882605705609318e-07 -7.315019775284605e-08 -8.19474900421982e-08 4.102077167324024e-08 2.2594504473719583e-08 -2.1168666662097985e-07 -1.020906197678306e-07 6.882263280782115e-08 5.214095972868389e-07 4.6559910555243004e-07 -5.957710017561604e-07 -2.635679462653435e-06 -3.7598024945538235e-06 2.534914688125216e-06 -3.843826601175674e-06
PC5 -3.5603434854990103e-07 -1.485652911681179e-07 -2.6939342729749586e-07 5.156586556191295e-07 8.251465018277728e-07 7.465076441389514e-06 1.9145893693472854e-07 5.682616182543085e-07 -3.975702813111473e-07 -1.940599976283101e-07 -1.4248012748507795e-07 -5.449271599261359e-07 2.2757983120576487e-07 -5.291747634787306e-07 2.936019739248214e-07 -3.8471695279522064e-08 -6.9589527546014e-08 3.520499289980732e-07 -1.6329939680971876e-07 1.2660013143593716e-07 5.8500078010284826e-08 -4.4916112151000417e-07 2.9981898885886406e-06 5.232910459238264e-07 -3.806576914515251e-06 -3.737229100696235e-07 3.2122894197602044e-06 -5.051312405693904e-06
PC6 8.470477940559642e-07 2.648213392322971e-08 -7.594141624452644e-09 1.764646700463028e-08 -1.7596703961002377e-07 1.9145893693472868e-07 7.15517081784404e-06 -2.3809710456588792e-08 1.7454489244783824e-07 1.0170915965817149e-07 1.1886521044543125e-08 -2.0074117745262848e-07 8.652967591334219e-08 -1.608166125187984e-07 -1.1288374115796629e-07 -5.292278031889727e-09 -5.7857182694878624e-08 1.340340766486378e-07 -2.0562604452681727e-07 -8.850339986346119e-08 -2.579839999639905e-07 -1.6222777574215236e-06 -2.541457101135031e-06 -1.6382269701456573e-06 -1.0077584399346185e-06 6.110463474037194e-06 -8.14786513217455e-07 3.5701826907818396e-06
PC7 3.5821218895807613e-07 7.66161395574323e-08 -1.6722823789549436e-07 1.9143052391283717e-07 8.718750261064958e-08 5.682616182543086e-07 -2.3809710456588918e-08 5.961944815001413e-06 3.689990447680347e-07 -1.0829487820427593e-07 -6.749426490932155e-08 6.306960506420367e-07 8.431367108554603e-08 2.1486360398342542e-07 -8.74828094061186e-08 -1.7509534414411463e-07 -1.5411569094127372e-07 -8.543443804105702e-08 6.78358142948059e-08 2.712331425527607e-08 -1.1674635143841171e-07 -1.6718491045732192e-06 2.9455855743254442e-06 1.2768328490938282e-06 -2.179034251163117e-07 -1.0888688147822578e-06 6.033197603675228e-06 -6.660496405193036e-06
PC8 6.810405466620701e-07 4.8911929346724224e-08 5.663202606618686e-07 -7.916533819714048e-08 -5.942524795397695e-07 -3.975702813111469e-07 1.745448924478383e-07 3.6899904476803464e-07 6.411472459185809e-06 1.701512934219687e-07 6.755035777893701e-08 -3.7309017918323967e-07 5.9048990138381094e-08 2.7814102648786914e-08 -5.640786644302841e-08 -2.6561296732277543e-07 8.59645591954922e-10 6.378413764967081e-08 -2.4397826642519514e-07 -1.585812179210267e-07 1.4464090696534673e-07 -8.934462432754823e-08 1.3944243314554858e-06 1.0548026444336556e-06 -8.227694950927392e-07 -3.5401844493626777e-07 -3.885822833624863e-06 2.2947811447672334e-06
PC9 4.44708509423742e-07 -2.350066580040848e-08 -1.623236441731835e-07 -4.5440605539785046e-07 2.2500345277000217e-07 -1.9405999762831045e-07 1.0170915965817136e-07 -1.0829487820427588e-07 1.7015129342196842e-07 5.623908186626284e-06 -1.9669997572104765e-07 2.9215642968161875e-08 -2.429516188418939e-07 -4.139796067087023e-08 -3.9242550403811344e-07 1.5188292199597185e-07 2.50690553772072e-07 3.14681953994222e-07 -9.167766712607463e-08 -6.76409804982726e-08 -2.856254434998936e-07 6.093736969482364e-08 -1.7797508133673367e-06 -4.320084807150607e-07 2.9812997445506515e-06 -2.3564512335284175e-06 2.582475935875758e-06 -1.8584943856516622e-06
PC10 2.6914960336323117e-07 3.649877798508274e-08 1.9744389889446534e-07 6.734601210325438e-08 1.0837912502352593e-07 -1.4248012748507793e-07 1.1886521044543144e-08 -6.749426490932159e-08 6.7550357778937e-08 -1.9669997572104783e-07 5.864669759433122e-06 -2.1122603246105157e-07 8.143768682826875e-08 -1.7476683125863766e-07 -2.508219335903672e-08 1.4230171960899386e-07 -1.148473338084765e-07 -5.713133969200823e-08 1.4054600568144887e-07 3.150268609056745e-07 -7.26292046577471e-08 4.852023897872983e-07 3.7761144621866796e-06 -1.8458767541895746e-06 4.1614997728253366e-07 -3.467084628134099e-06 -5.338546055941283e-07 3.197473301138059e-06
PC11 2.165285274177139e-06 -2.8215157095272673e-08 -3.0405034165212086e-07 1.4249834442725442e-07 1.1126266004473976e-07 -5.449271599261361e-07 -2.0074117745262846e-07 6.306960506420368e-07 -3.7309017918323946e-07 2.9215642968161865e-08 -2.1122603246105155e-07 5.600800874076622e-06 -1.068612561693315e-07 -3.597522425943121e-08 -2.2229432389030294e-07 1.3087510788951695e-07 1.1321555913477925e-07 1.6612367203999037e-07 2.314648613684622e-09 2.732532956375488e-07 1.5791961077748282e-07 -2.2367499818189755e-06 1.7629948316788303e-06 3.696621689154501e-06 -1.7421124014146879e-06 1.2929740501519434e-06 4.896947812151018e-07 -5.828124330583486e-06
PC12 -1.4840467450272086e-06 2.7392223186514505e-07 -4.057451142788733e-07 3.27788605222216e-08 -4.6478929773537496e-07 2.275798312057649e-07 8.65296759133422e-08 8.431367108554597e-08 5.904899013838121e-08 -2.429516188418936e-07 8.143768682826863e-08 -1.068612561693313e-07 4.9691477498803975e-06 1.460625553557036e-07 3.7101287628059937e-09 -2.501602243196576e-07 -9.828464510319956e-08 1.0868389851552775e-08 -7.945075717873e-08 7.079138554284508e-08 -1.1467393209011467e-07 -1.4319128939884666e-06 -6.209072180280672e-07 -8.715762325528222e-07 5.4262359382134256e-06 7.029353698509626e-07 -2.617097795365718e-07 4.16873073936526e-06
PC13 8.003437442481087e-07 -5.997674791848108e-08 3.040048730152052e-07 -3.02764693883112e-07 -2.2882605705609305e-07 -5.291747634787303e-07 -1.6081661251879844e-07 2.148636039834255e-07 2.7814102648787013e-08 -4.139796067087026e-08 -1.7476683125863771e-07 -3.597522425943129e-08 1.4606255535570357e-07 5.06662952578393e-06 -3.5802012945828947e-07 4.987273779162301e-07 2.808555972500859e-07 1.962105293651605e-08 -7.866273070279934e-08 -3.377679266915437e-08 6.43824572093275e-09 4.2021326487404807e-07 2.8532489170970555e-06 -2.522186287876325e-06 -3.296889263468472e-06 -2.569044154380345e-06 1.557742654521541e-06 3.717781884634419e-06
PC14 -9.761501973173586e-07 -1.932225761669714e-07 -4.6697199475994873e-07 4.51113409431269e-08 -7.315019775284604e-08 2.93601973924821e-07 -1.1288374115796653e-07 -8.748280940611867e-08 -5.6407866443028336e-08 -3.9242550403811354e-07 -2.5082193359036777e-08 -2.222943238903029e-07 3.710128762806006e-09 -3.5802012945828947e-07 5.462236714535776e-06 -8.181777843980627e-08 8.580959368423706e-08 -1.1206668072541876e-07 5.447664489364963e-08 -2.986065011144504e-08 -5.014046973924503e-08 -3.656375422715396e-07 -1.6207500659086949e-06 -1.146410315909506e-06 3.6117176237541043e-06 1.0411803780041035e-06 -1.2192589094461505e-06 -2.8386741764613035e-07
PC15 -1.0586140868698876e-06 -3.388613636938681e-07 1.721916011955077e-07 -1.2799083343477486e-08 -8.194749004219819e-08 -3.847169527952208e-08 -5.292278031889921e-09 -1.750953441441145e-07 -2.656129673227754e-07 1.5188292199597177e-07 1.4230171960899388e-07 1.308751078895169e-07 -2.501602243196576e-07 4.987273779162301e-07 -8.181777843980608e-08 5.264044786232265e-06 2.5454038828786556e-07 -3.878886117418519e-07 -7.89420604515435e-09 -4.2882698458761115e-08 5.747206534929363e-08 -6.598930643288451e-07 2.9167230174914095e-06 -2.175021885296827e-06 -1.668303517740933e-07 -1.863877971620153e-06 2.2960779801460167e-06 1.7861680840204459e-06
PC16 -1.1520966641008479e-06 -2.8591259424803066e-07 -6.068808435135493e-09 6.935152238157455e-08 4.102077167324019e-08 -6.958952754601392e-08 -5.785718269487886e-08 -1.541156909412736e-07 8.596455919550069e-10 2.506905537720721e-07 -1.1484733380847652e-07 1.1321555913477927e-07 -9.828464510319961e-08 2.8085559725008585e-07 8.580959368423699e-08 2.545403882878655e-07 5.265679538407778e-06 -1.9496175587439927e-07 -4.98256836078093e-08 -3.001456717531099e-07 2.5985983746019192e-08 1.7787478168692197e-06 -6.451647321563494e-07 1.3504168435966672e-06 -4.495715021854023e-06 3.126716417192044e-06 1.4950219437102026e-06 -3.2420149687853466e-06
PC17 -7.136589650401807e-07 1.0653611293291168e-07 3.780861173788533e-07 -1.7989233917369405e-07 2.2594504473719632e-08 3.520499289980732e-07 1.3403407664863793e-07 -8.543443804105691e-08 6.378413764967068e-08 3.146819539942221e-07 -5.713133969200819e-08 1.661236720399902e-07 1.0868389851552786e-08 1.962105293651603e-08 -1.1206668072541865e-07 -3.878886117418519e-07 -1.949617558743993e-07 4.861143706911347e-06 1.7108267563218824e-07 -1.2801152457159069e-07 -1.4090524895193972e-10 -4.2801332980228074e-07 -9.868532451408588e-07 9.012104430869281e-07 -1.5188178839431343e-06 1.9437865839360363e-06 -3.440855361431324e-06 8.848308785285412e-07
PC18 -3.588327810618174e-07 -2.6774504773215628e-08 1.5310073195499452e-07 -2.2419629337218396e-07 -2.116866666209798e-07 -1.632993968097187e-07 -2.0562604452681724e-07 6.783581429480593e-08 -2.4397826642519514e-07 -9.167766712607449e-08 1.40546005681449e-07 2.314648613684633e-09 -7.945075717872998e-08 -7.866273070279943e-08 5.447664489364947e-08 -7.894206045154293e-09 -4.982568360780923e-08 1.710826756321883e-07 4.681651753899834e-06 -6.734818364668212e-08 1.1577405369335578e-08 1.4161324861722747e-07 9.311649533267448e-07 -4.773477059490902e-08 1.2722517244411395e-06 -2.795345711176185e-06 1.2828369002615177e-06 -2.1546747827678435e-06
