 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00031394575569522535 4.2368091596906284e-07 -3.0847117539898347e-06 -5.606532353890585e-07 3.8543856496685187e-07 -2.3946932853996585e-08 4.598427250901283e-07 1.339639428009301e-06 8.120285940934025e-07 4.199483809017884e-07 -1.440087712526709e-07 8.956831161588263e-07 -3.605936307004558e-07 9.287247153283727e-07 -4.1189799067580046e-08 -9.24432421781149e-07 -4.4742615483004374e-07 -7.395289291390366e-07 2.8782496484342104e-07 1.2121461580706302e-06 1.352583245779104e-07 -2.6830057297083956e-06 1.3582355331745523e-05 -2.3000735795812625e-05 9.969005811021918e-06
PC1 4.236809159690625e-07 1.1162278173943457e-06 -1.0496636566017785e-06 -6.938457210576784e-10 -7.505814972338222e-08 -1.6798066095845114e-07 3.233443194203277e-08 1.310659676188994e-07 1.349264226365337e-07 -4.7397074391780016e-08 1.229860481566734e-07 -6.687517734223934e-08 3.043463328814327e-07 -8.290202160208479e-08 -1.4045594313676165e-07 -3.11360120604901e-07 -2.500788363656302e-07 4.929174183361738e-09 -1.3257746824358172e-08 7.446128224219585e-08 5.393272483339884e-10 -1.0269685348874054e-06 1.5454838553980157e-08 7.586190205969968e-07 -1.7627410464562985e-06
PC2 -3.084711753989833e-06 -1.049663656601779e-06 2.6502089016311833e-05 4.394418244834456e-07 9.290043389640246e-07 -7.678126797289954e-08 -4.693141337184504e-08 -2.731524975687718e-07 2.555005851466325e-07 -2.134777474559487e-08 -5.652120511386665e-08 -1.5435519491219138e-07 -3.205734914610153e-07 2.9501867119125014e-07 -3.814071519090779e-07 2.476150572771889e-07 -6.889304894710204e-08 6.386646261016608e-07 4.665249500501596e-08 -3.1914496790267873e-07 7.81954455637451e-08 1.78492082420035e-06 -4.329629153717921e-06 -2.1732529323469984e-06 9.074472717833424e-06
PC3 -5.606532353890585e-07 -6.938457210577057e-10 4.394418244834452e-07 2.3182701189622817e-06 7.544750910716151e-08 5.147807888593187e-07 2.7988867243587846e-08 1.334522422308032e-07 -1.1282003282882785e-07 -4.892702634416636e-07 3.245855085461964e-08 1.7667679403816342e-07 1.0883515114332692e-07 -4.132851348938737e-07 -5.692604254649957e-08 2.5640228112727207e-09 2.629077125734566e-08 -1.439982821438509e-07 -3.154964913197204e-07 2.1487704298223332e-07 5.755476050838647e-08 -4.249461890337435e-07 -8.820675220883333e-07 5.6264453117775e-07 -1.3036229920769827e-06
PC4 3.854385649668522e-07 -7.505814972338225e-08 9.290043389640244e-07 7.54475091071616e-08 4.1438977280445874e-06 1.0328579674965025e-06 -3.0909900568768855e-07 1.069323605121704e-07 -8.218858749293435e-07 1.6165416776238423e-07 1.4890584266034994e-07 1.2617200862264549e-08 -4.0002849157858374e-07 -2.020963279095828e-07 -1.0132914346354567e-07 -5.455343094108754e-08 9.308627234016288e-08 1.4778311673945015e-07 -1.8503246679020083e-07 -1.1471699353370342e-07 2.3652596881961003e-08 -1.4494683453433938e-06 9.459599470252114e-07 1.855726363474985e-06 -4.673581956590554e-06
PC5 -2.394693285399699e-08 -1.6798066095845122e-07 -7.678126797289989e-08 5.147807888593189e-07 1.0328579674965021e-06 8.384919834707925e-06 1.7110408790218172e-07 7.915586518191723e-07 -5.635206077357673e-07 -1.9965352883549252e-07 -2.5788326145259533e-07 -6.782655347503004e-07 3.5621075964202777e-07 -5.785316471383094e-07 2.3809513653423824e-07 -9.382830909067406e-09 -1.0891756178907538e-07 4.4833889531736934e-07 -1.627319189265929e-07 3.484532015829062e-07 1.2459187541487632e-07 2.8530113767039004e-07 -1.9357306825387143e-06 2.345444918405911e-06 -5.915480631220519e-07
PC6 4.598427250901281e-07 3.233443194203283e-08 -4.6931413371845096e-08 2.7988867243587787e-08 -3.090990056876887e-07 1.7110408790218183e-07 8.399129406348076e-06 1.1007609867296438e-08 8.021930637277003e-08 4.77672841087027e-08 1.1698605727513982e-08 -1.4868323740510136e-07 9.7278312748883e-08 -2.913062499466423e-07 -9.451383334913207e-09 1.446615578203808e-08 -2.780568285581262e-08 2.6967860839486325e-07 -1.0335613933138799e-07 -3.172435146958751e-08 -2.5669454547068687e-07 -4.4259395405079656e-07 -2.824138351994713e-06 2.3151494320767787e-06 1.8379370754015143e-06
PC7 1.339639428009301e-06 1.3106596761889945e-07 -2.731524975687724e-07 1.3345224223080324e-07 1.0693236051217023e-07 7.915586518191718e-07 1.1007609867296379e-08 6.915791323181278e-06 4.2660615024127034e-07 -1.3508467445612934e-07 -4.816308667674789e-08 6.407960751769381e-07 1.0433989220800393e-07 3.2941134650675106e-07 -1.0002972969045619e-07 -3.564480297287162e-07 -3.132387552048196e-08 -2.0583370319639912e-08 3.578946752715174e-08 1.38267718970062e-09 -1.6048608742315325e-07 -8.512453316415461e-07 -1.3370865289177637e-06 4.634094647345178e-06 -5.579389808459734e-06
PC8 8.120285940934014e-07 1.3492642263653374e-07 2.5550058514663256e-07 -1.1282003282882794e-07 -8.218858749293432e-07 -5.635206077357673e-07 8.021930637276996e-08 4.266061502412701e-07 7.53499977056047e-06 1.8138653030013455e-07 2.2522730742601695e-07 -2.2957237576434363e-07 1.8758316462640075e-07 9.887259520447568e-09 -5.607449729590097e-08 -1.990405260258213e-07 8.926941067314847e-08 1.3044755194141152e-07 -1.5535848125159756e-07 -2.041012849226816e-07 1.9058064824298559e-07 -1.0129370392204237e-06 2.49648458271128e-07 -2.3496441684054324e-06 3.161097177825256e-06
PC9 4.1994838090178987e-07 -4.739707439177997e-08 -2.1347774745594933e-08 -4.892702634416637e-07 1.6165416776238423e-07 -1.9965352883549242e-07 4.776728410870273e-08 -1.3508467445612942e-07 1.8138653030013474e-07 6.7149509194903775e-06 -1.0403787976576365e-07 -1.551082024949111e-07 -1.583896274637158e-07 -1.2560825841010514e-11 -3.1055741882107996e-07 1.2735440205072316e-07 2.4703357826139735e-07 3.101638488365653e-07 -1.547634507166239e-07 -1.3334832880212708e-07 -2.3124170978905913e-07 -2.591423362432315e-07 -1.2702945546365246e-06 2.2714581924121304e-06 1.6580375276077297e-06
