(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.00843233320495281 -5.4088932280295 -1.31651321436308 1.30673343815228 10.7640105315703 -5.35614363920995 0.000234201933803825 -5.23242401978079e-05 -0.000195359551815318 7.73858734526262e-05 -0.000267292605907776 0.000151144960471925 6.32397350095195e-05 -0.00020372328119494 -1.03791101706632e-05 2.52218916004662e-05 -0.000139055936976572 -0.000138635248643504 1.22392643572476e-06 -3.02168362564827e-05 -0.000147657366212162 -7.08190094073682e-05 7.30023080051038e-05 1.63506221051227e-06 0.000136623418964129 7.63822443765099e-05 -0.000111156804599412 0.000327800957497278 -4.88196930073792e-05 2.4577991268209e-05
covarSEX -5.4088932280295 1176708.34447606 20847.9518753809 -20741.4894620582 -2343359.01864704 1166875.11455748 -0.745123497740143 0.643725109938151 -0.00735765288135698 0.134548052838427 -1.27040370647588 0.740678334454389 0.879448156792074 -0.695044541337697 0.167566580948158 0.310554910777368 0.752195364070827 -0.425119361611331 0.532389318155364 -0.240729763366902 0.233001748655 -1.60054616467396 -0.499240834685709 -1.34285665120943 -0.317046106115768 0.27884640235327 0.46507639621782 -1.26684530608212 -0.805827854443002 1.65084541796746
covarYOB -1.31651321436308 20847.9518753809 722.720939944085 -719.027320026184 -41514.7769242171 20670.8123782797 -0.0207629371047729 0.0174293061391244 0.0284844299122614 -0.0239983854886443 0.0283296756127723 0.00771907414790732 -0.00200861004634104 0.0267315304798932 0.00688641249596204 -0.0044185478086833 0.0510217776070859 0.0179564659391663 0.00941516173763786 0.0103635320837946 -0.00012061117383351 -0.0444018555258933 -0.0137032339405254 -0.0202479604686156 -0.014584482215487 -0.0146785344006323 0.0044661743315728 -0.0269109576366355 -0.0421232305467131 0.0016361438684519
covarYOBsq 1.30673343815228 -20741.4894620582 -719.027320026184 715.361704578534 41303.2944240254 -20565.7695121701 0.0203677022212737 -0.0171274180910436 -0.0280705220575455 0.0239833926152265 -0.0280456136977424 -0.00783435761624297 0.00214551790472345 -0.026531401425995 -0.00676710969149481 0.00446529906553205 -0.0507165419160566 -0.0179066685352534 -0.00918481453575495 -0.010424100365604 0.000349233797618846 0.0442954405142921 0.01351546586776 0.0201263197692683 0.0144164587814152 0.0146817383146527 -0.00431389422098228 0.0266490808718809 0.041916813764071 -0.00160675287337669
covarSEX_YOB 10.7640105315703 -2343359.01864704 -41514.7769242171 41303.2944240254 4666749.69607799 -2323837.34501239 1.47876715456287 -1.28012879601787 0.0268279443910166 -0.266027553109477 2.53695159881705 -1.47672444126608 -1.73437269707844 1.37923899966992 -0.331281437164679 -0.616284733606452 -1.501753641062 0.850426503987712 -1.05091723594559 0.4800775142907 -0.459304819304363 3.18108461289293 0.989887522247796 2.67433722709992 0.630394846678747 -0.556081676873019 -0.92468392243368 2.515441938589 1.61907877863182 -3.27983631440432
covarSEX_YOBsq -5.35614363920995 1166875.11455748 20670.8123782797 -20565.7695121701 -2323837.34501239 1157184.50358372 -0.733855738854688 0.63651569340042 -0.0194233399605772 0.131544842512628 -1.2668221682325 0.736216775945776 0.855196852229708 -0.684334184767306 0.163743864031155 0.305790807131472 0.749744937307931 -0.425377526672386 0.518671193774844 -0.239396245338838 0.226387264691195 -1.58084222105683 -0.490706780153933 -1.33169227775857 -0.313400583045888 0.27723512996217 0.459731871825687 -1.24880964841982 -0.813399336712414 1.62915960233865
covarPC1 0.000234201933803825 -0.745123497740143 -0.0207629371047729 0.0203677022212737 1.47876715456287 -0.733855738854688 0.00268612658868848 -0.000452510187658733 -0.000106245755152913 -6.95755940028291e-05 -0.000125488909166412 1.12959404559425e-05 1.98919874261572e-05 2.53240530801586e-05 9.77126577047202e-06 -2.2644976717586e-05 -7.46820491605734e-05 0.000327204958544155 -1.30345282123428e-05 -0.000207604848440933 -0.000353415345865862 -0.000310146132377324 9.26232592897445e-05 7.50439951478054e-07 8.70692427999786e-05 -4.19534283349007e-05 -5.24585528367818e-05 1.76724527534613e-05 -0.00024004806142883 -0.000195361837471319
covarPC2 -5.23242401978079e-05 0.643725109938151 0.0174293061391244 -0.0171274180910436 -1.28012879601787 0.63651569340042 -0.000452510187658733 0.00233243221602636 0.000137228900694034 0.000202422818345725 -9.93029252045492e-05 -4.05025219493031e-05 -3.5442218292681e-05 0.000131550139360711 -3.30790367937393e-05 1.55813767823653e-05 -1.1234143513956e-05 -7.18629680520093e-05 2.69551334027789e-05 -3.08176753891027e-05 1.14775238429727e-05 -2.02493160270355e-05 4.76368073833842e-05 -2.90141843385841e-05 -5.5624086221046e-05 -2.13964481237397e-05 5.05089740632061e-05 -0.000128947413615005 4.43181555270655e-05 7.92516901887281e-05
covarPC3 -0.000195359551815318 -0.00735765288135698 0.0284844299122614 -0.0280705220575455 0.0268279443910166 -0.0194233399605772 -0.000106245755152913 0.000137228900694034 0.00242460491174876 4.50470683537918e-05 0.000383973695687922 1.9966629749271e-05 0.000141756023994456 -4.49885074638915e-05 -0.000331326196082254 8.63759798892905e-05 0.000130103027345819 2.76992703762301e-05 -0.000165230839393455 6.34651085704954e-05 -5.43265602812677e-05 7.78912158647245e-06 -0.000109416178154679 -0.000131839867071913 0.000118517693416056 5.38244059968748e-05 -7.21315737007362e-05 -4.4886522313702e-05 0.000157371251884345 7.4073339593169e-05
covarPC4 7.73858734526262e-05 0.134548052838427 -0.0239983854886443 0.0239833926152265 -0.266027553109477 0.131544842512628 -6.95755940028291e-05 0.000202422818345725 4.50470683537918e-05 0.00278100296927871 0.000479557421115803 -4.56488531807579e-05 4.10635577575173e-05 -0.000231574738523941 0.000156676328299093 4.27287277502232e-05 9.56349342198756e-05 -0.000233857684653421 -4.22844986300175e-05 -5.52380325747153e-05 -2.88370825716552e-05 6.11741654528206e-05 -1.69673698921159e-05 -9.6926295169915e-05 -4.1907524567127e-05 -3.18063787509216e-06 -6.40348882329858e-05 5.22755753417623e-05 -0.000234363213644034 -0.000253540135317306
