 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005454282134529432 1.792530787416942e-06 -7.384747291343735e-07 -4.452646203132638e-08 4.2214131943467503e-07 -8.571155810984181e-07 2.029806033434144e-06 -1.6079653961557508e-07 1.2630019920394665e-06 1.1670296305716398e-06 4.563303088579188e-07 4.9157642286061925e-06 -3.0815458918446542e-06 1.8743100810810185e-06 -2.0336369256038836e-06 -2.4254083742233852e-06 -2.46177817171167e-06 -1.7996125731192627e-06 -6.353789178167417e-07 2.69671401894949e-06 2.856365453971649e-07 7.445963718288392e-07 4.0939335692609244e-05 -1.210052694762584e-05 -5.177080920004706e-05 -3.787280109317108e-05 -3.185254318302797e-05 1.2310344611001921e-05
PC1 1.7925307874169405e-06 1.9535392133675825e-06 -1.8072201930151828e-06 -2.2402559214723765e-07 -1.3853314861252872e-07 -2.992101357227812e-07 4.413478801411842e-08 1.3284783328412267e-07 8.23159741223409e-08 -3.664534921720946e-08 7.812699365372303e-08 -1.2831167246142354e-08 6.065318950728164e-07 -1.2664135729880157e-07 -4.429368404812861e-07 -7.040062734832869e-07 -6.119526436345277e-07 2.247891285680349e-07 -4.4590317595608756e-08 1.94689583217933e-07 -6.344955194474494e-08 4.350875105173981e-07 6.450574425630124e-07 -2.3109754651052406e-07 -6.044329700245438e-06 6.485964452737014e-07 1.8906807825283714e-07 -4.933474284561191e-06
PC2 -7.384747291343709e-07 -1.8072201930151828e-06 4.816184167289402e-05 1.045501637208087e-06 1.4540858266278818e-06 -4.664972010636499e-07 -6.619369331881434e-08 -4.195977488453247e-07 1.1545043333691872e-06 -3.102557637852587e-07 3.1944898732247095e-07 -5.863759816108857e-07 -9.820142976636285e-07 5.82284357871197e-07 -1.1283802184472312e-06 2.9448778050479376e-07 -2.464215554200664e-08 8.045255605427409e-07 2.6667002824024087e-07 -5.825455040465073e-07 -3.4795467014702283e-07 4.7113805632398593e-07 -3.4417557261344856e-07 5.11561589948247e-06 -1.06023392865796e-05 1.2753700059754603e-05 -5.938365322359633e-06 -1.0470011570951503e-05
PC3 -4.452646203132591e-08 -2.2402559214723807e-07 1.045501637208088e-06 3.879283938917056e-06 2.2092282000878893e-07 1.1040288230193399e-06 4.767599496900141e-08 4.934025758235663e-07 -9.527298673523182e-08 -9.722307019345957e-07 1.378266645872299e-07 2.537144979423341e-07 4.7964106267924746e-08 -6.20484738086196e-07 7.705202074678558e-08 -5.532205126134861e-08 1.2906033072783717e-07 -3.946628427670403e-07 -5.144031113217028e-07 4.081584545222209e-07 1.0378572585859537e-07 -2.986029535884073e-06 -4.576969696391076e-06 2.5291099255517013e-06 4.532400022334894e-06 8.910243707969642e-06 -2.2668284768963705e-06 6.62830729868488e-06
PC4 4.221413194346751e-07 -1.385331486125287e-07 1.4540858266278818e-06 2.2092282000878893e-07 7.426864954705449e-06 1.7770285758892443e-06 -3.177134370221908e-07 2.1479303294115177e-07 -1.2536057177151955e-06 4.1855489684273634e-07 2.4386288104853275e-07 1.7521219809670707e-07 -9.035685272714026e-07 -4.725837603210284e-07 -1.1021971378826582e-07 -1.7847695471470097e-07 4.012185893446926e-08 1.214800850770516e-07 -5.051145393849125e-07 -1.9264831692967951e-07 1.4507109469137258e-07 -1.0888112372193555e-06 -3.6757494133975797e-06 8.771909564751162e-07 2.320325909161656e-06 1.1874242679373167e-05 -1.400544439874252e-06 6.714890558943568e-06
PC5 -8.571155810984189e-07 -2.9921013572278153e-07 -4.6649720106364893e-07 1.1040288230193397e-06 1.777028575889245e-06 1.5295165555479893e-05 3.6831692415934084e-07 1.2431509818286671e-06 -8.859062246143979e-07 -4.5334360544437287e-07 -3.545738000730585e-07 -1.2121248385469039e-06 4.63331452260665e-07 -1.2352889755774812e-06 5.812550941687091e-07 -1.5088676820978655e-07 -1.7536407512310892e-07 7.667081275314212e-07 -4.0810126471614173e-07 3.776655731870587e-07 1.7671284594507825e-07 -2.2523930813599674e-06 -9.90963681828734e-06 8.249384337124665e-06 1.0492252478019002e-05 1.0563533049078917e-05 -2.3759771063726496e-06 -1.2616302036686063e-05
PC6 2.029806033434145e-06 4.413478801411832e-08 -6.619369331881436e-08 4.7675994969001484e-08 -3.1771343702219065e-07 3.68316924159341e-07 1.4740463913489375e-05 -1.2403899503100622e-07 3.476639278917707e-07 2.6823379483250264e-07 7.3911202959976e-08 -4.5793767099471685e-07 1.3842636398652365e-07 -3.193913495999757e-07 -1.953045154257387e-07 7.70167864171559e-09 -1.160315528290464e-07 2.2852852450083088e-07 -4.2190950855175945e-07 -2.3742250053747942e-07 -5.2144845196332e-07 7.125510150115996e-07 6.927000035912398e-06 -2.124653944601041e-07 1.3277457860208062e-06 -9.409380619647637e-06 6.385537539162702e-06 -3.6920146555532774e-07
PC7 -1.607965396155742e-07 1.3284783328412251e-07 -4.195977488453248e-07 4.934025758235664e-07 2.147930329411518e-07 1.243150981828667e-06 -1.2403899503100617e-07 1.2392172957876575e-05 8.954119970495491e-07 -2.8706397269884113e-07 -1.4391521476340317e-07 1.363707655468248e-06 1.6151797763752438e-07 5.14030404950194e-07 -2.50213039170592e-07 -4.231028459650875e-07 -3.4476363436259837e-07 -1.930585323466887e-07 1.1072399595320832e-07 1.3549032929934465e-07 -3.056265723912714e-07 -2.1783378675493765e-06 -1.442156218707636e-05 -4.379079762976814e-06 5.3222388423761975e-06 1.4518646544655307e-05 7.932456478708424e-06 5.533793650847125e-06
PC8 1.2630019920394656e-06 8.231597412234073e-08 1.1545043333691878e-06 -9.52729867352319e-08 -1.253605717715195e-06 -8.859062246143984e-07 3.4766392789177083e-07 8.954119970495487e-07 1.3314735710577065e-05 3.409253738786685e-07 1.9588647150045054e-07 -8.056745346402905e-07 7.576607313744606e-08 3.0265433680021214e-08 -8.23305876002502e-08 -6.225241461939549e-07 3.7668235446662664e-08 1.383973274696779e-07 -5.183909640743541e-07 -2.9897056305367903e-07 3.2359247156996674e-07 1.5818379486534508e-06 -7.715071545329948e-06 -2.1127997273079925e-06 1.3755489145941328e-05 -4.102247503856757e-06 5.9998643431485e-08 4.030587313463829e-06
PC9 1.1670296305716385e-06 -3.6645349217209374e-08 -3.102557637852588e-07 -9.722307019345955e-07 4.1855489684273677e-07 -4.533436054443726e-07 2.6823379483250264e-07 -2.870639726988415e-07 3.4092537387866806e-07 1.1552916868671718e-05 -4.310603161411604e-07 6.902328115943031e-08 -4.956829425640935e-07 -8.384191152404615e-08 -8.457693908207822e-07 3.183390594039678e-07 4.5947831012768836e-07 7.031781005104427e-07 -1.7959549031165634e-07 -1.4539198683412264e-07 -6.086056080370796e-07 -2.216352985787205e-06 8.306990979542088e-06 5.508572765090655e-06 -6.203804513490983e-06 -3.0521505115721495e-06 -6.948326025875825e-07 -5.122803971927037e-06
