 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004967888561194239 1.1850521084692264e-06 9.113568741645355e-07 2.595505289500444e-07 1.147576092653143e-06 -2.196025154627694e-06 4.27279389106856e-07 1.2611422012723319e-06 -3.4485669574060565e-07 1.889213188926822e-06 -2.2226623691547283e-07 6.161231968144962e-07 -2.110823091880569e-06 1.2679575406970102e-06 -1.9192353808026715e-06 -1.3437134663325209e-06 -7.11047128121249e-07 4.209984310891625e-07 -2.4284105368344487e-07 1.824687886288796e-06 1.289351423925657e-06 3.44271745300156e-06 4.68372713520379e-05 -7.643323292439435e-05 -2.5827842340291636e-05
PC1 1.1850521084692253e-06 1.6823631545340409e-06 -1.2445062011613162e-06 -1.4731217107493375e-07 -1.1568453275703551e-07 -1.8143291699329115e-07 -1.4765296581529193e-08 3.7803816568141393e-08 3.207947128977785e-08 3.0318070327659707e-09 -1.5058077683897194e-09 -9.633398841564315e-08 4.5519668698131133e-07 -6.935071354594346e-09 -2.8776271065817934e-07 -4.2577118981726874e-07 -3.600313373935729e-07 8.012122813912589e-08 2.575876032380902e-08 1.3547842238287225e-07 -2.9222731994861038e-08 -1.2488641809007949e-06 1.1008652810420493e-06 -4.668562928010028e-06 -9.233725837944214e-08
PC2 9.113568741645352e-07 -1.2445062011613162e-06 3.322206010569097e-05 5.081253364962345e-07 1.0391900026065297e-06 -6.697838004825331e-07 -2.4384244873540214e-07 -1.2584487165961283e-07 8.740545792213307e-07 -2.5472018993086607e-07 2.218132499335769e-07 -1.6874166642295137e-08 -4.3480711350237166e-07 1.7205676324683544e-07 -1.79824716683581e-07 1.2882472454267667e-07 -1.30695741882007e-07 3.701503813007636e-07 -8.910579087847561e-08 -2.3813058571595251e-07 -1.4498323849158117e-07 -1.1301431257726828e-06 -2.119196745184825e-06 -4.4299690644063915e-06 7.464408228856812e-06
PC3 2.5955052895004356e-07 -1.4731217107493386e-07 5.081253364962348e-07 3.374237274616275e-06 9.257001537954697e-08 8.121298382054212e-07 2.8870198864365055e-08 2.945018035398069e-07 -1.5423081346358053e-07 -7.142309307540015e-07 1.7019400787396364e-07 2.58334488394418e-07 3.585059725683496e-08 -3.028946653381166e-07 1.8911259384194028e-07 -1.441710224448124e-07 -1.535998139090028e-08 -1.69326661070936e-07 -2.1125573855639725e-07 2.255166754727639e-07 1.0578810084897653e-07 5.538267582450172e-07 -5.732380455152829e-06 2.924767227849186e-06 8.485551371509889e-06
PC4 1.1475760926531428e-06 -1.1568453275703565e-07 1.0391900026065305e-06 9.257001537954701e-08 6.352345067157859e-06 1.2263594794892455e-06 -1.5240869685859953e-07 1.102766281798953e-07 -5.808714406471399e-07 4.548540533913737e-07 1.626458274732492e-07 2.0874779128452373e-07 -5.816636578404748e-07 -9.386485045675791e-08 -8.538269033892401e-08 -5.629464389278507e-08 1.4330891014054558e-07 -8.350471016472464e-08 -1.5868995301403993e-07 -1.0173443021234018e-07 -3.154282866116932e-08 1.0210884776332938e-06 -4.413559220613568e-06 4.042391751476155e-06 8.335424777287083e-06
PC5 -2.196025154627697e-06 -1.8143291699329115e-07 -6.697838004825333e-07 8.121298382054212e-07 1.2263594794892455e-06 1.1520015761186139e-05 2.899906142897657e-07 8.148445746257733e-07 -3.1108858721460355e-07 -3.154263476673979e-07 -1.881975201180967e-07 -6.978095767590075e-07 4.44474375148836e-07 -8.417049605398666e-07 4.289063019004983e-07 -8.22809539981643e-08 -5.341737985366406e-08 4.884502641731922e-07 -2.5210755544900806e-07 8.92632751203082e-08 -4.967772959858231e-08 -2.4497490064072413e-06 -5.731462484667925e-06 8.670566491397072e-06 2.5456582307311444e-06
PC6 4.2727938910685475e-07 -1.4765296581529089e-08 -2.4384244873540224e-07 2.8870198864365107e-08 -1.5240869685859964e-07 2.8999061428976597e-07 1.0827130815231485e-05 4.040205402441833e-08 5.4789580528301994e-08 2.397609429239865e-07 1.155650062165753e-07 -3.2227433668561726e-07 -6.578418390604617e-08 -2.7653462633192235e-07 -1.1162188978895083e-07 -4.4483107906944e-08 -1.159636229029611e-07 3.7361863635074206e-07 -2.9130800235102923e-07 -6.053342312794118e-08 -2.561594754633313e-07 6.137737716146489e-07 4.3595996268867764e-06 -2.2999729227573684e-06 -1.8770638315867257e-06
PC7 1.2611422012723302e-06 3.78038165681414e-08 -1.2584487165961302e-07 2.9450180353980703e-07 1.1027662817989544e-07 8.148445746257739e-07 4.0402054024418005e-08 8.834439869719425e-06 3.474617739599308e-07 -2.8291356337060015e-07 -1.567297939825194e-07 6.360271027336072e-07 9.329067974418556e-08 5.544698039695205e-07 -1.482179621571903e-07 -2.3765511461059983e-07 -2.606257072767759e-07 -1.9212899622503402e-07 1.4633135571838326e-07 7.505342381730387e-08 -1.323276443473635e-07 3.344195814500677e-07 -1.0312541762754862e-05 4.193777741009382e-06 8.90929664701356e-06
PC8 -3.448566957406056e-07 3.207947128977785e-08 8.74054579221331e-07 -1.5423081346358043e-07 -5.808714406471398e-07 -3.1108858721460334e-07 5.478958052830192e-08 3.4746177395993073e-07 9.393159184859977e-06 2.7997401264142235e-07 7.99699009880167e-08 -5.670329458318876e-07 4.4706087303391765e-08 1.234730903399977e-07 2.3667686328448813e-09 -1.9265930702399656e-07 1.5729295177793146e-07 7.220340322809079e-08 -2.5408305163576314e-07 -2.8138573380187406e-07 2.715221565937814e-07 1.60039509444952e-06 -3.6766812013145327e-06 4.240630003356241e-06 -1.6501526537543953e-07
PC9 1.8892131889268218e-06 3.0318070327659806e-09 -2.5472018993086617e-07 -7.142309307540015e-07 4.5485405339137354e-07 -3.154263476673978e-07 2.3976094292398674e-07 -2.8291356337060015e-07 2.799740126414224e-07 8.471763367217044e-06 -2.8755375173422886e-07 -1.1357394479868146e-07 -1.3437273372952694e-07 -2.1107022856310849e-07 -3.366540553037225e-07 5.094941741042e-08 2.1906508394591602e-07 1.900676796347905e-07 -4.5188236832262665e-07 -2.1341551040336983e-07 -2.859641513303692e-07 -1.0707832981698307e-06 3.916838548379197e-06 -4.864145561259352e-06 -8.175187522081069e-07
