(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.004848067684661 0.739126490558611 -0.560078789112029 0.556316850845126 -1.37213739824912 0.634040481715082 -1.894539367737e-05 -4.94680830805112e-05 -0.000193887466466288 9.72234274014623e-05 2.6241091738815e-05 3.22097703730498e-05 2.79742375036228e-05 1.81535256422678e-05 -2.99657320177473e-05 -5.90494998135671e-05 1.81660650628205e-05 -3.65532315531658e-06 8.79246254122672e-05 5.5990143119722e-05 7.15362505010659e-05 3.80969331035915e-05 2.15361056892826e-05 2.52364308551203e-05 7.80136960020925e-05 7.10666118291784e-05 2.23659383953233e-05 3.35850532798936e-05 1.13709682029521e-05 -0.00021104982784991
covarSEX 0.739126490558611 769802.29808436 12513.8304774367 -12465.5212811068 -1534299.3108958 764634.971269364 0.0677649892671767 0.0447773458141853 -0.447845397786898 -1.02025922178896 -0.140413435380206 0.336135888244192 -0.049352847217989 0.643188835955807 -0.449945240909358 0.135236428041024 -0.0397717204425629 0.469001206609636 0.541311575813986 -1.04774171432874 0.347812564134989 0.0137681327908133 -0.700413093198384 -0.634887982977721 0.336473015831943 -0.279032526311604 0.376461954403466 -0.846714886098413 1.02815047591597 0.876865015361789
covarYOB -0.560078789112029 12513.8304774367 418.264140636185 -416.657771617282 -24949.7449534223 12438.1619934584 0.0078377912364855 -0.00437528998464331 -0.0087655491464138 -0.0547890971676746 0.00960943929287551 0.0204593790884512 -0.0153315659649955 0.0259082451817774 -0.00641080804916328 0.00442224344949493 -0.00533094771353551 0.038229813726536 0.00911700209659206 0.00412243128336931 -0.00694658716637158 -0.0305248762136296 -0.014298176607203 -0.00938781048979791 -0.00966206883326428 -0.0244768414569735 -0.00915099743504133 -0.0191258253400953 -0.00597021591455952 0.0667002520461808
covarYOBsq 0.556316850845126 -12465.5212811068 -416.657771617282 415.063738990192 24853.7949410083 -12390.5110894001 -0.00798830018924984 0.00445843903177922 0.00888876207078817 0.0545454754969531 -0.00962465197727216 -0.0204830743037854 0.0152673283232548 -0.0258508613049125 0.0064466037992754 -0.00430259037812406 0.00534299044632468 -0.0381531354016058 -0.00909240975183902 -0.00422123727528094 0.006952367895694 0.0305002407359556 0.0141164312937846 0.00928583024398252 0.00953037008984275 0.0243672271311756 0.00911377063358379 0.0189932288789679 0.00595683141725244 -0.0664721024525634
covarSEX_YOB -1.37213739824912 -1534299.3108958 -24949.7449534223 24853.7949410083 3058075.37184165 -1524050.78146987 -0.14564347571822 -0.0912132397663747 0.896714284579903 2.03008279047528 0.283145349690838 -0.674446743962048 0.0991309113899535 -1.28267600603877 0.897531842981366 -0.266047906673839 0.075880215771999 -0.928305256607084 -1.07427393958185 2.08915024760628 -0.684987844201205 -0.023160043554341 1.39005244384829 1.26132434077292 -0.676547838830348 0.550844191892173 -0.749044309363334 1.68917252180309 -2.06096674303249 -1.74402615549805
covarSEX_YOBsq 0.634040481715082 764634.971269364 12438.1619934584 -12390.5110894001 -1524050.78146987 759552.599834072 0.0776994284993884 0.0463872032480665 -0.448992440177768 -1.01006364426567 -0.142760833007688 0.338417852686612 -0.0498885013141449 0.639616963755614 -0.447690574587474 0.130839491038777 -0.0361155801271941 0.459475785391656 0.533113914786778 -1.0415362543013 0.337383360002594 0.00945990228905101 -0.689749327829751 -0.626527546984145 0.340099472058954 -0.271875828175626 0.372646582202833 -0.842620104588575 1.03296542778141 0.867322205962162
covarPC1 -1.894539367737e-05 0.0677649892671767 0.0078377912364855 -0.00798830018924984 -0.14564347571822 0.0776994284993884 0.00232461396679609 -0.00040259150639681 0.000148737030187325 -0.000110987131320652 -0.000110904884208788 1.01490522566754e-05 9.77868440985276e-05 9.81925891451472e-05 -4.70389659361584e-05 7.42772143998869e-05 -5.25588185811848e-05 0.000247339108129705 -7.27868724532994e-05 -0.000129834268781129 -0.000271205444987228 -0.000227551740336217 9.0924042134891e-06 1.13195803676613e-05 8.33174202319169e-05 -3.03811898795361e-05 -0.000101414789703709 2.15455212294539e-05 -0.000201775064667903 1.74391658710808e-06
covarPC2 -4.94680830805112e-05 0.0447773458141853 -0.00437528998464331 0.00445843903177922 -0.0912132397663747 0.0463872032480665 -0.00040259150639681 0.00205188106956358 0.000119222289088545 0.000196551961775818 -6.25667039259757e-06 -1.15415990696713e-05 -2.39247285221057e-05 3.87087369292731e-05 -2.34318814512885e-06 -1.41925893153677e-05 -5.67626110831574e-06 -7.08984781041571e-05 2.78539640488417e-05 -8.79704031788406e-05 3.50592482114376e-05 1.13710011077295e-05 0.000108490985222988 9.69907804491687e-06 -3.93881979606274e-05 2.78133784428964e-05 -8.42506004110508e-06 0.00010702914812141 -0.000105580517702656 -0.000110342741368736
covarPC3 -0.000193887466466288 -0.447845397786898 -0.0087655491464138 0.00888876207078817 0.896714284579903 -0.448992440177768 0.000148737030187325 0.000119222289088545 0.00228648323218842 6.70974604674581e-05 0.000230532752666763 -4.02054214654178e-06 7.92694200770866e-05 -5.72370711119397e-05 -0.000264669177256342 1.8736407561036e-05 0.000109240837710187 5.14317752173425e-05 -0.000235418956138067 -5.2770385400639e-06 3.89435480596725e-06 4.38282339286633e-06 -7.70083197996138e-05 -0.000173599853997112 0.000139240786575353 3.95804109473799e-05 -1.18685073100374e-06 0.000121481956269162 0.000188524213805226 -4.22952219366869e-05
covarPC4 9.72234274014623e-05 -1.02025922178896 -0.0547890971676746 0.0545454754969531 2.03008279047528 -1.01006364426567 -0.000110987131320652 0.000196551961775818 6.70974604674581e-05 0.0021859684517075 0.000418490954498644 -9.31775483930585e-05 5.5741558746602e-05 -0.000323150464803516 6.245376187678e-05 7.93279193106735e-05 8.97613419586452e-07 -0.000177423619205529 -9.23548256503286e-05 -2.64205355096685e-05 -2.6846671349349e-05 3.95892105983426e-05 7.48179812898082e-05 -8.6924024914439e-05 -5.5153167568135e-05 1.75179737443741e-05 7.42413115982217e-05 -9.11056898781702e-05 0.000266452707628877 7.76124938819922e-06
