 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004595219064889977 1.1542350655204792e-06 -4.611466155559619e-07 2.545132541368608e-07 2.400432049758624e-07 -2.185200633590878e-06 1.6738572274346778e-06 7.373394454424157e-07 -1.9327668253030772e-07 1.8142443267896374e-06 1.8553035605471318e-07 2.2065924889656337e-06 -2.6795462093507883e-06 2.007381187900502e-06 -2.5988078422645473e-06 -1.9811806349316223e-06 -1.2406008970838599e-06 -3.8548814341528806e-07 -6.382256162439413e-07 2.4468851699297496e-06 9.546713935889558e-07 8.292425083275203e-07 3.787749607489859e-05 -6.54363401441057e-05 -1.787574285750181e-05
PC1 1.1542350655204797e-06 1.6153157372128744e-06 -1.4692283527965589e-06 -1.4770395510903895e-07 -1.4637446306188025e-07 -1.7404518264668757e-07 1.1849531312096572e-08 4.540491803750007e-08 2.7724336675617456e-08 3.79448448064817e-08 -1.0182595741638938e-08 -9.230571725759688e-08 5.628932954289581e-07 1.84873005072565e-08 -3.6797928655842166e-07 -5.207582085663584e-07 -4.963607670777557e-07 1.3413506616540788e-07 2.5152287401040155e-08 1.7073994492924513e-07 -3.5887314359522304e-08 -1.4685921787854905e-06 9.398507301555026e-07 -4.5099596958261765e-06 2.2390177207157903e-07
PC2 -4.611466155559577e-07 -1.4692283527965582e-06 3.995846014154339e-05 6.992077928822385e-07 1.368684300715368e-06 -8.637693419129347e-07 -3.6818691551588224e-07 -2.627635323895763e-07 1.177938306064118e-06 -3.503345474463967e-07 1.91308703946226e-07 -1.6207827883382112e-09 -7.390906218782716e-07 9.661571771534595e-08 -2.3816819857823058e-07 1.3243903120877132e-08 -2.0983117523724071e-07 4.87178588050671e-07 -3.194847624977063e-07 -3.5964403249393834e-07 -2.248520340375061e-07 -1.387064802939265e-06 -3.25450270035767e-06 -4.4314241725939425e-06 8.89475949869676e-06
PC3 2.5451325413686074e-07 -1.4770395510903893e-07 6.992077928822383e-07 3.3114322736400306e-06 1.289238393661619e-07 9.845639616007724e-07 8.32906999974824e-08 4.124056183418207e-07 -1.0164808182634283e-07 -8.750958744953955e-07 2.122520587959508e-07 2.901675407425778e-07 4.724277447081873e-08 -4.0154851191021413e-07 1.7206741746038147e-07 -1.7519755934255838e-07 2.6471847460938697e-09 -2.7120600034346286e-07 -3.1948682397926853e-07 3.286219685208653e-07 1.35352900926193e-07 6.67296772218024e-07 -5.998170558812743e-06 2.468777344624564e-06 9.354605298812298e-06
PC4 2.4004320497586237e-07 -1.4637446306188025e-07 1.368684300715369e-06 1.28923839366162e-07 6.421545692276216e-06 1.6168392010092224e-06 -1.2683831005092447e-07 1.5867596559048693e-07 -7.637589515680943e-07 5.122203204444887e-07 1.4690626201213883e-07 2.3585493272534082e-07 -7.019164031452361e-07 -1.424546370519129e-07 -1.5426473478929481e-07 -1.2148398746297438e-07 2.2321213209927946e-07 3.222486054454282e-10 -3.27635693265546e-07 -1.593356592919853e-07 1.351588488828005e-08 1.4497119628293459e-06 -5.73137785090055e-06 4.771241678028727e-06 8.431585762095952e-06
PC5 -2.185200633590878e-06 -1.7404518264668768e-07 -8.637693419129345e-07 9.845639616007726e-07 1.6168392010092218e-06 1.3219597789588463e-05 4.227803140130681e-07 1.1584928893324297e-06 -5.867397696721639e-07 -4.5725318158632673e-07 -3.216240737773523e-07 -9.961411792384102e-07 4.7107117724827444e-07 -1.1803088830257573e-06 5.607352829794454e-07 -1.0716323771371345e-07 -5.943914061440042e-08 6.676305824032682e-07 -3.5076456277927765e-07 2.474210794282555e-07 -2.9717617730306356e-08 -1.9848876568018433e-06 -8.128536693759771e-06 1.0439278939281982e-05 5.109757823955306e-06
PC6 1.6738572274346788e-06 1.1849531312096558e-08 -3.6818691551588187e-07 8.329069999748236e-08 -1.268383100509244e-07 4.2278031401306803e-07 1.2601259983125004e-05 4.385536841097093e-09 6.950278082842514e-08 3.5979079869337784e-07 1.175417918297303e-07 -3.881354813328418e-07 -1.4439501338391274e-07 -4.082951513204102e-07 -9.410950622620819e-08 -7.113378973162856e-08 -2.0027039394484395e-07 4.528460749359264e-07 -3.258837170440113e-07 -1.6877687089057908e-07 -2.805698120560345e-07 1.5124981538251326e-06 5.096206403647221e-06 -2.2748596693572532e-06 -3.348833125457501e-06
PC7 7.373394454424168e-07 4.540491803750016e-08 -2.627635323895761e-07 4.1240561834182053e-07 1.5867596559048714e-07 1.1584928893324295e-06 4.385536841097096e-09 1.0317452325260634e-05 5.106766823913105e-07 -3.5484623255005803e-07 -1.3481881883461858e-07 9.12689714234403e-07 1.1361438891454436e-07 7.258684348551481e-07 -3.2411147364776983e-07 -3.0460156599307707e-07 -3.994596121064677e-07 -2.6503419853202057e-07 1.7698503817058582e-07 9.618685649008827e-08 -1.8041050075899067e-07 5.56768022537095e-07 -1.1858080515989975e-05 4.4784597113145885e-06 1.0823966095136959e-05
PC8 -1.9327668253030827e-07 2.7724336675617436e-08 1.1779383060641179e-06 -1.0164808182634291e-07 -7.637589515680947e-07 -5.867397696721644e-07 6.950278082842498e-08 5.106766823913102e-07 1.1106192617227193e-05 3.212060726712408e-07 2.3431158235180646e-07 -7.181906020202799e-07 -4.972536405434581e-08 1.5990584239012428e-07 5.339499608505435e-09 -2.8782925945929463e-07 1.7507280982069225e-07 1.2716103157791405e-07 -2.938272160085773e-07 -2.721011299060567e-07 4.058453375271038e-07 2.574783237879874e-06 -5.355910714139042e-06 6.5781199804984414e-06 -1.7694495895487846e-07
PC9 1.814244326789638e-06 3.79448448064817e-08 -3.503345474463959e-07 -8.750958744953958e-07 5.122203204444891e-07 -4.572531815863263e-07 3.5979079869337816e-07 -3.54846232550058e-07 3.2120607267124073e-07 9.849639421216589e-06 -4.545221462689362e-07 -1.1468181485592565e-07 -2.2541443205159343e-07 -2.868487114486357e-07 -4.3696050143843075e-07 4.852129503510912e-08 1.4205325941046853e-07 2.644294129235813e-07 -4.879898410249299e-07 -2.2702052883758193e-07 -3.6375302999137365e-07 -1.3403190799265424e-06 4.2689645114570995e-06 -5.023835320890474e-06 -8.204333329933348e-07
