 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.001544783514637497 -6.426571046158275e-07 -6.6178539480090124e-06 -5.8867788083707255e-06 4.680130550698714e-06 3.736547394380265e-06 1.2288544217368937e-05 -2.8424014420955664e-07 6.840296404755043e-06 -3.1910794400376813e-06 5.793435014410796e-06 1.6733204345427505e-05 -7.865583614603339e-06 6.193471744180813e-06 -9.087688987994432e-06 -4.820065994356562e-06 -2.654897187808062e-07 3.404715553870732e-06 9.081575375486527e-06 9.188549050153842e-06 -1.8791287826600965e-06 0.00013036557825754996 -8.944528418114318e-06 5.225079600509974e-05 -8.184342313693365e-05 -7.929098641220137e-05 -8.667740412069699e-05 -0.00011366858378585284
PC1 -6.426571046158251e-07 6.022578645277211e-06 -4.224743618705593e-06 1.9819881834324426e-07 -6.832103566729991e-07 -3.7841637901640646e-07 -8.327647709046493e-08 -1.0308165328634513e-07 3.890259354308356e-07 1.3087405525320231e-07 4.277944700712552e-07 -3.3496187157760123e-07 1.8569518302457767e-06 -3.3530073369414324e-07 -1.165746772812891e-06 -1.6767923886137424e-06 -1.908847175853312e-06 3.595983719565419e-07 -3.4604661524266155e-07 7.167970993532459e-07 5.409910673440354e-07 3.1880450056895763e-07 6.286454998022764e-06 -1.5496801522966993e-06 -1.8238564772457138e-05 -2.493816974573502e-07 -5.762039417307305e-06 -6.632267313985352e-06
PC2 -6.617853948009003e-06 -4.224743618705589e-06 0.000131390080824633 4.3438751968402044e-06 3.863728118708229e-06 -1.1025352884281933e-06 1.2486759766250041e-06 2.7590330148840897e-06 2.1980217725942844e-06 2.8652182627597467e-07 8.924586800310387e-07 -1.257675817039781e-06 2.5302539966504656e-07 2.6584552666737196e-06 3.211867703771044e-06 -5.671438083777364e-07 -2.2249488742172365e-06 2.8120342416686715e-06 2.338213517437083e-06 -5.297302891814309e-06 -2.1251508711616933e-06 3.219031135358231e-05 -5.787809879126403e-05 -8.856439092040196e-06 -1.5576368968268175e-05 4.788718864411488e-05 4.883044485907822e-05 -6.859802474746364e-05
PC3 -5.886778808370722e-06 1.9819881834324455e-07 4.343875196840207e-06 1.3631568241726275e-05 8.432937245663114e-07 3.9284938597690555e-06 -3.9104693554271333e-07 3.1819228934860414e-06 7.948003548188023e-07 -2.185421409778272e-06 3.3017254326973247e-07 -5.621414900572817e-07 5.470620714291615e-07 -2.7621267124636854e-06 6.185597723983918e-07 -7.720135152892918e-07 5.195705593382624e-07 -1.3650752343031186e-06 -1.4678388493141763e-06 1.5913050248769937e-06 1.479430173405534e-06 -9.570138269581789e-06 -1.1552958600757782e-05 -1.6123846540341492e-07 1.0681709346876707e-05 3.484113297168328e-05 -1.479833807433772e-06 1.6769100406104622e-05
PC4 4.680130550698714e-06 -6.832103566729985e-07 3.863728118708231e-06 8.432937245663123e-07 2.032244432372979e-05 5.319345782407419e-06 -1.4190451224481163e-06 1.830884092178923e-06 -2.31506011735668e-06 5.085939856993975e-07 1.0829135299344216e-06 1.1624436590302318e-06 -3.1163319857327652e-06 -1.2407218245565062e-06 5.041604573238857e-07 5.40234381448429e-07 -3.123600639603777e-07 2.523813927666617e-07 -1.2393103896563402e-06 2.701323175828387e-09 3.630095105171013e-07 -1.0554156922901815e-05 -3.827180087095281e-06 2.4072976371706473e-05 8.150661876191387e-06 4.013190860980526e-05 -1.5365178402669786e-05 6.412027445754013e-07
PC5 3.7365473943802495e-06 -3.7841637901640604e-07 -1.1025352884281908e-06 3.928493859769056e-06 5.319345782407414e-06 4.427511826371863e-05 8.108727767652574e-07 6.055124776818618e-06 -2.1171264456995032e-06 -1.6310218280525935e-06 2.771361138878748e-07 -1.8974364042856385e-06 2.596349410261644e-07 -4.117451252843719e-06 8.759528496540605e-07 -9.243308945099754e-07 -7.063335625718658e-07 2.7925406001577373e-06 -6.561759786234719e-07 1.625279392738551e-06 7.696191950096093e-07 -1.1495250630827027e-05 -7.2470705987686425e-06 4.654217210303507e-05 3.080248535451615e-05 1.892453925940644e-05 -3.6301331504194745e-05 -4.224384964818515e-05
PC6 1.2288544217368937e-05 -8.327647709046503e-08 1.2486759766250035e-06 -3.9104693554271285e-07 -1.419045122448116e-06 8.108727767652586e-07 4.0631034093032126e-05 1.8561960951042063e-07 9.956684259247505e-07 7.872426448942985e-07 -1.306962338615803e-06 -7.404328331385904e-07 6.681056466784821e-07 -3.259591475209989e-07 3.1264757271223895e-07 1.3046451724560867e-06 -7.192765377515679e-07 4.271681113733226e-07 -1.2282561781127714e-06 -2.8396698699914224e-06 -8.834633070219696e-07 7.982275856136122e-06 -6.673691692721359e-06 1.5015002006560604e-05 1.2157904440771182e-05 -1.9676161149642576e-05 6.491104942739269e-06 -1.870111387258444e-05
PC7 -2.8424014420954955e-07 -1.030816532863447e-07 2.7590330148840863e-06 3.18192289348604e-06 1.8308840921789188e-06 6.055124776818616e-06 1.8561960951041996e-07 3.41894107897509e-05 1.8157604814147481e-06 -2.040632203486954e-06 -1.0735083805483923e-06 2.8192163499154736e-06 1.0723162116933504e-06 1.8084598137919751e-06 2.498436409552198e-07 -5.758516501560244e-07 -6.227875682308489e-07 3.4212583517832525e-07 6.754995761396702e-07 -1.700245640568514e-07 -3.0182791627515517e-07 -8.08466309461042e-06 -6.119427567656356e-05 -9.63244658256417e-06 9.152817327573905e-06 7.480627172013939e-05 3.973037805028811e-05 1.1628593043355683e-06
PC8 6.840296404755039e-06 3.890259354308357e-07 2.1980217725942836e-06 7.948003548188026e-07 -2.3150601173566815e-06 -2.117126445699506e-06 9.956684259247499e-07 1.815760481414748e-06 3.746266009231121e-05 2.0346124755389948e-07 1.809457418211712e-06 -3.6152598960529333e-06 -6.21533718633655e-07 -3.8331946904818225e-07 -5.546225874351993e-08 -1.5280662551859577e-06 -6.527642360033224e-07 -1.6214784280974793e-06 -3.4405672228400488e-06 -3.5677766993568617e-08 1.2744064438544987e-06 1.3853323476970026e-05 -4.021225913810073e-05 -4.501755203477701e-06 3.18981212218974e-05 4.371390917566386e-06 -2.5010596181058083e-05 1.4486064629346994e-05
PC9 -3.191079440037677e-06 1.3087405525320163e-07 2.865218262759754e-07 -2.185421409778272e-06 5.08593985699399e-07 -1.6310218280525924e-06 7.872426448942987e-07 -2.0406322034869546e-06 2.0346124755389795e-07 3.140785930016897e-05 -2.0963065525515317e-06 1.2307074414806701e-06 -1.2690466928937026e-06 1.0056206475685911e-07 -2.1627338249520828e-06 1.292945895441422e-06 9.756987439169924e-07 2.3441935635361786e-06 -1.0309577335031952e-06 -1.497381821200223e-06 -2.1917236193421373e-06 -7.542344302831183e-06 4.1963858591063485e-05 8.939382914290904e-06 -3.709161240273407e-05 -9.3944721426497e-06 -1.9127953356509783e-05 -1.0900845038751417e-06
