 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00028847448733847496 9.743116496807673e-07 -7.218920749576895e-08 -9.69795028882712e-08 4.393154594981317e-07 -5.936501299539435e-07 8.831661523272748e-07 4.3636952307445015e-08 5.319371848795653e-07 6.440639639854159e-07 1.4499867517418155e-07 2.136223554646018e-06 -1.509451649670506e-06 7.976287953130946e-07 -9.195879829188995e-07 -1.0399614953475503e-06 -1.1688863242295054e-06 -6.795567406871941e-07 -2.3414864626021342e-07 1.3243325552755072e-06 2.1390221889109944e-07 9.920716933648718e-07 2.444558006841566e-05 -4.7373313338453545e-06 -2.9261203611137204e-05 -2.3037475955898042e-05 -1.6717203866270646e-05 6.388795499232863e-06
PC1 9.743116496807677e-07 1.0190701206962852e-06 -8.651541921971647e-07 -1.1279703545445582e-07 -6.180789642409254e-08 -1.5393973027424662e-07 1.552855658263146e-08 7.19483358488632e-08 4.359509261714943e-08 -2.9891189057017444e-08 3.889279621055357e-08 -1.0227176331391414e-08 2.907374894584158e-07 -6.603606398392773e-08 -2.1086361477989723e-07 -3.355648801581062e-07 -2.8050336677557824e-07 9.894949461300283e-08 -2.2298332720693373e-08 9.522382884704863e-08 -3.2152112112627554e-08 2.2258274047262957e-07 4.3947878778001613e-07 -5.799062727774511e-08 -3.153602354004843e-06 2.0120447363635362e-07 -6.653529512008663e-08 -2.5530060957013756e-06
PC2 -7.218920749577e-08 -8.651541921971647e-07 2.3054531811908286e-05 4.888355897129467e-07 6.68370746813092e-07 -2.2288855670700933e-07 -3.8895049809714215e-08 -1.4532640774642095e-07 5.408165855246047e-07 -1.5533209795535182e-07 1.7047843859926371e-07 -2.5655618248522826e-07 -4.3428445763886715e-07 2.84547643059992e-07 -5.097727038216972e-07 1.5610813416547696e-07 -1.2272471952180408e-08 3.868076011433565e-07 1.6380285565112532e-07 -2.4453798181942965e-07 -1.4596653570919976e-07 1.416073268990493e-07 -2.6117688802997e-07 2.041922791423576e-06 -5.093901122871736e-06 6.2942910728146244e-06 -2.166902542868706e-06 -5.12345202163934e-06
PC3 -9.69795028882707e-08 -1.1279703545445583e-07 4.888355897129466e-07 2.00632493328452e-06 1.0473158152944091e-07 5.283366780695224e-07 1.2809254926810824e-08 2.1840002989830665e-07 -7.209781176210092e-08 -4.6134194857030887e-07 6.105812507716632e-08 1.2349325753932413e-07 2.0721702186743818e-08 -2.9704942163362336e-07 4.78577295725817e-08 -1.988770266865195e-08 5.992249384376025e-08 -1.7426796134805862e-07 -2.3427798955573253e-07 1.8372312961837858e-07 4.9960788690866964e-08 -1.351139275661459e-06 -2.2747684588563397e-06 1.2160054373766715e-06 2.4030189277043514e-06 4.311480293151875e-06 -1.0062955480379068e-06 3.32240927801794e-06
PC4 4.393154594981329e-07 -6.180789642409261e-08 6.683707468130918e-07 1.0473158152944087e-07 3.830678582406289e-06 8.206570806529354e-07 -1.6104927054084234e-07 1.0860927826799317e-07 -5.87955137928225e-07 2.0968225766796586e-07 1.2123707158797153e-07 7.929366400768387e-08 -4.384253446949736e-07 -2.2963680203094582e-07 -4.6511710817708554e-08 -7.328777449855706e-08 3.3192772607817257e-09 2.5878611254005657e-08 -2.2570983115870522e-07 -9.143124262819623e-08 6.367959542448928e-08 -5.726740759788156e-07 -1.4399044995751604e-06 4.59735526528098e-07 8.134351915259674e-07 6.134545607567505e-06 -6.217290824474538e-07 3.562105157115514e-06
PC5 -5.936501299539431e-07 -1.5393973027424665e-07 -2.2288855670700944e-07 5.283366780695224e-07 8.206570806529359e-07 7.507142814940686e-06 1.7998707983665045e-07 5.634220975872979e-07 -3.8810105518157094e-07 -2.0019090288422e-07 -1.463793712361698e-07 -5.600818485480826e-07 2.3830370408422046e-07 -5.51744991988124e-07 2.6806895088906616e-07 -7.333701675995756e-08 -8.860278258426e-08 3.604488522319107e-07 -1.8697931139656774e-07 1.5455463919489096e-07 7.146175706451716e-08 -1.2659922531614724e-06 -4.622638746415894e-06 3.841053581118822e-06 5.004621750777723e-06 4.867594680895025e-06 -1.2316874118426182e-06 -5.919950732771782e-06
PC6 8.831661523272746e-07 1.5528556582631464e-08 -3.889504980971431e-08 1.280925492681076e-08 -1.6104927054084248e-07 1.7998707983665047e-07 7.155080700599914e-06 -3.0329153601693896e-08 1.7631330865994865e-07 1.2030300714932173e-07 4.185808567263341e-08 -2.2053443447889895e-07 8.583723879970515e-08 -1.5093693166764708e-07 -1.0049807006590366e-07 3.0325583512612697e-09 -5.305709422427598e-08 1.1934395532406094e-07 -2.0024980089929485e-07 -1.0480351048176555e-07 -2.4318300851288966e-07 3.1584168018510265e-07 3.2401376399109445e-06 -1.9344966343849995e-07 5.435352514505769e-07 -4.301160886319149e-06 2.9034318648621275e-06 -3.524281425959035e-07
PC7 4.3636952307444326e-08 7.194833584886312e-08 -1.453264077464209e-07 2.184000298983067e-07 1.0860927826799321e-07 5.634220975872978e-07 -3.032915360169383e-08 5.99749191885233e-06 3.918961351777334e-07 -1.3559201806474098e-07 -8.15956500986164e-08 6.076833144568833e-07 7.363562541546495e-08 2.3802913434542975e-07 -9.094282846969275e-08 -1.863862575342615e-07 -1.5754773071226593e-07 -8.435418080553684e-08 5.024503387362887e-08 5.6226011890134176e-08 -1.4348097684246062e-07 -1.0398388630591528e-06 -6.977416740877384e-06 -1.903093159996994e-06 2.651325203454166e-06 7.007719605130364e-06 4.046352784380042e-06 2.527918949967656e-06
PC8 5.31937184879565e-07 4.3595092617149506e-08 5.408165855246045e-07 -7.209781176210097e-08 -5.87955137928225e-07 -3.8810105518157126e-07 1.7631330865994868e-07 3.918961351777335e-07 6.436019549402457e-06 1.6445563952973582e-07 6.55484586575522e-08 -3.7455157975021866e-07 6.195549030021474e-08 1.806024104193067e-08 -4.059176980297243e-08 -2.697726067198042e-07 8.847910866428353e-09 5.985027964490504e-08 -2.4446663372381383e-07 -1.5053845270308763e-07 1.4099159328255585e-07 7.041118610605967e-07 -3.673721076956796e-06 -9.091298148633689e-07 6.265230613613782e-06 -1.8589611565666752e-06 -3.788573595803645e-07 2.172414528181956e-06
PC9 6.44063963985416e-07 -2.989118905701752e-08 -1.5533209795535182e-07 -4.6134194857030866e-07 2.0968225766796594e-07 -2.0019090288421977e-07 1.2030300714932157e-07 -1.3559201806474098e-07 1.6445563952973564e-07 5.634476112784684e-06 -1.8467004498554046e-07 2.390946157034558e-08 -2.352595197112045e-07 -4.3145316492172546e-08 -3.9452696972989315e-07 1.53635894713134e-07 2.4743012367587407e-07 3.224246779499307e-07 -9.930428624668435e-08 -8.179103003898527e-08 -2.8295769353651875e-07 -9.431667883958328e-07 4.273196150471164e-06 2.6926186601381708e-06 -3.3433260431586657e-06 -1.6041920353727619e-06 -4.4448494301357016e-07 -2.513051728134346e-06
