 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.000267959400321404 3.9716391951196336e-07 -2.5740161451411456e-06 -5.721254127840782e-07 2.57663925286217e-07 -9.727770825867728e-08 5.257637051807969e-07 1.0794314587430001e-06 5.779469072323556e-07 2.3100214419450842e-07 -7.56885824386049e-08 7.151341846030156e-07 -4.5854437537542535e-07 8.486268742030898e-07 6.252274102296571e-09 -7.880758095792167e-07 -4.1130038325468793e-07 -6.442413642670451e-07 2.7563663414541016e-07 9.97276405559842e-07 2.155030056095134e-07 5.717299099486865e-07 -7.445445066653264e-06 -9.211041842557099e-06 7.747497017172351e-06
PC1 3.971639195119635e-07 9.557248130592975e-07 -8.655026178520227e-07 -1.5187231700658097e-08 -9.356122954512519e-08 -1.3694360893587198e-07 2.2938406717153197e-08 9.401644000302133e-08 1.1175600599087189e-07 -4.422510435336545e-08 9.441687977363473e-08 -5.2394336899795226e-08 2.6107867781597566e-07 -6.756073661083556e-08 -1.3090051996889933e-07 -2.5193102173415295e-07 -2.0146384739534817e-07 7.82955997953074e-09 -1.0591471590601837e-08 6.263798097981915e-08 1.8319262789004905e-09 -5.499511628219437e-07 -2.678831685640436e-08 -3.288441443561307e-07 -1.6336142667482052e-06
PC2 -2.574016145141145e-06 -8.655026178520226e-07 2.232759821915227e-05 3.7652138538994367e-07 7.385015120791509e-07 -5.712049009567309e-08 -2.8536077946580712e-08 -2.0236570021627954e-07 2.0602390455627956e-07 -2.0166339495878183e-08 -4.1483703064806415e-08 -1.2988284430407476e-07 -2.643072408428023e-07 2.0231737582393066e-07 -3.504413873604246e-07 2.2343197208090315e-07 -4.503946443325142e-08 5.373870204345698e-07 5.432690203097243e-08 -2.701605806768121e-07 7.062725014163781e-08 -3.632400061528287e-07 4.69062793284415e-06 -3.2203386276356634e-06 -4.754437635536143e-06
PC3 -5.72125412784078e-07 -1.5187231700658027e-08 3.7652138538994346e-07 1.9971955976806745e-06 7.797272926636868e-08 4.202977007333266e-07 1.2049825536972824e-08 1.063637561564107e-07 -9.353440543697127e-08 -3.907743949939159e-07 4.217176394652594e-08 1.3514329309486384e-07 9.654340999645801e-08 -3.582500633902115e-07 -4.2107037010330265e-08 2.065504806240829e-08 1.800498373487272e-08 -1.288817131861185e-07 -2.5662203849149125e-07 1.78719955129238e-07 4.725789187347149e-08 -1.503201090809118e-08 1.5583540896417623e-06 -3.523519401845037e-07 1.8398152064313418e-06
PC4 2.576639252862169e-07 -9.356122954512514e-08 7.385015120791507e-07 7.797272926636868e-08 3.604365135664799e-06 8.84525099282303e-07 -2.4484008278736773e-07 8.24250646301879e-08 -6.765723262109874e-07 1.4847908030462821e-07 1.5730414750747083e-07 -1.2680689320179228e-08 -3.355041613946591e-07 -1.494170357870325e-07 -5.370439824183192e-08 -3.863067908794488e-08 7.030936940390958e-08 1.0758135113068558e-07 -1.523119513569517e-07 -8.623360197704611e-08 1.957732951925221e-08 1.1661955212034754e-06 -1.34121603871202e-06 6.436555963748408e-07 3.8628922824016135e-06
PC5 -9.727770825867654e-08 -1.3694360893587195e-07 -5.7120490095673306e-08 4.2029770073332666e-07 8.845250992823031e-07 7.101447804475149e-06 1.4773165728234492e-07 6.576550951167695e-07 -4.617334949333763e-07 -1.6486757615390704e-07 -2.2168259613042563e-07 -5.548420691493346e-07 2.9461648075183546e-07 -4.913227012949692e-07 1.8848698912745135e-07 -1.1421142792383573e-08 -1.0068124857595648e-07 3.8470414110096774e-07 -1.4999795452123465e-07 2.978002744142088e-07 1.2369375321502757e-07 -5.764352675672985e-07 3.061077878284851e-06 4.98650994287292e-07 -5.72163878983637e-06
PC6 5.25763705180796e-07 2.2938406717153207e-08 -2.8536077946580606e-08 1.204982553697279e-08 -2.448400827873677e-07 1.4773165728234487e-07 7.135291079362918e-06 8.887452284794987e-09 7.423248887957836e-08 3.993935104507681e-08 -5.840763591448187e-09 -1.3491889830875965e-07 9.693610862617589e-08 -2.3801058709727558e-07 2.0318462728823437e-08 -1.8321221044588571e-10 -1.1595813431275904e-08 2.4093311481703236e-07 -7.525432366254263e-08 -2.5834481454250087e-08 -2.0831964858880955e-07 -6.830548114726498e-07 8.864466615132928e-07 -1.1413520266914985e-06 1.2328646886175932e-06
PC7 1.0794314587430003e-06 9.401644000302132e-08 -2.023657002162795e-07 1.0636375615641066e-07 8.242506463018794e-08 6.576550951167699e-07 8.887452284795102e-09 5.834734627592229e-06 3.6565065713378467e-07 -1.0671645984762998e-07 -3.1963517972272224e-08 5.013868875406565e-07 8.972770966157855e-08 2.9126484733474613e-07 -8.133210392211644e-08 -2.6535770947478853e-07 -2.6820053335445937e-08 -5.67558319707097e-09 3.6301055331721114e-08 -7.439702682376027e-09 -1.2650558463503818e-07 -1.188018215143445e-06 6.136736712500411e-07 2.8091311669486478e-06 1.1641651034804497e-06
PC8 5.779469072323556e-07 1.117560059908719e-07 2.0602390455627959e-07 -9.353440543697134e-08 -6.765723262109879e-07 -4.6173349493337654e-07 7.423248887957812e-08 3.656506571337845e-07 6.367821499875713e-06 1.631463097883545e-07 1.8163027367399926e-07 -2.00153276709976e-07 1.5938953519330473e-07 1.144152444347029e-08 -3.4637584317347037e-08 -1.4492440129884204e-07 9.093635186693305e-08 1.0206927716743149e-07 -1.3788834591748444e-07 -1.6687617872324393e-07 1.5325881069875674e-07 -5.830979127359279e-07 1.14802592964587e-07 -8.112626080299287e-07 2.0843030689823573e-06
PC9 2.310021441945081e-07 -4.4225104353365484e-08 -2.0166339495878256e-08 -3.907743949939156e-07 1.4847908030462821e-07 -1.648675761539069e-07 3.993935104507688e-08 -1.0671645984763018e-07 1.6314630978835443e-07 5.674157880597176e-06 -9.497584305668485e-08 -1.3152064037265055e-07 -1.3642198244267407e-07 -1.674311267174828e-08 -2.4366783151890946e-07 1.045178739377077e-07 2.1877263322878083e-07 2.619494697087101e-07 -1.237696292181636e-07 -1.3029242391145826e-07 -2.0846598091889436e-07 3.1197461233969103e-07 4.5528283493714454e-07 4.7481795468887435e-08 1.9673692366518853e-07
