 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00026754656143788844 4.3945146927871547e-07 -2.1958579742057873e-06 -4.624081313259088e-07 1.9173768868303264e-08 -3.02550531075167e-07 -3.2939998245490933e-07 7.14970872847843e-07 5.118445684469286e-08 8.266767851618679e-07 -6.510259984265226e-08 -1.1405180213152404e-07 2.6590023790039008e-08 1.1984334543825909e-07 1.3531113049180584e-07 -4.739091158838636e-07 -2.1509894272004705e-07 2.6192578641582375e-07 -1.4376258962610971e-07 6.3947646267252e-07 2.7741495158552233e-07 1.5658184111716534e-06
PC1 4.394514692787154e-07 8.567017930445196e-07 -6.261174858875172e-07 4.855411131475757e-08 -6.848480277684407e-08 -3.760715649528227e-08 -7.0034911587011775e-09 4.683247495789306e-08 9.962849887579507e-08 -2.6913774716152893e-08 4.335960384494358e-08 -4.0576277706288726e-08 2.271193509564272e-07 2.995440474318141e-09 -1.0721144894531195e-07 -1.8103717844534226e-07 -1.5541178114829696e-07 2.8546204306384362e-08 5.2001712296918544e-08 3.458621864008772e-08 1.5465866516993344e-08 -9.260126855249231e-07
PC2 -2.1958579742057877e-06 -6.261174858875169e-07 1.7715129412274315e-05 2.0424465562417782e-07 5.812585633096964e-07 -2.1059278148703983e-07 -4.726549359302026e-08 1.3361855398848324e-08 1.1781373460628456e-07 6.654454032995944e-08 -6.4274839211031424e-09 7.094348640431468e-08 -1.280799868113657e-07 4.68648224580602e-08 -1.8466622314918332e-07 1.1062765602997705e-07 -1.7150574666926734e-07 1.5271537649721095e-07 -9.025737993121743e-09 -2.849944399649376e-09 -1.0127216211980301e-08 -6.647563431497032e-07
PC3 -4.624081313259086e-07 4.8554111314757594e-08 2.0424465562417776e-07 1.8161433598932584e-06 2.2349515770478827e-08 2.6757638774881835e-07 1.93410713083608e-08 5.566512050627345e-08 -5.973477962069607e-08 -3.270198521407059e-07 3.275991551322811e-08 1.2930994051185254e-07 6.864105405241744e-08 -1.7160871595694305e-07 2.963094833687954e-09 -8.954774408712864e-09 4.822663251345764e-09 -1.0278367066536562e-07 -1.3873323806354316e-07 1.0845593382067132e-07 4.449759704798073e-08 7.359219040765419e-07
PC4 1.9173768868303307e-08 -6.848480277684403e-08 5.812585633096963e-07 2.2349515770478837e-08 3.1346490713957413e-06 4.1782109434886197e-07 -2.1141792552333254e-07 -1.6188509834449064e-08 -3.488000932931794e-07 2.3473666708593213e-07 9.82018608746269e-08 9.328481480026424e-08 -2.1104352033260853e-07 1.9438052269078897e-08 -8.552596414479644e-08 -3.177302864868852e-08 5.414887550970327e-08 3.633062099053797e-09 -7.6734087162416e-08 -7.620246771719322e-08 -2.0598250347018675e-08 1.219613332780833e-06
PC5 -3.0255053107516643e-07 -3.7607156495282304e-08 -2.105927814870398e-07 2.6757638774881825e-07 4.1782109434886197e-07 5.236195572467817e-06 3.549621848383989e-08 4.782443497519224e-07 2.092675874233351e-08 -5.322260847679911e-08 -8.353682379285748e-08 -2.9640582668192234e-07 1.7526025993744795e-07 -2.3798385325466185e-07 2.8642734181312132e-08 6.341353581858632e-08 -4.70116206885387e-08 2.345636226815599e-07 -1.0549979714206887e-07 8.96768251036606e-08 6.982895842261277e-08 -9.429470137628399e-07
PC6 -3.2939998245490943e-07 -7.003491158701222e-09 -4.726549359302013e-08 1.9341071308360753e-08 -2.1141792552333254e-07 3.549621848383993e-08 6.022294806412307e-06 8.050163338625808e-09 6.6352116457440705e-09 7.673633897373916e-08 -9.44560135472879e-10 -1.4288120153601974e-07 2.2002593869816967e-08 -1.524795571317902e-07 -2.75405798561298e-08 -1.9910067865473022e-08 -2.306204464923722e-08 2.4223755845313103e-07 -6.226884250391897e-08 -2.632208278739663e-08 -1.0042233134518265e-07 -1.762360480130961e-07
PC7 7.14970872847842e-07 4.6832474957893014e-08 1.3361855398848327e-08 5.566512050627346e-08 -1.618850983444904e-08 4.782443497519224e-07 8.050163338625794e-09 5.024001001956526e-06 2.2314757475980234e-07 -8.088912219387704e-08 -3.9313426081820107e-08 3.486296257407387e-07 6.888590682826799e-08 2.6920468093924766e-07 -2.4961944418275246e-08 -1.6530669342350277e-07 -1.0630981831772691e-07 -3.259996165913871e-08 6.92021546344515e-08 -3.406278004009116e-08 -1.121132360889683e-07 7.170506988676201e-08
PC8 5.118445684469286e-08 9.962849887579501e-08 1.1781373460628464e-07 -5.973477962069618e-08 -3.4880009329317914e-07 2.0926758742333413e-08 6.635211645744047e-09 2.2314757475980247e-07 5.061005980516476e-06 7.364049062711289e-09 1.388082574763525e-07 -2.2537602397419755e-07 9.673000745992663e-08 -6.454365741554437e-08 5.8058703227230384e-08 -9.138604841235979e-08 3.9818018331542e-08 6.77375923503575e-08 -3.996031481353189e-08 -5.574078098138154e-08 8.680985529965725e-08 -2.519165502634915e-09
PC9 8.266767851618679e-07 -2.691377471615291e-08 6.654454032995954e-08 -3.270198521407057e-07 2.3473666708593216e-07 -5.322260847679908e-08 7.673633897373907e-08 -8.088912219387708e-08 7.364049062711161e-09 4.775481867741037e-06 -3.6061848912490323e-08 -1.441662585564279e-07 -4.24441863845332e-08 -1.2771862720490574e-07 -5.380054111749776e-08 3.362750707554386e-08 1.1588529594185498e-07 1.3189108898426224e-07 -1.6435186571986625e-07 -7.87381633695116e-08 -8.472220882106895e-08 -1.89078581338321e-07
