 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00023626728454939408 6.604804397927878e-07 -1.0034068429256562e-07 9.246100968329459e-08 3.528678459406384e-07 -1.2138580183245158e-06 5.753799621441787e-07 4.609389021762128e-07 -2.3809628864264835e-07 8.974885154025207e-07 3.525622789197047e-08 7.978386541525866e-07 -1.2602322897909748e-06 7.602890741237226e-07 -1.1623077559814862e-06 -8.946750021675948e-07 -5.677572961942293e-07 -2.2313885805317362e-08 -2.7332735347568153e-07 1.0808783491589066e-06 5.584585489531107e-07 1.739899312612333e-06 2.0753396827677698e-05 -3.532273112659419e-05 -1.1624539970450676e-05
PC1 6.604804397927881e-07 8.198952210246865e-07 -6.883148364458601e-07 -8.237302676438181e-08 -6.353649129324958e-08 -9.000886646291224e-08 -2.460420581420993e-09 3.1683213340834304e-08 2.7626206282756116e-08 1.0490432800604102e-08 -4.1516939377542095e-09 -4.861273465951969e-08 2.5935509487874587e-07 -3.6655338617519202e-09 -1.6662983899058674e-07 -2.45035022667873e-07 -2.2847249367514518e-07 5.5646401797402004e-08 9.652490303363854e-09 7.70784686558064e-08 -1.5924228624880475e-08 -6.809299565095778e-07 3.934719865547739e-07 -2.24114638946903e-06 5.774249369856133e-08
PC2 -1.0034068429256509e-07 -6.883148364458602e-07 1.8532217745691867e-05 3.1641059808347527e-07 6.146987270297535e-07 -3.66623532055393e-07 -1.4008486919885316e-07 -1.093161262686239e-07 5.146016870638301e-07 -1.391050945481164e-07 8.821183083805441e-08 -1.830088290019464e-08 -2.78848212081111e-07 1.1515334652286226e-07 -1.2384313706740423e-07 4.9511472159504884e-08 -7.533457133288605e-08 2.0228574033239e-07 -1.0064021251577917e-07 -1.4585272541602906e-07 -1.0011911383022863e-07 -4.6854114147858907e-07 -1.554094647546432e-06 -1.960081890198639e-06 3.983587676371054e-06
PC3 9.246100968329513e-08 -8.237302676438184e-08 3.164105980834753e-07 1.648574494408825e-06 5.622481622719654e-08 4.695293377155944e-07 3.285967774512605e-08 1.7331833491659268e-07 -6.065066736962079e-08 -4.024043573771442e-07 9.541729750252828e-08 1.3500182804066244e-07 2.649633672880894e-08 -1.8270662564486584e-07 8.342681270522136e-08 -7.413737933724814e-08 -3.710068942856257e-09 -1.1003342564740558e-07 -1.4149957620698106e-07 1.4255363200572947e-07 6.455992718013935e-08 3.085045583618467e-07 -2.949249506753788e-06 1.3195016752132779e-06 4.65904213394434e-06
PC4 3.528678459406384e-07 -6.353649129324958e-08 6.146987270297532e-07 5.6224816227196534e-08 3.2137990391545387e-06 7.192964614907239e-07 -7.506043129397006e-08 7.200191620761127e-08 -3.4043355557009215e-07 2.3608054648996727e-07 8.3945335609032e-08 1.2010680267487742e-07 -3.2823331900908627e-07 -7.963919644556482e-08 -6.158560669659526e-08 -5.959014241614888e-08 8.554749745332836e-08 -2.2234152065861002e-08 -1.2783220720678233e-07 -6.382676658172545e-08 -1.7552513817523233e-09 5.915441078983613e-07 -2.4782870886641156e-06 2.0268188019212696e-06 4.199753324243845e-06
PC5 -1.2138580183245164e-06 -9.000886646291229e-08 -3.6662353205539234e-07 4.6952933771559453e-07 7.192964614907239e-07 6.253334741184817e-06 1.8331731741508276e-07 5.026002068188109e-07 -2.4265563505568905e-07 -1.9929370809132326e-07 -1.3670831567221526e-07 -4.3263015319218304e-07 2.32496551929292e-07 -5.168863079648155e-07 2.5178668298161583e-07 -4.2695722160994895e-08 -3.2040910309625284e-08 2.838700282156405e-07 -1.4315176087558088e-07 9.539618548501613e-08 -2.306457154184642e-08 -1.098946003064749e-06 -3.59064581895347e-06 4.707538563883398e-06 2.150428613684573e-06
PC6 5.753799621441781e-07 -2.4604205814210696e-09 -1.400848691988532e-07 3.285967774512596e-08 -7.506043129397006e-08 1.8331731741508287e-07 5.918595390167691e-06 1.0946034544636216e-08 3.304341377577135e-08 1.581711477507991e-07 5.4629555774580575e-08 -1.7951787725855195e-07 -5.066528517534979e-08 -1.4983150240679965e-07 -5.6998492862525646e-08 -2.241470586860371e-08 -8.368544609436982e-08 2.1241028012831661e-07 -1.4658625511746577e-07 -5.470928679530485e-08 -1.3598267218032356e-07 5.05710589515311e-07 2.490825366499818e-06 -1.160985927732503e-06 -1.5338241765915683e-06
PC7 4.6093890217621195e-07 3.168321334083425e-08 -1.0931612626862376e-07 1.7331833491659273e-07 7.20019162076112e-08 5.02600206818811e-07 1.094603454463621e-08 4.846123622470604e-06 2.0588092349094525e-07 -1.5276598230866923e-07 -6.497998519046829e-08 3.94282217085036e-07 4.212372168469402e-08 3.1221396353479727e-07 -1.1792409570500523e-07 -1.2921277061051244e-07 -1.7665735584422464e-07 -1.1915627690016591e-07 8.75726805205818e-08 4.603870193982698e-08 -8.7902169727002e-08 1.7572277403763713e-07 -5.579361484929142e-06 2.01565111690562e-06 5.114651129130171e-06
PC8 -2.3809628864264874e-07 2.7626206282756103e-08 5.146016870638297e-07 -6.065066736962073e-08 -3.404335555700921e-07 -2.426556350556889e-07 3.30434137757714e-08 2.058809234909452e-07 5.1848437472905665e-06 1.5765785319277138e-07 8.133127530144547e-08 -3.263296895131884e-07 -2.362744720461907e-09 7.427013038663848e-08 8.656987918216551e-11 -1.2025365319444485e-07 8.409144374520015e-08 5.363235593457134e-08 -1.425246395873256e-07 -1.3619895731334633e-07 1.6597876570053844e-07 1.0593709601149857e-06 -2.309006263828307e-06 2.851836820734708e-06 -1.6549631541527187e-07
PC9 8.974885154025204e-07 1.04904328006041e-08 -1.3910509454811653e-07 -4.024043573771444e-07 2.360805464899675e-07 -1.992937080913231e-07 1.58171147750799e-07 -1.5276598230866928e-07 1.576578531927714e-07 4.640433289301259e-06 -1.8505667452952275e-07 -6.852695023873046e-08 -9.144663841174687e-08 -1.1626281303109644e-07 -1.967971155215886e-07 2.2312403009255186e-08 9.681770598142762e-08 1.1787492192445568e-07 -2.305422829743896e-07 -1.1550788583011632e-07 -1.7335566730980647e-07 -5.874890551357345e-07 2.2187332034316593e-06 -2.613734557111805e-06 -5.227393974252935e-07
PC10 3.52562278919707e-08 -4.1516939377542385e-09 8.821183083805415e-08 9.541729750252822e-08 8.394533560903212e-08 -1.3670831567221523e-07 5.4629555774580595e-08 -6.497998519046837e-08 8.133127530144547e-08 -1.8505667452952267e-07 4.8223373945641065e-06 -1.5839421753220753e-07 7.521421160949418e-08 -1.3863172079969213e-07 -9.302995229293296e-08 1.3737092298226808e-07 -5.14578810638915e-08 -6.48372327193506e-08 1.2551541349198237e-07 1.8552540735683008e-07 -8.295166384827634e-09 2.991355639599706e-07 -1.081313619628968e-06 2.9137286371336743e-06 -5.982367204609293e-07
PC11 7.978386541525868e-07 -4.8612734659519686e-08 -1.8300882900194633e-08 1.3500182804066252e-07 1.2010680267487747e-07 -4.326301531921831e-07 -1.79517877258552e-07 3.942822170850362e-07 -3.263296895131884e-07 -6.852695023873051e-08 -1.5839421753220745e-07 4.460644456225103e-06 -9.168298879415166e-08 -3.518974070098864e-08 -1.205224632651465e-07 8.140909999978046e-08 -9.424087492346278e-09 9.175452228808151e-08 -2.0618364513396635e-08 1.1728560782585522e-07 1.737752357225986e-07 -6.28756393214377e-07 7.713040370834182e-08 -1.2340639333970432e-06 -7.793111233135408e-07
