 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005401312559267866 1.214954484572038e-06 5.669591402390831e-07 3.1792428651587585e-07 1.1423213963590123e-06 -2.579912320174279e-06 5.418003322465576e-07 1.4060693438784539e-06 -3.9925182064236487e-07 2.1247884932744756e-06 -3.450048476750729e-07 7.00796981636934e-07 -2.3110753852967654e-06 1.524917939377648e-06 -2.2325293288344756e-06 -1.3679468559422567e-06 -7.399187849454626e-07 3.4996715618898095e-07 -2.3706401113678936e-07 2.1687547907304672e-06 1.4445745696671084e-06 4.3855059144458195e-06 4.917665996680252e-05 -8.398276466748083e-05 -2.8121639252737835e-05
PC1 1.2149544845720372e-06 1.8332254377310586e-06 -1.3625874661212728e-06 -1.5654887468523822e-07 -1.3051820483252484e-07 -1.928675135619411e-07 -1.9398746093607893e-08 3.9832440062613566e-08 3.068296801515865e-08 6.567552454897795e-09 -1.3350595324088156e-09 -1.0514861270554342e-07 5.004725683803566e-07 -1.7355786057268482e-09 -3.1206617083118813e-07 -4.6515129674760075e-07 -3.945984833835492e-07 8.501529738044924e-08 2.7677112512397622e-08 1.5061509987212465e-07 -3.58966833684399e-08 -1.3555896006018823e-06 1.1617666706219183e-06 -5.079472072420696e-06 -8.221654108625067e-08
PC2 5.669591402390813e-07 -1.3625874661212718e-06 3.630982561344247e-05 5.533680066947311e-07 1.1183428383322424e-06 -7.372444088343699e-07 -2.6987398587118336e-07 -1.216988057132585e-07 9.441198492016096e-07 -2.82034591030008e-07 2.3215329660684375e-07 -1.4029803090755142e-08 -4.6146345087346077e-07 1.7822209674516352e-07 -1.7057229446507295e-07 1.2401972569178026e-07 -1.8099111358899174e-07 3.8102383736005296e-07 -1.1597733858117608e-07 -2.2840861055057563e-07 -1.7256006802804133e-07 -1.1487122382283186e-06 -2.9579676943394673e-06 -5.0136852164583834e-06 8.244981729505331e-06
PC3 3.179242865158751e-07 -1.5654887468523825e-07 5.533680066947312e-07 3.6850374932239765e-06 1.0217106804380558e-07 8.815385229664594e-07 3.519441931639373e-08 3.227855704643953e-07 -1.7569813422831908e-07 -7.826977994848265e-07 1.8673535257150037e-07 2.82984071264782e-07 3.649451899608361e-08 -3.316950787649556e-07 2.1096896983884765e-07 -1.573645986553073e-07 -1.371965535226456e-08 -1.8745186447126905e-07 -2.2819353730743368e-07 2.4513920039355824e-07 1.1702749645826108e-07 5.793666492612165e-07 -6.1424303530757046e-06 3.151520536877668e-06 9.180851110871671e-06
PC4 1.1423213963590117e-06 -1.3051820483252478e-07 1.1183428383322424e-06 1.0217106804380568e-07 6.921441918321565e-06 1.350639854819572e-06 -1.4542526603238308e-07 1.295218529391686e-07 -6.424784787813005e-07 5.018593269969299e-07 1.6746343125206673e-07 2.2860048729999084e-07 -6.378925093806209e-07 -9.067039919233741e-08 -1.0495246454912119e-07 -5.977722715068471e-08 1.672445290915458e-07 -9.735782736295114e-08 -1.8197895522607456e-07 -1.1163391700528077e-07 -3.337121432749339e-08 1.1927290032043313e-06 -4.739975029267794e-06 4.358718518215458e-06 8.935592370877043e-06
PC5 -2.5799123201742794e-06 -1.9286751356194115e-07 -7.3724440883437e-07 8.815385229664594e-07 1.3506398548195723e-06 1.258285421800074e-05 3.276387843525293e-07 8.936971179314773e-07 -3.712383607793848e-07 -3.503770120956562e-07 -2.1398831605048097e-07 -7.659137258621507e-07 4.894690216985997e-07 -9.275364138650115e-07 4.896614330489016e-07 -8.185912077079766e-08 -4.8295814408007874e-08 5.152572111021485e-07 -2.602632075519487e-07 1.3287194212164852e-07 -5.204993019194242e-08 -2.609898539830318e-06 -6.618282435091347e-06 9.64946722874666e-06 2.964236161507574e-06
PC6 5.418003322465585e-07 -1.939874609360792e-08 -2.698739858711837e-07 3.519441931639375e-08 -1.4542526603238284e-07 3.2763878435252963e-07 1.1818200663004428e-05 2.700916131916866e-08 6.630466669496874e-08 2.821931544485999e-07 1.3310684141170736e-07 -3.534780555466671e-07 -6.977732701949138e-08 -3.0290642473211684e-07 -1.1502205116543652e-07 -3.2188076099033307e-08 -1.5115008878866192e-07 4.2831350525152104e-07 -3.1811587952204004e-07 -7.146005877528847e-08 -2.763352353810484e-07 7.273441401367338e-07 4.357198043477702e-06 -2.306050765864181e-06 -1.7275917920855023e-06
PC7 1.4060693438784552e-06 3.983244006261362e-08 -1.2169880571325825e-07 3.2278557046439525e-07 1.2952185293916825e-07 8.936971179314774e-07 2.7009161319168608e-08 9.654120221344789e-06 3.8233198269007684e-07 -2.986616721861742e-07 -1.600792020491447e-07 6.925779846950016e-07 1.0731068894355618e-07 6.145104901293712e-07 -1.6226535490166934e-07 -2.520083704660578e-07 -2.974569810896625e-07 -2.085708082663667e-07 1.6919286290762736e-07 8.388464013493292e-08 -1.4465479966578971e-07 3.730356507323866e-07 -1.1440003462023403e-05 4.802574281888439e-06 9.91885482547417e-06
PC8 -3.992518206423649e-07 3.068296801515858e-08 9.441198492016093e-07 -1.756981342283191e-07 -6.424784787813008e-07 -3.7123836077938494e-07 6.63046666949691e-08 3.823319826900765e-07 1.025249277606627e-05 3.019473357996015e-07 7.450317209412749e-08 -6.231396158098217e-07 4.309681330973395e-08 1.4009203060150865e-07 -2.3443610598518794e-09 -1.8692930182624774e-07 1.6742158828478806e-07 7.311377532216831e-08 -2.6790234820081706e-07 -2.8522717709873196e-07 3.177857393109655e-07 1.9338946498678193e-06 -4.197383401758588e-06 4.6411695060109045e-06 5.256451298902776e-08
PC9 2.124788493274477e-06 6.567552454897689e-09 -2.820345910300076e-07 -7.826977994848265e-07 5.0185932699693e-07 -3.5037701209565644e-07 2.8219315444859963e-07 -2.986616721861742e-07 3.019473357996014e-07 9.259018583219514e-06 -3.2579737128978613e-07 -1.1595491297693112e-07 -1.4818689634639928e-07 -2.480962220471749e-07 -3.713515383534133e-07 3.963901549427318e-08 2.481262198827573e-07 2.0798368521800152e-07 -4.941125183620388e-07 -2.271301758709088e-07 -3.0239873852663245e-07 -1.1438077199101345e-06 4.366832469843325e-06 -5.391951581865468e-06 -9.346619649324221e-07
PC10 -3.450048476750745e-07 -1.3350595324088198e-09 2.3215329660684407e-07 1.867353525715004e-07 1.6746343125206686e-07 -2.1398831605048092e-07 1.3310684141170736e-07 -1.600792020491448e-07 7.450317209412761e-08 -3.257973712897864e-07 9.469650017752349e-06 -3.1023368645295015e-07 1.0068503870533057e-07 -2.5366389748572407e-07 -1.4512615571309076e-07 2.3283734107123235e-07 -9.464226493046342e-08 -1.946858056705301e-07 2.423861109906206e-07 3.488331504762862e-07 -6.535779449676856e-08 6.812583192834895e-07 -2.517232521234341e-06 5.447944296233797e-06 2.7449523445779124e-07
PC11 7.007969816369333e-07 -1.0514861270554331e-07 -1.4029803090755056e-08 2.829840712647818e-07 2.2860048729999068e-07 -7.659137258621511e-07 -3.534780555466674e-07 6.92577984695002e-07 -6.231396158098216e-07 -1.1595491297693135e-07 -3.1023368645295004e-07 8.860095218131135e-06 -1.7999413750556833e-07 -5.205626921673769e-08 -1.9918963476745735e-07 1.6361749004141415e-07 1.3773069222090107e-08 1.836915446036747e-07 -1.9525137913209158e-08 1.9838875777412433e-07 3.6433566276800205e-07 -8.776795252304683e-07 -1.0416551068665358e-07 -2.373559826031429e-06 -1.0130324105912624e-06
PC12 -2.311075385296764e-06 5.004725683803562e-07 -4.6146345087346077e-07 3.6494518996083656e-08 -6.378925093806204e-07 4.894690216985994e-07 -6.977732701949127e-08 1.0731068894355589e-07 4.309681330973397e-08 -1.4818689634639917e-07 1.006850387053306e-07 -1.7999413750556825e-07 8.371397994076162e-06 9.712874007015943e-08 -2.6906321871496525e-08 -4.5426618945675336e-07 -2.1114033402551943e-07 1.018062754650108e-07 -1.3059211768305013e-07 1.4286294338940202e-07 -1.0432598475979845e-07 9.771498496504224e-07 -5.594703233782593e-07 3.266131737597015e-06 -5.172228056498016e-06
PC13 1.5249179393776477e-06 -1.7355786057268008e-09 1.7822209674516355e-07 -3.3169507876495564e-07 -9.067039919233749e-08 -9.275364138650118e-07 -3.0290642473211673e-07 6.145104901293712e-07 1.4009203060150865e-07 -2.480962220471749e-07 -2.5366389748572396e-07 -5.2056269216737774e-08 9.71287400701596e-08 7.836398478741795e-06 -3.6693185870232497e-07 5.26051857893332e-07 1.1316799270090638e-07 1.101223005404807e-07 -2.322098454134012e-07 5.808782712541315e-08 1.1168422797776248e-07 -1.5307429113799507e-06 -2.4403056941439014e-06 1.3932021276717446e-06 2.885947482327289e-06
PC14 -2.2325293288344747e-06 -3.120661708311881e-07 -1.7057229446507284e-07 2.109689698388474e-07 -1.0495246454912139e-07 4.896614330489012e-07 -1.1502205116543673e-07 -1.6226535490166903e-07 -2.344361059852013e-09 -3.7135153835341314e-07 -1.4512615571309063e-07 -1.9918963476745708e-07 -2.6906321871496625e-08 -3.669318587023248e-07 8.704095263510357e-06 1.5754088496400133e-08 1.2580693724002825e-07 -3.210691500669508e-08 1.2977215328900698e-07 8.453647769337976e-08 -8.521134194149412e-08 8.470252488904822e-07 -1.3123416807701057e-06 9.383136908491888e-06 -1.9683572815514917e-06
PC15 -1.3679468559422571e-06 -4.6515129674760086e-07 1.2401972569178041e-07 -1.5736459865530728e-07 -5.977722715068497e-08 -8.18591207707977e-08 -3.218807609903321e-08 -2.52008370466058e-07 -1.8692930182624768e-07 3.963901549427299e-08 2.328373410712322e-07 1.6361749004141412e-07 -4.542661894567535e-07 5.260518578933317e-07 1.57540884964e-08 8.463394749264533e-06 2.9354073620063107e-07 -5.037061618835236e-07 -1.2053076461640107e-07 -9.788062985528005e-08 2.4431544880838983e-07 2.2087292398614636e-07 1.881234046421984e-06 -3.4564832134045335e-06 -1.7205339170397087e-06
PC16 -7.399187849454625e-07 -3.945984833835492e-07 -1.809911135889914e-07 -1.3719655352264538e-08 1.6724452909154565e-07 -4.829581440800811e-08 -1.5115008878866206e-07 -2.9745698108966286e-07 1.6742158828478803e-07 2.4812621988275723e-07 -9.464226493046347e-08 1.3773069222090116e-08 -2.1114033402551921e-07 1.1316799270090656e-07 1.2580693724002817e-07 2.935407362006309e-07 8.650705519469425e-06 -2.746915614944514e-07 3.0613270841143075e-08 -4.6100093874859467e-07 6.850584145670285e-08 1.6878352705329722e-08 -2.907937223753237e-06 1.56944941399887e-06 -1.6069897431808595e-06
PC17 3.499671561889823e-07 8.501529738044927e-08 3.810238373600529e-07 -1.8745186447126903e-07 -9.735782736295109e-08 5.152572111021487e-07 4.2831350525152094e-07 -2.085708082663668e-07 7.311377532216845e-08 2.079836852180013e-07 -1.9468580567052998e-07 1.8369154460367463e-07 1.0180627546501081e-07 1.1012230054048063e-07 -3.210691500669499e-08 -5.037061618835235e-07 -2.746915614944512e-07 7.873064415268777e-06 1.392385202153834e-07 -1.6572633372766758e-07 4.805369856371464e-08 3.9971995118144824e-07 2.157555362096669e-06 3.355805983268514e-07 -2.763261629621391e-06
PC18 -2.3706401113678851e-07 2.7677112512397682e-08 -1.1597733858117617e-07 -2.281935373074339e-07 -1.8197895522607467e-07 -2.6026320755194844e-07 -3.1811587952204e-07 1.6919286290762767e-07 -2.6790234820081706e-07 -4.941125183620388e-07 2.4238611099062077e-07 -1.9525137913209215e-08 -1.3059211768305005e-07 -2.3220984541340119e-07 1.2977215328900688e-07 -1.2053076461640112e-07 3.061327084114313e-08 1.3923852021538333e-07 7.87531196157175e-06 -1.3458366692830117e-07 1.3842762785354403e-07 8.057325906650388e-07 3.839368318720712e-08 -2.600772839654232e-06 2.2733364391862202e-06
PC19 2.1687547907304643e-06 1.5061509987212457e-07 -2.2840861055057552e-07 2.4513920039355813e-07 -1.1163391700528088e-07 1.3287194212164854e-07 -7.146005877528876e-08 8.388464013493286e-08 -2.852271770987318e-07 -2.2713017587090887e-07 3.488331504762863e-07 1.9838875777412417e-07 1.428629433894022e-07 5.808782712541299e-08 8.453647769337981e-08 -9.78806298552802e-08 -4.610009387485948e-07 -1.6572633372766748e-07 -1.3458366692830104e-07 7.889235417941679e-06 3.8271679201065815e-07 -1.74213948236155e-06 -4.269921971384136e-06 2.1740695620018393e-06 5.946125346065925e-07
PC20 1.4445745696671071e-06 -3.5896683368439945e-08 -1.725600680280415e-07 1.1702749645826107e-07 -3.337121432749347e-08 -5.204993019194251e-08 -2.7633523538104833e-07 -1.4465479966578953e-07 3.177857393109659e-07 -3.023987385266324e-07 -6.53577944967682e-08 3.64335662768002e-07 -1.0432598475979835e-07 1.1168422797776265e-07 -8.521134194149413e-08 2.4431544880839e-07 6.850584145670322e-08 4.805369856371473e-08 1.384276278535441e-07 3.8271679201065794e-07 7.208486434643047e-06 4.314061590687268e-07 5.807951642575647e-07 -2.187859283527324e-06 1.3499858272968767e-06
